,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Apoptotic factor-mediated response,3.9750357e-06,3.0,3.9750357e-06,-0.1229682,-0.48116422
Arachidonate production from DAG,3.6957937e-07,2.0,3.6957937e-07,-0.12891695,0.074425586
Arachidonic acid metabolism,1.4183868e-05,9.0,1.5759854e-06,-0.12692647,-3.82832
Aryl hydrocarbon receptor signalling,1.6037895e-09,2.0,1.6037895e-09,-0.12952408,0.07398697
Assembly of active LPL and LIPC lipase complexes,1.9018225e-05,2.0,1.9018225e-05,-0.09814799,0.0966544
Assembly of the pre-replicative complex,1.9063415e-09,4.0,1.9063415e-09,-0.12952359,-1.0457875
Association of TriC/CCT with target proteins during biosynthesis,5.2464617e-07,2.0,5.2464617e-07,-0.1286611,0.07461042
Astrocytic Glutamate-Glutamine Uptake And Metabolism,2.59659e-09,2.0,2.59659e-09,-0.12952244,0.07398815
Attachment of GPI anchor to uPAR,3.5109533e-08,2.0,3.5109533e-08,-0.12946881,0.0740269
B-WICH complex positively regulates rRNA expression,6.262547e-07,2.0,6.262547e-07,-0.12849346,0.074731536
BBSome-mediated cargo-targeting to cilium,2.0796898e-09,2.0,2.0796898e-09,-0.12952329,0.07398753
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,2.6355046e-08,2.0,2.6355046e-08,-0.12948325,0.07401647
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.0007983363,2.0,0.0007983363,1.1876723,1.0255861
Basigin interactions,2.819125e-09,2.0,2.819125e-09,-0.12952209,0.07398841
Beta-catenin phosphorylation cascade,7.688275e-06,2.0,7.688275e-06,-0.11684162,0.08314933
Bicarbonate transporters,3.8413862e-11,2.0,3.8413862e-11,-0.12952667,0.0739851
Bile acid and bile salt metabolism,2.0327886e-06,3.0,2.0327886e-06,-0.12617278,-0.48347932
Biosynthesis of DHA-derived SPMs,9.982135e-08,6.0,9.982135e-08,-0.12936203,-2.1654456
Biosynthesis of DPA-derived SPMs,1.3280449e-12,3.0,1.3280449e-12,-0.12952673,-0.48590237
Biosynthesis of EPA-derived SPMs,8.637317e-10,3.0,8.637317e-10,-0.1295253,-0.48590133
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,3.3349674e-09,2.0,3.3349674e-09,-0.12952124,0.073989026
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.0,1.0,0.0,-0.12952673,0.6338725
Biotin transport and metabolism,1.9982781e-11,2.0,1.9982781e-11,-0.12952669,0.073985085
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,3.5647167e-06,2.0,3.5647167e-06,-0.123645194,0.07823412
Butyrophilin (BTN) family interactions,0.009737396,2.0,0.009737396,15.936495,11.680766
C6 deamination of adenosine,0.0,2.0,0.0,-0.12952673,0.07398506
CD209 (DC-SIGN) signaling,2.2748112e-09,2.0,2.2748112e-09,-0.12952298,0.07398777
CD22 mediated BCR regulation,1.5790096e-08,2.0,1.5790096e-08,-0.12950067,0.074003875
CD28 co-stimulation,0.00059161027,3.0,0.00059161027,0.8465888,0.21928528
CDK-mediated phosphorylation and removal of Cdc6,0.00022468792,2.0,0.00022468792,0.2411926,0.3418086
CDO in myogenesis,1.1152067e-09,2.0,1.1152067e-09,-0.12952489,0.07398638
CHL1 interactions,2.2142372e-05,2.0,2.2142372e-05,-0.092993364,0.10037833
CLEC7A (Dectin-1) signaling,9.216957e-10,4.0,9.216957e-10,-0.1295252,-1.0457886
COPI-mediated anterograde transport,5.2783398e-05,2.0,5.2783398e-05,-0.04243782,0.13690181
COPII-mediated vesicle transport,6.5464206e-05,2.0,6.5464206e-05,-0.021515375,0.15201709
COX reactions,1.5102015e-13,2.0,1.5102015e-13,-0.12952673,0.07398506
CREB3 factors activate genes,6.095224e-06,2.0,6.095224e-06,-0.11947004,0.081250444
CRMPs in Sema3A signaling,8.489205e-06,2.0,8.489205e-06,-0.11552013,0.08410402
CTLA4 inhibitory signaling,0.0008737736,2.0,0.0008737736,1.3121384,1.1155058
Ca2+ activated K+ channels,1.6946694e-11,2.0,1.6946694e-11,-0.1295267,0.07398507
Ca2+ pathway,3.7486384e-08,2.0,3.7486384e-08,-0.12946488,0.074029736
CaM pathway,1.9795372e-09,2.0,1.9795372e-09,-0.12952347,0.07398741
Cap-dependent Translation Initiation,0.00020957709,7.0,0.00020957709,0.21626079,-2.4756403
Carboxyterminal post-translational modifications of tubulin,2.308894e-06,2.0,2.308894e-06,-0.12571722,0.07673721
Cargo concentration in the ER,6.6924834e-08,2.0,6.6924834e-08,-0.12941632,0.07406483
Cargo recognition for clathrin-mediated endocytosis,0.0013191649,2.0,0.0013191649,2.0470028,1.6464033
Carnitine synthesis,0.00010519893,2.0,0.00010519893,0.044044137,0.1993801
Catecholamine biosynthesis,1.5418397e-08,2.0,1.5418397e-08,-0.1295013,0.07400343
Cation-coupled Chloride cotransporters,1.0331821e-12,2.0,1.0331821e-12,-0.12952673,0.07398506
"Cell death signalling via NRAGE, NRIF and NADE",0.002664311,4.0,0.002664311,4.2664,2.1300159
Cellular hexose transport,2.515679e-06,2.0,2.515679e-06,-0.12537605,0.07698369
Ceramide signalling,0.0,2.0,0.0,-0.12952673,0.07398506
ChREBP activates metabolic gene expression,7.403132e-07,2.0,7.403132e-07,-0.12830526,0.07486749
Cholesterol biosynthesis,0.0,3.0,0.0,-0.12952673,-0.48590237
Choline catabolism,1.9546064e-08,2.0,1.9546064e-08,-0.12949449,0.074008346
Chondroitin sulfate/dermatan sulfate metabolism,2.4445731e-05,5.0,2.4445731e-05,-0.08919298,-1.5765383
Chylomicron assembly,2.2097566e-07,2.0,2.2097566e-07,-0.12916213,0.074248455
Chylomicron clearance,0.0,2.0,0.0,-0.12952673,0.07398506
Chylomicron remodeling,1.917539e-05,2.0,1.917539e-05,-0.09788868,0.09684174
Citric acid cycle (TCA cycle),6.6164825e-12,2.0,6.6164825e-12,-0.12952672,0.07398506
Class A/1 (Rhodopsin-like receptors),1.8208755e-06,10.0,1.8208755e-07,-0.1292263,-4.402944
Class B/2 (Secretin family receptors),1.2512054e-09,3.0,1.2512054e-09,-0.12952466,-0.48590088
Class C/3 (Metabotropic glutamate/pheromone receptors),3.4898446e-06,2.0,3.4898446e-06,-0.123768725,0.078144886
Classical Kir channels,0.0,2.0,0.0,-0.12952673,0.07398506
Clathrin derived vesicle budding,9.073131e-05,3.0,9.073131e-05,0.020173572,-0.37775248
Cleavage of Growing Transcript in the Termination Region ,1.8483619e-06,2.0,1.8483619e-06,-0.12647706,0.07618827
"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.00012745101,2.0,0.00012745101,0.08075851,0.22590414
Collagen chain trimerization,0.00013776725,2.0,0.00013776725,0.09777957,0.23820087
Collagen degradation,6.1760624e-10,2.0,6.1760624e-10,-0.1295257,0.0739858
Common Pathway of Fibrin Clot Formation,1.0295173e-06,2.0,1.0295173e-06,-0.12782809,0.075212225
Constitutive Signaling by AKT1 E17K in Cancer,7.304763e-09,2.0,7.304763e-09,-0.12951468,0.073993765
Constitutive Signaling by Aberrant PI3K in Cancer,5.384852e-06,2.0,5.384852e-06,-0.1206421,0.080403686
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.0019552058,2.0,0.0019552058,3.0964258,2.4045515
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,1.6166298e-06,4.0,1.6166298e-06,-0.1268594,-1.0438628
Creatine metabolism,0.0,2.0,0.0,-0.12952673,0.07398506
Cristae formation,3.821819e-08,2.0,3.821819e-08,-0.12946367,0.074030615
Crosslinking of collagen fibrils,2.8230092e-08,2.0,2.8230092e-08,-0.12948015,0.07401871
Cyclin A:Cdk2-associated events at S phase entry,2.6851803e-06,2.0,2.6851803e-06,-0.12509638,0.077185735
Cysteine formation from homocysteine,1.7966268e-08,2.0,1.7966268e-08,-0.1294971,0.074006476
Cytochrome P450 - arranged by substrate type,2.2139728e-09,7.0,2.2139728e-09,-0.12952308,-2.7254493
Cytosolic iron-sulfur cluster assembly,1.4892042e-12,2.0,1.4892042e-12,-0.12952673,0.07398506
Cytosolic sulfonation of small molecules,1.4012004e-13,2.0,1.4012004e-13,-0.12952673,0.07398506
Cytosolic tRNA aminoacylation,1.4581674e-06,2.0,1.4581674e-06,-0.12712085,0.075723164
DAP12 signaling,5.4411023e-05,2.0,5.4411023e-05,-0.039752353,0.13884191
DCC mediated attractive signaling,4.2465192e-08,2.0,4.2465192e-08,-0.12945667,0.07403567
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1.2255204e-07,2.0,1.2255204e-07,-0.12932453,0.07413113
DNA Damage Recognition in GG-NER,0.00074328907,2.0,0.00074328907,1.0968481,0.95997083
DNA Damage/Telomere Stress Induced Senescence,1.2446091e-12,2.0,1.2446091e-12,-0.12952673,0.07398506
DNA methylation,1.2372009e-06,2.0,1.2372009e-06,-0.12748542,0.07545978
DNA replication initiation,0.00011666802,2.0,0.00011666802,0.06296734,0.21305102
DSCAM interactions,0.00014165975,2.0,0.00014165975,0.104201935,0.24284065
Deactivation of the beta-catenin transactivating complex,7.158508e-06,2.0,7.158508e-06,-0.117715694,0.082517855
Deadenylation of mRNA,5.883884e-06,2.0,5.883884e-06,-0.11981873,0.08099853
Dectin-2 family,1.9434432e-12,2.0,1.9434432e-12,-0.12952673,0.07398506
Defective ABCA1 causes Tangier disease,0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,2.0,0.0,-0.12952673,0.07398506
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCC8 can cause hypoglycemias and hyperglycemias,1.8212992e-13,2.0,1.8212992e-13,-0.12952673,0.07398506
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCG5 causes sitosterolemia,0.0,2.0,0.0,-0.12952673,0.07398506
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,2.0,0.0,-0.12952673,0.07398506
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ACY1 causes encephalopathy,0.0,2.0,0.0,-0.12952673,0.07398506
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,2.0,0.0,-0.12952673,0.07398506
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,2.0,0.0,-0.12952673,0.07398506
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.284787e-12,2.0,5.284787e-12,-0.12952672,0.07398506
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.284787e-12,2.0,5.284787e-12,-0.12952672,0.07398506
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.0,2.0,0.0,-0.12952673,0.07398506
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.0,2.0,0.0,-0.12952673,0.07398506
Defective B3GALT6 causes EDSP2 and SEMDJL1,1.8335774e-08,2.0,1.8335774e-08,-0.12949647,0.07400691
Defective B3GALTL causes Peters-plus syndrome (PpS),4.378222e-06,2.0,4.378222e-06,-0.12230297,0.07920381
Defective B3GAT3 causes JDSSDHD,5.739592e-10,2.0,5.739592e-10,-0.12952578,0.07398574
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.12952673,0.07398506
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.12952673,0.07398506
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.12952673,0.07398506
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective B4GALT7 causes EDS, progeroid type",1.3796718e-08,2.0,1.3796718e-08,-0.12950397,0.0740015
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),1.7468325e-07,2.0,1.7468325e-07,-0.12923852,0.07419327
Defective CFTR causes cystic fibrosis,1.2302363e-07,2.0,1.2302363e-07,-0.12932375,0.0741317
"Defective CHST14 causes EDS, musculocontractural type",3.6374855e-11,2.0,3.6374855e-11,-0.12952667,0.0739851
Defective CHST3 causes SEDCJD,3.3293807e-10,2.0,3.3293807e-10,-0.12952618,0.07398545
Defective CHST6 causes MCDC1,1.04654285e-08,2.0,1.04654285e-08,-0.12950946,0.07399752
Defective CHSY1 causes TPBS,8.3488665e-08,2.0,8.3488665e-08,-0.12938897,0.07408458
Defective CP causes aceruloplasminemia (ACERULOP),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4),9.970248e-09,2.0,9.970248e-09,-0.12951028,0.07399694
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),4.027203e-14,2.0,4.027203e-14,-0.12952673,0.07398506
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP19A1 causes Aromatase excess syndrome (AEXS),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP1B1 causes Glaucoma,0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)",0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A),0.0,2.0,0.0,-0.12952673,0.07398506
Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)",0.0,2.0,0.0,-0.12952673,0.07398506
"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)",0.0,2.0,0.0,-0.12952673,0.07398506
"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)",0.0,2.0,0.0,-0.12952673,0.07398506
Defective DHDDS causes retinitis pigmentosa 59,0.0,2.0,0.0,-0.12952673,0.07398506
Defective DOLK causes DOLK-CDG (CDG-1m),0.0,2.0,0.0,-0.12952673,0.07398506
Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2,0.0,2.0,0.0,-0.12952673,0.07398506
Defective DPM1 causes DPM1-CDG (CDG-1e),0.0,2.0,0.0,-0.12952673,0.07398506
Defective DPM2 causes DPM2-CDG (CDG-1u),0.0,2.0,0.0,-0.12952673,0.07398506
Defective DPM3 causes DPM3-CDG (CDG-1o),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",0.0,2.0,0.0,-0.12952673,0.07398506
Defective EXT2 causes exostoses 2,0.0,2.0,0.0,-0.12952673,0.07398506
Defective FMO3 causes Trimethylaminuria (TMAU),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GALE can cause Epimerase-deficiency galactosemia (EDG),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GALK1 can cause Galactosemia II (GALCT2),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GALNT12 causes colorectal cancer 1 (CRCS1),5.340107e-07,2.0,5.340107e-07,-0.12864564,0.07462158
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),2.59826e-05,2.0,2.59826e-05,-0.08665726,0.1049558
Defective GALT can cause Galactosemia,0.0,2.0,0.0,-0.12952673,0.07398506
Defective GCK causes maturity-onset diabetes of the young 2 (MODY2),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GFPT1 causes CMSTA1,0.0,2.0,0.0,-0.12952673,0.07398506
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.12952673,0.07398506
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.12952673,0.07398506
"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2",0.0,2.0,0.0,-0.12952673,0.07398506
Defective GSS causes Glutathione synthetase deficiency (GSS deficiency),0.0,2.0,0.0,-0.12952673,0.07398506
Defective HEXA causes GM2G1,0.0,2.0,0.0,-0.12952673,0.07398506
Defective HEXB causes GM2G2,0.0,2.0,0.0,-0.12952673,0.07398506
Defective HK1 causes hexokinase deficiency (HK deficiency),0.0,2.0,0.0,-0.12952673,0.07398506
Defective LARGE causes MDDGA6 and MDDGB6,0.0,2.0,0.0,-0.12952673,0.07398506
Defective LFNG causes SCDO3,2.1416841e-07,2.0,2.1416841e-07,-0.12917337,0.07424034
Defective MAN1B1 causes MRT15,0.0,2.0,0.0,-0.12952673,0.07398506
Defective MAOA causes Brunner syndrome (BRUNS),0.0,2.0,0.0,-0.12952673,0.07398506
Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD),0.0,2.0,0.0,-0.12952673,0.07398506
Defective MGAT2 causes MGAT2-CDG (CDG-2a),0.0,2.0,0.0,-0.12952673,0.07398506
Defective MOGS causes MOGS-CDG (CDG-2b),0.0,2.0,0.0,-0.12952673,0.07398506
Defective MPDU1 causes MPDU1-CDG (CDG-1f),0.0,2.0,0.0,-0.12952673,0.07398506
Defective MPI causes MPI-CDG (CDG-1b),0.0,2.0,0.0,-0.12952673,0.07398506
Defective Mismatch Repair Associated With MLH1,6.704197e-07,2.0,6.704197e-07,-0.12842058,0.07478418
Defective Mismatch Repair Associated With MSH2,2.1202508e-08,2.0,2.1202508e-08,-0.12949175,0.07401033
Defective Mismatch Repair Associated With MSH3,1.1961482e-06,2.0,1.1961482e-06,-0.12755318,0.07541084
Defective Mismatch Repair Associated With MSH6,3.4871778e-07,2.0,3.4871778e-07,-0.12895137,0.074400716
Defective Mismatch Repair Associated With PMS2,2.4469883e-11,2.0,2.4469883e-11,-0.12952669,0.073985085
Defective NEU1 causes sialidosis,0.0,2.0,0.0,-0.12952673,0.07398506
Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD),0.0,2.0,0.0,-0.12952673,0.07398506
Defective PAPSS2 causes SEMD-PA,0.0,2.0,0.0,-0.12952673,0.07398506
Defective PGM1 causes PGM1-CDG (CDG1t),0.0,2.0,0.0,-0.12952673,0.07398506
