,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Metabolism of vitamins and cofactors,0.00022263249,4.0,0.00022263249,-0.14608611,-0.1040308
Pink/Parkin Mediated Mitophagy,0.00016114116,2.0,0.00016114116,-0.1827771,0.48159295
Protein-protein interactions at synapses,2.9115283e-06,4.0,2.9115283e-06,-0.27719048,-0.21054323
Base Excision Repair,0.0005013753,3.0,0.0005013753,0.020235736,0.33880934
Transcription from mitochondrial promoters,0.0,3.0,0.0,-0.27892774,0.095761605
Integrin signaling,3.1327e-05,2.0,3.1327e-05,-0.26023537,0.41866398
Mismatch Repair,7.278902e-05,3.0,7.278902e-05,-0.23549557,0.13104697
tRNA processing,2.555055e-08,5.0,2.555055e-08,-0.27891248,-0.5196584
mRNA Capping,4.4099215e-07,2.0,4.4099215e-07,-0.27866462,0.4036916
Digestion,4.7357435e-06,3.0,4.7357435e-06,-0.27610198,0.09805733
Nephrin family interactions,5.101398e-07,2.0,5.101398e-07,-0.27862334,0.40372512
Diseases of signal transduction,0.00024313052,10.0,0.00024313052,-0.13385524,-1.9403914
Diseases of metabolism,9.67651e-07,7.0,9.67651e-07,-0.27835035,-1.1346343
Innate Immune System,8.7678956e-05,14.0,8.7678956e-05,-0.22661096,-3.2466133
DNA Double-Strand Break Repair,0.0003603541,4.0,0.0003603541,-0.06390959,-0.03726859
Signal regulatory protein family interactions,8.4774605e-09,2.0,8.4774605e-09,-0.27892268,0.40348193
Striated Muscle Contraction,3.0499132e-06,2.0,3.0499132e-06,-0.2771079,0.4049563
Signaling by Hedgehog,0.00013139861,4.0,0.00013139861,-0.20052406,-0.14825752
Platelet Adhesion to exposed collagen,6.608454e-07,2.0,6.608454e-07,-0.27853343,0.40379816
Myogenesis,1.1412206e-09,2.0,1.1412206e-09,-0.27892706,0.40347835
DNA Damage Reversal,1.0478439e-06,3.0,1.0478439e-06,-0.2783025,0.09626958
Miscellaneous transport and binding events,1.5274561e-06,2.0,1.5274561e-06,-0.27801633,0.40421826
Inositol phosphate metabolism,8.360229e-06,13.0,8.360229e-06,-0.2739393,-2.9773476
RNA Polymerase I Transcription,9.753296e-06,4.0,9.753296e-06,-0.2731081,-0.20722659
Signaling by WNT,0.0036512082,5.0,0.0036512082,1.899696,1.2502965
Regulation of beta-cell development,4.4646978e-07,5.0,4.4646978e-07,-0.27866134,-0.51945436
Collagen formation,0.00013778983,3.0,0.00013778983,-0.19671051,0.1625569
Binding and Uptake of Ligands by Scavenger Receptors,0.0020321454,6.0,0.0020321454,0.9336244,0.15772007
Platelet homeostasis,2.9266816e-06,5.0,2.9266816e-06,-0.27718142,-0.518252
Processing of Capped Intron-Containing Pre-mRNA,5.148859e-05,4.0,5.148859e-05,-0.24820523,-0.18699488
Cell Cycle Checkpoints,0.00019349843,4.0,0.00019349843,-0.16347,-0.1181539
mTOR signalling,8.376678e-07,4.0,8.376678e-07,-0.27842793,-0.21154857
Factors involved in megakaryocyte development and platelet production,5.0244025e-06,2.0,5.0244025e-06,-0.27592975,0.40591344
Mitochondrial iron-sulfur cluster biogenesis,0.0,2.0,0.0,-0.27892774,0.40347782
Cellular responses to stress,2.6948053e-05,6.0,2.6948053e-05,-0.26284823,-0.8143236
Mitochondrial calcium ion transport,6.493628e-07,2.0,6.493628e-07,-0.27854028,0.4037926
Pyrophosphate hydrolysis,9.314568e-10,2.0,9.314568e-10,-0.27892718,0.40347826
Laminin interactions,6.643737e-07,2.0,6.643737e-07,-0.2785313,0.4037999
Integration of energy metabolism,1.9595715e-05,8.0,1.9595715e-05,-0.26723525,-1.4333202
Macroautophagy,6.3058064e-07,2.0,6.3058064e-07,-0.27855146,0.4037835
Axon guidance,0.008894494,9.0,0.008894494,5.02829,2.561178
Mitochondrial protein import,1.341384e-06,2.0,1.341384e-06,-0.27812734,0.40412807
NR1D1 (REV-ERBA) represses gene expression,1.8088533e-10,2.0,1.8088533e-10,-0.27892762,0.4034779
Signaling by Hippo,4.843537e-06,2.0,4.843537e-06,-0.27603766,0.4058258
Nonsense-Mediated Decay (NMD),1.199166e-07,3.0,1.199166e-07,-0.2788562,0.09581974
Protein folding,0.0019573467,3.0,0.0019573467,0.888993,1.0446091
Amyloid fiber formation,4.131779e-05,2.0,4.131779e-05,-0.25427398,0.42350712
Intracellular oxygen transport,0.0,2.0,0.0,-0.27892774,0.40347782
Fanconi Anemia Pathway,1.123449e-05,2.0,1.123449e-05,-0.27222428,0.40892386
Metabolism of non-coding RNA,0.0,2.0,0.0,-0.27892774,0.40347782
rRNA processing,5.9147096e-05,3.0,5.9147096e-05,-0.2436355,0.12443388
Aquaporin-mediated transport,5.503137e-09,4.0,5.503137e-09,-0.27892447,-0.21195196
Protein repair,2.0254238e-11,2.0,2.0254238e-11,-0.2789277,0.40347782
Transmission across Chemical Synapses,1.4290855e-07,6.0,1.4290855e-07,-0.27884248,-0.8273178
Biological oxidations,4.5462184e-07,4.0,4.5462184e-07,-0.27865645,-0.21173422
Unfolded Protein Response (UPR),6.1911064e-06,5.0,6.1911064e-06,-0.2752336,-0.5166696
Chromosome Maintenance,2.0607672e-08,3.0,2.0607672e-08,-0.27891544,0.0957716
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.0007983364,2.0,0.0007983364,0.19742818,0.79048103
Regulation of mRNA stability by proteins that bind AU-rich elements,3.5275884e-06,6.0,3.5275884e-06,-0.27682287,-0.825677
Signaling by Non-Receptor Tyrosine Kinases,2.4182507e-05,2.0,2.4182507e-05,-0.26449838,0.41520062
Apoptosis,5.2230325e-06,5.0,5.2230325e-06,-0.27581123,-0.51713884
Smooth Muscle Contraction,4.4638935e-07,2.0,4.4638935e-07,-0.27866137,0.4036942
Metabolism of nitric oxide,7.386003e-05,2.0,7.386003e-05,-0.23485652,0.4392824
Dissolution of Fibrin Clot,3.4737894e-08,2.0,3.4737894e-08,-0.278907,0.40349466
The citric acid (TCA) cycle and respiratory electron transport,1.5049913e-05,3.0,1.5049913e-05,-0.26994768,0.10305723
Fertilization,1.4805227e-09,6.0,1.4805227e-09,-0.27892685,-0.82738626
Signaling by Leptin,4.3250606e-10,2.0,4.3250606e-10,-0.27892748,0.40347803
Neurodegenerative Diseases,1.9026835e-06,2.0,1.9026835e-06,-0.27779242,0.40440017
Intracellular signaling by second messengers,1.5153129e-06,3.0,1.5153129e-06,-0.27802357,0.09649618
Cytosolic iron-sulfur cluster assembly,0.0,2.0,0.0,-0.27892774,0.40347782
Cell surface interactions at the vascular wall,1.0163782e-05,4.0,1.0163782e-05,-0.27286315,-0.2070276
Cytokine Signaling in Immune system,3.372139e-05,6.0,3.372139e-05,-0.25880668,-0.8110401
Intestinal absorption,4.3648947e-09,3.0,4.3648947e-09,-0.27892512,0.095763735
Epigenetic regulation of gene expression,0.0004725812,6.0,0.0004725812,0.0030547034,-0.59829754
Metabolism of amino acids and derivatives,0.00015845959,12.0,0.00015845959,-0.18437716,-2.596869
"Plasma lipoprotein assembly, remodeling, and clearance",1.14619725e-05,4.0,1.14619725e-05,-0.27208856,-0.2063983
ECM proteoglycans,0.00045744624,2.0,0.00045744624,-0.0059761065,0.62523043
Diseases of Mismatch Repair (MMR),1.5587466e-07,6.0,1.5587466e-07,-0.27883473,-0.82731146
Formation of Fibrin Clot (Clotting Cascade),8.139043e-07,4.0,8.139043e-07,-0.27844208,-0.21156006
Infectious disease,0.0013060969,6.0,0.0013060969,0.5004016,-0.19424072
Reversible hydration of carbon dioxide,0.0,2.0,0.0,-0.27892774,0.40347782
"Cell Cycle, Mitotic",0.003041595,6.0,0.003041595,1.5359485,0.64706296
Degradation of the extracellular matrix,9.1477335e-07,3.0,9.1477335e-07,-0.2783819,0.09620505
Signaling by GPCR,3.3339278e-05,3.0,3.3339278e-05,-0.25903466,0.11192323
Chromatin modifying enzymes,0.00047450847,6.0,0.00047450847,0.0042046867,-0.59736323
Non-integrin membrane-ECM interactions,3.8654434e-06,2.0,3.8654434e-06,-0.27662128,0.40535164
Synthesis of DNA,0.00025677818,4.0,0.00025677818,-0.12571187,-0.08747827
Receptor Mediated Mitophagy,0.0,2.0,0.0,-0.27892774,0.40347782
Adaptive Immune System,0.011038615,9.0,0.011038615,6.3076563,3.6005669
Metabolism of lipids,0.0006621552,12.0,0.0006621552,0.116170816,-2.3526964
Cardiac conduction,0.00023783802,8.0,0.00023783802,-0.1370132,-1.3275245
Iron uptake and transport,3.351633e-08,2.0,3.351633e-08,-0.27890775,0.40349406
Invadopodia formation,2.772113e-05,2.0,2.772113e-05,-0.26238692,0.416916
RNA Polymerase II Transcription,0.0001736472,9.0,0.0001736472,-0.17531492,-1.6663581
Metabolism of carbohydrates,7.289921e-05,10.0,7.289921e-05,-0.23542982,-2.022913
RORA activates gene expression,2.9864254e-06,2.0,2.9864254e-06,-0.27714577,0.40492553
Signaling by TGF-beta family members,0.000519018,4.0,0.000519018,0.030762874,0.039645642
"Platelet activation, signaling and aggregation",3.5154262e-05,8.0,3.5154262e-05,-0.2579517,-1.425778
Diseases of Immune System,4.597237e-07,2.0,4.597237e-07,-0.2786534,0.40370068
O2/CO2 exchange in erythrocytes,1.8219632e-07,3.0,1.8219632e-07,-0.27881902,0.09584993
Nucleotide Excision Repair,0.008766328,3.0,0.008766328,4.951815,4.3453455
SLC-mediated transmembrane transport,6.082294e-05,5.0,6.082294e-05,-0.24263556,-0.49018615
MAPK family signaling cascades,0.001187597,3.0,0.001187597,0.42969444,0.6714636
Diseases of glycosylation,2.1386548e-05,5.0,2.1386548e-05,-0.2661667,-0.5093034
LGI-ADAM interactions,4.4848933e-10,2.0,4.4848933e-10,-0.27892748,0.40347803
Cilium Assembly,0.0007519577,4.0,0.0007519577,0.16975468,0.152566
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00015855422,2.0,0.00015855422,-0.1843207,0.48033893
Gene Silencing by RNA,9.920601e-06,6.0,9.920601e-06,-0.27300826,-0.8225779
Signaling by NOTCH,0.00015743129,6.0,0.00015743129,-0.18499073,-0.7510702
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,0.0,2.0,0.0,-0.27892774,0.40347782
Surfactant metabolism,7.552379e-06,2.0,7.552379e-06,-0.27442133,0.40713894
mRNA Editing,1.7390813e-11,3.0,1.7390813e-11,-0.2789277,0.09576163
Peptide hormone metabolism,8.882536e-05,6.0,8.882536e-05,-0.22592692,-0.7843278
