,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.00010748749,52.0,0.00010748749,0.07822537,-1.6333714
Activation of gene expression by SREBF (SREBP),2.4273748e-11,16.0,2.4273748e-11,-0.12182082,-0.25657114
Activation of the TFAP2 (AP-2) family of transcription factors,4.3208335e-09,6.0,4.3208335e-09,-0.12181282,0.16741885
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1.8376053e-06,27.0,1.8376053e-06,-0.11840087,-0.720397
Activation of the pre-replicative complex,2.5363213e-06,22.0,2.5363213e-06,-0.11710049,-0.50743294
"Activation, myristolyation of BID and translocation to mitochondria",0.0,4.0,0.0,-0.12182087,0.25220966
"Activation, translocation and oligomerization of BAX",5.950573e-06,3.0,5.950573e-06,-0.11074618,0.3028868
Acyl chain remodeling of CL,2.5178533e-06,7.0,2.5178533e-06,-0.11713486,0.1285174
Acyl chain remodeling of DAG and TAG,5.9758457e-12,4.0,5.9758457e-12,-0.12182085,0.25220966
Acyl chain remodelling of PC,8.9744617e-07,15.0,8.9744617e-07,-0.12015062,-0.21292418
Acyl chain remodelling of PE,5.445089e-06,13.0,5.445089e-06,-0.111686945,-0.12180047
Acyl chain remodelling of PG,5.3622788e-08,9.0,5.3622788e-08,-0.12172107,0.040292237
Acyl chain remodelling of PI,1.2000588e-06,10.0,1.2000588e-06,-0.11958742,-0.0005111788
Acyl chain remodelling of PS,2.8481672e-06,10.0,2.8481672e-06,-0.11652011,0.0017817518
Adrenaline signalling through Alpha-2 adrenergic receptor,0.0,2.0,0.0,-0.12182087,0.33700648
"Adrenaline,noradrenaline inhibits insulin secretion",8.016274e-08,20.0,8.016274e-08,-0.12167168,-0.42605326
Advanced glycosylation endproduct receptor signaling,3.4300504e-07,7.0,3.4300504e-07,-0.1211825,0.12549165
Aflatoxin activation and detoxification,3.9750393e-08,10.0,3.9750393e-08,-0.12174689,-0.0021254634
Agmatine biosynthesis,0.0,1.0,0.0,-0.12182087,0.37940484
Alpha-defensins,8.655797e-07,4.0,8.655797e-07,-0.12020993,0.2534139
Alpha-oxidation of phytanate,2.4547718e-11,5.0,2.4547718e-11,-0.12182082,0.20981127
Alternative complement activation,0.0,1.0,0.0,-0.12182087,0.37940484
Amine ligand-binding receptors,4.232795e-06,19.0,4.232795e-06,-0.11394316,-0.37787744
Amino acid transport across the plasma membrane,2.6985118e-08,14.0,2.6985118e-08,-0.12177064,-0.17173684
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,5.0736237e-09,48.0,5.0736237e-09,-0.12181143,-1.613313
Amyloid fiber formation,4.1319305e-05,38.0,4.1319305e-05,-0.04492102,-1.1318505
Anchoring fibril formation,0.0,1.0,0.0,-0.12182087,0.37940484
Anchoring of the basal body to the plasma membrane,9.1964426e-07,65.0,9.1964426e-07,-0.120109305,-2.3328135
Androgen biosynthesis,6.625049e-09,5.0,6.625049e-09,-0.12180853,0.20982045
Antagonism of Activin by Follistatin,4.5779268e-15,4.0,4.5779268e-15,-0.12182087,0.25220966
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",4.392602e-06,19.0,4.392602e-06,-0.11364574,-0.37765515
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1.9106956e-06,20.0,1.9106956e-06,-0.11826485,-0.42350653
Antigen processing: Ubiquitination & Proteasome degradation,1.6107019e-07,191.0,8.4329943e-10,-0.121819295,-7.676067
Apoptotic cleavage of cell adhesion  proteins,2.3130526e-06,7.0,2.3130526e-06,-0.11751601,0.12823248
Arachidonate production from DAG,3.6957954e-07,4.0,3.6957954e-07,-0.12113303,0.25272384
Aryl hydrocarbon receptor signalling,1.6037915e-09,6.0,1.6037915e-09,-0.12181789,0.16741505
Assembly of active LPL and LIPC lipase complexes,1.9018225e-05,12.0,1.9018225e-05,-0.08642582,-0.060518418
Assembly of the ORC complex at the origin of replication,5.116451e-14,6.0,5.116451e-14,-0.12182087,0.16741285
Association of TriC/CCT with target proteins during biosynthesis,5.246344e-07,29.0,5.246344e-07,-0.12084447,-0.80702055
Astrocytic Glutamate-Glutamine Uptake And Metabolism,2.59659e-09,4.0,2.59659e-09,-0.12181603,0.25221327
Asymmetric localization of PCP proteins,2.6207695e-07,41.0,2.6207695e-07,-0.12133311,-1.3161666
Attachment of GPI anchor to uPAR,3.510972e-08,5.0,3.510972e-08,-0.121755525,0.20986009
Attenuation phase,6.166086e-06,12.0,6.166086e-06,-0.11034509,-0.07839899
Autodegradation of Cdh1 by Cdh1:APC/C,7.937582e-07,40.0,7.937582e-07,-0.120343596,-1.2730285
Axonal growth inhibition (RHOA activation),0.0,4.0,0.0,-0.12182087,0.25220966
Axonal growth stimulation,0.0,3.0,0.0,-0.12182087,0.2946081
B-WICH complex positively regulates rRNA expression,6.2626435e-07,32.0,6.2626435e-07,-0.12065532,-0.93407434
BBSome-mediated cargo-targeting to cilium,2.0796755e-09,12.0,2.0796755e-09,-0.12181699,-0.08697467
BDNF activates NTRK2 (TRKB) signaling,0.0,2.0,0.0,-0.12182087,0.33700648
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,2.6355039e-08,4.0,2.6355039e-08,-0.12177182,0.25224632
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.0007983363,6.0,0.0007983363,1.3639722,1.2781001
Basigin interactions,2.8079727e-09,10.0,2.8079727e-09,-0.12181564,-0.0021768576
Beta defensins,6.956065e-06,19.0,6.956065e-06,-0.10887485,-0.3740887
Beta-catenin phosphorylation cascade,7.68828e-06,11.0,7.68828e-06,-0.10751212,-0.03388283
Beta-oxidation of pristanoyl-CoA,3.8727599e-13,5.0,3.8727599e-13,-0.12182087,0.20981124
Beta-oxidation of very long chain fatty acids,2.2469795e-10,6.0,2.2469795e-10,-0.12182044,0.16741315
Bicarbonate transporters,3.8425617e-11,6.0,3.8425617e-11,-0.1218208,0.16741289
Binding of TCF/LEF:CTNNB1 to target gene promoters,0.0019147117,8.0,0.0019147117,3.4416718,2.7464633
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,0.0,1.0,0.0,-0.12182087,0.37940484
"Biosynthesis of A2E, implicated in retinal degradation",5.1387456e-06,2.0,5.1387456e-06,-0.112257086,0.34415576
Biosynthesis of D-series resolvins,1.6440187e-09,2.0,1.6440187e-09,-0.121817805,0.33700874
Biosynthesis of DHA-derived sulfido conjugates,0.0,1.0,0.0,-0.12182087,0.37940484
Biosynthesis of DPAn-3 SPMs,1.3292627e-12,3.0,1.3292627e-12,-0.12182087,0.2946081
Biosynthesis of DPAn-6 SPMs,0.0,2.0,0.0,-0.12182087,0.33700648
Biosynthesis of E-series 18(R)-resolvins,8.6236535e-10,2.0,8.6236535e-10,-0.12181925,0.33700767
Biosynthesis of E-series 18(S)-resolvins,4.9559268e-14,2.0,4.9559268e-14,-0.12182087,0.33700648
Biosynthesis of aspirin-triggered D-series resolvins,2.8487595e-14,2.0,2.8487595e-14,-0.12182087,0.33700648
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,3.3368976e-09,2.0,3.3368976e-09,-0.12181465,0.3370111
Biosynthesis of maresins,1.0150572e-07,4.0,1.0150572e-07,-0.12163195,0.25235087
Biosynthesis of protectins,3.4398068e-11,2.0,3.4398068e-11,-0.1218208,0.3370065
Biotin transport and metabolism,2.0683698e-11,10.0,2.0683698e-11,-0.12182082,-0.0021807367
Breakdown of the nuclear lamina,1.0340978e-10,3.0,1.0340978e-10,-0.12182067,0.2946082
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,3.5647392e-06,12.0,3.5647392e-06,-0.11518649,-0.082018115
Butyrophilin (BTN) family interactions,0.009737397,9.0,0.009737397,18.000563,13.587393
C6 deamination of adenosine,0.0,1.0,0.0,-0.12182087,0.37940484
CASP8 activity is inhibited,1.32358045e-08,9.0,1.32358045e-08,-0.121796235,0.040236045
CD209 (DC-SIGN) signaling,2.2748112e-09,16.0,2.2748112e-09,-0.12181663,-0.256568
CD22 mediated BCR regulation,1.5790086e-08,4.0,1.5790086e-08,-0.12179148,0.25223163
CD28 dependent PI3K/Akt signaling,0.0005642819,15.0,0.0005642819,0.92837083,0.5708858
CD28 dependent Vav1 pathway,2.7328271e-05,9.0,2.7328271e-05,-0.070959896,0.07823816
CDC6 association with the ORC:origin complex,5.6625624e-12,7.0,5.6625624e-12,-0.12182085,0.12501445
CDK-mediated phosphorylation and removal of Cdc6,0.00022468803,44.0,0.00022468803,0.29634866,-1.1311287
CDO in myogenesis,1.1703489e-09,23.0,1.1703489e-09,-0.121818684,-0.5533584
CDT1 association with the CDC6:ORC:origin complex,1.899875e-09,36.0,1.899875e-09,-0.12181733,-1.1045365
CHL1 interactions,2.2142109e-05,5.0,2.2142109e-05,-0.08061193,0.2406165
CLEC7A (Dectin-1) induces NFAT activation,8.916535e-11,8.0,8.916535e-11,-0.1218207,0.082616165
CLEC7A/inflammasome pathway,8.94817e-11,3.0,8.94817e-11,-0.1218207,0.29460818
COPI-dependent Golgi-to-ER retrograde traffic,8.325119e-05,45.0,8.325119e-05,0.033118904,-1.3703015
COPI-independent Golgi-to-ER retrograde traffic,1.9989984e-05,25.0,1.9989984e-05,-0.08461727,-0.61034566
COPI-mediated anterograde transport,5.2783427e-05,57.0,5.2783427e-05,-0.023585005,-1.9214705
COPII-mediated vesicle transport,6.546421e-05,46.0,6.546421e-05,1.5355914e-05,-1.437446
COX reactions,1.4148528e-13,2.0,1.4148528e-13,-0.12182087,0.33700648
CREB3 factors activate genes,6.095223e-06,7.0,6.095223e-06,-0.11047698,0.13349444
CRMPs in Sema3A signaling,8.489236e-06,11.0,8.489236e-06,-0.10602144,-0.03276849
CS/DS degradation,4.2287922e-07,7.0,4.2287922e-07,-0.12103384,0.12560277
CTLA4 inhibitory signaling,0.00087377336,15.0,0.00087377336,1.504369,1.0014666
Ca2+ activated K+ channels,1.736907e-11,4.0,1.736907e-11,-0.12182084,0.25220966
Ca2+ pathway,3.7502804e-08,39.0,3.7502804e-08,-0.12175107,-1.2316822
Calcineurin activates NFAT,0.0002918031,8.0,0.0002918031,0.42125732,0.48858783
Calcitonin-like ligand receptors,0.0,1.0,0.0,-0.12182087,0.37940484
Calmodulin induced events,1.9818045e-09,13.0,1.9818045e-09,-0.12181718,-0.12937322
Calnexin/calreticulin cycle,5.7785376e-09,19.0,5.7785376e-09,-0.121810116,-0.3837583
Carboxyterminal post-translational modifications of tubulin,2.3089235e-06,20.0,2.3089235e-06,-0.1175237,-0.42295247
Cargo concentration in the ER,6.691695e-08,18.0,6.691695e-08,-0.12169632,-0.3412749
Cargo recognition for clathrin-mediated endocytosis,0.0013191651,63.0,0.0013191651,2.333293,-0.41400436
Carnitine synthesis,0.00010519894,5.0,0.00010519894,0.07396612,0.35616952
Caspase-mediated cleavage of cytoskeletal proteins,1.8149004e-07,11.0,1.8149004e-07,-0.12148309,-0.044326663
Catecholamine biosynthesis,1.541839e-08,4.0,1.541839e-08,-0.121792175,0.25223112
Cation-coupled Chloride cotransporters,1.0131843e-12,3.0,1.0131843e-12,-0.12182087,0.2946081
Cell redox homeostasis,0.0,1.0,0.0,-0.12182087,0.37940484
Cellular hexose transport,2.5156787e-06,9.0,2.5156787e-06,-0.11713891,0.043717578
Centrosome maturation,2.5059933e-05,53.0,2.5059933e-05,-0.07518153,-1.7904472
Ceramide signalling,0.0,2.0,0.0,-0.12182087,0.33700648
ChREBP activates metabolic gene expression,7.4031476e-07,5.0,7.4031476e-07,-0.12044306,0.2108412
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.0,7.0,0.0,-0.12182087,0.12501445
Cholesterol biosynthesis via desmosterol,0.0,1.0,0.0,-0.12182087,0.37940484
Cholesterol biosynthesis via lathosterol,0.0,1.0,0.0,-0.12182087,0.37940484
Choline catabolism,1.9546041e-08,3.0,1.9546041e-08,-0.12178449,0.29463527
Chondroitin sulfate biosynthesis,2.6059538e-06,12.0,2.6059538e-06,-0.11697089,-0.08335202
Chylomicron assembly,2.2097565e-07,5.0,2.2097565e-07,-0.1214096,0.21011867
Chylomicron clearance,0.0,2.0,0.0,-0.12182087,0.33700648
Chylomicron remodeling,1.9175388e-05,6.0,1.9175388e-05,-0.08613333,0.19409065
Citric acid cycle (TCA cycle),6.6692984e-12,17.0,6.6692984e-12,-0.12182085,-0.29896957
Class C/3 (Metabotropic glutamate/pheromone receptors),3.489848e-06,17.0,3.489848e-06,-0.11532587,-0.29411432
Classical Kir channels,0.0,3.0,0.0,-0.12182087,0.2946081
Cleavage of Growing Transcript in the Termination Region ,1.8483595e-06,42.0,1.8483595e-06,-0.11838086,-1.356358
Cleavage of the damaged purine,9.579132e-13,3.0,9.579132e-13,-0.12182087,0.2946081
Cleavage of the damaged pyrimidine ,3.142301e-07,7.0,3.142301e-07,-0.121236056,0.12545161
"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.000127451,15.0,0.000127451,0.1153797,-0.036856256
Coenzyme A biosynthesis,3.3371298e-12,4.0,3.3371298e-12,-0.12182087,0.25220966
Cohesin Loading onto Chromatin,3.3263797e-07,8.0,3.3263797e-07,-0.12120179,0.083078824
Collagen chain trimerization,0.00013776725,21.0,0.00013776725,0.13457938,-0.27689412
Collagen degradation,6.1764316e-10,13.0,6.1764316e-10,-0.12181971,-0.12937512
Common Pathway of Fibrin Clot Formation,1.0295207e-06,13.0,1.0295207e-06,-0.119904816,-0.12794366
Complex I biogenesis,4.303516e-06,22.0,4.303516e-06,-0.11381154,-0.5049743
Condensation of Prometaphase Chromosomes,0.0,5.0,0.0,-0.12182087,0.20981124
Condensation of Prophase Chromosomes,4.2866013e-05,16.0,4.2866013e-05,-0.042042423,-0.19693373
Conjugation of carboxylic acids,0.0,5.0,0.0,-0.12182087,0.20981124
Constitutive Signaling by AKT1 E17K in Cancer,7.302921e-09,22.0,7.302921e-09,-0.12180727,-0.51095146
Constitutive Signaling by Aberrant PI3K in Cancer,5.384845e-06,46.0,5.384845e-06,-0.11179907,-1.5210315
Constitutive Signaling by EGFRvIII,1.4494887e-05,13.0,1.4494887e-05,-0.09484426,-0.109209925
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.0004969316,16.0,0.0004969316,0.8030244,0.43478614
Constitutive Signaling by NOTCH1 HD Domain Mutants,5.3472944e-05,11.0,5.3472944e-05,-0.022301737,0.029815199
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.0001482736,40.0,0.0001482736,0.15413287,-1.0678468
Constitutive Signaling by NOTCH1 PEST Domain Mutants,1.8900151e-07,40.0,1.8900151e-07,-0.12146912,-1.2738699
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,2.0630576e-08,5.0,2.0630576e-08,-0.121782474,0.20983994
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,3.368733e-06,12.0,3.368733e-06,-0.11555128,-0.08229081
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.0019552056,25.0,0.0019552056,3.5170355,2.0820277
Creatine metabolism,0.0,6.0,0.0,-0.12182087,0.16741285
Creation of C4 and C2 activators,4.4181444e-08,5.0,4.4181444e-08,-0.12173864,0.20987271
Cristae formation,3.8218136e-08,10.0,3.8218136e-08,-0.12174973,-0.0021275927
Cross-presentation of particulate exogenous antigens (phagosomes),3.3306662e-07,4.0,3.3306662e-07,-0.12120099,0.25267303
Cross-presentation of soluble exogenous antigens (endosomes),1.6487903e-07,28.0,1.6487903e-07,-0.12151401,-0.76512265
Crosslinking of collagen fibrils,2.8229273e-08,4.0,2.8229273e-08,-0.121768326,0.25224894
Cyclin A/B1/B2 associated events during G2/M transition,0.000950441,12.0,0.000950441,1.6470561,1.2353258
Cyclin D associated events in G1,0.0046235276,32.0,0.0046235276,8.483081,5.4975486
Cysteine formation from homocysteine,1.7966721e-08,3.0,1.7966721e-08,-0.12178743,0.29463306
Cytochrome c-mediated apoptotic response,2.2566837e-06,6.0,2.2566837e-06,-0.11762093,0.17055245
Cytosolic iron-sulfur cluster assembly,1.4944584e-12,11.0,1.4944584e-12,-0.12182087,-0.044579163
Cytosolic tRNA aminoacylation,1.4581658e-06,20.0,1.4581658e-06,-0.11910705,-0.42413613
DAP12 signaling,5.4411037e-05,19.0,5.4411037e-05,-0.02055584,-0.30806687
DCC mediated attractive signaling,4.2465178e-08,13.0,4.2465178e-08,-0.12174184,-0.1293169
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1.2254873e-07,7.0,1.2254873e-07,-0.12159279,0.12518494
DNA Damage Recognition in GG-NER,0.00074328907,20.0,0.00074328907,1.2615232,0.60793793
DNA methylation,1.2372009e-06,13.0,1.2372009e-06,-0.11951829,-0.1276547
DNA replication initiation,0.00011666802,5.0,0.00011666802,0.09531137,0.37212592
DSCAM interactions,0.00014165978,9.0,0.00014165978,0.14182383,0.23730215
Deactivation of the beta-catenin transactivating complex,7.1586514e-06,30.0,7.1586514e-06,-0.10849781,-0.8401894
Deadenylation of mRNA,5.8838764e-06,18.0,5.8838764e-06,-0.11087031,-0.333182
Dectin-1 mediated noncanonical NF-kB signaling,9.2201174e-10,36.0,9.2201174e-10,-0.121819146,-1.104538
Dectin-2 family,1.9430028e-12,12.0,1.9430028e-12,-0.12182087,-0.086977564
Defective ABCA1 causes Tangier disease,0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,1.0,0.0,-0.12182087,0.37940484
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCC8 can cause hypoglycemias and hyperglycemias,2.1636565e-13,2.0,2.1636565e-13,-0.12182087,0.33700648
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,1.0,0.0,-0.12182087,0.37940484
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.12182087,0.33700648
Defective ABCG5 causes sitosterolemia,0.0,1.0,0.0,-0.12182087,0.37940484
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,1.0,0.0,-0.12182087,0.37940484
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.0,3.0,0.0,-0.12182087,0.2946081
Defective ACY1 causes encephalopathy,0.0,1.0,0.0,-0.12182087,0.37940484
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,1.0,0.0,-0.12182087,0.37940484
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,1.0,0.0,-0.12182087,0.37940484
Defective AMN causes hereditary megaloblastic anemia 1,3.9551435e-12,2.0,3.9551435e-12,-0.12182085,0.33700648
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.2849366e-12,2.0,5.2849366e-12,-0.12182085,0.33700648
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.2849366e-12,1.0,5.2849366e-12,-0.12182085,0.37940487
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.0,2.0,0.0,-0.12182087,0.33700648
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.0,1.0,0.0,-0.12182087,0.37940484
Defective B3GALT6 causes EDSP2 and SEMDJL1,1.8335898e-08,9.0,1.8335898e-08,-0.12178674,0.040243145
