,,coef
COX8A,gene_expression,5.507749e-06
SFT2D2,gene_expression,0.0
RRP1B,gene_expression,0.0
LTBP1,gene_expression,0.0009158231
TBC1D14,gene_expression,0.0005298895
SEC24D,gene_expression,8.4510335e-05
SH2D5,gene_expression,0.0
PSMD12,gene_expression,0.0009895179
DNAJC25,gene_expression,0.0
ACLY,gene_expression,1.0520631e-05
TCF4,gene_expression,3.388126e-06
GTF2H1,gene_expression,0.00015624709
NT5DC1,gene_expression,0.0
PLSCR3,gene_expression,0.0
NPAS3,gene_expression,0.0
CIDEB,gene_expression,0.0
TSPAN2,gene_expression,0.0
TMEM183A,gene_expression,0.0
TMEM237,gene_expression,0.0
PSMC4,gene_expression,0.0009711239
RBBP7,gene_expression,3.288095e-05
PIGM,gene_expression,1.882045e-07
PDCD4,gene_expression,1.7796647e-05
TBCCD1,gene_expression,0.0
APOBEC3H,gene_expression,4.1152686e-09
GYS1,gene_expression,1.862067e-05
RNF182,gene_expression,1.1598728e-06
TMEM230,gene_expression,0.0
NUBPL,gene_expression,1.6658224e-06
LILRA1,gene_expression,1.3207451e-05
EHD1,gene_expression,0.0
SHMT1,gene_expression,5.985869e-07
SHKBP1,gene_expression,0.0
VRK1,gene_expression,1.7531693e-07
TIGD7,gene_expression,0.0
NEUROG3,gene_expression,1.8167823e-08
DPH5,gene_expression,4.105496e-10
THNSL1,gene_expression,0.0
MYO19,gene_expression,0.0
CLASRP,gene_expression,0.0
LDHAL6A,gene_expression,0.0
SNAP23,gene_expression,5.039681e-06
GSDMA,gene_expression,0.0
EIF4G2,gene_expression,0.00022161531
H3F3A,gene_expression,0.0019315572
ARMC7,gene_expression,0.0
MED7,gene_expression,5.2492672e-09
LPCAT2,gene_expression,3.286665e-06
SLC35C2,gene_expression,0.0
RTN3,gene_expression,1.2041678e-06
RORA,gene_expression,0.0015443116
TPD52,gene_expression,1.1057112e-08
EIF5,gene_expression,6.889865e-06
DHRS7,gene_expression,0.0
CCNH,gene_expression,6.948938e-05
ATP2B1,gene_expression,8.063167e-06
FBXW5,gene_expression,4.1272277e-05
SF3A3,gene_expression,1.5164386e-06
FAT4,gene_expression,0.0
RBAK,gene_expression,0.0
CNOT3,gene_expression,1.5960746e-06
ZNF280D,gene_expression,0.0
GUCA2A,gene_expression,0.0
ADARB1,gene_expression,4.3815595e-07
CSAD,gene_expression,0.0
RSC1A1,gene_expression,0.0
FAM20B,gene_expression,0.0
HCK,gene_expression,2.0490466e-05
TMEM80,gene_expression,0.0
TRIM69,gene_expression,1.454226e-07
TEX19,gene_expression,0.0
PRPSAP1,gene_expression,0.0
RAD54L2,gene_expression,0.0
STIM1,gene_expression,1.5990177e-05
FAM45A,gene_expression,0.0
TRUB2,gene_expression,0.0
WDR24,gene_expression,0.0
RHOBTB2,gene_expression,3.3359775e-08
NECAB3,gene_expression,0.0
TXNDC9,gene_expression,0.0
STPG1,gene_expression,0.0
BIRC2,gene_expression,0.00039507548
P3H1,gene_expression,0.0
ACADM,gene_expression,0.00010879356
VARS2,gene_expression,5.1161733e-05
STAB1,gene_expression,1.5206269e-05
CYP4V2,gene_expression,9.639958e-10
ACOT11,gene_expression,0.0
FBXO46,gene_expression,0.0
TIMELESS,gene_expression,8.766136e-05
RITA1,gene_expression,0.0
RET,gene_expression,1.185478e-06
GCLM,gene_expression,1.00643746e-07
RGR,gene_expression,7.8293175e-07
TMEM127,gene_expression,0.0
ARPC1B,gene_expression,7.200086e-06
DNAJC17,gene_expression,0.0
NAAA,gene_expression,0.0
GATAD2B,gene_expression,6.2506086e-05
IGHMBP2,gene_expression,0.0
SUN2,gene_expression,2.7430144e-05
AGPS,gene_expression,5.677911e-10
THUMPD1,gene_expression,9.3793426e-07
EMC6,gene_expression,0.0
IL1RAP,gene_expression,2.2014028e-05
EIF2S2,gene_expression,1.1284749e-05
PSMD3,gene_expression,0.0007107015
NFATC2IP,gene_expression,0.0
CLIP1,gene_expression,1.7966229e-06
CEPT1,gene_expression,2.3643906e-05
PAK1,gene_expression,6.1062033e-06
IFIT2,gene_expression,0.0
FAM220A,gene_expression,0.0
GSK3B,gene_expression,0.0012695814
ARL5A,gene_expression,0.0
GBA2,gene_expression,7.0456817e-06
EXOC3,gene_expression,8.1663535e-07
IRF4,gene_expression,6.27666e-05
LPIN1,gene_expression,0.00015744311
GAB2,gene_expression,0.0001168625
ST3GAL2,gene_expression,3.3271283e-07
NR2C1,gene_expression,1.1851902e-06
ARHGEF3,gene_expression,2.0983518e-05
PMPCA,gene_expression,4.95294e-06
TTC39B,gene_expression,0.0
RBM18,gene_expression,0.0
FGFR3,gene_expression,0.00013088566
ZNF699,gene_expression,0.0
UTP14C,gene_expression,5.009591e-06
PRDM1,gene_expression,5.373132e-06
UAP1L1,gene_expression,0.0
SLC5A6,gene_expression,0.00032370424
RAD23B,gene_expression,9.2783615e-08
PLD1,gene_expression,8.576768e-07
PHTF1,gene_expression,0.0
ANKRD1,gene_expression,4.9537564e-05
UBE3C,gene_expression,4.2248307e-06
SCARB2,gene_expression,4.8675947e-08
NETO1,gene_expression,0.0
DTD2,gene_expression,0.0
CCNY,gene_expression,0.0
EIF2D,gene_expression,0.0
IPO4,gene_expression,0.0
SWAP70,gene_expression,0.0
WDR48,gene_expression,4.8764864e-06
CPNE8,gene_expression,0.0
FOXD2,gene_expression,0.0
FAM172A,gene_expression,0.0
SET,gene_expression,2.9131827e-06
XPO1,gene_expression,0.0002897008
TOR3A,gene_expression,0.0
UBL7,gene_expression,0.0
TMEM8B,gene_expression,0.0
NFE2L1,gene_expression,0.0
ADPGK,gene_expression,0.0
ERMN,gene_expression,0.0
GNPNAT1,gene_expression,0.0
SLC25A43,gene_expression,0.0
POLR2G,gene_expression,0.00022726985
TTL,gene_expression,2.8384075e-06
HEMGN,gene_expression,0.0
MARCKSL1,gene_expression,0.0
OAF,gene_expression,0.0
SNTA1,gene_expression,0.0
CDK10,gene_expression,0.0
DNAJC2,gene_expression,4.745092e-06
SNRPD3,gene_expression,1.1256054e-06
LNX2,gene_expression,0.0
RPS28,gene_expression,5.3394957e-05
ZNF558,gene_expression,0.0
EIF4G1,gene_expression,5.3428117e-05
PTPRS,gene_expression,4.6758272e-05
RPL26,gene_expression,0.00029013315
S1PR3,gene_expression,7.7931236e-07
DDTL,gene_expression,0.0
MPND,gene_expression,0.0
HNRNPA3,gene_expression,2.6652874e-06
MAP4K3,gene_expression,0.0
SMCHD1,gene_expression,0.0
FGF6,gene_expression,8.913094e-06
MAP2K5,gene_expression,3.2911656e-09
ARPC3,gene_expression,0.0002626685
DUS1L,gene_expression,0.0
COQ10B,gene_expression,0.0
TMEM244,gene_expression,0.0
TERF1,gene_expression,2.0732918e-05
JKAMP,gene_expression,0.0
TBX3,gene_expression,0.0
ARHGEF11,gene_expression,5.3431285e-07
DEAF1,gene_expression,0.0
GJA5,gene_expression,0.00011977425
RBM25,gene_expression,0.0
SMAD2,gene_expression,3.4617697e-06
QARS,gene_expression,7.2663475e-05
IBTK,gene_expression,0.0
TAX1BP3,gene_expression,3.1231686e-08
CDC42,gene_expression,0.0013956774
MCM4,gene_expression,1.7010356e-05
ARAP2,gene_expression,5.0909574e-09
CHKA,gene_expression,1.7205014e-07
MBNL1,gene_expression,0.0
CHM,gene_expression,0.00015160326
NME7,gene_expression,7.948874e-07
CLP1,gene_expression,2.4423298e-06
NEDD1,gene_expression,8.4215736e-07
EXD2,gene_expression,0.0
HNRNPF,gene_expression,0.00021326556
ERF,gene_expression,1.5731678e-06
ZNF502,gene_expression,0.0
KRT72,gene_expression,0.0
ANKS3,gene_expression,0.0
ADCY10,gene_expression,0.0
SSX2IP,gene_expression,0.0
ORC1,gene_expression,2.121402e-06
MBP,gene_expression,0.0
SIRT2,gene_expression,0.0
HS6ST1,gene_expression,0.00011840884
HELQ,gene_expression,0.0
RAB18,gene_expression,4.216273e-05
NACC1,gene_expression,0.0
RABGEF1,gene_expression,0.00014578292
USP11,gene_expression,3.167374e-05
GMPPA,gene_expression,0.0
TOP3B,gene_expression,0.0
ZNF350,gene_expression,7.293149e-07
STIP1,gene_expression,3.4496085e-07
TRANK1,gene_expression,0.0
SEMA3E,gene_expression,4.941387e-10
CT45A1,gene_expression,0.0
TECPR1,gene_expression,0.0
CCDC77,gene_expression,0.0
CACNA1S,gene_expression,9.7857055e-06
PTPN1,gene_expression,0.0004387255
BTBD10,gene_expression,0.0
GSN,gene_expression,7.70936e-06
FOXRED1,gene_expression,0.0
MCMBP,gene_expression,0.0
CLASP1,gene_expression,1.4062026e-07
SIRT1,gene_expression,2.6936673e-06
TP53I3,gene_expression,1.3533273e-07
HPS3,gene_expression,0.0
RPP38,gene_expression,8.3453796e-07
ALYREF,gene_expression,5.072044e-09
ARRDC1,gene_expression,0.0
PTER,gene_expression,0.0
UHRF2,gene_expression,3.7650858e-07
ATP13A3,gene_expression,0.0
DEXI,gene_expression,0.0
RFC3,gene_expression,1.224592e-05
TMEM181,gene_expression,0.0
NDUFAF2,gene_expression,8.916332e-06
DHFR,gene_expression,9.054416e-06
TCF7,gene_expression,9.312461e-05
MMD,gene_expression,0.0
ZNF329,gene_expression,0.0
RTCA,gene_expression,0.0
CTH,gene_expression,1.4714678e-05
HSD17B12,gene_expression,1.699956e-07
INO80D,gene_expression,7.083386e-09
FAM200B,gene_expression,0.0
SH3BP5,gene_expression,0.0
RMND5B,gene_expression,0.0
TCERG1,gene_expression,0.0
TRIM26,gene_expression,0.0
DENND3,gene_expression,8.779863e-07
PXYLP1,gene_expression,0.0
DNAJC30,gene_expression,0.0
NSUN5,gene_expression,0.0
TP53INP1,gene_expression,6.1862255e-07
SEPHS2,gene_expression,5.050183e-07
BRAT1,gene_expression,0.0
VCL,gene_expression,0.0001713529
FAM160A2,gene_expression,0.0
TOR4A,gene_expression,2.080518e-06
ZNF766,gene_expression,0.0
ZSWIM3,gene_expression,0.0
SAMD3,gene_expression,0.0
UQCRHL,gene_expression,0.0
FAM122B,gene_expression,0.0
LDHB,gene_expression,0.0
NBAS,gene_expression,4.9141177e-06
TNIP1,gene_expression,0.00014660151
CYLD,gene_expression,0.00016671105
ZNF248,gene_expression,0.0
FAM104B,gene_expression,0.0
CDC37,gene_expression,4.7174517e-06
YY1,gene_expression,1.1220721e-05
CCNT2,gene_expression,3.7811285e-06
RORC,gene_expression,1.6819731e-09
CD99L2,gene_expression,0.0
PES1,gene_expression,2.3578726e-09
TMEM186,gene_expression,0.0
ALKBH1,gene_expression,0.0
TCTN3,gene_expression,1.7710281e-08
KIAA2026,gene_expression,0.0
FCHSD1,gene_expression,0.0
LSG1,gene_expression,0.0
MED19,gene_expression,5.297843e-09
IDH3B,gene_expression,1.7733037e-06
PTPRU,gene_expression,0.0
HSBP1,gene_expression,0.0027472442
ADD3,gene_expression,2.5898002e-08
DHX36,gene_expression,1.995683e-06
SLC4A5,gene_expression,1.6804256e-08
H2AFZ,gene_expression,5.336888e-05
SENP3,gene_expression,9.9466915e-06
SF3B3,gene_expression,5.2362626e-05
CEP85,gene_expression,0.0
ZNF195,gene_expression,0.0
NCLN,gene_expression,0.0
THRA,gene_expression,2.6017722e-06
GYG1,gene_expression,0.00035216007
KDM7A,gene_expression,3.524108e-05
NOL4L,gene_expression,0.0
OR7G3,gene_expression,3.8317398e-07
SCLT1,gene_expression,1.6702244e-09
CUEDC2,gene_expression,0.0
MRPL16,gene_expression,1.0697341e-05
NSRP1,gene_expression,0.0
SACM1L,gene_expression,0.00032787907
SLC25A36,gene_expression,0.0
LDB1,gene_expression,0.0001212286
RPAP3,gene_expression,0.0
RCE1,gene_expression,4.632938e-06
CD82,gene_expression,0.0
PPP1R1B,gene_expression,1.6659405e-05
ISY1,gene_expression,4.8453156e-05
AGBL5,gene_expression,3.3647277e-06
KCNV2,gene_expression,9.87714e-08
UBP1,gene_expression,0.0
TGDS,gene_expression,0.0
SUV39H1,gene_expression,5.8035556e-07
TMEM147,gene_expression,0.0
GPR19,gene_expression,0.0
XPC,gene_expression,2.4577475e-06
FCGR2B,gene_expression,1.83333e-07
ZNF786,gene_expression,0.0
MSI2,gene_expression,0.0
UBE2H,gene_expression,3.117232e-05
GRIPAP1,gene_expression,0.0
ZMYND15,gene_expression,0.0
TMEM50A,gene_expression,0.0
WBP1,gene_expression,0.0
NUDT16,gene_expression,9.198785e-06
UBE2V1,gene_expression,1.798351e-05
LY6G6C,gene_expression,0.0
NDUFB6,gene_expression,6.931711e-07
HARS,gene_expression,6.586133e-06
MERTK,gene_expression,0.0
AJAP1,gene_expression,0.0
ENSA,gene_expression,3.76854e-08
GCH1,gene_expression,9.3232586e-05
POLR1C,gene_expression,4.613878e-06
ABL1,gene_expression,0.00010530362
COPS2,gene_expression,8.831032e-06
OMG,gene_expression,2.0900876e-07
NKIRAS1,gene_expression,0.0
SGSM1,gene_expression,0.0
FUBP1,gene_expression,0.0
FUS,gene_expression,3.8577873e-06
GTF2IRD2B,gene_expression,0.0
AKR1C4,gene_expression,2.4865587e-08
BRCA1,gene_expression,4.0204624e-05
IGF2BP1,gene_expression,6.710768e-08
MYO1E,gene_expression,0.0
DLX3,gene_expression,0.0
STX3,gene_expression,2.046526e-06
CTNND1,gene_expression,4.1077663e-05
ETV3,gene_expression,0.0
RUFY2,gene_expression,0.0
CWF19L1,gene_expression,0.0
DEF6,gene_expression,0.0
MAST4,gene_expression,0.0
GKAP1,gene_expression,0.0
BTG1,gene_expression,0.0
DDIT3,gene_expression,9.26507e-06
C2CD5,gene_expression,1.4227926e-07
FSTL3,gene_expression,1.2787453e-06
SRRM1,gene_expression,6.76205e-07
ANGEL2,gene_expression,0.0
BTF3L4,gene_expression,0.0
ITCH,gene_expression,9.70952e-06
PIGO,gene_expression,4.5135403e-06
HLTF,gene_expression,2.1875792e-06
STRAP,gene_expression,6.737139e-07
ZMYM5,gene_expression,0.0
STAG2,gene_expression,1.2004663e-05
B4GAT1,gene_expression,2.8952495e-06
RPS27L,gene_expression,0.00019724412
ZNF697,gene_expression,0.0
MN1,gene_expression,0.0
TC2N,gene_expression,0.0
TRIM6,gene_expression,0.0
RNF126,gene_expression,6.332782e-07
CETN3,gene_expression,0.0
PTPMT1,gene_expression,1.9453712e-06
LRIG1,gene_expression,3.1538752e-06
XYLT1,gene_expression,7.824309e-06
ENKUR,gene_expression,0.0
OS9,gene_expression,0.0002191144
SPATA5,gene_expression,0.0
FAHD1,gene_expression,1.913742e-06
CWC22,gene_expression,5.015389e-06
ESD,gene_expression,0.0
RAB42,gene_expression,0.00015000084
UQCRC1,gene_expression,0.0
PIGU,gene_expression,1.7555271e-06
MRPS10,gene_expression,1.6140224e-05
LDB2,gene_expression,0.0
OSTF1,gene_expression,1.3052553e-05
ATP6V1A,gene_expression,1.3839669e-05
TM2D3,gene_expression,0.0
CAV2,gene_expression,0.0
MCCD1,gene_expression,0.0
HECTD3,gene_expression,2.4217672e-06
TRIM8,gene_expression,0.0
MAPRE3,gene_expression,0.0
VPS4B,gene_expression,0.00012750857
ERCC6,gene_expression,9.852969e-05
PKP3,gene_expression,2.9895634e-06
ZNF431,gene_expression,0.0
FAM149B1,gene_expression,0.0
WDR37,gene_expression,0.0
NSUN2,gene_expression,0.0
IGSF8,gene_expression,0.0
HOXA2,gene_expression,3.740222e-06
TRMT5,gene_expression,8.713786e-05
ZNF232,gene_expression,0.0
TRIM43,gene_expression,0.0
INO80C,gene_expression,2.8801118e-08
PAIP1,gene_expression,9.764285e-07
STIM2,gene_expression,0.0
ATF1,gene_expression,1.1241902e-06
KLHDC10,gene_expression,0.0
TOR1A,gene_expression,2.659606e-08
ATIC,gene_expression,8.337684e-09
IFT52,gene_expression,2.9861013e-07
YWHAH,gene_expression,3.8565452e-07
IFITM3,gene_expression,0.0
IQCB1,gene_expression,1.0146117e-08
TRAPPC6B,gene_expression,4.122704e-05
OR4C12,gene_expression,3.2758511e-09
PRDX4,gene_expression,6.85825e-06
TP53BP2,gene_expression,8.419946e-06
CHCHD2,gene_expression,3.2218242e-05
FAM217B,gene_expression,0.0
SH3YL1,gene_expression,0.0
MED1,gene_expression,1.2067996e-05
NAIP,gene_expression,0.0
RCBTB2,gene_expression,0.0
ANKRD9,gene_expression,3.8320405e-07
PDE6D,gene_expression,2.9523175e-09
ZFP14,gene_expression,0.0
LIN54,gene_expression,1.5673022e-06
ATG3,gene_expression,1.2055532e-05
MREG,gene_expression,0.0
NR2E1,gene_expression,1.7591213e-06
MRPL4,gene_expression,7.0834913e-06
FAM200A,gene_expression,0.0
HNRNPH2,gene_expression,1.6851138e-07
PRKCB,gene_expression,8.473639e-05
JMJD8,gene_expression,0.0
MTFR1L,gene_expression,0.0
TOMM6,gene_expression,0.000298077
ACADS,gene_expression,1.0767101e-06
SEC22B,gene_expression,7.1938625e-06
KIF2A,gene_expression,0.0073074987
METAP2,gene_expression,0.0
BCL2L1,gene_expression,1.7709912e-05
NCKAP5L,gene_expression,0.0
ZNF345,gene_expression,0.0
CDK5R2,gene_expression,0.0
NHLRC3,gene_expression,2.0334193e-05
STX4,gene_expression,0.00012449376
LIG3,gene_expression,6.708229e-05
NAB1,gene_expression,0.0
PNKP,gene_expression,4.7153895e-07
SMARCA1,gene_expression,0.0
NACC2,gene_expression,0.0
MTMR2,gene_expression,3.012271e-05
DYNLT3,gene_expression,0.0
LIPT1,gene_expression,0.0
HNRNPU,gene_expression,1.1379519e-06
SS18L2,gene_expression,0.0
RAB31,gene_expression,1.2758193e-05
PROCR,gene_expression,1.5425267e-05
ZNF20,gene_expression,0.0
PAFAH2,gene_expression,0.0
RAB1A,gene_expression,0.00040776498
EBLN2,gene_expression,0.0
RBM15,gene_expression,0.0
NSL1,gene_expression,7.5048916e-08
YBX3,gene_expression,0.0
NMI,gene_expression,0.0
STK11IP,gene_expression,7.0745405e-06
DHX32,gene_expression,0.0
MAPK1IP1L,gene_expression,0.0
ELP3,gene_expression,7.9805665e-07
UQCRC2,gene_expression,0.0
RRBP1,gene_expression,0.0
GUCD1,gene_expression,0.0
LDLRAP1,gene_expression,3.2468708e-07
OR4K13,gene_expression,4.643054e-09
NUP155,gene_expression,0.00014405159
LGALS8,gene_expression,0.0
SLC35A3,gene_expression,9.136847e-09
CLTCL1,gene_expression,3.9508445e-06
GAR1,gene_expression,3.063494e-05
IVD,gene_expression,0.0
AP2B1,gene_expression,7.789415e-06
M6PR,gene_expression,4.1655853e-06
SPATA7,gene_expression,0.0
PLEKHG5,gene_expression,3.1734135e-09
POLD3,gene_expression,0.00014366354
RABL6,gene_expression,0.0
ORM1,gene_expression,1.8927154e-05
CENPO,gene_expression,1.0463133e-05
YWHAE,gene_expression,4.0590618e-05
SLC5A10,gene_expression,3.220779e-08
HIRA,gene_expression,0.00046957625
VPS11,gene_expression,0.0
ZBTB24,gene_expression,0.0
MSN,gene_expression,0.00040096985
CARS2,gene_expression,6.2153413e-06
ARL5B,gene_expression,0.0
WDR19,gene_expression,4.854655e-09
PFKP,gene_expression,0.0
CALM2,gene_expression,0.0
TESK2,gene_expression,0.0
HINT1,gene_expression,0.0
ATP13A2,gene_expression,8.717052e-06
RIC1,gene_expression,8.406562e-05
TVP23B,gene_expression,0.0
IGIP,gene_expression,0.0
FOXN2,gene_expression,0.0
PDGFB,gene_expression,3.992125e-06
KITLG,gene_expression,4.04294e-05
KLHL17,gene_expression,0.0
E4F1,gene_expression,0.0
ARL4A,gene_expression,0.0
SLC4A1AP,gene_expression,0.0
SS18L1,gene_expression,0.0
