,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
RIPK1-mediated regulated necrosis,6.520808e-08,2.0,6.520808e-08,-0.14154655,0.13265988
Defects in vitamin and cofactor metabolism,0.0017017067,3.0,0.0017017067,0.58024335,0.47878015
Signaling by PDGF,8.820901e-09,2.0,8.820901e-09,-0.14157046,0.13264285
Post-translational modification: synthesis of GPI-anchored proteins,8.488076e-06,4.0,8.488076e-06,-0.1379738,-0.20005517
TCF dependent signaling in response to WNT,9.148754e-05,10.0,9.148754e-05,-0.10276768,-1.1807704
TRAIL  signaling,6.566722e-05,2.0,6.566722e-05,-0.11371997,0.15246604
Pentose phosphate pathway,2.7881986e-06,2.0,2.7881986e-06,-0.14039153,0.13348198
Defective Mismatch Repair Associated With MSH2,1.5017135e-07,2.0,1.5017135e-07,-0.1415105,0.13268553
Positive epigenetic regulation of rRNA expression,0.0004104911,3.0,0.0004104911,0.032544926,0.08894418
SUMOylation,0.0014847564,3.0,0.0014847564,0.48821893,0.41327986
Miscellaneous transport and binding events,8.879052e-07,2.0,8.879052e-07,-0.14119758,0.13290825
Digestion of dietary lipid,1.5362986e-12,2.0,1.5362986e-12,-0.1415742,0.1326402
Mitochondrial transcription termination,3.0532916e-05,2.0,3.0532916e-05,-0.12862298,0.1418585
Listeria monocytogenes entry into host cells,0.00063583447,3.0,0.00063583447,0.12812944,0.1569785
tRNA processing in the nucleus,1.3118714e-08,2.0,1.3118714e-08,-0.14156865,0.13264415
Glycogen metabolism,0.00046400956,3.0,0.00046400956,0.05524599,0.10510216
mRNA Splicing,0.00025661866,3.0,0.00025661866,-0.03272357,0.04248794
Heme degradation,2.0046484e-05,2.0,2.0046484e-05,-0.13307104,0.1386925
Synaptic adhesion-like molecules,7.117488e-05,2.0,7.117488e-05,-0.111383766,0.15412888
Pyruvate metabolism and Citric Acid (TCA) cycle,2.3607732e-05,4.0,2.3607732e-05,-0.13156044,-0.19549032
Nitric oxide stimulates guanylate cyclase,5.1664152e-08,2.0,5.1664152e-08,-0.1415523,0.13265578
Biosynthesis of specialized proresolving mediators (SPMs),1.479427e-05,6.0,1.479427e-05,-0.13529888,-0.53340924
Signaling by ERBB2,2.9725854e-05,9.0,2.9725854e-05,-0.1289653,-1.0317882
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",4.2094067e-07,2.0,4.2094067e-07,-0.14139566,0.13276727
RNA Polymerase II Transcription Termination,2.200257e-05,2.0,2.200257e-05,-0.13224131,0.13928308
Pyrophosphate hydrolysis,3.685067e-11,2.0,3.685067e-11,-0.14157419,0.1326402
Phase 2 - plateau phase,1.4139081e-05,2.0,1.4139081e-05,-0.1355768,0.13690898
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),3.4174087e-07,2.0,3.4174087e-07,-0.14142925,0.13274337
Protein methylation,1.1475238e-07,2.0,1.1475238e-07,-0.14152554,0.13267483
Phase II - Conjugation of compounds,1.634798e-06,7.0,1.634798e-06,-0.14088078,-0.70501125
Transport of Mature Transcript to Cytoplasm,2.5624875e-05,3.0,2.5624875e-05,-0.13070484,-0.02725231
Neurotransmitter uptake and metabolism In glial cells,1.5654049e-06,2.0,1.5654049e-06,-0.14091021,0.13311282
Neutrophil degranulation,0.00011254347,2.0,0.00011254347,-0.09383634,0.16661865
Deadenylation of mRNA,2.0362886e-05,2.0,2.0362886e-05,-0.13293684,0.13878803
Asparagine N-linked glycosylation,1.9090963e-05,4.0,1.9090963e-05,-0.13347635,-0.196854
Growth hormone receptor signaling,0.0001105775,2.0,0.0001105775,-0.09467024,0.16602509
Striated Muscle Contraction,8.2104685e-05,2.0,8.2104685e-05,-0.106747635,0.15742874
HDACs deacetylate histones,1.7628763e-05,2.0,1.7628763e-05,-0.13409656,0.13796256
Cytosolic iron-sulfur cluster assembly,7.5802404e-08,2.0,7.5802404e-08,-0.14154205,0.13266309
Signaling by MST1,0.0,2.0,0.0,-0.1415742,0.1326402
Signaling by MET,2.4261559e-05,9.0,2.4261559e-05,-0.13128312,-1.033438
Signaling by Leptin,1.16054e-06,2.0,1.16054e-06,-0.14108193,0.13299057
Nucleobase catabolism,7.6074975e-05,4.0,7.6074975e-05,-0.10930528,-0.17964973
MTF1 activates gene expression,0.0001614094,2.0,0.0001614094,-0.07310874,0.18137196
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,1.2523493e-06,2.0,1.2523493e-06,-0.14104299,0.1330183
Hedgehog 'on' state,3.2315133e-05,4.0,3.2315133e-05,-0.127867,-0.19286142
Toll-Like Receptors Cascades,0.00016673189,10.0,0.00016673189,-0.07085109,-1.1580532
tRNA Aminoacylation,1.7914568e-05,3.0,1.7914568e-05,-0.13397533,-0.02958016
IP6 and IP7 transport between cytosol and nucleus,0.0,2.0,0.0,-0.1415742,0.1326402
Transcriptional regulation by small RNAs,0.0010490277,2.0,0.0010490277,0.3033947,0.4493563
Metabolism of Angiotensinogen to Angiotensins,5.302274e-07,2.0,5.302274e-07,-0.1413493,0.13280027
DAG and IP3 signaling,2.5038646e-05,2.0,2.5038646e-05,-0.1309535,0.1401997
Processing of SMDT1,2.7599554e-05,2.0,2.7599554e-05,-0.12986724,0.14097288
Scavenging by Class A Receptors,9.945458e-06,2.0,9.945458e-06,-0.13735563,0.13564287
Eukaryotic Translation Termination,0.00039575048,2.0,0.00039575048,0.026292354,0.2521228
Synthesis of pyrophosphates in the cytosol,9.2024413e-07,2.0,9.2024413e-07,-0.14118387,0.13291803
Smooth Muscle Contraction,0.0002192975,2.0,0.0002192975,-0.04855419,0.19884917
Aflatoxin activation and detoxification,1.7284856e-06,2.0,1.7284856e-06,-0.14084104,0.13316205
Intestinal hexose absorption,0.0,2.0,0.0,-0.1415742,0.1326402
Erythrocytes take up carbon dioxide and release oxygen,0.00039738553,2.0,0.00039738553,0.026985899,0.25261644
PECAM1 interactions,5.211713e-07,2.0,5.211713e-07,-0.14135315,0.13279752
AUF1 (hnRNP D0) binds and destabilizes mRNA,0.00033188687,2.0,0.00033188687,-0.0007968484,0.23284148
C-type lectin receptors (CLRs),5.4476153e-05,4.0,5.4476153e-05,-0.11846691,-0.18617071
Type I hemidesmosome assembly,1.3738433e-08,2.0,1.3738433e-08,-0.14156838,0.13264434
Clathrin-mediated endocytosis,2.7674523e-06,2.0,2.7674523e-06,-0.14040034,0.13347572
Apoptotic execution phase,3.9055626e-06,4.0,3.9055626e-06,-0.13991757,-0.20143868
IPs transport between nucleus and ER lumen,0.0,2.0,0.0,-0.1415742,0.1326402
Cargo trafficking to the periciliary membrane,2.1328826e-05,5.0,2.1328826e-05,-0.1325271,-0.36380738
Macroautophagy,2.9882234e-05,2.0,2.9882234e-05,-0.12889898,0.14166206
Formation of the cornified envelope,1.0714557e-05,2.0,1.0714557e-05,-0.1370294,0.13587506
IRE1alpha activates chaperones,3.9168012e-06,2.0,3.9168012e-06,-0.13991281,0.13382272
Scavenging by Class F Receptors,3.788774e-06,2.0,3.788774e-06,-0.13996711,0.13378407
IPs transport between cytosol and ER lumen,0.0,2.0,0.0,-0.1415742,0.1326402
Defective Mismatch Repair Associated With MSH6,7.591782e-09,2.0,7.591782e-09,-0.14157099,0.13264248
WNT ligand biogenesis and trafficking,1.07489406e-07,2.0,1.07489406e-07,-0.14152862,0.13267264
IPs transport between ER lumen and cytosol,0.0,2.0,0.0,-0.1415742,0.1326402
ESR-mediated signaling,5.720325e-05,2.0,5.720325e-05,-0.117310144,0.14991066
MAPK6/MAPK4 signaling,2.202749e-05,2.0,2.202749e-05,-0.13223074,0.1392906
Mitochondrial translation,0.0001960179,4.0,0.0001960179,-0.058428757,-0.14343728
GPCR ligand binding,1.544412e-05,4.0,1.544412e-05,-0.13502324,-0.19795503
"Incretin synthesis, secretion, and inactivation",0.0001286091,3.0,0.0001286091,-0.08702173,0.0038400695
Signaling by SCF-KIT,7.870171e-05,2.0,7.870171e-05,-0.10819109,0.15640134
Signaling by FGFR in disease,2.7247577e-05,5.0,2.7247577e-05,-0.13001652,-0.36202043
HATs acetylate histones,9.155763e-07,2.0,9.155763e-07,-0.14118585,0.13291661
Small interfering RNA (siRNA) biogenesis,9.77118e-05,2.0,9.77118e-05,-0.100127526,0.16214074
PERK regulates gene expression,9.192346e-06,2.0,9.192346e-06,-0.13767506,0.1354155
Signaling by NOTCH2,1.1279912e-05,3.0,1.1279912e-05,-0.13678958,-0.031583257
Interferon Signaling,0.00095694105,4.0,0.00095694105,0.26433408,0.086296044
RMTs methylate histone arginines,5.515165e-06,2.0,5.515165e-06,-0.13923483,0.1343053
Ion homeostasis,2.039375e-09,2.0,2.039375e-09,-0.14157334,0.13264081
Cell-extracellular matrix interactions,3.7638132e-05,3.0,3.7638132e-05,-0.12560914,-0.023625342
FasL/ CD95L signaling,1.5137624e-08,2.0,1.5137624e-08,-0.14156778,0.13264476
ER to Golgi Anterograde Transport,0.0028101131,4.0,0.0028101131,1.0503991,0.64579463
GPCR downstream signalling,0.00037995836,7.0,0.00037995836,0.01959377,-0.5907901
HCN channels,4.064345e-06,2.0,4.064345e-06,-0.13985021,0.13386728
Meiotic recombination,0.0010373354,2.0,0.0010373354,0.29843515,0.44582623
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,1.3741071e-07,2.0,1.3741071e-07,-0.14151593,0.13268167
Negative epigenetic regulation of rRNA expression,1.8942303e-05,3.0,1.8942303e-05,-0.1335394,-0.029269863
Energy dependent regulation of mTOR by LKB1-AMPK,9.056751e-06,2.0,9.056751e-06,-0.13773258,0.13537456
CREB3 factors activate genes,0.00012484091,2.0,0.00012484091,-0.0886201,0.17033142
IPs transport between nucleus and cytosol,0.0,2.0,0.0,-0.1415742,0.1326402
Melanin biosynthesis,0.0,2.0,0.0,-0.1415742,0.1326402
Fc epsilon receptor (FCERI) signaling,5.6335077e-05,5.0,5.6335077e-05,-0.11767841,-0.35323846
RNA Polymerase III Chain Elongation,1.2556175e-06,2.0,1.2556175e-06,-0.1410416,0.13301928
Scavenging by Class H Receptors,1.52063085e-05,2.0,1.52063085e-05,-0.1351241,0.13723119
RNA Pol II CTD phosphorylation and interaction with CE,8.752905e-05,2.0,8.752905e-05,-0.104446776,0.15906642
Semaphorin interactions,1.365324e-06,6.0,1.365324e-06,-0.14099507,-0.5374636
Collagen biosynthesis and modifying enzymes,8.8883844e-08,2.0,8.8883844e-08,-0.1415365,0.13266702
Intra-Golgi and retrograde Golgi-to-ER traffic,7.7525e-05,4.0,7.7525e-05,-0.10869021,-0.17921193
Heme biosynthesis,0.00083994825,2.0,0.00083994825,0.21470892,0.3862323
SLBP independent Processing of Histone Pre-mRNAs,7.8712205e-08,2.0,7.8712205e-08,-0.14154081,0.13266397
mRNA 3'-end processing,2.4966746e-06,2.0,2.4966746e-06,-0.1405152,0.13339396
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.00047244804,3.0,0.00047244804,0.058825366,0.10764985
Phase 3 - rapid repolarisation,5.1208817e-06,2.0,5.1208817e-06,-0.13940208,0.13418625
Laminin interactions,3.3845809e-06,2.0,3.3845809e-06,-0.14013857,0.13366205
Response to elevated platelet cytosolic Ca2+,0.00013276332,3.0,0.00013276332,-0.085259624,0.0050942875
DNA Double Strand Break Response,1.124781e-05,3.0,1.124781e-05,-0.1368032,-0.03159294
tRNA processing in the mitochondrion,4.1443595e-06,2.0,4.1443595e-06,-0.13981628,0.13389142
Plasma lipoprotein remodeling,1.1629297e-06,5.0,1.1629297e-06,-0.14108092,-0.36989573
snRNP Assembly,3.2047848e-07,2.0,3.2047848e-07,-0.14143826,0.13273695
Passive transport by Aquaporins,3.0233443e-05,2.0,3.0233443e-05,-0.12875001,0.14176808
L1CAM interactions,6.1808566e-07,7.0,6.1808566e-07,-0.14131203,-0.7053182
Fanconi Anemia Pathway,3.6945483e-05,2.0,3.6945483e-05,-0.12590294,0.14379455
RORA activates gene expression,0.0014003686,2.0,0.0014003686,0.452424,0.55543107
Insulin processing,3.835327e-07,2.0,3.835327e-07,-0.14141153,0.132756
p75 NTR receptor-mediated signalling,1.6463317e-05,8.0,1.6463317e-05,-0.13459092,-0.8681634
Synthesis of IP3 and IP4 in the cytosol,0.00016617285,2.0,0.00016617285,-0.07108822,0.1828101
Protein ubiquitination,0.00020229744,3.0,0.00020229744,-0.055765152,0.026087606
CDO in myogenesis,5.637907e-05,2.0,5.637907e-05,-0.11765974,0.14966182
Glycosaminoglycan metabolism,0.00021224988,6.0,0.00021224988,-0.051543593,-0.4737946
Chaperonin-mediated protein folding,0.0038722558,4.0,0.0038722558,1.500931,0.96647036
Signaling by NOTCH1 in Cancer,0.00042195118,6.0,0.00042195118,0.037405975,-0.41048285
Scavenging by Class B Receptors,2.5040451e-08,2.0,2.5040451e-08,-0.1415636,0.13264774
Glyoxylate metabolism and glycine degradation,1.4720932e-08,2.0,1.4720932e-08,-0.14156796,0.13264464
Plasmalogen biosynthesis,3.438834e-08,2.0,3.438834e-08,-0.14155962,0.13265057
Signaling by EGFR,4.8665817e-05,6.0,4.8665817e-05,-0.12093149,-0.5231829
Generic Transcription Pathway,0.00076027034,11.0,0.00076027034,0.18091173,-1.1464845
Platelet sensitization by LDL,9.499106e-06,2.0,9.499106e-06,-0.13754494,0.1355081
Tandem pore domain potassium channels,2.4062254e-08,7.0,2.4062254e-08,-0.141564,-0.70549756
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",6.342272e-07,4.0,6.342272e-07,-0.14130518,-0.20242634
Insulin effects increased synthesis of Xylulose-5-Phosphate,3.70713e-08,2.0,3.70713e-08,-0.14155848,0.13265139
Hedgehog 'off' state,0.0012108914,4.0,0.0012108914,0.3720529,0.16296722
Metabolic disorders of biological oxidation enzymes,0.00026759363,33.0,8.108897e-06,-0.13813463,-4.983069
Signaling by the B Cell Receptor (BCR),0.00013313374,4.0,0.00013313374,-0.085102506,-0.16242288
Defective Mismatch Repair Associated With MSH3,2.8265083e-08,2.0,2.8265083e-08,-0.14156222,0.13264872
Plasma lipoprotein clearance,0.00017735052,6.0,0.00017735052,-0.06634695,-0.48433122
Phase 4 - resting membrane potential,5.621982e-06,2.0,5.621982e-06,-0.13918951,0.13433754
RNA Polymerase II Pre-transcription Events,6.448805e-05,2.0,6.448805e-05,-0.11422014,0.15211004
Molecules associated with elastic fibres,0.00010798457,2.0,0.00010798457,-0.0957701,0.16524224
PRC2 methylates histones and DNA,0.0003709027,2.0,0.0003709027,0.015752606,0.24462089
tRNA modification in the mitochondrion,4.792273e-06,2.0,4.792273e-06,-0.13954146,0.13408704
Signaling by FGFR,3.6404504e-05,5.0,3.6404504e-05,-0.12613241,-0.35925585
EPH-Ephrin signaling,2.5222573e-07,5.0,2.5222573e-07,-0.14146723,-0.37017068
Transport of inorganic cations/anions and amino acids/oligopeptides,4.610025e-05,11.0,4.610025e-05,-0.122019745,-1.3621025
Galactose catabolism,6.1886844e-06,2.0,6.1886844e-06,-0.13894913,0.13450864
Threonine catabolism,6.286956e-07,2.0,6.286956e-07,-0.14130753,0.13283001
DNA replication initiation,3.4408422e-05,2.0,3.4408422e-05,-0.1269791,0.14302857
RNA Polymerase II Transcription Initiation And Promoter Clearance,4.701087e-05,3.0,4.701087e-05,-0.12163348,-0.020795578
PI3K/AKT Signaling in Cancer,0.00034620866,4.0,0.00034620866,0.005278065,-0.098092586
Extrinsic Pathway of Fibrin Clot Formation,0.0,2.0,0.0,-0.1415742,0.1326402
Reversible hydration of carbon dioxide,1.3058253e-08,2.0,1.3058253e-08,-0.14156866,0.13264413
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,5.1457306e-08,2.0,5.1457306e-08,-0.14155237,0.13265572
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),0.00031768178,2.0,0.00031768178,-0.006822258,0.22855276
Abacavir metabolism,1.0794368e-10,2.0,1.0794368e-10,-0.14157416,0.13264023
Triglyceride metabolism,1.8718834e-05,3.0,1.8718834e-05,-0.1336342,-0.029337337
Basigin interactions,2.1645046e-06,2.0,2.1645046e-06,-0.14065608,0.13329369
Vasopressin regulates renal water homeostasis via Aquaporins,2.9690686e-06,2.0,2.9690686e-06,-0.14031482,0.13353659
Global Genome Nucleotide Excision Repair (GG-NER),5.8222827e-07,5.0,5.8222827e-07,-0.14132725,-0.37007108
rRNA processing in the nucleus and cytosol,0.002581348,3.0,0.002581348,0.9533632,0.7443563
NR1D1 (REV-ERBA) represses gene expression,9.3254785e-06,2.0,9.3254785e-06,-0.13761859,0.13545568
Signaling by PTK6,9.696589e-07,10.0,9.696589e-07,-0.1411629,-1.208099
MHC class II antigen presentation,0.047371224,2.0,0.047371224,19.952007,14.434674
PKA-mediated phosphorylation of key metabolic factors,1.4467339e-12,2.0,1.4467339e-12,-0.1415742,0.1326402
Butyrophilin (BTN) family interactions,4.268283e-06,2.0,4.268283e-06,-0.13976371,0.13392884
Rho GTPase cycle,1.3584746e-07,2.0,1.3584746e-07,-0.14151658,0.1326812
Amino acid synthesis and interconversion (transamination),5.354804e-05,2.0,5.354804e-05,-0.11886059,0.1488071
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.00012906533,2.0,0.00012906533,-0.08682821,0.17160681
"Gamma carboxylation, hypusine formation and arylsulfatase activation",1.4202946e-06,5.0,1.4202946e-06,-0.14097175,-0.36981806
RNA Polymerase III Transcription Termination,1.8484481e-07,2.0,1.8484481e-07,-0.14149581,0.13269599
Tie2 Signaling,2.5590657e-07,2.0,2.5590657e-07,-0.14146565,0.13271746
Switching of origins to a post-replicative state,0.0007034838,3.0,0.0007034838,0.15682444,0.1774028
Rab regulation of trafficking,0.0019106049,3.0,0.0019106049,0.6688523,0.54184943
Uptake and actions of bacterial toxins,0.0009786701,5.0,0.0009786701,0.27355096,-0.07477265
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0003949748,2.0,0.0003949748,0.025963334,0.2518886
Sulfur amino acid metabolism,5.2679314e-09,4.0,5.2679314e-09,-0.14157197,-0.20261623
Effects of PIP2 hydrolysis,3.0620622e-08,2.0,3.0620622e-08,-0.14156123,0.13264944
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,1.2618017e-07,2.0,1.2618017e-07,-0.14152068,0.13267829
Signaling by NOTCH4,2.2780268e-05,4.0,2.2780268e-05,-0.13191144,-0.19574013
PP2A-mediated dephosphorylation of key metabolic factors,1.7440495e-09,2.0,1.7440495e-09,-0.14157346,0.13264072
Dissolution of Fibrin Clot,6.6442944e-08,2.0,6.6442944e-08,-0.14154603,0.13266025
Signaling by EGFR in Cancer,5.7190697e-05,4.0,5.7190697e-05,-0.11731548,-0.18535115
MGMT-mediated DNA damage reversal,1.0537984e-07,2.0,1.0537984e-07,-0.1415295,0.13267201
Regulation of gene expression in early pancreatic precursor cells,0.0,2.0,0.0,-0.1415742,0.1326402
RET signaling,1.2506154e-06,2.0,1.2506154e-06,-0.14104372,0.13301778
Signaling by Insulin receptor,0.00044707075,3.0,0.00044707075,0.048061013,0.099988095
Peptide hormone biosynthesis,0.0,2.0,0.0,-0.1415742,0.1326402
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.0011567659,2.0,0.0011567659,0.34909433,0.48188394
RNA Polymerase II Transcription Elongation,1.8688275e-05,3.0,1.8688275e-05,-0.13364716,-0.029346565
Syndecan interactions,1.8611833e-07,2.0,1.8611833e-07,-0.14149526,0.13269638
Neurexins and neuroligins,2.5441384e-05,2.0,2.5441384e-05,-0.13078266,0.14032128
ECM proteoglycans,3.1615727e-06,2.0,3.1615727e-06,-0.14023314,0.1335947
HIV Infection,1.7745031e-06,3.0,1.7745031e-06,-0.14082152,-0.03445308
Inhibition of TSC complex formation by PKB,2.6605893e-08,2.0,2.6605893e-08,-0.14156292,0.13264821
Nucleobase biosynthesis,1.1633664e-07,3.0,1.1633664e-07,-0.14152487,-0.0349537
Signaling by ERBB4,0.00012704951,5.0,0.00012704951,-0.08768327,-0.3318888
Phase 1 - inactivation of fast Na+ channels,7.9881136e-07,2.0,7.9881136e-07,-0.14123537,0.13288136
Intraflagellar transport,1.1238645e-07,2.0,1.1238645e-07,-0.14152654,0.13267413
Translocation of SLC2A4 (GLUT4) to the plasma membrane,9.747752e-06,2.0,9.747752e-06,-0.13743947,0.13558318
Telomere Maintenance,4.383916e-06,3.0,4.383916e-06,-0.13971467,-0.03366525
RNA Polymerase III Abortive And Retractive Initiation,3.7398146e-05,2.0,3.7398146e-05,-0.12571093,0.14393121
Cytosolic sensors of pathogen-associated DNA ,3.553443e-05,6.0,3.553443e-05,-0.12650147,-0.5271475
TNFR2 non-canonical NF-kB pathway,0.0005761671,4.0,0.0005761671,0.10282015,-0.028664928
Wax biosynthesis,1.8449327e-06,2.0,1.8449327e-06,-0.14079164,0.13319719
tRNA modification in the nucleus and cytosol,8.713784e-05,2.0,8.713784e-05,-0.1046127,0.15894832
Fatty acid metabolism,0.00053872453,7.0,0.00053872453,0.086938046,-0.5428564
Meiotic synapsis,3.3452366e-06,2.0,3.3452366e-06,-0.14015526,0.13365017
Cellular Senescence,0.0010526628,5.0,0.0010526628,0.30493668,-0.0524332
GP1b-IX-V activation signalling,1.693651e-05,2.0,1.693651e-05,-0.1343902,0.13775356
