,,root
CNOT3,gene_expression,-0.061305303
ZNF280D,gene_expression,-0.06388148
GUCA2A,gene_expression,-0.08201181
ADARB1,gene_expression,-0.013444839
CSAD,gene_expression,0.09915777
RSC1A1,gene_expression,-0.002879607
FAM20B,gene_expression,-0.08121095
HCK,gene_expression,-0.057338636
TMEM80,gene_expression,0.009321175
TRIM69,gene_expression,-0.05292337
TEX19,gene_expression,-0.01507601
PRPSAP1,gene_expression,-0.0024456829
RAD54L2,gene_expression,0.09153916
STIM1,gene_expression,-0.014726778
FAM45A,gene_expression,0.013982048
TRUB2,gene_expression,0.08306025
WDR24,gene_expression,-0.080332935
RHOBTB2,gene_expression,-0.03042863
NECAB3,gene_expression,0.038197137
TXNDC9,gene_expression,0.04058023
STPG1,gene_expression,-0.08985832
BIRC2,gene_expression,0.07220614
P3H1,gene_expression,-0.029988995
ACADM,gene_expression,0.08489544
VARS2,gene_expression,-0.13193177
STAB1,gene_expression,-0.067844465
CYP4V2,gene_expression,0.024616756
ACOT11,gene_expression,0.09382242
FBXO46,gene_expression,-0.09750963
TIMELESS,gene_expression,0.03922447
RITA1,gene_expression,-0.03333555
RET,gene_expression,-0.09930536
GCLM,gene_expression,-0.012212558
RGR,gene_expression,0.06815167
TMEM127,gene_expression,-0.011559138
ARPC1B,gene_expression,-0.047608063
DNAJC17,gene_expression,-0.09145434
NAAA,gene_expression,-0.0077818185
GATAD2B,gene_expression,0.08545768
IGHMBP2,gene_expression,-0.08296775
SUN2,gene_expression,-0.084587745
AGPS,gene_expression,-0.018769769
THUMPD1,gene_expression,-0.007782874
EMC6,gene_expression,-0.008406189
IL1RAP,gene_expression,-0.049413387
EIF2S2,gene_expression,0.007953712
PSMD3,gene_expression,-0.06216107
NFATC2IP,gene_expression,0.005478429
CLIP1,gene_expression,-0.08537407
CEPT1,gene_expression,-0.028102405
PAK1,gene_expression,0.096658275
IFIT2,gene_expression,-0.1711409
FAM220A,gene_expression,0.1367076
GSK3B,gene_expression,-0.11280181
ARL5A,gene_expression,-0.020802196
GBA2,gene_expression,-0.086108446
EXOC3,gene_expression,0.045353133
IRF4,gene_expression,0.03583764
LPIN1,gene_expression,-0.015178481
GAB2,gene_expression,-0.09193424
ST3GAL2,gene_expression,0.043051858
NR2C1,gene_expression,0.026840622
ARHGEF3,gene_expression,0.10151369
PMPCA,gene_expression,0.04922362
TTC39B,gene_expression,-0.0893784
RBM18,gene_expression,-0.007335902
FGFR3,gene_expression,0.10184288
ZNF699,gene_expression,-0.05611841
UTP14C,gene_expression,0.011537525
PRDM1,gene_expression,-0.10011314
UAP1L1,gene_expression,-0.07102005
SLC5A6,gene_expression,0.08874592
RAD23B,gene_expression,-0.036325656
PLD1,gene_expression,-0.005022698
PHTF1,gene_expression,-0.025341433
ANKRD1,gene_expression,0.09394924
UBE3C,gene_expression,0.14799707
SCARB2,gene_expression,-0.0012380143
NETO1,gene_expression,-0.074710354
DTD2,gene_expression,-0.116879955
CCNY,gene_expression,0.15478931
EIF2D,gene_expression,0.08536726
IPO4,gene_expression,0.030541755
SWAP70,gene_expression,-0.003951491
WDR48,gene_expression,0.0038920662
CPNE8,gene_expression,-0.07240587
FOXD2,gene_expression,0.087851636
FAM172A,gene_expression,0.08689244
SET,gene_expression,0.0029498197
XPO1,gene_expression,-0.078338265
TOR3A,gene_expression,0.019926855
UBL7,gene_expression,0.08448598
TMEM8B,gene_expression,0.06351278
NFE2L1,gene_expression,0.08376679
ADPGK,gene_expression,0.057404786
ERMN,gene_expression,-0.067208126
GNPNAT1,gene_expression,0.07774406
SLC25A43,gene_expression,-0.09822602
POLR2G,gene_expression,0.09143989
TTL,gene_expression,-0.042757437
HEMGN,gene_expression,-0.004362648
MARCKSL1,gene_expression,-0.04229597
OAF,gene_expression,0.03739562
SNTA1,gene_expression,0.03386964
CDK10,gene_expression,-0.079611376
DNAJC2,gene_expression,0.1185998
SNRPD3,gene_expression,0.047409862
LNX2,gene_expression,-0.09034612
RPS28,gene_expression,0.008045143
ZNF558,gene_expression,-0.038578052
EIF4G1,gene_expression,0.044023734
PTPRS,gene_expression,0.09593226
RPL26,gene_expression,0.01459584
S1PR3,gene_expression,-0.09287997
DDTL,gene_expression,0.011088058
MPND,gene_expression,-0.087184004
HNRNPA3,gene_expression,0.026253544
MAP4K3,gene_expression,0.06973674
SMCHD1,gene_expression,-0.09181684
FGF6,gene_expression,-0.021802284
MAP2K5,gene_expression,-0.012802046
ARPC3,gene_expression,-0.07532822
DUS1L,gene_expression,0.07936099
COQ10B,gene_expression,-0.08207922
TMEM244,gene_expression,0.012600343
TERF1,gene_expression,0.09416483
JKAMP,gene_expression,0.06776342
TBX3,gene_expression,0.07443598
ARHGEF11,gene_expression,0.006225182
DEAF1,gene_expression,-0.013906912
GJA5,gene_expression,0.07585399
RBM25,gene_expression,-0.01872028
SMAD2,gene_expression,0.0059727468
QARS,gene_expression,-0.07102665
IBTK,gene_expression,0.007698148
TAX1BP3,gene_expression,-0.07186595
CDC42,gene_expression,-0.09214841
MCM4,gene_expression,-0.08196473
ARAP2,gene_expression,0.06442952
CHKA,gene_expression,-0.0009971883
MBNL1,gene_expression,-0.14231189
CHM,gene_expression,0.07968222
NME7,gene_expression,-0.037106782
CLP1,gene_expression,-0.05879967
NEDD1,gene_expression,0.030469846
EXD2,gene_expression,0.0892762
HNRNPF,gene_expression,-0.12450878
ERF,gene_expression,0.026603095
ZNF502,gene_expression,-0.09922243
KRT72,gene_expression,0.09534761
ANKS3,gene_expression,0.0673917
ADCY10,gene_expression,-0.064295314
SSX2IP,gene_expression,-0.069179095
ORC1,gene_expression,0.0036337723
MBP,gene_expression,0.009684668
SIRT2,gene_expression,-0.038840197
HS6ST1,gene_expression,-0.14350897
HELQ,gene_expression,0.03764922
RAB18,gene_expression,0.010967985
NACC1,gene_expression,0.10196948
RABGEF1,gene_expression,-0.070048444
USP11,gene_expression,-0.016485255
GMPPA,gene_expression,-0.06983724
TOP3B,gene_expression,0.006750823
ZNF350,gene_expression,0.0208076
STIP1,gene_expression,0.07449035
TRANK1,gene_expression,-0.04097922
SEMA3E,gene_expression,0.099043086
CT45A1,gene_expression,0.010708843
TECPR1,gene_expression,-0.07103006
CCDC77,gene_expression,-0.021313174
CACNA1S,gene_expression,-0.09845939
PTPN1,gene_expression,-0.07895881
BTBD10,gene_expression,-0.00012225292
GSN,gene_expression,0.019726692
FOXRED1,gene_expression,-0.07199415
MCMBP,gene_expression,-0.021161271
CLASP1,gene_expression,-0.0054588467
SIRT1,gene_expression,0.08180385
TP53I3,gene_expression,0.1283601
HPS3,gene_expression,-0.09067248
RPP38,gene_expression,-0.04944919
ALYREF,gene_expression,-0.0003614069
ARRDC1,gene_expression,-0.04440776
PTER,gene_expression,-0.0649064
UHRF2,gene_expression,0.025420338
ATP13A3,gene_expression,-0.055101376
DEXI,gene_expression,-0.092362806
RFC3,gene_expression,0.0077406783
TMEM181,gene_expression,0.009675614
NDUFAF2,gene_expression,0.078336805
DHFR,gene_expression,-0.09066302
TCF7,gene_expression,0.08840254
MMD,gene_expression,-0.08804527
ZNF329,gene_expression,-0.018829828
RTCA,gene_expression,0.027098551
CTH,gene_expression,0.057009093
HSD17B12,gene_expression,-0.087893054
INO80D,gene_expression,0.002474885
FAM200B,gene_expression,0.08030797
SH3BP5,gene_expression,-0.0120549975
RMND5B,gene_expression,-0.008271345
TCERG1,gene_expression,0.053595252
TRIM26,gene_expression,-0.04781486
DENND3,gene_expression,-0.0069170636
PXYLP1,gene_expression,-0.043605432
DNAJC30,gene_expression,-0.0002803185
NSUN5,gene_expression,-0.021569457
TP53INP1,gene_expression,0.022709899
SEPHS2,gene_expression,0.003651612
BRAT1,gene_expression,-0.104868256
VCL,gene_expression,-0.09858019
FAM160A2,gene_expression,0.046389174
TOR4A,gene_expression,0.05908853
ZNF766,gene_expression,0.1033874
ZSWIM3,gene_expression,0.034742016
SAMD3,gene_expression,-0.094248004
UQCRHL,gene_expression,-0.096089736
FAM122B,gene_expression,-0.07144185
LDHB,gene_expression,-0.0039822017
NBAS,gene_expression,0.026692284
TNIP1,gene_expression,0.020447183
CYLD,gene_expression,0.044453308
ZNF248,gene_expression,-0.038542792
FAM104B,gene_expression,-0.015361027
CDC37,gene_expression,0.09330618
YY1,gene_expression,0.09392199
CCNT2,gene_expression,-0.010159071
RORC,gene_expression,-0.053002246
CD99L2,gene_expression,0.069268
PES1,gene_expression,-0.0019188783
TMEM186,gene_expression,0.08269563
ALKBH1,gene_expression,0.089686975
TCTN3,gene_expression,-0.013760088
KIAA2026,gene_expression,-0.070083894
FCHSD1,gene_expression,-0.017009368
LSG1,gene_expression,-0.068896145
MED19,gene_expression,-0.021984043
IDH3B,gene_expression,0.092182375
PTPRU,gene_expression,0.00816516
HSBP1,gene_expression,0.09983618
ADD3,gene_expression,0.0011399097
DHX36,gene_expression,-0.08058265
SLC4A5,gene_expression,0.0659577
H2AFZ,gene_expression,0.0031066213
SENP3,gene_expression,0.04037234
SF3B3,gene_expression,-0.05914033
CEP85,gene_expression,0.018516215
ZNF195,gene_expression,0.055306718
NCLN,gene_expression,-0.073638216
THRA,gene_expression,0.07425466
GYG1,gene_expression,0.09960818
KDM7A,gene_expression,0.05807905
NOL4L,gene_expression,-0.040668145
OR7G3,gene_expression,-0.033617556
SCLT1,gene_expression,-0.010871681
CUEDC2,gene_expression,0.053994693
MRPL16,gene_expression,-0.015223121
NSRP1,gene_expression,-0.070748575
SACM1L,gene_expression,-0.09797623
SLC25A36,gene_expression,-0.016723782
LDB1,gene_expression,0.08295738
RPAP3,gene_expression,-0.024213139
RCE1,gene_expression,0.043936055
CD82,gene_expression,0.08607001
PPP1R1B,gene_expression,-0.022227436
ISY1,gene_expression,-0.08306325
AGBL5,gene_expression,-0.02370378
KCNV2,gene_expression,0.043424726
UBP1,gene_expression,-0.09320008
TGDS,gene_expression,0.013279231
SUV39H1,gene_expression,-0.12285112
TMEM147,gene_expression,-0.04349479
GPR19,gene_expression,0.13005337
XPC,gene_expression,-0.034129824
FCGR2B,gene_expression,-0.001553364
ZNF786,gene_expression,0.061682705
MSI2,gene_expression,-0.02559478
UBE2H,gene_expression,-0.04871025
GRIPAP1,gene_expression,0.07954666
ZMYND15,gene_expression,-0.012099001
TMEM50A,gene_expression,-0.027263468
WBP1,gene_expression,-0.0017528482
NUDT16,gene_expression,0.06121769
UBE2V1,gene_expression,-0.026411898
LY6G6C,gene_expression,-0.006216628
NDUFB6,gene_expression,0.0034986709
HARS,gene_expression,0.07882618
MERTK,gene_expression,-0.0038937328
AJAP1,gene_expression,0.09882013
ENSA,gene_expression,-0.10973447
GCH1,gene_expression,0.09287199
POLR1C,gene_expression,-0.033637933
ABL1,gene_expression,-0.04021955
COPS2,gene_expression,-0.05413112
OMG,gene_expression,-0.07261842
NKIRAS1,gene_expression,-0.060631882
SGSM1,gene_expression,0.093450055
FUBP1,gene_expression,0.0762836
FUS,gene_expression,0.122761056
GTF2IRD2B,gene_expression,0.053538404
AKR1C4,gene_expression,0.010660125
BRCA1,gene_expression,0.011204614
IGF2BP1,gene_expression,-0.0040093823
MYO1E,gene_expression,0.036386568
DLX3,gene_expression,0.08952917
STX3,gene_expression,0.001498244
CTNND1,gene_expression,-0.07030237
ETV3,gene_expression,-0.07941276
RUFY2,gene_expression,0.05706043
CWF19L1,gene_expression,0.052165184
DEF6,gene_expression,-0.0031731648
MAST4,gene_expression,0.08512494
GKAP1,gene_expression,0.0038181697
BTG1,gene_expression,-0.06261063
DDIT3,gene_expression,0.08010501
C2CD5,gene_expression,-0.00974993
FSTL3,gene_expression,0.015182955
SRRM1,gene_expression,0.07115354
ANGEL2,gene_expression,-0.023759248
BTF3L4,gene_expression,0.09261096
ITCH,gene_expression,0.01613667
PIGO,gene_expression,-0.09568088
HLTF,gene_expression,-0.02454879
STRAP,gene_expression,-0.09635155
ZMYM5,gene_expression,-0.047321312
STAG2,gene_expression,0.12363529
B4GAT1,gene_expression,0.2020991
RPS27L,gene_expression,-0.058912456
ZNF697,gene_expression,-0.03819513
MN1,gene_expression,0.029457947
TC2N,gene_expression,-0.034293022
TRIM6,gene_expression,-0.09571117
RNF126,gene_expression,-0.012066666
CETN3,gene_expression,0.08384948
PTPMT1,gene_expression,-0.06811258
LRIG1,gene_expression,-0.044432286
XYLT1,gene_expression,-0.095646165
ENKUR,gene_expression,-0.022590932
OS9,gene_expression,0.08865372
SPATA5,gene_expression,-0.074393965
FAHD1,gene_expression,0.010822016
CWC22,gene_expression,-0.08892919
ESD,gene_expression,-0.102471635
RAB42,gene_expression,-0.06568293
UQCRC1,gene_expression,0.086197205
PIGU,gene_expression,0.045795728
MRPS10,gene_expression,0.029429276
LDB2,gene_expression,-0.007848486
OSTF1,gene_expression,-0.03603601
ATP6V1A,gene_expression,0.06742558
TM2D3,gene_expression,0.07060944
CAV2,gene_expression,-0.08171875
MCCD1,gene_expression,0.09215587
HECTD3,gene_expression,0.04530197
TRIM8,gene_expression,-0.0039549647
MAPRE3,gene_expression,-0.08897501
VPS4B,gene_expression,-0.06118359
ERCC6,gene_expression,0.025784396
PKP3,gene_expression,0.051803984
ZNF431,gene_expression,0.09218371
FAM149B1,gene_expression,-0.0058833244
WDR37,gene_expression,-0.045919005
NSUN2,gene_expression,-0.0032728866
IGSF8,gene_expression,0.031280577
HOXA2,gene_expression,0.00995867
TRMT5,gene_expression,-0.033805802
ZNF232,gene_expression,0.11672335
TRIM43,gene_expression,0.039044034
INO80C,gene_expression,0.038321614
PAIP1,gene_expression,-0.03976991
STIM2,gene_expression,0.040858794
ATF1,gene_expression,-0.04111052
KLHDC10,gene_expression,-0.0024428754
TOR1A,gene_expression,-0.003464354
ATIC,gene_expression,-0.0044235843
IFT52,gene_expression,-0.098276086
YWHAH,gene_expression,-0.0048748483
IFITM3,gene_expression,0.018359281
IQCB1,gene_expression,-0.011694507
TRAPPC6B,gene_expression,0.0994604
OR4C12,gene_expression,0.009126505
PRDX4,gene_expression,0.032941833
TP53BP2,gene_expression,0.033199057
CHCHD2,gene_expression,-0.055252306
FAM217B,gene_expression,0.02986801
SH3YL1,gene_expression,-0.010239705
MED1,gene_expression,0.08075141
NAIP,gene_expression,-0.029973814
RCBTB2,gene_expression,0.07139052
ANKRD9,gene_expression,-0.02130626
PDE6D,gene_expression,-0.03798184
ZFP14,gene_expression,0.12077442
LIN54,gene_expression,0.19385806
ATG3,gene_expression,-0.09476204
MREG,gene_expression,-0.0065987823
NR2E1,gene_expression,0.06814721
MRPL4,gene_expression,-0.07338248
FAM200A,gene_expression,0.10367085
HNRNPH2,gene_expression,0.104444765
PRKCB,gene_expression,0.079313986
JMJD8,gene_expression,-0.0009949205
MTFR1L,gene_expression,0.040574513
TOMM6,gene_expression,-0.085363545
ACADS,gene_expression,-0.026078979
SEC22B,gene_expression,-0.0032348132
KIF2A,gene_expression,0.07225091
METAP2,gene_expression,-0.102594875
BCL2L1,gene_expression,-0.02768531
NCKAP5L,gene_expression,-0.09310376
ZNF345,gene_expression,0.023166493
CDK5R2,gene_expression,0.13925093
NHLRC3,gene_expression,-0.10021203
STX4,gene_expression,-0.07388419
LIG3,gene_expression,0.02943374
NAB1,gene_expression,0.020254986
PNKP,gene_expression,0.006241203
SMARCA1,gene_expression,-0.00041096486
NACC2,gene_expression,0.070812576
MTMR2,gene_expression,-0.041889925
DYNLT3,gene_expression,-0.0070972177
LIPT1,gene_expression,-0.016300123
HNRNPU,gene_expression,-0.03156806
SS18L2,gene_expression,0.007242052
RAB31,gene_expression,-0.004725467
PROCR,gene_expression,-0.040739328
ZNF20,gene_expression,-0.00503792
PAFAH2,gene_expression,0.08844119
RAB1A,gene_expression,-0.08429866
EBLN2,gene_expression,0.053959426
RBM15,gene_expression,0.053986844
NSL1,gene_expression,0.0499067
YBX3,gene_expression,-0.059793252
NMI,gene_expression,0.06542681
STK11IP,gene_expression,-0.08054884
DHX32,gene_expression,-0.022530641
MAPK1IP1L,gene_expression,0.038267665
ELP3,gene_expression,0.009840513
UQCRC2,gene_expression,-0.02716348
RRBP1,gene_expression,-0.096026994
GUCD1,gene_expression,0.13707191
LDLRAP1,gene_expression,-0.0033707044
OR4K13,gene_expression,-0.004837675
NUP155,gene_expression,0.028933909
LGALS8,gene_expression,-0.031286914
SLC35A3,gene_expression,0.0010983787
CLTCL1,gene_expression,0.04658356
GAR1,gene_expression,0.052968044
IVD,gene_expression,-0.007259363
AP2B1,gene_expression,0.0012144056
M6PR,gene_expression,-0.09402242
SPATA7,gene_expression,-0.0018940709
PLEKHG5,gene_expression,-0.0007991486
POLD3,gene_expression,-0.031167211
RABL6,gene_expression,0.007784103
ORM1,gene_expression,0.12417531
CENPO,gene_expression,-0.09657718
YWHAE,gene_expression,-0.02336958
SLC5A10,gene_expression,-0.021198463
HIRA,gene_expression,-0.085049465
VPS11,gene_expression,0.057189815
ZBTB24,gene_expression,-0.022933744
MSN,gene_expression,0.02627769
CARS2,gene_expression,-0.079654284
ARL5B,gene_expression,0.12588653
WDR19,gene_expression,0.00441602
PFKP,gene_expression,0.04028406
