,,root
CCDC125,gene_expression,-0.031019123
PYROXD2,gene_expression,-0.03862626
RNF14,gene_expression,-0.063936874
CAMKMT,gene_expression,-0.028395938
HRAS,gene_expression,0.017688328
DDX19B,gene_expression,0.13231727
ZNF76,gene_expression,-0.09097188
SMG7,gene_expression,0.06856646
RSBN1L,gene_expression,0.0799457
DDIT3,gene_expression,-0.0024626506
ORC1,gene_expression,0.0010680326
NAB1,gene_expression,0.089991726
WDR53,gene_expression,-0.04233272
EGFLAM,gene_expression,-0.07185579
PTPN1,gene_expression,-0.06310514
KCTD3,gene_expression,-0.063175105
WNT5B,gene_expression,0.03535173
PRDX1,gene_expression,-0.00090060884
PRIM1,gene_expression,0.05800556
PJA2,gene_expression,-0.049887974
ZKSCAN2,gene_expression,-0.053724296
ZNF526,gene_expression,-0.043757193
L2HGDH,gene_expression,0.091304466
TIMMDC1,gene_expression,0.0055753225
GNAS,gene_expression,0.0076292846
PLEKHM2,gene_expression,0.027864441
DAB2,gene_expression,-0.03751044
CTR9,gene_expression,0.063398115
FOPNL,gene_expression,-0.009895488
BCL7A,gene_expression,-0.0010519812
BLOC1S2,gene_expression,-0.037296433
STARD3,gene_expression,-0.0046529523
TAF1D,gene_expression,-0.03849648
ZNF350,gene_expression,-0.024636786
CMC1,gene_expression,-0.0012913067
DHX40,gene_expression,0.06253679
ALG1,gene_expression,0.021632502
NUBPL,gene_expression,-0.046893295
CRY2,gene_expression,-0.0028793951
FAM118B,gene_expression,0.034059078
LPL,gene_expression,0.053419314
TMEM260,gene_expression,-0.11312455
PTEN,gene_expression,0.013819659
HCN3,gene_expression,0.038187616
RAP1GAP2,gene_expression,-0.024628198
VCX3A,gene_expression,-0.021452112
ZC3H14,gene_expression,0.08282838
LEMD3,gene_expression,-0.014668406
LMNB2,gene_expression,-0.07228188
SCAMP2,gene_expression,-0.03739931
HOXA1,gene_expression,0.056044735
HDHD3,gene_expression,-0.064827785
NPHP3,gene_expression,-0.046805948
STX8,gene_expression,-0.0025892553
NLGN2,gene_expression,-0.1958203
CADM4,gene_expression,0.023875559
COX7C,gene_expression,0.0059092687
PLIN2,gene_expression,-0.037441656
NAPB,gene_expression,0.01738547
METAP2,gene_expression,0.010503769
STAG3,gene_expression,0.030357016
TXNDC11,gene_expression,0.057930402
ADPGK,gene_expression,-0.0013588181
VSX2,gene_expression,-0.0017252511
HK1,gene_expression,-0.03879213
TMX3,gene_expression,-0.09355127
MYO5C,gene_expression,-0.091596596
RGL1,gene_expression,-0.02880639
DAG1,gene_expression,0.063584484
ZNF561,gene_expression,0.01462049
SHOX2,gene_expression,-0.054717656
VEZF1,gene_expression,0.07955109
TICAM2,gene_expression,0.05139458
NAB2,gene_expression,0.031149961
CASP9,gene_expression,0.04112886
ARMC7,gene_expression,0.12933703
COG6,gene_expression,-0.03167188
KIAA0040,gene_expression,0.015986754
SLC35A3,gene_expression,-0.07130928
PPM1D,gene_expression,0.020859579
TBCD,gene_expression,0.099091806
RAB21,gene_expression,-0.013582911
KRTAP10-3,gene_expression,0.05347788
MRPL32,gene_expression,0.008193231
ASPSCR1,gene_expression,0.0021611848
JUN,gene_expression,-0.005302786
CHD1,gene_expression,-0.029889936
NUP133,gene_expression,-0.13578321
CHMP3,gene_expression,0.014503223
TSNAX,gene_expression,-0.04330619
UTP23,gene_expression,0.030298008
SCAF4,gene_expression,0.036868457
TDP1,gene_expression,0.054872725
APPBP2,gene_expression,0.0069863857
ZFP90,gene_expression,0.090490885
MAGEC1,gene_expression,-0.055280328
CYB5D2,gene_expression,0.046791855
ACSF3,gene_expression,0.029071582
KRAS,gene_expression,-0.008547289
NFU1,gene_expression,0.036620665
SH3YL1,gene_expression,-0.053162415
KXD1,gene_expression,0.052351948
PRKCSH,gene_expression,-0.020053828
SEMA7A,gene_expression,0.015020004
SLC7A6OS,gene_expression,0.10588093
REXO1,gene_expression,0.00072120747
SLC25A40,gene_expression,0.13302593
ZNF417,gene_expression,0.04391342
STRN4,gene_expression,0.09052709
OSGEPL1,gene_expression,0.03738075
RNF213,gene_expression,0.0064935447
WDR61,gene_expression,0.015324791
NECAP2,gene_expression,0.020561004
B4GALT4,gene_expression,0.034598198
SCMH1,gene_expression,-0.043289106
CD24,gene_expression,-0.004625993
LPAR2,gene_expression,0.06951644
TRIM39,gene_expression,0.011672892
DACH1,gene_expression,0.056482248
ZBTB49,gene_expression,0.015704906
CDC42,gene_expression,-0.046662074
TGFBR1,gene_expression,-0.052100427
RBMX,gene_expression,0.07549534
ILF2,gene_expression,-0.0038359056
ZMIZ2,gene_expression,-0.009044083
DNAJC1,gene_expression,-0.001087255
SS18,gene_expression,-0.04200373
VAMP1,gene_expression,0.061894566
CLDN11,gene_expression,0.09849283
VOPP1,gene_expression,-0.07788038
CEP104,gene_expression,-0.023273353
CCNB1IP1,gene_expression,-0.0070873206
COMMD6,gene_expression,-0.0117487395
ATMIN,gene_expression,-0.0048549874
CREB3,gene_expression,0.027506573
ADD3,gene_expression,0.006910722
RANBP10,gene_expression,0.013961018
CYB5R3,gene_expression,0.061854307
PFKL,gene_expression,0.043898612
CIC,gene_expression,-0.024483431
SLC15A4,gene_expression,-0.03571568
NOL10,gene_expression,-0.16328394
DLL1,gene_expression,0.035380144
SEL1L,gene_expression,-0.0527336
LAMP2,gene_expression,-0.065531395
OR4K13,gene_expression,-0.013878893
NUMB,gene_expression,0.014285512
TMEM177,gene_expression,0.017298263
ZNF548,gene_expression,-0.031342424
ACTN1,gene_expression,0.01572795
TKFC,gene_expression,0.06505776
SESN3,gene_expression,-0.0302981
ID3,gene_expression,-0.03147621
EGFR,gene_expression,-0.051162787
NFATC3,gene_expression,0.035262167
YWHAH,gene_expression,-0.09065367
MX1,gene_expression,0.012093418
MEPCE,gene_expression,0.0008365196
NBAS,gene_expression,0.0015326145
GTF3C1,gene_expression,0.016983893
LMNA,gene_expression,0.022625731
MTM1,gene_expression,0.05183069
IRF2BPL,gene_expression,-0.058502875
DDB1,gene_expression,0.056625273
SLC25A42,gene_expression,-0.04865983
LCE1B,gene_expression,0.013941073
SOX4,gene_expression,-0.027936399
OS9,gene_expression,-0.022351075
RNF44,gene_expression,-0.0065042675
UBE2H,gene_expression,-0.023987409
FAM117A,gene_expression,-0.07023271
TFE3,gene_expression,-0.062284235
TRAPPC6B,gene_expression,-0.02566771
ZNF25,gene_expression,-0.028445784
TWF1,gene_expression,-0.11332798
SLC45A3,gene_expression,-0.20257111
SLC35C1,gene_expression,-0.06272104
HS6ST1,gene_expression,-0.015869776
MSH5,gene_expression,-0.0062689474
SYNCRIP,gene_expression,-0.037848383
SF3B2,gene_expression,-0.055141035
DCAF10,gene_expression,-0.017221829
FURIN,gene_expression,0.08046706
INTS7,gene_expression,0.05572497
MRPL10,gene_expression,0.020964142
TMEM209,gene_expression,0.047981825
KRIT1,gene_expression,0.029397247
IPP,gene_expression,-0.07101065
DNAH1,gene_expression,0.010829017
SERAC1,gene_expression,0.032906488
HYLS1,gene_expression,0.038772665
ARHGEF6,gene_expression,-0.057482652
NUP88,gene_expression,0.10106104
ATRAID,gene_expression,-0.05848311
DDX55,gene_expression,-0.0067127314
TRAPPC13,gene_expression,0.01745374
TBC1D28,gene_expression,0.047963217
TBL3,gene_expression,-0.0061797206
RAB9A,gene_expression,0.066223375
CLEC4G,gene_expression,0.069974765
WDR36,gene_expression,0.083631575
AKT3,gene_expression,0.02933153
DMRTB1,gene_expression,0.02247398
NSA2,gene_expression,0.05018038
LUC7L,gene_expression,0.00837872
RNF121,gene_expression,0.005133907
KANSL1L,gene_expression,-0.023204548
ERI2,gene_expression,0.0713834
VAMP8,gene_expression,-0.0056971144
BCOR,gene_expression,-0.016064752
P4HA2,gene_expression,-0.05203658
MAF1,gene_expression,-0.018497404
SUCLG2,gene_expression,0.060338043
RHOG,gene_expression,0.016127182
DEFA1B,gene_expression,-0.054712385
CCDC58,gene_expression,-0.01065015
SPATA24,gene_expression,-0.017921634
TIMP2,gene_expression,-0.036789615
SGTA,gene_expression,0.014346111
RPH3AL,gene_expression,0.010701584
RNF11,gene_expression,0.03821124
LIMK2,gene_expression,-0.079990104
RILPL1,gene_expression,0.004533672
RELL2,gene_expression,0.049041413
AMER1,gene_expression,-0.0297586
CCDC92,gene_expression,-0.11437558
MAPKAPK5,gene_expression,0.024436729
SMC3,gene_expression,0.05261382
CLN3,gene_expression,0.06264334
HP,gene_expression,-0.03844204
TDRD7,gene_expression,-0.01739951
BCL6,gene_expression,-0.001875346
SH3TC1,gene_expression,0.015179976
VAMP4,gene_expression,0.065873384
TAF6,gene_expression,0.048436187
H2AFZ,gene_expression,0.0024160543
PARN,gene_expression,0.052509118
JKAMP,gene_expression,-0.071276695
CCAR2,gene_expression,0.05762393
PRICKLE1,gene_expression,-0.024840264
MCCC1,gene_expression,-0.03588829
ORC3,gene_expression,0.0026970168
GPRASP1,gene_expression,-0.11668068
COL3A1,gene_expression,0.061705496
KIAA0232,gene_expression,0.04918481
MERTK,gene_expression,0.050232165
PXMP2,gene_expression,0.059544746
IL9R,gene_expression,0.080174975
LPP,gene_expression,0.018454682
NOS2,gene_expression,-0.01996948
TMX2,gene_expression,0.014837327
PLEKHN1,gene_expression,-0.012481727
COX6C,gene_expression,-0.06461491
DPYD,gene_expression,-0.0448786
MSL2,gene_expression,0.016085733
DTX3,gene_expression,-0.005053659
DNAJA4,gene_expression,0.018862251
CLEC16A,gene_expression,-0.035471257
IL36B,gene_expression,-0.037959125
TMEM183A,gene_expression,-0.014230833
MARK3,gene_expression,0.06952268
PCSK6,gene_expression,0.04347657
TCP11L1,gene_expression,-0.08053216
FGF6,gene_expression,-0.070797175
NBPF10,gene_expression,-0.028754307
CEP162,gene_expression,-0.068619564
MED31,gene_expression,0.059659157
TRIM35,gene_expression,0.0059595252
AP3M1,gene_expression,0.09885967
CDC123,gene_expression,0.019552993
CCT6B,gene_expression,-0.0031272143
LRRC37B,gene_expression,0.03951983
PRDX4,gene_expression,-0.07139472
SELP,gene_expression,0.0012117215
KIF5C,gene_expression,0.073057756
DENND2D,gene_expression,-0.008908987
PDCD4,gene_expression,0.022496417
FCRLB,gene_expression,0.060825005
PTGR2,gene_expression,-0.020517174
AGO3,gene_expression,-0.026983205
ZNF613,gene_expression,-0.026478488
BOLA1,gene_expression,0.03641938
ZDHHC5,gene_expression,0.020631623
GNL1,gene_expression,-0.024191353
RAB8B,gene_expression,0.011523159
BLZF1,gene_expression,0.07061257
ARHGEF7,gene_expression,0.012392758
URB2,gene_expression,0.025262102
GOLIM4,gene_expression,0.010379595
DLX4,gene_expression,0.016133817
U2AF1,gene_expression,0.08600674
COMMD9,gene_expression,-0.10905538
XBP1,gene_expression,0.011797304
BLOC1S5,gene_expression,0.07171675
LSM1,gene_expression,0.013836413
LSM8,gene_expression,-0.08263119
HNRNPM,gene_expression,-0.035757285
TAB1,gene_expression,0.034586273
DDTL,gene_expression,-0.009598102
GPR137,gene_expression,-0.062045533
FANCL,gene_expression,0.04557371
TCTA,gene_expression,-0.063913055
RRAS2,gene_expression,0.025216294
RFK,gene_expression,-0.01909998
MRPL42,gene_expression,0.13029113
GNPDA2,gene_expression,-0.06958752
OARD1,gene_expression,-0.0544325
RPLP0,gene_expression,0.0023291325
ZDHHC8,gene_expression,-0.07999563
