,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Mismatch Repair,8.16156e-05,3.0,8.16156e-05,-0.31668413,0.060458638
Fibronectin matrix formation,0.0,2.0,0.0,-0.38124597,0.29756984
Factors involved in megakaryocyte development and platelet production,6.2208267e-07,2.0,6.2208267e-07,-0.38075387,0.2979412
Cardiac conduction,2.1867127e-08,8.0,2.1867127e-08,-0.3812287,-1.4174131
Metabolism of vitamins and cofactors,1.25272745e-05,4.0,1.25272745e-05,-0.3713363,-0.26661724
Cell junction organization,2.6722038e-05,4.0,2.6722038e-05,-0.36010757,-0.25814348
Signaling by GPCR,0.0042256154,3.0,0.0042256154,2.961417,2.5342717
Cytokine Signaling in Immune system,5.996623e-05,6.0,5.996623e-05,-0.33380982,-0.8099633
"Cell Cycle, Mitotic",1.3780064e-05,6.0,1.3780064e-05,-0.3703453,-0.8375347
Meiosis,1.3729101e-06,4.0,1.3729101e-06,-0.38015994,-0.27327597
Disorders of transmembrane transporters,2.1322624e-06,3.0,2.1322624e-06,-0.37955925,0.013010043
Myogenesis,5.3100166e-07,2.0,5.3100166e-07,-0.38082594,0.29788682
Infectious disease,1.6981201e-05,6.0,1.6981201e-05,-0.36781302,-0.83562374
Diseases of glycosylation,1.9844424e-06,5.0,1.9844424e-06,-0.3796762,-0.55874354
Chromatin modifying enzymes,0.00030055275,6.0,0.00030055275,-0.14349444,-0.6663421
Transcriptional regulation of white adipocyte differentiation,8.1691437e-10,2.0,8.1691437e-10,-0.38124532,0.29757035
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,1.1062335e-07,2.0,1.1062335e-07,-0.38115847,0.29763588
Intestinal absorption,0.0,3.0,0.0,-0.38124597,0.01173716
Chromosome Maintenance,9.122062e-06,3.0,9.122062e-06,-0.37403,0.017182684
Neurodegenerative Diseases,7.754462e-05,2.0,7.754462e-05,-0.31990448,0.34386107
Collagen formation,1.8431226e-06,3.0,1.8431226e-06,-0.37978798,0.0128374295
Metabolism of carbohydrates,0.0017404531,10.0,0.0017404531,0.9955353,-0.9501061
Non-integrin membrane-ECM interactions,3.403245e-06,2.0,3.403245e-06,-0.37855384,0.29960147
Signal regulatory protein family interactions,5.278059e-07,2.0,5.278059e-07,-0.38082847,0.2978849
Signaling by Hippo,1.4368804e-06,2.0,1.4368804e-06,-0.38010934,0.2984276
Nephrin family interactions,3.7410553e-07,2.0,3.7410553e-07,-0.38095003,0.29779318
Post-translational protein modification,3.9599596e-05,13.0,3.9599596e-05,-0.3499208,-2.8229501
Processing of Capped Intronless Pre-mRNA,0.00010351092,4.0,0.00010351092,-0.2993639,-0.21230339
Protein folding,5.1007595e-05,3.0,5.1007595e-05,-0.34089652,0.0421868
Intracellular oxygen transport,0.0,2.0,0.0,-0.38124597,0.29756984
Platelet homeostasis,0.0001989211,5.0,0.0001989211,-0.22388992,-0.44117972
Invadopodia formation,6.3908413e-07,2.0,6.3908413e-07,-0.38074043,0.29795134
MAPK family signaling cascades,4.951731e-06,3.0,4.951731e-06,-0.37732893,0.014693147
Dissolution of Fibrin Clot,7.423504e-09,2.0,7.423504e-09,-0.3812401,0.29757428
Formation of Fibrin Clot (Clotting Cascade),0.000163157,4.0,0.000163157,-0.25218102,-0.17669688
Innate Immune System,0.0028085911,14.0,0.0028085911,1.8404833,-1.4557984
DNA Damage Reversal,2.0165678e-06,3.0,2.0165678e-06,-0.37965077,0.012940975
Signaling by Nuclear Receptors,0.004382168,3.0,0.004382168,3.0852575,2.6277277
M/G1 Transition,2.619621e-06,2.0,2.619621e-06,-0.37917373,0.29913366
Signaling by Receptor Tyrosine Kinases,0.0007752802,13.0,0.0007752802,0.23203756,-2.3837762
Membrane Trafficking,6.2416075e-05,9.0,6.2416075e-05,-0.3318719,-1.6659988
rRNA processing,0.000116445764,3.0,0.000116445764,-0.28913182,0.081250936
Mitochondrial biogenesis,4.056328e-06,4.0,4.056328e-06,-0.37803724,-0.27167407
Signaling by WNT,0.0022397363,5.0,0.0022397363,1.3904921,0.77711064
Regulation of mRNA stability by proteins that bind AU-rich elements,1.4328021e-05,6.0,1.4328021e-05,-0.36991182,-0.8372076
Gene Silencing by RNA,1.3967237e-05,6.0,1.3967237e-05,-0.3701972,-0.83742297
mTOR signalling,8.643742e-05,4.0,8.643742e-05,-0.31286988,-0.22249565
Nonsense-Mediated Decay (NMD),0.00013456545,3.0,0.00013456545,-0.2747983,0.092067696
Cytosolic iron-sulfur cluster assembly,6.662527e-05,2.0,6.662527e-05,-0.3285422,0.33734265
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",2.9835963e-08,2.0,2.9835963e-08,-0.38122237,0.29758766
Ion channel transport,9.793346e-05,3.0,9.793346e-05,-0.30377594,0.07019978
RNA Polymerase II Transcription,3.8425787e-05,9.0,3.8425787e-05,-0.35084936,-1.6803201
Fertilization,1.2138449e-05,6.0,1.2138449e-05,-0.37164387,-0.8385147
Death Receptor Signalling,0.0077335294,5.0,0.0077335294,5.7363443,4.0567
Transcriptional regulation of pluripotent stem cells,9.448787e-08,3.0,9.448787e-08,-0.38117123,0.011793566
Pyrophosphate hydrolysis,5.826355e-06,2.0,5.826355e-06,-0.37663704,0.30104795
Smooth Muscle Contraction,3.5514565e-06,2.0,3.5514565e-06,-0.3784366,0.29968992
Fanconi Anemia Pathway,3.1749778e-07,2.0,3.1749778e-07,-0.38099483,0.29775935
Pink/Parkin Mediated Mitophagy,0.00013568987,2.0,0.00013568987,-0.27390882,0.37857163
RNA Polymerase III Transcription,1.9013221e-05,5.0,1.9013221e-05,-0.3662056,-0.54857796
Intracellular signaling by second messengers,0.0027736542,3.0,0.0027736542,1.8128464,1.6675049
tRNA processing,4.0135246e-06,5.0,4.0135246e-06,-0.37807107,-0.55753225
Receptor Mediated Mitophagy,0.00010687804,2.0,0.00010687804,-0.29670036,0.36137202
Regulation of beta-cell development,5.558285e-06,5.0,5.558285e-06,-0.3768491,-0.55661005
Signaling by TGF-beta family members,0.00018063482,4.0,0.00018063482,-0.23835523,-0.16626328
Mitochondrial calcium ion transport,0.00035566298,2.0,0.00035566298,-0.09989962,0.50988734
Integrin cell surface interactions,3.440554e-11,2.0,3.440554e-11,-0.38124594,0.29756987
Laminin interactions,2.2797488e-09,2.0,2.2797488e-09,-0.38124418,0.29757118
SLC-mediated transmembrane transport,0.002608774,5.0,0.002608774,1.6824183,0.99741226
Response to metal ions,1.0693454e-06,3.0,1.0693454e-06,-0.3804001,0.012375502
Metabolism of porphyrins,8.103596e-06,3.0,8.103596e-06,-0.37483564,0.016574705
Miscellaneous transport and binding events,0.0002512805,2.0,0.0002512805,-0.18247114,0.4475749
mRNA Capping,4.2732768e-06,2.0,4.2732768e-06,-0.3778656,0.30012083
Cilium Assembly,2.8898967e-07,4.0,2.8898967e-07,-0.38101736,-0.273923
ABC-family proteins mediated transport,3.9078608e-05,3.0,3.9078608e-05,-0.35033292,0.03506564
Metabolism of lipids,0.0010262497,12.0,0.0010262497,0.43056643,-1.9481243
"Platelet activation, signaling and aggregation",0.00060551893,8.0,0.00060551893,0.09774833,-1.0559541
Reversible hydration of carbon dioxide,0.00024639093,2.0,0.00024639093,-0.18633902,0.44465604
Adaptive Immune System,0.00056434376,9.0,0.00056434376,0.06517681,-1.3663667
Cell Cycle Checkpoints,0.00280874,4.0,0.00280874,1.840601,1.4026172
Signaling by NODAL,5.8851743e-08,2.0,5.8851743e-08,-0.38119942,0.29760498
Synthesis of DNA,9.717427e-05,4.0,9.717427e-05,-0.30437648,-0.21608612
Cell surface interactions at the vascular wall,0.0018658097,4.0,0.0018658097,1.0946983,0.8397231
Nucleotide Excision Repair,0.0002642798,3.0,0.0002642798,-0.17218806,0.16950233
Signaling by Hedgehog,0.004900512,4.0,0.004900512,3.4952924,2.6513271
Aquaporin-mediated transport,0.0004658261,4.0,0.0004658261,-0.012755348,0.0039852564
Diseases of signal transduction,8.362931e-07,10.0,8.362931e-07,-0.38058442,-1.9885924
Biological oxidations,4.550407e-05,4.0,4.550407e-05,-0.3452501,-0.24693131
RORA activates gene expression,2.4615827e-05,2.0,2.4615827e-05,-0.3617737,0.31226456
Signaling by NOTCH,0.0018163885,6.0,0.0018163885,1.0556037,0.23855515
Processing of Capped Intron-Containing Pre-mRNA,5.225085e-05,4.0,5.225085e-05,-0.33991307,-0.24290374
Peptide hormone metabolism,1.7982517e-05,6.0,1.7982517e-05,-0.36702093,-0.83502597
The citric acid (TCA) cycle and respiratory electron transport,9.182416e-06,3.0,9.182416e-06,-0.37398225,0.017218715
Peroxisomal protein import,9.945383e-07,2.0,9.945383e-07,-0.38045925,0.29816353
Signaling by Leptin,4.9556096e-05,2.0,4.9556096e-05,-0.34204474,0.32715297
Cellular responses to stress,0.0022047397,6.0,0.0022047397,1.3628081,0.4703864
Activation of HOX genes during differentiation,0.00023298092,2.0,0.00023298092,-0.19694698,0.43665075
Mitochondrial protein import,3.221346e-07,2.0,3.221346e-07,-0.38099116,0.29776213
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0022696736,2.0,0.0022696736,1.414174,1.6524802
DNA Double-Strand Break Repair,0.008019869,4.0,0.008019869,5.9628525,4.513467
LGI-ADAM interactions,1.8587317e-08,2.0,1.8587317e-08,-0.38123125,0.29758096
