,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Abacavir transmembrane transport,0.0,1.0,0.0,-0.17250772,0.33113775
Abasic sugar-phosphate removal via the single-nucleotide replacement pathway,1.5217511e-09,2.0,1.5217511e-09,-0.17250402,0.28412098
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,3.3722606e-12,2.0,3.3722606e-12,-0.17250772,0.28411815
Acetylation,0.0,1.0,0.0,-0.17250772,0.33113775
Acetylcholine Neurotransmitter Release Cycle,6.8569617e-09,6.0,6.8569617e-09,-0.17249106,0.096052445
Acetylcholine regulates insulin secretion,2.6259581e-06,6.0,2.6259581e-06,-0.16612631,0.10096413
Acrosome Reaction,0.0,1.0,0.0,-0.17250772,0.33113775
Activated NOTCH1 Transmits Signal to the Nucleus,0.00048884883,20.0,0.00048884883,1.0154561,0.35451865
Activated NTRK2 signals through CDK5,1.8147264e-07,5.0,1.8147264e-07,-0.17206672,0.14339955
Activated NTRK2 signals through FRS2 and FRS3,2.63543e-07,7.0,2.63543e-07,-0.17186728,0.049514204
Activated NTRK2 signals through FYN,1.1080839e-06,5.0,1.1080839e-06,-0.16981493,0.14513725
Activated NTRK2 signals through PI3K,5.328732e-06,4.0,5.328732e-06,-0.15955824,0.20007199
Activated NTRK2 signals through PLCG1,6.7631474e-09,2.0,6.7631474e-09,-0.17249127,0.2841308
Activated NTRK2 signals through RAS,3.1354656e-07,5.0,3.1354656e-07,-0.17174575,0.14364724
Activated NTRK3 signals through PI3K,2.6198013e-06,5.0,2.6198013e-06,-0.16614127,0.14797223
Activated NTRK3 signals through PLCG1,1.29667915e-05,2.0,1.29667915e-05,-0.1409968,0.30843514
Activated NTRK3 signals through RAS,7.684531e-08,5.0,7.684531e-08,-0.17232096,0.14320335
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,0.0001969642,11.0,0.0001969642,0.30613995,0.23031476
Activation and oligomerization of BAK protein,1.2550845e-07,3.0,1.2550845e-07,-0.1722027,0.23733385
Activation of AMPA receptors,0.0,1.0,0.0,-0.17250772,0.33113775
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,4.135447e-07,43.0,4.135447e-07,-0.17150275,-1.6429111
Activation of ATR in response to replication stress,1.325585e-06,22.0,1.325585e-06,-0.16928639,-0.6537885
Activation of BAD and translocation to mitochondria ,1.6339399e-07,10.0,1.6339399e-07,-0.17211065,-0.091732495
Activation of BIM and translocation to mitochondria ,6.196689e-08,3.0,6.196689e-08,-0.17235713,0.2372147
Activation of BMF and translocation to mitochondria,6.9183784e-08,4.0,6.9183784e-08,-0.17233959,0.19020858
Activation of C3 and C5,0.0,1.0,0.0,-0.17250772,0.33113775
Activation of DNA fragmentation factor,1.726304e-07,8.0,1.726304e-07,-0.1720882,0.002324081
Activation of G protein gated Potassium channels,2.054683e-07,10.0,2.054683e-07,-0.17200841,-0.09165359
Activation of Matrix Metalloproteinases,3.704271e-08,6.0,3.704271e-08,-0.1724177,0.09610906
Activation of NF-kappaB in B cells,1.6980161e-06,46.0,1.6980161e-06,-0.16838132,-1.7815613
Activation of NOXA and translocation to mitochondria,9.491508e-09,4.0,9.491508e-09,-0.17248464,0.19009665
Activation of Nicotinic Acetylcholine Receptors,6.9630113e-10,4.0,6.9630113e-10,-0.17250602,0.19008015
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,2.5087886e-07,6.0,2.5087886e-07,-0.17189804,0.09651008
Activation of PUMA and translocation to mitochondria,7.7840855e-07,6.0,7.7840855e-07,-0.17061608,0.09749937
Activation of RAC1,2.855794e-06,5.0,2.855794e-06,-0.16556779,0.14841478
Activation of RAS in B cells,1.979532e-07,5.0,1.979532e-07,-0.17202668,0.14343046
Activation of SMO,7.320264e-11,4.0,7.320264e-11,-0.17250754,0.19007899
Activation of TRKA receptors,6.8907593e-06,2.0,6.8907593e-06,-0.1557623,0.29704058
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.0002329809,44.0,0.0002329809,0.39366502,-1.2537897
Activation of gene expression by SREBF (SREBP),2.395252e-05,17.0,2.395252e-05,-0.1143001,-0.37625736
Activation of the TFAP2 (AP-2) family of transcription factors,7.151209e-05,4.0,7.151209e-05,0.0012756132,0.3241878
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",6.6094312e-06,31.0,6.6094312e-06,-0.15644598,-1.0670562
Activation of the pre-replicative complex,2.4262704e-06,22.0,2.4262704e-06,-0.16661158,-0.65172434
"Activation, myristolyation of BID and translocation to mitochondria",5.0943313e-06,4.0,5.0943313e-06,-0.16012785,0.1996324
"Activation, translocation and oligomerization of BAX",1.4481058e-07,3.0,1.4481058e-07,-0.1721558,0.23737007
Acyl chain remodeling of CL,1.2958345e-06,6.0,1.2958345e-06,-0.16935869,0.098469704
Acyl chain remodeling of DAG and TAG,6.0324076e-08,4.0,6.0324076e-08,-0.17236112,0.19019197
Acyl chain remodelling of PC,2.8683603e-06,9.0,2.8683603e-06,-0.16553725,-0.03964017
Acyl chain remodelling of PE,9.648215e-07,8.0,9.648215e-07,-0.17016308,0.0038097093
Acyl chain remodelling of PG,1.0226557e-07,4.0,1.0226557e-07,-0.1722592,0.19027062
Acyl chain remodelling of PI,4.3493387e-07,4.0,4.3493387e-07,-0.17145076,0.19089448
Acyl chain remodelling of PS,1.245633e-06,4.0,1.245633e-06,-0.16948067,0.19241482
Adrenaline signalling through Alpha-2 adrenergic receptor,1.44145496e-08,2.0,1.44145496e-08,-0.17247269,0.28414515
"Adrenaline,noradrenaline inhibits insulin secretion",7.501109e-06,14.0,7.501109e-06,-0.15427907,-0.26605034
Advanced glycosylation endproduct receptor signaling,3.8342503e-05,10.0,3.8342503e-05,-0.07933064,-0.02013399
Aflatoxin activation and detoxification,4.6639405e-05,6.0,4.6639405e-05,-0.059168126,0.18350396
Agmatine biosynthesis,0.0,1.0,0.0,-0.17250772,0.33113775
Alpha-defensins,3.035098e-08,2.0,3.035098e-08,-0.17243397,0.28417504
Alpha-oxidation of phytanate,1.031114e-05,6.0,1.031114e-05,-0.14745036,0.1153764
Alternative complement activation,3.1137287e-08,2.0,3.1137287e-08,-0.17243205,0.2841765
Amine ligand-binding receptors,3.0672012e-07,5.0,3.0672012e-07,-0.17176235,0.14363442
Amino acid transport across the plasma membrane,0.00103398,11.0,0.00103398,2.3401933,1.7999973
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,4.063091e-06,52.0,4.063091e-06,-0.1626339,-2.0592434
Amyloid fiber formation,6.020964e-05,28.0,6.020964e-05,-0.026190756,-0.8254791
Anchoring fibril formation,0.0,1.0,0.0,-0.17250772,0.33113775
Anchoring of the basal body to the plasma membrane,4.4079616e-07,63.0,4.4079616e-07,-0.17143652,-2.5832524
Androgen biosynthesis,7.145129e-06,2.0,7.145129e-06,-0.15514416,0.29751763
Antagonism of Activin by Follistatin,7.751564e-05,3.0,7.751564e-05,0.01586498,0.38246605
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1.0330144e-06,18.0,1.0330144e-06,-0.16999736,-0.4662587
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,2.219383e-06,21.0,2.219383e-06,-0.16711433,-0.6050927
Antigen processing: Ubiquitination & Proteasome degradation,0.0020219663,179.0,1.1295901e-05,-0.14505726,-4.246498
Apoptotic cleavage of cell adhesion  proteins,1.8489152e-05,4.0,1.8489152e-05,-0.12757675,0.22475216
Arachidonate production from DAG,3.7824424e-08,4.0,3.7824424e-08,-0.1724158,0.19014978
Aryl hydrocarbon receptor signalling,1.6966257e-09,6.0,1.6966257e-09,-0.17250359,0.096042775
Assembly of active LPL and LIPC lipase complexes,1.9090172e-07,8.0,1.9090172e-07,-0.1720438,0.0023583448
Assembly of the ORC complex at the origin of replication,1.8364636e-09,6.0,1.8364636e-09,-0.17250326,0.09604303
Association of TriC/CCT with target proteins during biosynthesis,4.6169966e-06,28.0,4.6169966e-06,-0.16128784,-0.9297338
Astrocytic Glutamate-Glutamine Uptake And Metabolism,3.7965395e-07,4.0,3.7965395e-07,-0.17158511,0.19079082
Asymmetric localization of PCP proteins,2.8057939e-05,39.0,2.8057939e-05,-0.10432341,-1.4029902
Attachment of GPI anchor to uPAR,3.825362e-08,5.0,3.825362e-08,-0.17241475,0.14313097
Attenuation phase,2.9937723e-05,12.0,2.9937723e-05,-0.09975531,-0.12993501
Autodegradation of Cdh1 by Cdh1:APC/C,3.885403e-06,41.0,3.885403e-06,-0.1630657,-1.5423609
Axonal growth inhibition (RHOA activation),7.868876e-06,5.0,7.868876e-06,-0.15338537,0.15781598
Axonal growth stimulation,1.2697907e-05,4.0,1.2697907e-05,-0.14165021,0.21389164
B-WICH complex positively regulates rRNA expression,4.699422e-06,25.0,4.699422e-06,-0.16108753,-0.78852034
BBSome-mediated cargo-targeting to cilium,3.529356e-09,8.0,3.529356e-09,-0.17249914,0.0020069657
BDNF activates NTRK2 (TRKB) signaling,0.0,1.0,0.0,-0.17250772,0.33113775
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,2.04254e-06,5.0,2.04254e-06,-0.16754408,0.14688967
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",2.986635e-08,5.0,2.986635e-08,-0.17243513,0.14311524
Basigin interactions,0.001995925,9.0,0.001995925,4.67784,3.6980028
Beta defensins,3.19795e-07,5.0,3.19795e-07,-0.17173058,0.14365895
Beta-catenin phosphorylation cascade,0.00023953736,11.0,0.00023953736,0.40959802,0.3101535
Beta-oxidation of pristanoyl-CoA,2.9396306e-06,5.0,2.9396306e-06,-0.16536404,0.14857201
Beta-oxidation of very long chain fatty acids,6.01678e-06,8.0,6.01678e-06,-0.15788619,0.013283808
Bicarbonate transporters,6.411501e-05,3.0,6.411501e-05,-0.016700218,0.35733542
Binding of TCF/LEF:CTNNB1 to target gene promoters,0.00012747412,7.0,0.00012747412,0.13727035,0.28807628
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,0.0,1.0,0.0,-0.17250772,0.33113775
"Biosynthesis of A2E, implicated in retinal degradation",1.8897783e-11,2.0,1.8897783e-11,-0.17250766,0.2841182
Biosynthesis of D-series resolvins,2.6228217e-09,4.0,2.6228217e-09,-0.17250136,0.19008374
Biosynthesis of DHA-derived sulfido conjugates,0.0,1.0,0.0,-0.17250772,0.33113775
Biosynthesis of DPAn-3 SPMs,1.5233129e-11,3.0,1.5233129e-11,-0.17250769,0.23709853
Biosynthesis of DPAn-6 SPMs,9.38372e-10,2.0,9.38372e-10,-0.17250544,0.2841199
Biosynthesis of E-series 18(R)-resolvins,7.860773e-08,4.0,7.860773e-08,-0.17231669,0.19022626
Biosynthesis of E-series 18(S)-resolvins,1.3110502e-08,4.0,1.3110502e-08,-0.17247586,0.19010343
Biosynthesis of aspirin-triggered D-series resolvins,2.027144e-09,4.0,2.027144e-09,-0.17250279,0.19008265
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,2.720112e-10,2.0,2.720112e-10,-0.17250706,0.28411862
Biosynthesis of maresins,8.0777305e-09,2.0,8.0777305e-09,-0.1724881,0.2841333
Biosynthesis of protectins,6.7933875e-10,2.0,6.7933875e-10,-0.17250608,0.2841194
Biotin transport and metabolism,1.6130847e-06,11.0,1.6130847e-06,-0.16858771,-0.13603346
Breakdown of the nuclear lamina,2.6229368e-06,3.0,2.6229368e-06,-0.16613364,0.24201737
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,3.4147506e-06,13.0,3.4147506e-06,-0.16420944,-0.226694
Butyrophilin (BTN) family interactions,4.0886166e-06,7.0,4.0886166e-06,-0.16257188,0.056687485
C6 deamination of adenosine,6.987759e-10,2.0,6.987759e-10,-0.17250602,0.28411946
CASP8 activity is inhibited,2.0467947e-05,9.0,2.0467947e-05,-0.122768044,-0.006635099
CD209 (DC-SIGN) signaling,6.9822654e-06,15.0,6.9822654e-06,-0.15553994,-0.314043
CD22 mediated BCR regulation,1.2002972e-06,5.0,1.2002972e-06,-0.16959083,0.14531018
CD28 dependent PI3K/Akt signaling,0.00030338377,13.0,0.00030338377,0.5647528,0.33584747
CD28 dependent Vav1 pathway,3.5423716e-05,9.0,3.5423716e-05,-0.08642365,0.021411939
CDC6 association with the ORC:origin complex,1.3418952e-09,7.0,1.3418952e-09,-0.17250447,0.04902248
CDK-mediated phosphorylation and removal of Cdc6,8.42741e-05,44.0,8.42741e-05,0.03228889,-1.5326644
CDO in myogenesis,5.3098137e-07,18.0,5.3098137e-07,-0.17121735,-0.46720016
CDT1 association with the CDC6:ORC:origin complex,4.1311797e-08,36.0,4.1311797e-08,-0.17240731,-1.3144718
CHL1 interactions,3.2749554e-08,4.0,3.2749554e-08,-0.17242813,0.19014026
CLEC7A (Dectin-1) induces NFAT activation,1.1857376e-06,7.0,1.1857376e-06,-0.16962622,0.05124363
CLEC7A/inflammasome pathway,5.6044354e-07,3.0,5.6044354e-07,-0.17114577,0.23814952
COPI-dependent Golgi-to-ER retrograde traffic,7.4389936e-07,41.0,7.4389936e-07,-0.17069994,-1.5482523
COPI-independent Golgi-to-ER retrograde traffic,2.5483656e-08,25.0,2.5483656e-08,-0.17244579,-0.7972855
COPI-mediated anterograde transport,1.12783404e-07,59.0,1.12783404e-07,-0.17223364,-2.3957891
COPII-mediated vesicle transport,2.1899223e-06,51.0,2.1899223e-06,-0.16718592,-2.0157368
COX reactions,1.5788859e-09,2.0,1.5788859e-09,-0.17250387,0.28412107
CREB3 factors activate genes,1.8802231e-06,5.0,1.8802231e-06,-0.16793853,0.14658527
CRMPs in Sema3A signaling,1.934363e-06,7.0,1.934363e-06,-0.16780697,0.05264755
CS/DS degradation,0.00073103776,7.0,0.00073103776,1.6040056,1.4199584
CTLA4 inhibitory signaling,9.3024855e-06,15.0,9.3024855e-06,-0.14990151,-0.3096918
Ca2+ activated K+ channels,7.8325286e-07,3.0,7.8325286e-07,-0.17060432,0.23856735
Ca2+ pathway,8.0681595e-05,35.0,8.0681595e-05,0.023558654,-1.1162248
Calcineurin activates NFAT,3.7026302e-09,7.0,3.7026302e-09,-0.17249872,0.04902692
Calcitonin-like ligand receptors,0.0,1.0,0.0,-0.17250772,0.33113775
Calmodulin induced events,9.6363314e-05,9.0,9.6363314e-05,0.061667193,0.13569391
Calnexin/calreticulin cycle,3.9940734e-10,19.0,3.9940734e-10,-0.17250675,-0.5152148
Carboxyterminal post-translational modifications of tubulin,5.666489e-08,13.0,5.666489e-08,-0.17237002,-0.23299153
Cargo concentration in the ER,4.1831246e-08,19.0,4.1831246e-08,-0.17240606,-0.5151371
Cargo recognition for clathrin-mediated endocytosis,8.266488e-06,60.0,8.266488e-06,-0.15241912,-2.427518
Carnitine synthesis,2.7331295e-08,4.0,2.7331295e-08,-0.1724413,0.19013008
Caspase-mediated cleavage of cytoskeletal proteins,2.240292e-06,11.0,2.240292e-06,-0.16706353,-0.13485725
Catecholamine biosynthesis,0.0,1.0,0.0,-0.17250772,0.33113775
Cation-coupled Chloride cotransporters,4.614401e-05,3.0,4.614401e-05,-0.060372,0.32363385
Cell redox homeostasis,0.0,1.0,0.0,-0.17250772,0.33113775
Cellular hexose transport,0.0012771392,8.0,0.0012771392,2.9311004,2.3970602
Centrosome maturation,5.6414906e-06,54.0,5.6414906e-06,-0.15879819,-2.150323
Ceramide signalling,1.1593775e-05,2.0,1.1593775e-05,-0.14433339,0.30586028
ChREBP activates metabolic gene expression,4.392766e-07,5.0,4.392766e-07,-0.17144021,0.14388302
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,1.9435963e-06,6.0,1.9435963e-06,-0.16778453,0.09968448
Cholesterol biosynthesis via desmosterol,1.4627626e-05,2.0,1.4627626e-05,-0.13696076,0.31154978
Cholesterol biosynthesis via lathosterol,6.462701e-06,2.0,6.462701e-06,-0.15680254,0.29623786
Choline catabolism,6.748929e-08,2.0,6.748929e-08,-0.1723437,0.28424472
Chondroitin sulfate biosynthesis,0.0004364238,11.0,0.0004364238,0.88805676,0.67938095
Chylomicron assembly,2.1817919e-09,2.0,2.1817919e-09,-0.17250241,0.28412223
Chylomicron clearance,1.1101853e-05,2.0,1.1101853e-05,-0.14552882,0.30493778
Chylomicron remodeling,3.4231063e-05,3.0,3.4231063e-05,-0.08932195,0.3012931
Citric acid cycle (TCA cycle),4.801669e-06,19.0,4.801669e-06,-0.16083907,-0.50621086
Class C/3 (Metabotropic glutamate/pheromone receptors),2.0574669e-11,4.0,2.0574669e-11,-0.17250766,0.19007888
Classical Kir channels,1.4778199e-09,2.0,1.4778199e-09,-0.17250413,0.2841209
Cleavage of Growing Transcript in the Termination Region ,2.026577e-06,50.0,2.026577e-06,-0.16758287,-1.9690235
Cleavage of the damaged purine,4.666881e-10,2.0,4.666881e-10,-0.17250659,0.284119
Cleavage of the damaged pyrimidine ,9.1801296e-05,8.0,9.1801296e-05,0.05058092,0.17415825
"Cobalamin (Cbl, vitamin B12) transport and metabolism",1.6632014e-06,9.0,1.6632014e-06,-0.16846593,-0.041900232
Coenzyme A biosynthesis,2.9248255e-08,4.0,2.9248255e-08,-0.17243664,0.1901337
Cohesin Loading onto Chromatin,2.1229375e-06,8.0,2.1229375e-06,-0.16734871,0.005981558
Collagen chain trimerization,1.84237e-06,9.0,1.84237e-06,-0.16803053,-0.041564237
Collagen degradation,5.8718965e-06,11.0,5.8718965e-06,-0.15823828,-0.12804678
Common Pathway of Fibrin Clot Formation,2.1564074e-06,5.0,2.1564074e-06,-0.16726738,0.14710319
Complex I biogenesis,3.424577e-08,24.0,3.424577e-08,-0.1724245,-0.75024945
Condensation of Prometaphase Chromosomes,8.811571e-08,5.0,8.811571e-08,-0.17229357,0.14322448
Condensation of Prophase Chromosomes,6.368731e-06,13.0,6.368731e-06,-0.1570309,-0.22115432
Conjugation of carboxylic acids,1.1201451e-12,2.0,1.1201451e-12,-0.17250772,0.28411815
Constitutive Signaling by AKT1 E17K in Cancer,1.9780211e-06,21.0,1.9780211e-06,-0.16770089,-0.60554534
Constitutive Signaling by Aberrant PI3K in Cancer,6.9447555e-07,31.0,6.9447555e-07,-0.17082006,-1.0781487
Constitutive Signaling by EGFRvIII,2.7446263e-09,13.0,2.7446263e-09,-0.17250106,-0.23309265
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,1.7435848e-06,16.0,1.7435848e-06,-0.1682706,-0.37088686
Constitutive Signaling by NOTCH1 HD Domain Mutants,7.463431e-07,11.0,7.463431e-07,-0.17069401,-0.1376589
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,7.761763e-09,40.0,7.761763e-09,-0.17248885,-1.5026131
Constitutive Signaling by NOTCH1 PEST Domain Mutants,7.6116794e-06,40.0,7.6116794e-06,-0.15401039,-1.4883533
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,3.1699233e-06,5.0,3.1699233e-06,-0.1648044,0.14900388
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,9.967562e-08,13.0,9.967562e-08,-0.1722655,-0.23291086
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,2.5024733e-06,21.0,2.5024733e-06,-0.1664264,-0.6045618
Creatine metabolism,2.5882488e-07,5.0,2.5882488e-07,-0.17187874,0.14354461
Creation of C4 and C2 activators,5.4759138e-08,2.0,5.4759138e-08,-0.17237465,0.2842208
Cristae formation,6.4867095e-08,8.0,6.4867095e-08,-0.17235008,0.0021219943
Cross-presentation of particulate exogenous antigens (phagosomes),2.525081e-06,4.0,2.525081e-06,-0.16637145,0.19481422
Cross-presentation of soluble exogenous antigens (endosomes),0.0002406978,28.0,0.0002406978,0.41241807,-0.4870039
Crosslinking of collagen fibrils,6.9242145e-10,2.0,6.9242145e-10,-0.17250603,0.28411943
Cyclin A/B1/B2 associated events during G2/M transition,4.1643396e-08,11.0,4.1643396e-08,-0.17240652,-0.13898046
Cyclin D associated events in G1,1.2945142e-06,32.0,1.2945142e-06,-0.16936187,-1.1240431
Cysteine formation from homocysteine,6.763116e-06,3.0,6.763116e-06,-0.1560725,0.2497816
Cytochrome c-mediated apoptotic response,1.5396905e-08,6.0,1.5396905e-08,-0.1724703,0.09606846
Cytosolic iron-sulfur cluster assembly,6.662453e-05,8.0,6.662453e-05,-0.010601766,0.12694345
Cytosolic tRNA aminoacylation,5.255663e-05,18.0,5.255663e-05,-0.044788532,-0.3696348
DAP12 signaling,2.2858266e-08,21.0,2.2858266e-08,-0.17245217,-0.6092119
DCC mediated attractive signaling,6.769304e-08,9.0,6.769304e-08,-0.17234321,-0.044892337
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,0.00021123362,7.0,0.00021123362,0.3408164,0.44515318
DNA Damage Recognition in GG-NER,7.035647e-07,21.0,7.035647e-07,-0.17079797,-0.60793537
DNA methylation,0.00021457832,9.0,0.00021457832,0.34894443,0.3573863
DNA replication initiation,3.0428868e-07,6.0,3.0428868e-07,-0.17176826,0.09661023
DSCAM interactions,5.279239e-07,7.0,5.279239e-07,-0.1712248,0.050010003
Deactivation of the beta-catenin transactivating complex,0.0010129072,25.0,0.0010129072,2.2889836,1.102204
Deadenylation of mRNA,3.5872476e-05,16.0,3.5872476e-05,-0.08533311,-0.30688387
Dectin-1 mediated noncanonical NF-kB signaling,4.4244112e-05,36.0,4.4244112e-05,-0.064988986,-1.2315768
Dectin-2 family,1.221018e-07,8.0,1.221018e-07,-0.17221099,0.002229331
Defective ABCA1 causes Tangier disease,0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,1.0,0.0,-0.17250772,0.33113775
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCC8 can cause hypoglycemias and hyperglycemias,0.0,1.0,0.0,-0.17250772,0.33113775
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,1.0,0.0,-0.17250772,0.33113775
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.17250772,0.28411815
Defective ABCG5 causes sitosterolemia,0.0,1.0,0.0,-0.17250772,0.33113775
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,1.0,0.0,-0.17250772,0.33113775
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),5.783362e-08,2.0,5.783362e-08,-0.17236717,0.2842266
Defective ACY1 causes encephalopathy,0.0,1.0,0.0,-0.17250772,0.33113775
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,1.0,0.0,-0.17250772,0.33113775
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,1.0,0.0,-0.17250772,0.33113775
Defective AMN causes hereditary megaloblastic anemia 1,0.0,1.0,0.0,-0.17250772,0.33113775
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),8.171908e-12,2.0,8.171908e-12,-0.1725077,0.28411815
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),8.171908e-12,2.0,8.171908e-12,-0.1725077,0.28411815
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),1.3219566e-10,2.0,1.3219566e-10,-0.1725074,0.28411838
