,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Amyloid fiber formation,4.8539416e-05,2.0,4.8539416e-05,-0.15076706,0.5853013
Signaling by Hippo,7.629829e-05,2.0,7.629829e-05,-0.14884406,0.5871028
"Cell Cycle, Mitotic",0.015793977,6.0,0.015793977,0.93998945,0.1878264
MAPK family signaling cascades,0.00071467116,3.0,0.00071467116,-0.10462115,0.2737093
Binding and Uptake of Ligands by Scavenger Receptors,4.602743e-06,6.0,4.602743e-06,-0.15381074,-0.83683413
Integrin cell surface interactions,4.3218756e-06,2.0,4.3218756e-06,-0.1538302,0.58243185
Diseases of Mismatch Repair (MMR),2.1057012e-06,6.0,2.1057012e-06,-0.15398373,-0.83699614
Disorders of transmembrane transporters,3.9071903e-05,3.0,3.9071903e-05,-0.1514229,0.22986588
Membrane Trafficking,0.00020829905,9.0,0.00020829905,-0.13969979,-1.8880783
Diseases of metabolism,3.0294214e-07,7.0,3.0294214e-07,-0.15410861,-1.1919343
Cell Cycle Checkpoints,0.00015646804,4.0,0.00015646804,-0.14329036,-0.117336676
Post-translational protein modification,0.038996074,13.0,0.038996074,2.547302,-0.79020727
Regulated Necrosis,0.000729065,2.0,0.000729065,-0.10362402,0.6294644
Cellular responses to stress,0.00034642845,6.0,0.00034642845,-0.13013095,-0.81465113
