,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Cristae formation,6.5792025e-05,2.0,6.5792025e-05,-0.09575224,0.1674731
Fructose metabolism,1.4031273e-05,3.0,1.4031273e-05,-0.10218572,-0.006818087
Striated Muscle Contraction,0.00019313193,2.0,0.00019313193,-0.07992483,0.17887455
Diseases associated with visual transduction,4.987364e-07,3.0,4.987364e-07,-0.10386771,-0.008029727
Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,0.0035058444,6.0,0.0035058444,0.33182082,-0.20314683
HCN channels,4.0117706e-10,2.0,4.0117706e-10,-0.10392965,0.16158241
Type I hemidesmosome assembly,2.7808787e-07,2.0,2.7808787e-07,-0.10389513,0.16160728
Signaling by Activin,1.0809228e-07,2.0,1.0809228e-07,-0.103916265,0.16159207
Reelin signalling pathway,3.5554734e-05,2.0,3.5554734e-05,-0.099510506,0.16476579
Plasmalogen biosynthesis,1.44718655e-08,2.0,1.44718655e-08,-0.103927895,0.16158366
"TET1,2,3 and TDG demethylate DNA",5.578543e-05,2.0,5.578543e-05,-0.09699599,0.16657716
FasL/ CD95L signaling,5.610686e-06,2.0,5.610686e-06,-0.10323233,0.16208474
Nucleobase catabolism,7.2208843e-07,4.0,7.2208843e-07,-0.10383995,-0.1776665
Processing of Intronless Pre-mRNAs,1.2120896e-05,2.0,1.2120896e-05,-0.10242316,0.16266763
Cellular response to hypoxia,3.3613826e-05,2.0,3.3613826e-05,-0.09975175,0.16459201
Fcgamma receptor (FCGR) dependent phagocytosis,0.0001382273,4.0,0.0001382273,-0.08674907,-0.16535488
Cellular hexose transport,0.0002935636,2.0,0.0002935636,-0.06744192,0.18786676
Diseases associated with glycosaminoglycan metabolism,0.00011117054,16.0,0.00011117054,-0.09011202,-2.2036586
RNA Polymerase I Promoter Clearance,3.2799097e-05,4.0,3.2799097e-05,-0.09985302,-0.17479445
WNT ligand biogenesis and trafficking,2.4887785e-07,2.0,2.4887785e-07,-0.10389876,0.16160466
Signaling by Insulin receptor,6.313194e-05,3.0,6.313194e-05,-0.096082866,-0.002421827
Stimuli-sensing channels,3.8980024e-06,2.0,3.8980024e-06,-0.10344521,0.1619314
MTF1 activates gene expression,2.9138297e-08,2.0,2.9138297e-08,-0.10392608,0.16158499
Sperm Motility And Taxes,8.175409e-08,2.0,8.175409e-08,-0.103919536,0.1615897
Positive epigenetic regulation of rRNA expression,0.00014391755,3.0,0.00014391755,-0.08604181,0.004811361
Post-translational protein phosphorylation,0.0024306022,2.0,0.0024306022,0.19817615,0.37920773
Hedgehog 'off' state,0.0003955154,4.0,0.0003955154,-0.054770064,-0.14231844
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.000293426,2.0,0.000293426,-0.067459024,0.18785444
Platelet Aggregation (Plug Formation),1.6545937e-07,2.0,1.6545937e-07,-0.10390913,0.16159719
ATF6 (ATF6-alpha) activates chaperones,4.7580343e-05,2.0,4.7580343e-05,-0.098015815,0.1658425
DNA replication initiation,2.1699557e-06,2.0,2.1699557e-06,-0.10365999,0.16177666
RNA Polymerase II Transcription Initiation And Promoter Clearance,2.466086e-05,3.0,2.466086e-05,-0.10086454,-0.0058663595
Signaling by ROBO receptors,0.00022809196,9.0,0.00022809196,-0.07557956,-1.0055926
Signaling by PDGF,0.00012536068,2.0,0.00012536068,-0.08834829,0.17280662
Neurotransmitter receptors and postsynaptic signal transmission,1.5228945e-05,6.0,1.5228945e-05,-0.102036856,-0.51568115
Intra-Golgi and retrograde Golgi-to-ER traffic,9.4995215e-05,4.0,9.4995215e-05,-0.0921225,-0.1692257
Formation of xylulose-5-phosphate,6.9348016e-06,2.0,6.9348016e-06,-0.103067756,0.16220328
Ion homeostasis,5.7443183e-05,2.0,5.7443183e-05,-0.09678994,0.16672559
Phase 4 - resting membrane potential,0.00018622163,2.0,0.00018622163,-0.08078373,0.17825584
DAG and IP3 signaling,5.231585e-07,2.0,5.231585e-07,-0.10386467,0.16162923
Scavenging of heme from plasma,1.4509561e-06,2.0,1.4509561e-06,-0.10374936,0.16171229
Advanced glycosylation endproduct receptor signaling,0.00014433464,2.0,0.00014433464,-0.085989974,0.17450547
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,5.2161975e-10,2.0,5.2161975e-10,-0.10392963,0.16158243
Phase 0 - rapid depolarisation,6.0168177e-06,2.0,6.0168177e-06,-0.103181854,0.1621211
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",2.649335e-06,4.0,2.649335e-06,-0.103600405,-0.17749393
Response to elevated platelet cytosolic Ca2+,5.639157e-06,3.0,5.639157e-06,-0.10322879,-0.007569476
Hedgehog 'on' state,5.6350505e-06,4.0,5.6350505e-06,-0.10322931,-0.1772266
Abacavir metabolism,2.4230737e-06,2.0,2.4230737e-06,-0.10362853,0.16179933
Synthesis of IPs in the nucleus,1.3326623e-08,2.0,1.3326623e-08,-0.103928044,0.16158357
Nephrin family interactions,1.6678973e-06,2.0,1.6678973e-06,-0.10372239,0.16173172
Rap1 signalling,0.00028049847,2.0,0.00028049847,-0.06906582,0.18669698
Assembly of collagen fibrils and other multimeric structures,1.694937e-10,3.0,1.694937e-10,-0.103929676,-0.008074365
Small interfering RNA (siRNA) biogenesis,6.178936e-07,2.0,6.178936e-07,-0.1038529,0.16163771
RNA polymerase II transcribes snRNA genes,1.850608e-05,2.0,1.850608e-05,-0.10162953,0.16323933
Ca2+ activated K+ channels,2.7872052e-06,2.0,2.7872052e-06,-0.10358327,0.16183193
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0.0,2.0,0.0,-0.1039297,0.16158238
Signaling by PTK6,1.9169296e-05,10.0,1.9169296e-05,-0.1015471,-1.1939553
KSRP (KHSRP) binds and destabilizes mRNA,3.2454395e-08,2.0,3.2454395e-08,-0.10392566,0.16158527
IPs transport between ER lumen and nucleus,0.0,2.0,0.0,-0.1039297,0.16158238
Lysosomal oligosaccharide catabolism,1.6492292e-08,2.0,1.6492292e-08,-0.10392765,0.16158386
Transport of Mature Transcript to Cytoplasm,0.00027946755,3.0,0.00027946755,-0.06919395,0.016947905
Signaling by ERBB2,0.00021997975,9.0,0.00021997975,-0.07658785,-1.0063189
AMPK inhibits chREBP transcriptional activation activity,1.8472005e-05,2.0,1.8472005e-05,-0.101633765,0.16323629
MicroRNA (miRNA) biogenesis,8.8627545e-05,2.0,8.8627545e-05,-0.09291395,0.1695177
Amine-derived hormones,7.7621465e-09,4.0,7.7621465e-09,-0.10392874,-0.17773046
Common Pathway of Fibrin Clot Formation,5.2897476e-06,2.0,5.2897476e-06,-0.10327222,0.162056
HDACs deacetylate histones,4.221581e-06,2.0,4.221581e-06,-0.10340499,0.16196035
Mitotic Spindle Checkpoint,0.00029082462,3.0,0.00029082462,-0.06778235,0.017964767
Presynaptic depolarization and calcium channel opening,6.535525e-05,2.0,6.535525e-05,-0.095806524,0.167434
Degradation of beta-catenin by the destruction complex,7.1776094e-06,3.0,7.1776094e-06,-0.10303758,-0.007431735
RNA Polymerase II Transcription Elongation,0.0005845469,3.0,0.0005845469,-0.03127485,0.044263363
Cytosolic sensors of pathogen-associated DNA ,0.00015978717,6.0,0.00015978717,-0.084069334,-0.50273806
Tandem pore domain potassium channels,1.2622705e-07,7.0,1.2622705e-07,-0.10391401,-0.6866901
RAB geranylgeranylation,0.0034393913,2.0,0.0034393913,0.32356116,0.46953025
p75 NTR receptor-mediated signalling,1.581435e-05,8.0,1.581435e-05,-0.101964094,-0.85494226
Electron transport from NADPH to Ferredoxin,7.544641e-06,2.0,7.544641e-06,-0.10299195,0.1622579
Signaling by Interleukins,0.00015478447,12.0,0.00015478447,-0.08469114,-1.5211265
TRAIL  signaling,1.3039539e-05,2.0,1.3039539e-05,-0.10230898,0.16274987
Invadopodia formation,2.473631e-09,2.0,2.473631e-09,-0.10392939,0.16158259
RNA Polymerase III Chain Elongation,1.8290068e-06,2.0,1.8290068e-06,-0.10370237,0.16174614
Post-chaperonin tubulin folding pathway,3.0982204e-07,2.0,3.0982204e-07,-0.10389119,0.16161011
Eukaryotic Translation Elongation,1.7806434e-07,2.0,1.7806434e-07,-0.10390757,0.16159832
Energy dependent regulation of mTOR by LKB1-AMPK,9.047652e-06,2.0,9.047652e-06,-0.102805145,0.16239247
Cytosolic iron-sulfur cluster assembly,1.7094916e-07,2.0,1.7094916e-07,-0.10390845,0.16159768
Asparagine N-linked glycosylation,0.00010388878,4.0,0.00010388878,-0.09101709,-0.1684294
PKA-mediated phosphorylation of key metabolic factors,2.3706512e-08,2.0,2.3706512e-08,-0.103926755,0.16158451
Sperm:Oocyte Membrane Binding,0.0,2.0,0.0,-0.1039297,0.16158238
TNFR2 non-canonical NF-kB pathway,0.00038366605,4.0,0.00038366605,-0.05624285,-0.14337938
DNA methylation,2.3512934e-05,2.0,2.3512934e-05,-0.101007216,0.16368762
Formation of the cornified envelope,5.6260604e-05,2.0,5.6260604e-05,-0.09693692,0.1666197
"Base-Excision Repair, AP Site Formation",2.6452994e-07,3.0,2.6452994e-07,-0.10389682,-0.008050696
Interaction With Cumulus Cells,0.0,2.0,0.0,-0.1039297,0.16158238
Phospholipid metabolism,5.3767923e-05,3.0,5.3767923e-05,-0.097246744,-0.0032602388
Signaling by EGFR in Cancer,2.283179e-06,4.0,2.283179e-06,-0.10364591,-0.17752671
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),1.1949296e-05,2.0,1.1949296e-05,-0.10244449,0.16265225
Mitochondrial transcription initiation,5.739961e-08,2.0,5.739961e-08,-0.10392257,0.1615875
Toll-Like Receptors Cascades,0.0022878442,10.0,0.0022878442,0.18043238,-0.99082816
Kinesins,4.5246205e-07,2.0,4.5246205e-07,-0.10387346,0.1616229
Molecules associated with elastic fibres,1.0538779e-06,2.0,1.0538779e-06,-0.10379871,0.16167673
Caspase activation via extrinsic apoptotic signalling pathway,0.00053347676,3.0,0.00053347676,-0.03762249,0.039690766
Intraflagellar transport,0.000106651176,2.0,0.000106651176,-0.09067375,0.17113145
Erythrocytes take up carbon dioxide and release oxygen,3.178982e-07,2.0,3.178982e-07,-0.10389019,0.16161084
PECAM1 interactions,7.3996755e-09,2.0,7.3996755e-09,-0.10392878,0.16158305
Clathrin-mediated endocytosis,3.7016167e-07,2.0,3.7016167e-07,-0.10388369,0.16161552
DNA strand elongation,4.2647903e-06,4.0,4.2647903e-06,-0.10339961,-0.17734928
Metabolism of steroids,0.00022821412,6.0,0.00022821412,-0.07556437,-0.4966114
Endosomal Sorting Complex Required For Transport (ESCRT),2.3679806e-05,2.0,2.3679806e-05,-0.10098647,0.16370256
Regulation of gene expression in early pancreatic precursor cells,0.0,2.0,0.0,-0.1039297,0.16158238
Defective Mismatch Repair Associated With MLH1,2.155205e-06,2.0,2.155205e-06,-0.10366182,0.16177534
ESR-mediated signaling,6.5384156e-06,2.0,6.5384156e-06,-0.10311703,0.1621678
mRNA decay by 5' to 3' exoribonuclease,4.386441e-06,2.0,4.386441e-06,-0.1033845,0.16197512
Signaling by NTRKs,0.001079884,5.0,0.001079884,0.030291883,-0.25069985
Integrin alphaIIb beta3 signaling,1.0767961e-05,3.0,1.0767961e-05,-0.10259132,-0.0071102665
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",0.0,2.0,0.0,-0.1039297,0.16158238
Cargo trafficking to the periciliary membrane,1.2890296e-05,5.0,1.2890296e-05,-0.102327526,-0.34623376
Dissolution of Fibrin Clot,0.0,2.0,0.0,-0.1039297,0.16158238
"Synthesis, secretion, and deacylation of Ghrelin",4.534457e-05,2.0,4.534457e-05,-0.0982937,0.16564234
Metabolism of polyamines,8.460336e-05,7.0,8.460336e-05,-0.09341413,-0.6791264
Metabolism of fat-soluble vitamins,7.527052e-07,4.0,7.527052e-07,-0.10383615,-0.17766374
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),5.1857846e-06,2.0,5.1857846e-06,-0.10328514,0.16204669
rRNA processing in the nucleus and cytosol,0.0003048521,3.0,0.0003048521,-0.06603884,0.019220728
Latent infection of Homo sapiens with Mycobacterium tuberculosis,0.0,2.0,0.0,-0.1039297,0.16158238
Plasma lipoprotein clearance,2.4378544e-06,6.0,2.4378544e-06,-0.10362669,-0.5168264
Reversible hydration of carbon dioxide,2.0185904e-05,2.0,2.0185904e-05,-0.101420745,0.16338974
snRNP Assembly,3.0417621e-05,2.0,3.0417621e-05,-0.10014901,0.16430584
Pyruvate metabolism and Citric Acid (TCA) cycle,5.7574147e-07,4.0,5.7574147e-07,-0.10385814,-0.1776796
Pre-NOTCH Expression and Processing,1.6949822e-05,4.0,1.6949822e-05,-0.10182296,-0.17621353
IP3 and IP4 transport between cytosol and nucleus,0.0,2.0,0.0,-0.1039297,0.16158238
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",5.5187822e-05,3.0,5.5187822e-05,-0.097070254,-0.0031331081
Ion transport by P-type ATPases,0.00022902177,2.0,0.00022902177,-0.07546399,0.18208799
M Phase,0.0122887585,5.0,0.0122887585,1.423472,0.7528933
Electric Transmission Across Gap Junctions,5.89667e-07,2.0,5.89667e-07,-0.10385641,0.16163518
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),7.3818205e-07,2.0,7.3818205e-07,-0.103837945,0.16164847
Signaling by FGFR,0.0013719962,5.0,0.0013719962,0.06659927,-0.22454543
Transcriptional activation of mitochondrial biogenesis,2.4374737e-07,2.0,2.4374737e-07,-0.1038994,0.1616042
Mitochondrial protein import,0.0012395208,2.0,0.0012395208,0.05013356,0.27256358
Semaphorin interactions,4.9437795e-06,6.0,4.9437795e-06,-0.10331523,-0.516602
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,7.344989e-08,2.0,7.344989e-08,-0.10392057,0.16158895
Anchoring of the basal body to the plasma membrane,1.9516076e-05,2.0,1.9516076e-05,-0.10150399,0.16332977
RNA Polymerase III Transcription Termination,3.6895303e-06,2.0,3.6895303e-06,-0.103471115,0.16191272
Growth hormone receptor signaling,0.00054944097,2.0,0.00054944097,-0.035638258,0.2107769
Homology Directed Repair,8.320024e-05,3.0,8.320024e-05,-0.09358852,-0.000625001
RNA Polymerase III Abortive And Retractive Initiation,2.633568e-08,2.0,2.633568e-08,-0.10392643,0.16158473
Negative epigenetic regulation of rRNA expression,0.00017456633,3.0,0.00017456633,-0.08223239,0.0075555136
Passive transport by Aquaporins,2.35948e-05,2.0,2.35948e-05,-0.10099704,0.16369496
Diseases associated with glycosylation precursor biosynthesis,0.0,16.0,0.0,-0.1039297,-2.213612
Synthesis of IPs in the ER lumen,0.0,2.0,0.0,-0.1039297,0.16158238
Transcriptional regulation by small RNAs,8.924904e-08,2.0,8.924904e-08,-0.103918605,0.16159037
Signaling by MST1,0.0,2.0,0.0,-0.1039297,0.16158238
Aflatoxin activation and detoxification,5.1441707e-06,2.0,5.1441707e-06,-0.10329032,0.16204296
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),5.2310716e-06,2.0,5.2310716e-06,-0.103279516,0.16205074
Metabolism of water-soluble vitamins and cofactors,4.7188816e-05,11.0,4.7188816e-05,-0.098064475,-1.3611034
Selenoamino acid metabolism,3.017304e-07,8.0,3.017304e-07,-0.10389219,-0.85633117
Meiotic synapsis,6.250173e-05,2.0,6.250173e-05,-0.096161194,0.16717851
Regulation of Apoptosis,3.746192e-06,3.0,3.746192e-06,-0.103464074,-0.007738964
Signaling by FGFR in disease,4.3651798e-07,5.0,4.3651798e-07,-0.10387544,-0.34734884
AUF1 (hnRNP D0) binds and destabilizes mRNA,1.4461834e-06,2.0,1.4461834e-06,-0.10374995,0.16171186
RNA Polymerase II Pre-transcription Events,2.0182748e-05,2.0,2.0182748e-05,-0.10142113,0.16338944
Intrinsic Pathway of Fibrin Clot Formation,5.4800184e-05,2.0,5.4800184e-05,-0.097118445,0.16648895
HuR (ELAVL1) binds and stabilizes mRNA,9.541565e-07,2.0,9.541565e-07,-0.10381111,0.16166781
Nucleosome assembly,5.9799033e-05,2.0,5.9799033e-05,-0.09649712,0.16693652
Eukaryotic Translation Termination,4.086317e-05,2.0,4.086317e-05,-0.09885071,0.16524109
Inhibition of TSC complex formation by PKB,6.452559e-10,2.0,6.452559e-10,-0.10392962,0.16158244
Meiotic recombination,8.752511e-05,2.0,8.752511e-05,-0.09305098,0.16941899
Phase 3 - rapid repolarisation,0.00019569378,2.0,0.00019569378,-0.07960641,0.17910394
Intestinal hexose absorption,0.0,2.0,0.0,-0.1039297,0.16158238
Mitotic G1-G1/S phases,8.853073e-05,4.0,8.853073e-05,-0.09292599,-0.1698045
Metallothioneins bind metals,0.0,2.0,0.0,-0.1039297,0.16158238
Hh mutants abrogate ligand secretion,1.0627258e-05,3.0,1.0627258e-05,-0.10260881,-0.007122863
mRNA decay by 3' to 5' exoribonuclease,0.0038495183,2.0,0.0038495183,0.3745369,0.5062512
CDO in myogenesis,6.290262e-07,2.0,6.290262e-07,-0.10385151,0.1616387
"Incretin synthesis, secretion, and inactivation",2.0076432e-06,3.0,2.0076432e-06,-0.10368016,-0.007894626
IRE1alpha activates chaperones,1.7508723e-05,2.0,1.7508723e-05,-0.10175349,0.16315004
Regulation of gene expression in beta cells,3.703655e-06,2.0,3.703655e-06,-0.103469364,0.16191398
mRNA 3'-end processing,0.0009757576,2.0,0.0009757576,0.017349742,0.2489474
LGI-ADAM interactions,1.3864825e-08,2.0,1.3864825e-08,-0.10392798,0.16158363
Regulation of insulin secretion,1.6474545e-05,5.0,1.6474545e-05,-0.10188203,-0.34591284
L1CAM interactions,1.2462344e-05,7.0,1.2462344e-05,-0.10238072,-0.6855856
Transport of inorganic cations/anions and amino acids/oligopeptides,7.1972986e-06,11.0,7.1972986e-06,-0.10303512,-1.364684
Insulin effects increased synthesis of Xylulose-5-Phosphate,2.1247124e-07,2.0,2.1247124e-07,-0.10390329,0.1616014
Gap junction trafficking and regulation,8.050729e-05,3.0,8.050729e-05,-0.09392323,-0.00086611276
Signaling by NOTCH3,1.9569825e-08,3.0,1.9569825e-08,-0.10392727,-0.008072631
mRNA Editing: A to I Conversion,1.1706929e-05,3.0,1.1706929e-05,-0.10247461,-0.0070261965
Macroautophagy,2.1834594e-05,2.0,2.1834594e-05,-0.101215824,0.16353735
RORA activates gene expression,6.750172e-09,2.0,6.750172e-09,-0.10392886,0.16158298
SLBP independent Processing of Histone Pre-mRNAs,1.2274036e-05,2.0,1.2274036e-05,-0.10240413,0.16268134
Intracellular oxygen transport,0.0,2.0,0.0,-0.1039297,0.16158238
Synaptic adhesion-like molecules,1.7406428e-05,2.0,1.7406428e-05,-0.10176621,0.16314088
Defective Mismatch Repair Associated With PMS2,2.1451177e-08,2.0,2.1451177e-08,-0.10392703,0.1615843
Regulation of signaling by NODAL,1.5712711e-09,2.0,1.5712711e-09,-0.103929505,0.16158251
Phase 1 - inactivation of fast Na+ channels,6.844553e-09,2.0,6.844553e-09,-0.10392884,0.16158299
Defective Mismatch Repair Associated With MSH2,3.9162565e-08,2.0,3.9162565e-08,-0.10392483,0.16158588
Mitochondrial ABC transporters,1.3668041e-05,2.0,1.3668041e-05,-0.10223086,0.16280615
RNA Polymerase I Chain Elongation,3.6224824e-06,2.0,3.6224824e-06,-0.10347945,0.16190672
Apoptotic execution phase,0.0005814291,4.0,0.0005814291,-0.031662367,-0.12567255
Regulation of mitotic cell cycle,0.003592596,2.0,0.003592596,0.34260336,0.48324755
Glycosaminoglycan metabolism,2.0518926e-06,6.0,2.0518926e-06,-0.103674665,-0.51686096
tRNA Aminoacylation,5.8316557e-05,3.0,5.8316557e-05,-0.09668138,-0.0028529775
Pink/Parkin Mediated Mitophagy,0.0007209227,2.0,0.0007209227,-0.014324346,0.22613062
Costimulation by the CD28 family,0.0016206052,4.0,0.0016206052,0.09749953,-0.03262931
Butyrophilin (BTN) family interactions,3.2053955e-05,2.0,3.2053955e-05,-0.09994563,0.16445234
RNA Polymerase I Transcription Termination,2.3331568e-05,2.0,2.3331568e-05,-0.10102976,0.16367139
RNA Polymerase III Transcription Initiation,7.804172e-06,4.0,7.804172e-06,-0.10295969,-0.17703238
Activation of anterior HOX genes in hindbrain development during early embryogenesis,1.8091614e-05,2.0,1.8091614e-05,-0.10168104,0.16320223
Signaling by Leptin,1.8992031e-08,2.0,1.8992031e-08,-0.10392734,0.16158408
Prolactin receptor signaling,0.00048881024,2.0,0.00048881024,-0.043174207,0.20534828
Erythrocytes take up oxygen and release carbon dioxide,1.4723302e-05,2.0,1.4723302e-05,-0.1020997,0.16290064
Metabolism of cofactors,0.0020718286,4.0,0.0020718286,0.15358324,0.0077712336
DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.15384398,6.0,0.15384398,19.017738,13.257467
Diseases associated with the TLR signaling cascade,7.5404896e-06,12.0,7.5404896e-06,-0.10299247,-1.53431
Syndecan interactions,6.593871e-05,2.0,6.593871e-05,-0.09573401,0.16748624
Cellular response to heat stress,0.00031364735,4.0,0.00031364735,-0.06494566,-0.14964853
PRC2 methylates histones and DNA,1.0898223e-06,2.0,1.0898223e-06,-0.10379424,0.16167995
Receptor Mediated Mitophagy,2.837574e-06,2.0,2.837574e-06,-0.10357701,0.16183643
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",1.2892289e-06,6.0,1.2892289e-06,-0.10376946,-0.5169292
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),9.563205e-05,2.0,9.563205e-05,-0.09204335,0.17014484
Receptor-type tyrosine-protein phosphatases,2.2348233e-05,2.0,2.2348233e-05,-0.10115198,0.16358334
Switching of origins to a post-replicative state,5.227265e-07,3.0,5.227265e-07,-0.10386473,-0.00802758
Diseases associated with O-glycosylation of proteins,1.4459392e-05,10.0,1.4459392e-05,-0.10213251,-1.1943771
Collagen biosynthesis and modifying enzymes,6.3262028e-06,2.0,6.3262028e-06,-0.1031434,0.1621488
trans-Golgi Network Vesicle Budding,2.6247608e-07,2.0,2.6247608e-07,-0.10389708,0.16160588
O-linked glycosylation,4.2328435e-07,3.0,4.2328435e-07,-0.10387709,-0.008036484
Transcriptional regulation of white adipocyte differentiation,1.4285233e-05,2.0,1.4285233e-05,-0.10215415,0.16286142
Rab regulation of trafficking,1.2425042e-05,3.0,1.2425042e-05,-0.10238536,-0.0069618984
IPs transport between cytosol and ER lumen,0.0,2.0,0.0,-0.1039297,0.16158238
Diseases associated with N-glycosylation of proteins,0.0,17.0,0.0,-0.1039297,-2.383269
Intestinal lipid absorption,0.0,2.0,0.0,-0.1039297,0.16158238
Scavenging by Class H Receptors,1.2216013e-08,2.0,1.2216013e-08,-0.10392818,0.16158347
Lactose synthesis,0.00011301319,2.0,0.00011301319,-0.08988299,0.17170107
Phenylketonuria,0.0,2.0,0.0,-0.1039297,0.16158238
Fc epsilon receptor (FCERI) signaling,0.015256271,5.0,0.015256271,1.7923118,1.0185912
Metabolic disorders of biological oxidation enzymes,7.396196e-07,33.0,2.2412715e-08,-0.10392691,-5.097711
Signaling by TGF-beta Receptor Complex,1.3850781e-05,4.0,1.3850781e-05,-0.102208145,-0.17649099
Triglyceride metabolism,2.1626242e-05,3.0,2.1626242e-05,-0.101241715,-0.006138064
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,5.260121e-07,2.0,5.260121e-07,-0.10386432,0.16162948
ABC transporter disorders,2.275918e-06,16.0,2.275918e-06,-0.10364682,-2.2134085
Netrin-1 signaling,1.2617355e-05,5.0,1.2617355e-05,-0.10236145,-0.3462582
Melanin biosynthesis,0.0,2.0,0.0,-0.1039297,0.16158238
Signaling by SCF-KIT,0.00060415274,2.0,0.00060415274,-0.02883799,0.21567553
Mitotic G2-G2/M phases,1.2251468e-05,3.0,1.2251468e-05,-0.10240693,-0.006977436
