,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ACKR3,0.011463221,1.0,0.011463221,0.22233891,0.28120428,1
ACKR4,0.022437632,1.0,0.022437632,0.6465515,0.62147605,1
ACLY,0.00040130503,2.0,0.00040130503,-0.2052562,-0.2546445,1
ACOT11,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOT12,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOT13,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOT2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOT4,0.0014484206,1.0,0.0014484206,-0.16478024,-0.02931394,1
ACOT7,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOT8,0.005252464,4.0,0.005252464,-0.017736066,-0.48995745,1
ACOT9,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACOX1,0.108590335,4.0,0.108590335,3.976759,2.7141292,1
ACOX3,0.01958351,1.0,0.01958351,0.5362263,0.5329814,1
ACOXL,0.0022319502,1.0,0.0022319502,-0.13449314,-0.0050198757,1
ACP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACRBP,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACSBG1,0.00017835008,1.0,0.00017835008,-0.21387444,-0.068693645,1
ACSF3,0.011353776,1.0,0.011353776,0.21810834,0.2778108,1
ACSL3,0.052917827,1.0,0.052917827,1.8247545,1.5665429,1
ACSL6,0.0007384762,1.0,0.0007384762,-0.19222294,-0.051326424,1
ACSM2A,3.6560028e-05,1.0,3.6560028e-05,-0.2193553,-0.07308999,1
ACSM4,1.1194743e-10,1.0,1.1194743e-10,-0.22076853,-0.07422357,1
ACSM5,4.5133296e-05,1.0,4.5133296e-05,-0.21902391,-0.072824165,1
ACSM6,0.018622572,1.0,0.018622572,0.4990815,0.5031866,1
ACSS2,0.0062092473,2.0,0.0062092473,0.019248102,-0.07456388,1
ACTA2,0.012420239,2.0,0.012420239,0.25933215,0.11801369,1
ACTC1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTL6A,0.0030492577,4.0,0.0030492577,-0.10290036,-0.5582699,1
ACTL6B,6.982248e-05,2.0,6.982248e-05,-0.21806955,-0.26492244,1
ACTL9,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTN1,0.00040741827,4.0,0.00040741827,-0.20501989,-0.64018255,1
ACTN2,0.0011601102,5.0,0.0011601102,-0.1759248,-0.8097085,1
ACTN3,9.187411e-05,2.0,9.187411e-05,-0.21721716,-0.26423872,1
ACTR10,0.004665264,4.0,0.004665264,-0.04043412,-0.5081641,1
ACTR1A,0.006006147,8.0,0.006006147,0.011397311,-1.2380439,1
ACTR2,0.17214175,4.0,0.17214175,6.4333196,4.6846004,1
ACTR3,0.09669503,3.0,0.09669503,3.5169494,2.5381682,1
ACTR3B,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTR5,0.004237603,1.0,0.004237603,-0.05696523,0.057167254,1
ACTR6,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTR8,0.019708086,1.0,0.019708086,0.54104173,0.53684396,1
ACTRT1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTRT2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACTRT3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACVR1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ACVR1B,6.06472e-07,1.0,6.06472e-07,-0.22074509,-0.07420477,1
ACVR1C,3.338819e-05,1.0,3.338819e-05,-0.2194779,-0.073188335,1
ACVR2A,1.7063468e-05,2.0,1.7063468e-05,-0.22010893,-0.2665583,1
ACVR2B,8.54012e-05,2.0,8.54012e-05,-0.21746735,-0.2644394,1
ACVRL1,0.0007136436,1.0,0.0007136436,-0.19318284,-0.052096386,1
ACY3,0.00030002143,1.0,0.00030002143,-0.20917128,-0.06492112,1
ACYP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAD1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAL,0.0002457833,2.0,0.0002457833,-0.21126783,-0.25946662,1
ADAM10,0.03799586,12.0,0.03799586,1.2479502,-1.0176284,1
ADAM11,1.0328288e-06,1.0,1.0328288e-06,-0.22072859,-0.07419154,1
ADAM15,0.0018132556,1.0,0.0018132556,-0.15067765,-0.018001882,1
ADAM19,0.0024090726,1.0,0.0024090726,-0.12764654,0.00047197004,1
ADAM20,4.8940637e-05,1.0,4.8940637e-05,-0.21887673,-0.07270611,1
ADAM30,8.1911554e-07,1.0,8.1911554e-07,-0.22073686,-0.074198164,1
ADAM7,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAMDEC1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAMTS12,0.0009995361,2.0,0.0009995361,-0.18213174,-0.23609582,1
ADAMTS17,0.00035734902,2.0,0.00035734902,-0.2069553,-0.25600743,1
ADAMTS18,0.0018423657,2.0,0.0018423657,-0.14955242,-0.20996311,1
ADAMTS20,6.6763484e-08,2.0,6.6763484e-08,-0.22076595,-0.26708528,1
ADAMTSL2,0.0027378846,2.0,0.0027378846,-0.1149364,-0.1821967,1
ADAMTSL5,0.00081784214,2.0,0.00081784214,-0.18915507,-0.24172938,1
ADAP2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADARB1,0.00015510699,2.0,0.00015510699,-0.2147729,-0.26227814,1
ADAT1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAT2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADAT3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADCK1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADCK2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADCY10,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADCY2,0.0002119118,6.0,0.0002119118,-0.21257713,-1.031972,1
ADCY6,0.012042142,8.0,0.012042142,0.24471694,-1.0508924,1
ADCY7,0.0052701505,6.0,0.0052701505,-0.017052408,-0.8751367,1
ADCY9,3.7898747e-12,6.0,3.7898747e-12,-0.22076853,-1.0385425,1
ADD1,0.0004690784,3.0,0.0004690784,-0.20263644,-0.44540697,1
ADD3,3.6292637e-05,1.0,3.6292637e-05,-0.21936564,-0.07309827,1
ADGRA2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRA3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRB1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRB3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRD2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRE1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRE2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRE5,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRF3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRG1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRG2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRG5,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRG7,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRL2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADGRL4,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADH1C,0.004031693,2.0,0.004031693,-0.06492461,-0.14208098,1
ADHFE1,3.9587638e-05,1.0,3.9587638e-05,-0.21923827,-0.07299612,1
ADI1,0.019452037,1.0,0.019452037,0.53114426,0.528905,1
ADIPOR1,0.00010082482,1.0,0.00010082482,-0.21687116,-0.07109739,1
ADIPOR2,0.0012238476,1.0,0.0012238476,-0.17346105,-0.036277022,1
ADK,0.00064950786,1.0,0.00064950786,-0.19566198,-0.05408498,1
ADM2,3.0392728e-06,1.0,3.0392728e-06,-0.22065103,-0.07412933,1
ADM5,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADNP2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADO,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADORA2A,5.699548e-06,3.0,5.699548e-06,-0.2205482,-0.45977446,1
ADP signalling through P2Y purinoceptor 1,0.00766794,2.0,0.00766794,-0.15155861,-0.37565726,2
ADP signalling through P2Y purinoceptor 12,0.004131522,2.0,0.004131522,-0.21352236,-0.33698344,2
ADPGK,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADPRH,0.0,0.0,0.0,-0.22076853,0.118640244,1
ADPRM,0.011195528,1.0,0.011195528,0.21199133,0.2729042,1
ADRA2B,0.00052270567,3.0,0.00052270567,-0.20056349,-0.44374418,1
ADRB1,0.0010818478,1.0,0.0010818478,-0.17895003,-0.040679853,1
ADRM1,0.039410166,2.0,0.039410166,1.3026198,0.95486146,1
ADSL,8.2038163e-13,1.0,8.2038163e-13,-0.22076853,-0.07422357,1
AEBP2,0.00011467649,2.0,0.00011467649,-0.21633573,-0.26353168,1
AEN,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFAP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFAP1L1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFAP1L2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFF1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFF3,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFF4,0.002047873,2.0,0.002047873,-0.1416086,-0.20359115,1
AFM,0.0,0.0,0.0,-0.22076853,0.118640244,1
AFMID,8.786951e-06,1.0,8.786951e-06,-0.22042887,-0.07395111,1
AFP,0.00021864934,2.0,0.00021864934,-0.21231669,-0.2603079,1
AFTPH,0.0,0.0,0.0,-0.22076853,0.118640244,1
AGA,5.3624317e-06,1.0,5.3624317e-06,-0.22056124,-0.074057296,1
AGAP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AGAP4,0.0,0.0,0.0,-0.22076853,0.118640244,1
AGAP6,0.0,0.0,0.0,-0.22076853,0.118640244,1
AGBL2,0.0136800865,1.0,0.0136800865,0.3080312,0.34994024,1
AGBL4,0.00318642,1.0,0.00318642,-0.097598396,0.024574352,1
AGBL5,0.010197433,1.0,0.010197433,0.17341024,0.24195734,1
AGFG1,0.00045930967,1.0,0.00045930967,-0.20301405,-0.059982236,1
AGK,0.20771623,1.0,0.20771623,7.8084407,6.3662114,1
AGL,1.153002e-15,2.0,1.153002e-15,-0.22076853,-0.26708737,1
AGO2,0.0011902517,11.0,0.0011902517,-0.1747597,-1.9659567,1
AGO3,0.012277307,13.0,0.012277307,0.25380716,-2.0079198,1
AGO4,0.017163739,13.0,0.017163739,0.44269073,-1.8564115,1
AGPAT2,0.0022815873,2.0,0.0022815873,-0.13257444,-0.19634463,1
AGPAT3,0.017006485,2.0,0.017006485,0.43661213,0.26021454,1
AGPAT4,0.0007318939,1.0,0.0007318939,-0.19247738,-0.05153052,1
AGPAT5,0.024073297,1.0,0.024073297,0.7097777,0.6721914,1
AGPS,0.38700393,2.0,0.38700393,14.738754,11.732328,1
AGR2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AGT,0.008872247,3.0,0.008872247,0.12218558,-0.1848589,1
AGTPBP1,0.24506341,1.0,0.24506341,9.252085,7.524195,1
AGTR2,0.00053467194,1.0,0.00053467194,-0.20010094,-0.057645567,1
AGTRAP,0.22370385,1.0,0.22370385,8.426437,6.8619223,1
AGXT2,0.00019333868,1.0,0.00019333868,-0.21329507,-0.068228915,1
AHCTF1,0.006336623,4.0,0.006336623,0.024171768,-0.45634207,1
AHCY,0.0076337587,2.0,0.0076337587,0.07431217,-0.030395577,1
AHCYL2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AHDC1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AHI1,0.0023909977,1.0,0.0023909977,-0.1283452,-8.845325e-05,1
AHR,0.00012264626,1.0,0.00012264626,-0.21602766,-0.07042081,1
AHSA1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AHSG,0.0013662435,4.0,0.0013662435,-0.16795677,-0.6104533,1
AICDA,0.0,0.0,0.0,-0.22076853,0.118640244,1
AIF1L,0.0,0.0,0.0,-0.22076853,0.118640244,1
AIMP1,0.0011819788,2.0,0.0011819788,-0.17507948,-0.230439,1
AIMP2,0.00057057175,2.0,0.00057057175,-0.19871323,-0.24939625,1
AIP,0.00016892339,2.0,0.00016892339,-0.21423884,-0.26184973,1
AJAP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AJUBA,0.014083257,3.0,0.014083257,0.3236156,-0.023286682,1
AK2,0.00026035635,1.0,0.00026035635,-0.21070452,-0.06615097,1
AK3,0.0,0.0,0.0,-0.22076853,0.118640244,1
AK4,0.0049627284,1.0,0.0049627284,-0.02893572,0.07965044,1
AK7,0.0011987956,1.0,0.0011987956,-0.17442943,-0.037053794,1
AK8,0.00013315331,1.0,0.00013315331,-0.21562152,-0.07009502,1
AK9,0.0062417164,1.0,0.0062417164,0.020503188,0.11930665,1
AKAP10,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP11,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP14,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP3,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP6,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP8,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP8L,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKAP9,0.3301789,10.0,0.3301789,12.542199,8.4275055,1
AKIP1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKIRIN1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKIRIN2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AKR1B1,0.015959758,2.0,0.015959758,0.39615124,0.22775981,1
AKR1B15,0.00013348761,1.0,0.00013348761,-0.21560861,-0.07008466,1
AKR1C1,0.00046063744,2.0,0.00046063744,-0.20296273,-0.25280488,1
AKR1C4,0.00031300535,2.0,0.00031300535,-0.2086694,-0.25738233,1
AKR1D1,3.1400684e-15,1.0,3.1400684e-15,-0.22076853,-0.07422357,1
AKR7A3,0.00021785709,1.0,0.00021785709,-0.21234731,-0.0674687,1
AKR7L,2.6269645e-05,1.0,2.6269645e-05,-0.21975307,-0.07340904,1
AKT phosphorylates targets in the cytosol,0.0063186954,2.0,0.0063186954,-0.17519955,-0.18561296,2
AKT phosphorylates targets in the nucleus,0.0009256954,2.0,0.0009256954,-0.2696936,-0.045960315,2
AKT-mediated inactivation of FOXO1A,3.0210136e-05,2.0,3.0210136e-05,-0.28538397,-0.024990605,2
AKT1,6.9453796e-05,25.0,2.7781518e-06,-0.22066113,-4.7008014,1
AKT1S1,0.002770661,2.0,0.002770661,-0.11366944,-0.18118045,1
AKT2,0.002522387,19.0,0.002522387,-0.12326639,-3.4675632,1
AKT3,0.018463753,15.0,0.018463753,0.49294242,-2.2018309,1
AKTIP,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALAD,0.011729286,2.0,0.011729286,0.23262358,0.09659006,1
ALAS1,2.0003576e-12,3.0,2.0003576e-12,-0.22076853,-0.45995116,1
ALB,0.008725247,9.0,0.008725247,0.11650334,-1.3465995,1
ALDH16A1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALDH1A1,0.004636787,3.0,0.004636787,-0.041534893,-0.31618327,1
ALDH1A2,0.00035480293,1.0,0.00035480293,-0.2070537,-0.06322258,1
ALDH1B1,0.0044660536,1.0,0.0044660536,-0.04813454,0.06425058,1
ALDH2,0.00062134094,2.0,0.00062134094,-0.19675076,-0.2478221,1
ALDH3A2,0.0036147754,2.0,0.0036147754,-0.08104044,-0.1550079,1
ALDH5A1,0.0070516123,1.0,0.0070516123,0.05180947,0.14441822,1
ALDH8A1,1.2144087e-06,1.0,1.2144087e-06,-0.22072157,-0.074185915,1
ALDH9A1,0.053202443,1.0,0.053202443,1.8357562,1.5753676,1
ALDOC,0.0059599117,2.0,0.0059599117,0.00961011,-0.082294755,1
ALG1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG10,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG10B,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG11,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG12,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG5,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG8,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALG9,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALK,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH2,4.367864e-05,1.0,4.367864e-05,-0.21908014,-0.07286926,1
ALKBH2 mediated reversal of alkylation damage,4.3677916e-05,2.0,4.3677916e-05,-0.285148,-0.024828492,2
ALKBH3 mediated reversal of alkylation damage,0.00045034732,2.0,0.00045034732,-0.2780225,-0.019933004,2
ALKBH4,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH5,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH6,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH7,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALKBH8,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALOX12,0.0105584385,5.0,0.0105584385,0.1873648,-0.5183046,1
ALOX12B,5.402518e-07,1.0,5.402518e-07,-0.22074765,-0.07420682,1
ALOX5,0.0013608824,13.0,0.0013608824,-0.16816401,-2.3463938,1
ALPI,0.0013850806,1.0,0.0013850806,-0.16722864,-0.031277854,1
ALPK2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALPK3,0.0,0.0,0.0,-0.22076853,0.118640244,1
ALYREF,0.009489473,7.0,0.009489473,0.14604425,-0.93717635,1
AMBP,6.529982e-05,1.0,6.529982e-05,-0.21824439,-0.07219888,1
AMBRA1,0.0003032496,1.0,0.0003032496,-0.20904648,-0.06482102,1
AMDHD1,0.002266246,1.0,0.002266246,-0.13316746,-0.0039565065,1
AMDHD2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMER1,0.124025,11.0,0.124025,4.5733814,1.8426489,1
AMER1 mutants destabilize the destruction complex,0.004922522,3.0,0.004922522,-0.19966276,-0.5737657,3
AMER2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMER3,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMFR,9.218188e-05,1.0,9.218188e-05,-0.21720526,-0.071365386,1
AMIGO1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMIGO2,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMIGO3,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMMECR1L,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMN1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMPD1,4.0184692e-05,1.0,4.0184692e-05,-0.2192152,-0.0729776,1
AMPD2,0.0012981242,1.0,0.0012981242,-0.17058992,-0.033974014,1
AMPH,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMPK inhibits chREBP transcriptional activation activity,0.0010506245,2.0,0.0010506245,-0.32561395,-0.012706854,2
AMTN,0.005880383,2.0,0.005880383,0.006535944,-0.08476063,1
AMY1A,1.7132928e-12,1.0,1.7132928e-12,-0.22076853,-0.07422357,1
AMY2A,0.0008046225,1.0,0.0008046225,-0.18966608,-0.049275484,1
AMY2B,0.0014056242,1.0,0.0014056242,-0.16643453,-0.030640882,1
AMZ1,0.0,0.0,0.0,-0.22076853,0.118640244,1
AMZ2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANAPC10,2.6894613e-05,9.0,2.6894613e-05,-0.21972892,-1.6163,1
ANAPC11,0.0059545515,9.0,0.0059545515,0.009402912,-1.4325074,1
ANAPC13,0.0009789324,1.0,0.0009789324,-0.18292819,-0.043870866,1
ANAPC15,0.009488417,8.0,0.009488417,0.14600344,-1.130073,1
ANAPC16,0.113492586,8.0,0.113492586,4.166254,2.0946732,1
ANAPC2,0.007293338,9.0,0.007293338,0.061153308,-1.3909972,1
ANAPC4,0.0054323548,9.0,0.0054323548,-0.0107824495,-1.4486988,1
ANAPC7,0.0028855237,9.0,0.0028855237,-0.10922945,-1.5276655,1
ANG,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANGEL1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANGEL2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANGPT1,0.0057119844,1.0,0.0057119844,2.655e-05,0.10288182,1
ANGPTL2,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANGPTL6,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANK1,1.9694342e-06,5.0,1.9694342e-06,-0.2206924,-0.8456177,1
ANKAR,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANKEF1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANKFY1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANKH,9.1528585e-05,1.0,9.1528585e-05,-0.21723051,-0.07138564,1
ANKHD1,0.0,0.0,0.0,-0.22076853,0.118640244,1
ANKIB1,0.0,0.0,0.0,-0.22076853,0.118640244,1
