,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Mitochondrial protein import,0.00032318616,2.0,0.00032318616,-0.36506286,0.36522606
DNA Double-Strand Break Repair,0.000939009,4.0,0.000939009,-0.36174405,-0.30580094
Protein folding,0.17807677,3.0,0.17807677,0.59288925,0.88053775
Ion channel transport,0.16369627,3.0,0.16369627,0.5153897,0.8115854
Invadopodia formation,0.0063317684,2.0,0.0063317684,-0.33268133,0.3940363
Epigenetic regulation of gene expression,0.0029999914,6.0,0.0029999914,-0.350637,-0.9698986
"Cell Cycle, Mitotic",0.12883991,6.0,0.12883991,0.32754126,-0.3665152
Metabolism of porphyrins,0.010925827,3.0,0.010925827,-0.30792296,0.07907423
Gene Silencing by RNA,0.0026236863,6.0,0.0026236863,-0.35266498,-0.9717029
Diseases of signal transduction,1.7323703,10.0,1.7323703,8.96931,5.9742117
Peptide hormone metabolism,0.04470317,6.0,0.04470317,-0.12588963,-0.7699381
Metabolism of carbohydrates,0.09041712,10.0,0.09041712,0.12047262,-1.8987062
mRNA Editing,0.01107865,3.0,0.01107865,-0.30709937,0.07980698
Diseases of Mismatch Repair (MMR),0.002586175,6.0,0.002586175,-0.3528671,-0.97188264
Synthesis of DNA,0.0002416865,4.0,0.0002416865,-0.36550206,-0.3091445
Signaling by GPCR,0.02775881,3.0,0.02775881,-0.2172064,0.15978585
Signaling by NODAL,1.2574823e-05,2.0,1.2574823e-05,-0.3667368,0.36373672
Membrane Trafficking,0.3431409,9.0,0.3431409,1.4824551,-0.34994394
Formation of Fibrin Clot (Clotting Cascade),0.0039316067,4.0,0.0039316067,-0.3456163,-0.2914519
Factors involved in megakaryocyte development and platelet production,0.0085845,2.0,0.0085845,-0.32054088,0.4048378
Signaling by TGF-beta family members,0.0009988067,4.0,0.0009988067,-0.36142176,-0.30551422
Signaling by Non-Receptor Tyrosine Kinases,0.003316501,2.0,0.003316501,-0.34893125,0.37957853
Metabolism of nitric oxide,0.012666506,2.0,0.012666506,-0.29854208,0.4244104
Mitochondrial calcium ion transport,0.009885489,2.0,0.009885489,-0.31352955,0.41107586
Fertilization,0.01709555,6.0,0.01709555,-0.27467299,-0.9023124
Translation,0.7055937,7.0,0.7055937,3.435791,2.0619423
Processing of Capped Intron-Containing Pre-mRNA,0.108244576,4.0,0.108244576,0.2165486,0.20871307
MAPK family signaling cascades,0.05569693,3.0,0.05569693,-0.0666419,0.2937449
Elastic fibre formation,0.00883124,2.0,0.00883124,-0.31921113,0.40602088
Protein repair,0.011421891,2.0,0.011421891,-0.30524957,0.41844267
Response to metal ions,1.500339e-05,3.0,1.500339e-05,-0.36672372,0.026758485
Nephrin family interactions,0.00017349311,2.0,0.00017349311,-0.36586958,0.3645083
Integration of energy metabolism,0.010200168,8.0,0.010200168,-0.31183368,-1.6093544
DNA Damage Bypass,0.0035184752,3.0,0.0035184752,-0.34784275,0.043557107
Miscellaneous transport and binding events,0.00022758312,2.0,0.00022758312,-0.3655781,0.36476764
Deadenylation-dependent mRNA decay,0.0030745713,4.0,0.0030745713,-0.35023504,-0.29556125
O2/CO2 exchange in erythrocytes,0.00036968748,3.0,0.00036968748,-0.36481223,0.028459162
Metabolism of non-coding RNA,0.030785397,2.0,0.030785397,-0.20089549,0.51128775
Disorders of transmembrane transporters,0.002151522,3.0,0.002151522,-0.3552096,0.037002742
Signaling by Hippo,4.7808626e-05,2.0,4.7808626e-05,-0.36654693,0.36390567
Unfolded Protein Response (UPR),0.19011536,5.0,0.19011536,0.6577678,0.2642812
Intracellular signaling by second messengers,0.08667497,3.0,0.08667497,0.1003054,0.44227993
Infectious disease,0.0030221073,6.0,0.0030221073,-0.3505178,-0.9697925
NR1D1 (REV-ERBA) represses gene expression,0.027782619,2.0,0.027782619,-0.2170781,0.4968899
ECM proteoglycans,0.03176935,2.0,0.03176935,-0.19559275,0.51600564
Cell Cycle Checkpoints,0.05358871,4.0,0.05358871,-0.07800355,-0.053353567
The citric acid (TCA) cycle and respiratory electron transport,0.05552467,3.0,0.05552467,-0.067570254,0.29291892
Signaling by Leptin,0.025996154,2.0,0.025996154,-0.22670573,0.48832408
mRNA Capping,0.00010987254,2.0,0.00010987254,-0.36621246,0.36420324
Integrin cell surface interactions,0.09677667,2.0,0.09677667,0.15474562,0.827706
Platelet Adhesion to exposed collagen,0.0008731137,2.0,0.0008731137,-0.3620992,0.36786285
Chromatin modifying enzymes,6.861821e-05,6.0,6.861821e-05,-0.36643478,-0.983954
Laminin interactions,0.06687002,2.0,0.06687002,-0.006427736,0.68430805
Fanconi Anemia Pathway,0.11224741,2.0,0.11224741,0.23812072,0.9018858
Fibronectin matrix formation,0.0104326615,2.0,0.0104326615,-0.31058073,0.41369945
Striated Muscle Contraction,0.0661678,2.0,0.0661678,-0.0102121355,0.68094105
Potassium Channels,0.0071362103,6.0,0.0071362103,-0.328346,-0.9500659
SLC-mediated transmembrane transport,0.08066942,5.0,0.08066942,0.067940176,-0.26049554
Diseases of Immune System,2.3662453e-06,2.0,2.3662453e-06,-0.3667918,0.36368778
Activation of HOX genes during differentiation,0.021847839,2.0,0.021847839,-0.24906191,0.46843347
Transmission across Chemical Synapses,0.1829118,6.0,0.1829118,0.61894625,-0.10724862
mTOR signalling,0.008092999,4.0,0.008092999,-0.32318968,-0.27149865
Cell surface interactions at the vascular wall,0.009982852,4.0,0.009982852,-0.31300485,-0.26243708
Signaling by NOTCH,0.05636939,6.0,0.05636939,-0.06301787,-0.71400034
Platelet homeostasis,0.023551866,5.0,0.023551866,-0.23987854,-0.5343656
Metabolism of lipids,0.42936426,12.0,0.42936426,1.9471313,-0.94748557
"Platelet activation, signaling and aggregation",0.03644108,8.0,0.03644108,-0.1704158,-1.4835333
Reversible hydration of carbon dioxide,0.019015955,2.0,0.019015955,-0.26432353,0.45485505
Cell junction organization,0.0074467743,4.0,0.0074467743,-0.32667232,-0.2745972
Regulated Necrosis,0.0021837077,2.0,0.0021837077,-0.3550361,0.37414697
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.090280294,2.0,0.090280294,0.11973525,0.7965568
Metabolism of amino acids and derivatives,0.16436248,12.0,0.16436248,0.51897997,-2.2181292
tRNA processing,0.00534318,5.0,0.00534318,-0.33800903,-0.62167346
Inositol phosphate metabolism,0.022399994,13.0,0.022399994,-0.24608622,-3.2358074
Signaling by Nuclear Receptors,0.02719781,3.0,0.02719781,-0.22022977,0.15709592
Keratinization,0.0023120746,2.0,0.0023120746,-0.35434434,0.37476245
Mitochondrial biogenesis,0.028821886,4.0,0.028821886,-0.21147726,-0.17210674
Diseases of metabolism,0.02809603,7.0,0.02809603,-0.21538907,-1.1865567
Dissolution of Fibrin Clot,0.025101861,2.0,0.025101861,-0.23152527,0.48403603
Collagen formation,0.29312322,3.0,0.29312322,1.2128992,1.4321682
Intracellular oxygen transport,8.7417495e-05,2.0,8.7417495e-05,-0.36633345,0.3640956
Base Excision Repair,0.23076619,3.0,0.23076619,0.8768438,1.1331756
Transcription from mitochondrial promoters,9.7080556e-05,3.0,9.7080556e-05,-0.3662814,0.027152028
Receptor Mediated Mitophagy,0.00090634875,2.0,0.00090634875,-0.36192006,0.36802223
Cellular responses to stress,0.035535205,6.0,0.035535205,-0.17529775,-0.81389713
Signaling by Receptor Tyrosine Kinases,0.042388394,13.0,0.042388394,-0.13836445,-3.1399662
Degradation of the extracellular matrix,0.0014672608,3.0,0.0014672608,-0.3588972,0.033721823
Processing of Capped Intronless Pre-mRNA,0.009771949,4.0,0.009771949,-0.31414145,-0.26344833
Signaling by Rho GTPases,0.5730415,3.0,0.5730415,2.7214386,2.774334
Signaling by WNT,0.078997284,5.0,0.078997284,0.05892869,-0.26851317
Chromosome Maintenance,0.08949525,3.0,0.08949525,0.11550447,0.45580277
