,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Regulation of mitotic cell cycle,0.073180005,2.0,0.073180005,0.3621706,0.51167333
C-type lectin receptors (CLRs),0.03208148,4.0,0.03208148,-0.029721422,-0.12791017
Mitochondrial ABC transporters,0.002211914,2.0,0.002211914,-0.31454057,0.010101593
IRE1alpha activates chaperones,2.6317653e-06,2.0,2.6317653e-06,-0.33560702,-0.0055126534
GPCR downstream signalling,0.005610824,7.0,0.005610824,-0.28213048,-0.8386687
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.09028028,2.0,0.09028028,0.5252291,0.6325306
Signaling by ERBB2,0.004239417,9.0,0.004239417,-0.29520744,-1.1974782
SLBP independent Processing of Histone Pre-mRNAs,0.009313479,2.0,0.009313479,-0.24682409,0.060292378
Influenza Infection,0.005191182,3.0,0.005191182,-0.28613195,-0.1434007
RNA polymerase II transcribes snRNA genes,0.009718413,2.0,0.009718413,-0.24296285,0.06315429
Gap junction trafficking and regulation,0.0004596082,3.0,0.0004596082,-0.33124954,-0.1768414
Signaling by PTK6,0.0033165063,10.0,0.0033165063,-0.30400777,-1.3785594
Interaction With The Zona Pellucida,0.00056231907,2.0,0.00056231907,-0.33027014,-0.0015570343
Growth hormone receptor signaling,0.024200732,2.0,0.024200732,-0.10486774,0.16550905
Rho GTPase cycle,0.11117175,2.0,0.11117175,0.7244382,0.78018254
Regulation of gene expression in early pancreatic precursor cells,0.0020256483,2.0,0.0020256483,-0.31631666,0.008785152
Signaling by Interleukins,0.21877362,12.0,0.21877362,1.750468,-0.20491874
RNA Polymerase II Pre-transcription Events,0.005972546,2.0,0.005972546,-0.2786813,0.03668011
"Gamma carboxylation, hypusine formation and arylsulfatase activation",0.03312102,5.0,0.03312102,-0.019808978,-0.29512164
MTF1 activates gene expression,1.9673093e-05,2.0,1.9673093e-05,-0.3354445,-0.005392204
Signaling by ERBB4,0.009193251,5.0,0.009193251,-0.2479705,-0.4642327
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.02184784,2.0,0.02184784,-0.12730357,0.14887983
Signaling by SCF-KIT,0.0024355657,2.0,0.0024355657,-0.31240794,0.01168226
eNOS activation and regulation,0.0126665095,4.0,0.0126665095,-0.21485151,-0.2651268
ESR-mediated signaling,0.028822683,2.0,0.028822683,-0.06079546,0.19817498
Synaptic adhesion-like molecules,0.0007642794,2.0,0.0007642794,-0.32834435,-0.00012964164
IPs transport between nucleus and ER lumen,0.0,2.0,0.0,-0.3356321,-0.0055312524
Degradation of beta-catenin by the destruction complex,0.045106824,3.0,0.045106824,0.09448081,0.13870579
"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",0.0011942496,2.0,0.0011942496,-0.3242444,0.0029091868
Effects of PIP2 hydrolysis,0.002073797,2.0,0.002073797,-0.31585753,0.00912545
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.00066431647,2.0,0.00066431647,-0.32929754,-0.0008361482
Cristae formation,0.02602211,2.0,0.02602211,-0.087500125,0.17838176
"ROS, RNS production in phagocytes",0.0026244249,2.0,0.0026244249,-0.31060708,0.0130170565
Diseases of carbohydrate metabolism,0.0078088404,8.0,0.0078088404,-0.26117146,-0.99769264
Nucleobase biosynthesis,0.0097680995,3.0,0.0097680995,-0.24248908,-0.11105303
Listeria monocytogenes entry into host cells,0.031725742,3.0,0.031725742,-0.033113547,0.044134084
Post-translational modification: synthesis of GPI-anchored proteins,0.010851572,4.0,0.010851572,-0.23215769,-0.27795395
Neutrophil degranulation,0.00065619836,2.0,0.00065619836,-0.32937497,-0.0008935125
Reversal of alkylation damage by DNA dioxygenases,0.00049402425,3.0,0.00049402425,-0.33092135,-0.17659816
Butyrophilin (BTN) family interactions,0.024293333,2.0,0.024293333,-0.10398475,0.1661635
Detoxification of Reactive Oxygen Species,0.2141661,2.0,0.2141661,1.7065336,1.5081019
Assembly of collagen fibrils and other multimeric structures,0.013783306,3.0,0.013783306,-0.20420237,-0.082675286
Pink/Parkin Mediated Mitophagy,0.0004736737,2.0,0.0004736737,-0.3311154,-0.0021835356
Meiotic synapsis,0.00093988003,2.0,0.00093988003,-0.32666993,0.001111411
Selenoamino acid metabolism,0.01761727,8.0,0.01761727,-0.16764387,-0.9283709
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,0.0011612297,2.0,0.0011612297,-0.32455927,0.00267582
Lactose synthesis,0.028661821,2.0,0.028661821,-0.06232935,0.1970381
O-linked glycosylation,0.02080806,3.0,0.02080806,-0.13721833,-0.033027366
NCAM signaling for neurite out-growth,0.023333453,2.0,0.023333453,-0.113137625,0.15937948
Neurotransmitter release cycle,0.18860291,7.0,0.18860291,1.4627774,0.45464006
Abacavir metabolism,0.0002145123,2.0,0.0002145123,-0.33358663,-0.0040151733
Formation of the cornified envelope,0.0023120744,2.0,0.0023120744,-0.31358546,0.010809491
Phase 1 - inactivation of fast Na+ channels,0.00036109192,2.0,0.00036109192,-0.33218893,-0.0029792143
IPs transport between ER lumen and nucleus,0.0,2.0,0.0,-0.3356321,-0.0055312524
Extrinsic Pathway of Fibrin Clot Formation,0.00073372904,2.0,0.00073372904,-0.32863566,-0.00034555854
RNA Polymerase II Transcription Termination,0.03736055,2.0,0.03736055,0.020616753,0.25851694
Hedgehog 'on' state,0.12968044,4.0,0.12968044,0.9009265,0.561877
Metabolism of water-soluble vitamins and cofactors,0.35947615,11.0,0.35947615,3.092127,0.96406436
Asparagine N-linked glycosylation,0.0046452577,4.0,0.0046452577,-0.29133758,-0.32181752
Plasma lipoprotein remodeling,0.031551577,5.0,0.031551577,-0.034774285,-0.30621377
Amino acid synthesis and interconversion (transamination),0.0022406774,2.0,0.0022406774,-0.3142663,0.010304875
Receptor Mediated Mitophagy,0.0009063486,2.0,0.0009063486,-0.32698968,0.0008744215
Physiological factors,0.00014140527,2.0,0.00014140527,-0.33428374,-0.004531872
AUF1 (hnRNP D0) binds and destabilizes mRNA,0.0077378014,2.0,0.0077378014,-0.26184884,0.04915617
Heme degradation,0.0021874001,2.0,0.0021874001,-0.31477427,0.009928351
Regulation of insulin secretion,0.009758578,5.0,0.009758578,-0.24257988,-0.46023723
Type I hemidesmosome assembly,0.0012992417,2.0,0.0012992417,-0.32324326,0.003651234
tRNA processing in the mitochondrion,1.8058979e-06,2.0,1.8058979e-06,-0.33561486,-0.005518485
G1/S DNA Damage Checkpoints,0.0008391791,3.0,0.0008391791,-0.3276302,-0.17415877
Plasma lipoprotein assembly,0.0020536047,4.0,0.0020536047,-0.3160501,-0.3401342
Rab regulation of trafficking,0.0071351156,3.0,0.0071351156,-0.2675957,-0.1296618
Chaperonin-mediated protein folding,0.17052759,4.0,0.17052759,1.2904215,0.850567
Platelet calcium homeostasis,0.03726057,3.0,0.03726057,0.019663407,0.08325185
Diseases associated with glycosylation precursor biosynthesis,5.8396634e-09,16.0,5.8396634e-09,-0.33563203,-2.4493496
Signaling by Hippo,4.7808764e-05,2.0,4.7808764e-05,-0.3351762,-0.0051933397
Generic Transcription Pathway,0.0059400704,11.0,0.0059400704,-0.27899098,-1.5345756
Presynaptic depolarization and calcium channel opening,0.054088213,2.0,0.054088213,0.1801222,0.3767408
"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",0.09996639,3.0,0.09996639,0.6175903,0.5264294
MAPK1/MAPK3 signaling,0.052697275,3.0,0.052697275,0.166859,0.19235179
Antimicrobial peptides,0.0056097046,4.0,0.0056097046,-0.28214115,-0.31500122
Ca2+ activated K+ channels,0.0016218468,2.0,0.0016218468,-0.3201671,0.00593125
Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.0069390927,2.0,0.0069390927,-0.26946488,0.043511257
Platelet Adhesion to exposed collagen,0.00087311974,2.0,0.00087311974,-0.32730654,0.00063957466
Triglyceride metabolism,0.49984846,3.0,0.49984846,4.4306374,3.3526227
Tandem pore domain potassium channels,0.017246379,7.0,0.017246379,-0.17118049,-0.75643367
mRNA Splicing,0.05343836,3.0,0.05343836,0.1739256,0.1975895
PKA-mediated phosphorylation of key metabolic factors,0.0004002486,2.0,0.0004002486,-0.33181554,-0.002702465
Metabolism of steroids,0.14924304,6.0,0.14924304,1.0874643,0.3510201
Diseases associated with visual transduction,0.004221549,3.0,0.004221549,-0.29537782,-0.15025362
Miscellaneous transport and binding events,0.00022757945,2.0,0.00022757945,-0.33346203,-0.0039228206
Digestion of dietary carbohydrate,0.0026544977,2.0,0.0026544977,-0.31032035,0.013229572
Deubiquitination,0.18685353,6.0,0.18685353,1.4460964,0.61683476
Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.023987252,2.0,0.023987252,-0.10690337,0.16400026
Cellular response to heat stress,0.019089311,4.0,0.019089311,-0.15360732,-0.21973318
Collagen degradation,0.00029776467,2.0,0.00029776467,-0.33279276,-0.003426775
Signal amplification,0.011887727,4.0,0.011887727,-0.22227752,-0.27063087
mRNA Capping,0.00010987253,2.0,0.00010987253,-0.33458441,-0.0047547026
Cellular response to hypoxia,0.09725108,2.0,0.09725108,0.59169865,0.68179727
Thrombin signalling through proteinase activated receptors (PARs),0.015300693,2.0,0.015300693,-0.18973343,0.10260742
Clathrin-mediated endocytosis,0.004992321,2.0,0.004992321,-0.28802818,0.029752305
Negative epigenetic regulation of rRNA expression,0.0018513658,3.0,0.0018513658,-0.31797853,-0.16700506
MicroRNA (miRNA) biogenesis,0.00065202586,2.0,0.00065202586,-0.32941476,-0.0009230009
Erythrocytes take up oxygen and release carbon dioxide,0.000119165445,2.0,0.000119165445,-0.3344958,-0.004689055
Integrin cell surface interactions,0.09677669,2.0,0.09677669,0.5871751,0.67844445
Rap1 signalling,0.0036152487,2.0,0.0036152487,-0.30115914,0.020019766
Phospholipid metabolism,0.28231534,3.0,0.28231534,2.3563657,1.8151928
Transcriptional regulation of white adipocyte differentiation,0.0040648077,2.0,0.0040648077,-0.2968724,0.023197046
Invadopodia formation,0.0063317656,2.0,0.0063317656,-0.27525598,0.03921894
RNA Polymerase II Transcription Elongation,0.00080355717,3.0,0.00080355717,-0.32796985,-0.17441052
Intraflagellar transport,0.0036844763,2.0,0.0036844763,-0.30049905,0.02050903
Molecules associated with elastic fibres,0.008831244,2.0,0.008831244,-0.2514224,0.056884162
Lysosomal oligosaccharide catabolism,0.0004767014,2.0,0.0004767014,-0.33108652,-0.0021621096
Metabolism of fat-soluble vitamins,0.0045347596,4.0,0.0045347596,-0.29239124,-0.3225985
Transcriptional activation of mitochondrial biogenesis,1.39787935e-05,2.0,1.39787935e-05,-0.3354988,-0.0054324716
Mitotic G2-G2/M phases,0.0005100368,3.0,0.0005100368,-0.33076867,-0.176485
NR1D1 (REV-ERBA) represses gene expression,0.027782587,2.0,0.027782587,-0.070713215,0.19082405
Eukaryotic Translation Elongation,0.026977886,2.0,0.026977886,-0.078386396,0.18513677
Metabolism of polyamines,0.22205327,7.0,0.22205327,1.781741,0.69105273
Intracellular oxygen transport,8.744582e-05,2.0,8.744582e-05,-0.33479825,-0.004913211
Eukaryotic Translation Termination,0.029710196,2.0,0.029710196,-0.052332643,0.20444755
Uptake and actions of bacterial toxins,0.024508515,5.0,0.024508515,-0.1019329,-0.35599107
Pyrophosphate hydrolysis,0.00029616995,2.0,0.00029616995,-0.33280796,-0.0034380404
Mitochondrial protein import,0.00032317996,2.0,0.00032317996,-0.33255044,-0.00324715
Apoptotic execution phase,0.0018556439,4.0,0.0018556439,-0.31793773,-0.3415333
mRNA decay by 3' to 5' exoribonuclease,0.012042087,2.0,0.012042087,-0.22080564,0.07957701
Nonhomologous End-Joining (NHEJ),0.00024959983,2.0,0.00024959983,-0.33325207,-0.0037672059
Digestion of dietary lipid,0.0008958062,2.0,0.0008958062,-0.3270902,0.0007999164
Telomere Maintenance,0.08871014,3.0,0.08871014,0.51025707,0.4468751
mTORC1-mediated signalling,0.0054001273,2.0,0.0054001273,-0.28413957,0.0326345
Neurotransmitter clearance,1.161645e-06,3.0,1.161645e-06,-0.335621,-0.1800815
Global Genome Nucleotide Excision Repair (GG-NER),0.035458125,5.0,0.035458125,0.0024763264,-0.27860397
Metabolism of cofactors,0.03547775,4.0,0.03547775,0.0026634575,-0.10390681
Syndecan interactions,0.015315828,2.0,0.015315828,-0.18958913,0.10271438
Threonine catabolism,0.020003023,2.0,0.020003023,-0.1448947,0.13584146
Platelet Aggregation (Plug Formation),0.00010917142,2.0,0.00010917142,-0.33459112,-0.0047596944
Positive epigenetic regulation of rRNA expression,0.00021984664,3.0,0.00021984664,-0.33353576,-0.17853594
Metallothioneins bind metals,4.6685145e-06,2.0,4.6685145e-06,-0.3355876,-0.005498252
Signaling by EGFR,0.00063668087,6.0,0.00063668087,-0.32956105,-0.6992653
WNT ligand biogenesis and trafficking,0.0049335156,2.0,0.0049335156,-0.2885889,0.029336706
Meiotic recombination,0.017019292,2.0,0.017019292,-0.17334585,0.114753745
Signaling by ROBO receptors,0.004251957,9.0,0.004251957,-0.29508787,-1.1973896
Scavenging of heme from plasma,0.00010632811,2.0,0.00010632811,-0.3346182,-0.0047797733
Plasma lipoprotein clearance,6.387691e-05,6.0,6.387691e-05,-0.335023,-0.70331365
ECM proteoglycans,0.03176935,2.0,0.03176935,-0.032697726,0.21900077
Metabolic disorders of biological oxidation enzymes,0.000983717,33.0,2.9809607e-05,-0.33534786,-5.409891
Defective Mismatch Repair Associated With PMS2,0.0021860786,2.0,0.0021860786,-0.3147869,0.009919008
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,7.37631e-05,2.0,7.37631e-05,-0.33492872,-0.005009915
Signaling by Activin,0.00021317933,2.0,0.00021317933,-0.33359933,-0.0040245834
HSP90 chaperone cycle for steroid hormone receptors (SHR),3.926158e-06,2.0,3.926158e-06,-0.33559465,-0.0055035087
Defects in vitamin and cofactor metabolism,0.01744952,3.0,0.01744952,-0.16924344,-0.056764066
Prolactin receptor signaling,0.0006658421,2.0,0.0006658421,-0.329283,-0.0008253689
Cytosolic iron-sulfur cluster assembly,7.858835e-05,2.0,7.858835e-05,-0.3348827,-0.00497581
Small interfering RNA (siRNA) biogenesis,0.0014495961,2.0,0.0014495961,-0.3218096,0.0047138766
Transport of glycerol from adipocytes to the liver by Aquaporins,0.0,2.0,0.0,-0.3356321,-0.0055312524
GPCR ligand binding,0.03336962,4.0,0.03336962,-0.017438471,-0.11880617
Surfactant metabolism,0.030095192,2.0,0.030095192,-0.048661545,0.20716855
RNA Polymerase II Transcription Initiation And Promoter Clearance,0.019211303,3.0,0.019211303,-0.15244408,-0.04431254
Hedgehog ligand biogenesis,0.010172895,2.0,0.010172895,-0.23862918,0.06636637
Vasopressin regulates renal water homeostasis via Aquaporins,0.0007155214,2.0,0.0007155214,-0.3288093,-0.00047426927
ChREBP activates metabolic gene expression,5.387638e-07,2.0,5.387638e-07,-0.33562696,-0.005527431
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),0.001077181,2.0,0.001077181,-0.3253607,0.002081811
Intestinal hexose absorption,1.6740532e-05,2.0,1.6740532e-05,-0.33547246,-0.005412923
Signaling by Retinoic Acid,0.0016248727,2.0,0.0016248727,-0.32013825,0.0059526316
Basigin interactions,0.003125394,2.0,0.003125394,-0.30583012,0.016557695
Signaling by WNT in cancer,0.2900628,11.0,0.2900628,2.4302409,0.47348073
Response to elevated platelet cytosolic Ca2+,0.027205046,3.0,0.027205046,-0.07622032,0.012183767
L1CAM interactions,2.1475837e-05,7.0,2.1475837e-05,-0.3354273,-0.8781718
Phase II - Conjugation of compounds,0.002616457,7.0,0.002616457,-0.31068304,-0.8598316
PRC2 methylates histones and DNA,0.0005832837,2.0,0.0005832837,-0.33007023,-0.0014088636
Hedgehog 'off' state,0.011860411,4.0,0.011860411,-0.222538,-0.27082393
Mitochondrial translation,0.1853921,4.0,0.1853921,1.432161,0.95562285
Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.02676834,4.0,0.02676834,-0.0803845,-0.16546115
GPVI-mediated activation cascade,0.0010346307,2.0,0.0010346307,-0.32576644,0.0017810736
Transport of Mature Transcript to Cytoplasm,0.03152877,3.0,0.03152877,-0.034991752,0.04274198
Signaling by Insulin receptor,0.05938299,3.0,0.05938299,0.23061016,0.23960353
Stimuli-sensing channels,0.0072380407,2.0,0.0072380407,-0.26661426,0.045624085
Post-transcriptional silencing by small RNAs,0.00068537606,2.0,0.00068537606,-0.32909676,-0.0006873146
mRNA decay by 5' to 3' exoribonuclease,0.013419649,2.0,0.013419649,-0.20766999,0.08931301
Resolution of Abasic Sites (AP sites),0.22964162,5.0,0.22964162,1.8540993,1.0938009
ATF6 (ATF6-alpha) activates chaperones,0.05506986,2.0,0.05506986,0.18948263,0.38367864
Intrinsic Pathway of Fibrin Clot Formation,0.008653827,2.0,0.008653827,-0.25311413,0.055630255
Sphingolipid metabolism,0.028095031,3.0,0.028095031,-0.06773393,0.018473795
Fibronectin matrix formation,0.0104326615,2.0,0.0104326615,-0.2361522,0.06820227
Signaling by NTRKs,0.02636282,5.0,0.02636282,-0.084251314,-0.34288564
Processing of Intronless Pre-mRNAs,8.778149e-05,2.0,8.778149e-05,-0.33479506,-0.0049108476
TRAIL  signaling,0.0034603665,2.0,0.0034603665,-0.30263603,0.018925117
TYSND1 cleaves peroxisomal proteins,0.40712014,2.0,0.40712014,3.546433,2.8718176
HuR (ELAVL1) binds and stabilizes mRNA,0.0014123211,2.0,0.0014123211,-0.322165,0.0044504246
Interconversion of nucleotide di- and triphosphates,0.0014627225,2.0,0.0014627225,-0.3216844,0.004806649
Intrinsic Pathway for Apoptosis,0.012337576,8.0,0.012337576,-0.21798801,-0.9656855
Deadenylation of mRNA,0.004452135,2.0,0.004452135,-0.29317906,0.02593452
Diseases associated with N-glycosylation of proteins,2.1437738e-09,17.0,2.1437738e-09,-0.33563206,-2.6239083
G2/M Checkpoints,0.019305201,4.0,0.019305201,-0.15154873,-0.21820739
Latent infection of Homo sapiens with Mycobacterium tuberculosis,0.0,2.0,0.0,-0.3356321,-0.0055312524
Ion transport by P-type ATPases,0.17093435,2.0,0.17093435,1.2943003,1.2025588
RNA Polymerase III Chain Elongation,0.00021569732,2.0,0.00021569732,-0.3335753,-0.0040068016
Complement cascade,0.057586204,5.0,0.057586204,0.21347705,-0.1222123
Electric Transmission Across Gap Junctions,0.00395232,2.0,0.00395232,-0.29794502,0.02240203
DAP12 interactions,0.002419189,2.0,0.002419189,-0.3125641,0.0115665365
Platelet sensitization by LDL,0.013557384,2.0,0.013557384,-0.20635663,0.090286456
Striated Muscle Contraction,0.066167794,2.0,0.066167794,0.29530618,0.46211407
Signaling by NOTCH3,0.00010704867,3.0,0.00010704867,-0.33461133,-0.17933314
Neurotransmitter uptake and metabolism In glial cells,0.00083220773,2.0,0.00083220773,-0.32769665,0.00035043378
Nucleotide salvage,0.00035236502,3.0,0.00035236502,-0.33227214,-0.17759936
KSRP (KHSRP) binds and destabilizes mRNA,0.007622768,2.0,0.007622768,-0.26294574,0.04834315
RAB geranylgeranylation,0.16805345,2.0,0.16805345,1.2668296,1.1821978
Reversible hydration of carbon dioxide,0.019015951,2.0,0.019015951,-0.15430686,0.12886526
Signaling by NOTCH1,0.0024609047,3.0,0.0024609047,-0.3121663,-0.1626971
AMPK inhibits chREBP transcriptional activation activity,0.0010506246,2.0,0.0010506246,-0.32561395,0.0018941015
Mitochondrial transcription initiation,8.327727e-05,2.0,8.327727e-05,-0.334838,-0.0049426774
Post-translational protein phosphorylation,0.35365418,2.0,0.35365418,3.036612,2.4939435
Signaling by EGFR in Cancer,0.26635545,4.0,0.26635545,2.2041814,1.5278369
Aflatoxin activation and detoxification,0.00015749299,2.0,0.00015749299,-0.33413032,-0.0044181594
Activation of Matrix Metalloproteinases,0.0017650253,2.0,0.0017650253,-0.31880185,0.0069431765
ER to Golgi Anterograde Transport,0.35600924,4.0,0.35600924,3.0590687,2.1614711
Macroautophagy,0.010983612,2.0,0.010983612,-0.23089865,0.07209616
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),0.00043175608,2.0,0.00043175608,-0.3315151,-0.002479767
CREB3 factors activate genes,0.12096384,2.0,0.12096384,0.81781,0.8493888
tRNA modification in the nucleus and cytosol,0.005974965,2.0,0.005974965,-0.27865824,0.03669721
snRNP Assembly,0.030785397,2.0,0.030785397,-0.04208014,0.21204661
Synthesis of IPs in the ER lumen,0.0,2.0,0.0,-0.3356321,-0.0055312524
Insulin processing,0.028181158,2.0,0.028181158,-0.06691267,0.19364096
Semaphorin interactions,0.07309819,6.0,0.07309819,0.36139047,-0.18713875
rRNA processing in the nucleus and cytosol,0.0060953107,3.0,0.0060953107,-0.2775107,-0.1370107
Netrin-1 signaling,0.015167083,5.0,0.015167083,-0.19100745,-0.42201227
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.015893564,2.0,0.015893564,-0.18408015,0.106797576
Fc epsilon receptor (FCERI) signaling,0.005703344,5.0,0.005703344,-0.28124827,-0.48889786
Beta-catenin independent WNT signaling,0.03700337,3.0,0.03700337,0.01721088,0.08143406
DNA Replication Pre-Initiation,0.00036374468,3.0,0.00036374468,-0.33216363,-0.17751892
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.0003706838,2.0,0.0003706838,-0.33209744,-0.002911402
Defective Mismatch Repair Associated With MSH3,0.0007437895,2.0,0.0007437895,-0.32853976,-0.00027447715
RIPK1-mediated regulated necrosis,0.002183709,2.0,0.002183709,-0.3148095,0.009902265
Kinesins,0.008584501,2.0,0.008584501,-0.2537752,0.055140283
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),0.0005010547,2.0,0.0005010547,-0.33085433,-0.0019900168
trans-Golgi Network Vesicle Budding,0.0065135695,2.0,0.0065135695,-0.2735224,0.040503837
"Incretin synthesis, secretion, and inactivation",0.008644606,3.0,0.008644606,-0.25320205,-0.11899337
Passive transport by Aquaporins,0.00036278868,2.0,0.00036278868,-0.33217275,-0.00296722
Synthesis of IPs in the nucleus,0.0006205672,2.0,0.0006205672,-0.32971472,-0.0011453676
Recognition of DNA damage by PCNA-containing replication complex,0.042430032,2.0,0.042430032,0.06895645,0.29434583
DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.016431132,6.0,0.016431132,-0.1789542,-0.587637
RET signaling,0.0014134935,2.0,0.0014134935,-0.3221538,0.0044587078
RNA Pol II CTD phosphorylation and interaction with CE,0.0008409277,2.0,0.0008409277,-0.32761347,0.00041206123
Hh mutants abrogate ligand secretion,0.021546872,3.0,0.021546872,-0.13017343,-0.027805757
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,8.580048e-05,2.0,8.580048e-05,-0.33481395,-0.0049248515
DAG and IP3 signaling,0.0039647394,2.0,0.0039647394,-0.29782662,0.02248981
TCF dependent signaling in response to WNT,0.06596032,10.0,0.06596032,0.2933278,-0.93582
Protein methylation,2.3128006e-05,2.0,2.3128006e-05,-0.33541158,-0.005367796
LGI-ADAM interactions,9.591736e-06,2.0,9.591736e-06,-0.33554062,-0.0054634623
Homology Directed Repair,0.00289125,3.0,0.00289125,-0.3080628,-0.15965562
Cell-cell junction organization,0.0012203461,4.0,0.0012203461,-0.3239956,-0.3460233
Fructose metabolism,0.0104747,3.0,0.0104747,-0.23575133,-0.10605907
Signaling by VEGF,0.05590193,4.0,0.05590193,0.19741677,0.040442444
IPs transport between cytosol and ER lumen,0.0,2.0,0.0,-0.3356321,-0.0055312524
Protein ubiquitination,0.15415269,3.0,0.15415269,1.1342798,0.9093948
Scavenging by Class A Receptors,0.014098884,2.0,0.014098884,-0.20119321,0.09411355
Integrin alphaIIb beta3 signaling,0.0021285028,3.0,0.0021285028,-0.3153359,-0.16504638
Protein repair,0.011421886,2.0,0.011421886,-0.22671953,0.07519368
tRNA modification in the mitochondrion,0.0015570072,2.0,0.0015570072,-0.32078537,0.005472998
M Phase,0.025416391,5.0,0.025416391,-0.09327591,-0.34957463
mRNA 3'-end processing,0.08633506,2.0,0.08633506,0.48760974,0.6046476
Glyoxylate metabolism and glycine degradation,0.0031184966,2.0,0.0031184966,-0.3058959,0.016508924
Signaling by NOTCH2,0.054352596,3.0,0.054352596,0.1826432,0.2040509
Neurexins and neuroligins,0.0012128643,2.0,0.0012128643,-0.3240669,0.003040747
Signaling by MST1,0.011333937,2.0,0.011333937,-0.22755815,0.07457211
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.007198761,2.0,0.007198761,-0.2669888,0.045346472
tRNA Aminoacylation,0.08537174,3.0,0.08537174,0.47842404,0.42328075
Carboxyterminal post-translational modifications of tubulin,0.100974716,2.0,0.100974716,0.62720513,0.7081143
Mitotic Spindle Checkpoint,0.033444326,3.0,0.033444326,-0.016726108,0.056280293
"TET1,2,3 and TDG demethylate DNA",0.00045640985,2.0,0.00045640985,-0.33128002,-0.0023055314
Scavenging by Class H Receptors,0.004938327,2.0,0.004938327,-0.28854305,0.029370701
Smooth Muscle Contraction,0.01651175,2.0,0.01651175,-0.1781855,0.11116664
tRNA processing in the nucleus,0.0021905547,2.0,0.0021905547,-0.3147442,0.009950661
RNA Polymerase III Transcription Initiation,0.014380967,4.0,0.014380967,-0.1985034,-0.25300974
EPH-Ephrin signaling,0.020392826,5.0,0.020392826,-0.14117776,-0.385079
