,,coef
RNH1,gene_expression,0.0
POLD2,gene_expression,3.8365775e-05
TMCO1,gene_expression,0.0
ACACB,gene_expression,6.6219573e-06
CAMSAP2,gene_expression,0.0
SSX4,gene_expression,0.0
TRIM36,gene_expression,0.00027637646
DNA2,gene_expression,0.00060943235
HYAL3,gene_expression,0.00021732818
PKP4,gene_expression,0.00013571032
SPRY2,gene_expression,2.0540551e-09
NR1H2,gene_expression,6.7976744e-06
TNFSF12,gene_expression,7.02206e-18
FES,gene_expression,4.675284e-07
TRIM41,gene_expression,4.3394116e-06
OTOR,gene_expression,0.0
VAT1L,gene_expression,0.0
DPYSL2,gene_expression,2.5440213e-05
ACADS,gene_expression,5.6408156e-11
NOM1,gene_expression,0.0
SPDL1,gene_expression,1.4865119e-05
SNX2,gene_expression,3.9126544e-08
STX16,gene_expression,3.208722e-08
CHCHD2,gene_expression,2.925449e-07
VAMP1,gene_expression,1.1878548e-16
WDR41,gene_expression,0.0
SLC35F5,gene_expression,0.0
AP3S2,gene_expression,0.0
ZMYM4,gene_expression,0.0
GPR18,gene_expression,0.0
SOWAHC,gene_expression,0.0
CNPY4,gene_expression,0.0
DEFB123,gene_expression,8.887662e-06
TIPIN,gene_expression,4.7135058e-05
ZCWPW1,gene_expression,0.0
MPHOSPH10,gene_expression,4.111942e-06
ERMP1,gene_expression,0.0
RBM4,gene_expression,0.0
MAP7,gene_expression,0.0
RBM5,gene_expression,0.0001395955
NUP37,gene_expression,7.801744e-08
TXNDC16,gene_expression,0.0
RNF180,gene_expression,0.0
AATF,gene_expression,5.25391e-09
SIMC1,gene_expression,0.0
SART1,gene_expression,4.3354066e-05
ENPP5,gene_expression,0.0
TMEM97,gene_expression,0.0
NAALAD2,gene_expression,0.0
NAPEPLD,gene_expression,2.747345e-07
IKZF1,gene_expression,4.6304944e-08
IFT88,gene_expression,6.010441e-07
LRRC8D,gene_expression,1.1456867e-09
SGCB,gene_expression,0.0
CDK12,gene_expression,6.456082e-06
INTS1,gene_expression,4.3078326e-11
MSI2,gene_expression,0.0
STK38,gene_expression,0.0
NBAS,gene_expression,4.452303e-08
NKX3-1,gene_expression,0.0
PPP6R3,gene_expression,3.874963e-06
ATRAID,gene_expression,0.0
TTC39C,gene_expression,0.0
SNAPC2,gene_expression,1.6014266e-05
DDX54,gene_expression,0.0
PHKG2,gene_expression,1.7249267e-06
CUL9,gene_expression,3.999643e-06
UGCG,gene_expression,8.9785016e-07
NDEL1,gene_expression,8.727582e-07
SPRED1,gene_expression,9.7579935e-08
PHF23,gene_expression,0.0
MPHOSPH6,gene_expression,4.4193477e-08
ERCC2,gene_expression,0.0012204661
IKBKB,gene_expression,2.0469408e-06
DPH3,gene_expression,7.8729406e-13
IFIT3,gene_expression,0.0
CRAT,gene_expression,2.5567276e-08
TUBGCP5,gene_expression,2.3708976e-07
INO80E,gene_expression,6.6327584e-06
CSTF2T,gene_expression,1.3156737e-05
NR2E1,gene_expression,5.17369e-07
SRSF5,gene_expression,0.00031078787
FAM214B,gene_expression,0.0
ZNF785,gene_expression,0.0
GOLPH3,gene_expression,0.0
CASQ1,gene_expression,0.0
ACBD6,gene_expression,0.0
LYRM2,gene_expression,0.0
ZNF830,gene_expression,6.508528e-07
KNOP1,gene_expression,0.0
RNF41,gene_expression,2.6767077e-05
DCAF7,gene_expression,2.3259221e-11
NID1,gene_expression,1.1284776e-11
MRPL19,gene_expression,4.2935317e-06
TMEM203,gene_expression,0.0
NGLY1,gene_expression,0.0
ALKBH2,gene_expression,1.5299556e-18
NUS1,gene_expression,0.0
IDI1,gene_expression,1.1206904e-06
SBDS,gene_expression,0.0
ASAP1,gene_expression,6.927016e-21
VPS37B,gene_expression,2.2623828e-06
RCN1,gene_expression,3.6735127e-08
CLIP4,gene_expression,0.0
NAB2,gene_expression,0.0
FN3KRP,gene_expression,0.0
HSPD1,gene_expression,4.3704923e-10
AFTPH,gene_expression,0.0
PRPF18,gene_expression,0.0
CCDC106,gene_expression,0.0
PDIK1L,gene_expression,0.0
ZNF559,gene_expression,0.0
MAGT1,gene_expression,5.0027966e-06
FBXW11,gene_expression,0.00022450234
POLR2M,gene_expression,0.0
NUDCD3,gene_expression,0.0
PABPC5,gene_expression,0.0
MYC,gene_expression,4.4685243e-05
SUPT16H,gene_expression,5.721964e-06
RPL10A,gene_expression,1.3694319e-06
RNF123,gene_expression,1.1301485e-12
TXNDC15,gene_expression,0.0
OR5K4,gene_expression,7.025392e-08
ZNF671,gene_expression,0.0
MAP3K11,gene_expression,0.0
PHLDB2,gene_expression,0.0
BIRC2,gene_expression,7.5284184e-10
KLHDC8B,gene_expression,0.0
PTPRJ,gene_expression,2.129307e-06
ATP6V1E1,gene_expression,8.942779e-09
PHAX,gene_expression,1.32462e-05
HLA-C,gene_expression,7.003903e-06
CAPSL,gene_expression,0.0
YES1,gene_expression,1.4719947e-05
XPA,gene_expression,1.6785054e-05
METTL23,gene_expression,0.0
ZNF143,gene_expression,1.8502924e-05
UFSP2,gene_expression,0.0
FUS,gene_expression,3.6894892e-07
E2F6,gene_expression,0.0007076161
KXD1,gene_expression,0.0
NDUFAF1,gene_expression,1.1718396e-07
SH3BP4,gene_expression,0.0
SLC7A8,gene_expression,4.4029694e-05
CLTC,gene_expression,0.00040864595
RPAP1,gene_expression,0.0
BYSL,gene_expression,6.566223e-08
ZBTB14,gene_expression,0.0
NEIL1,gene_expression,2.8727407e-06
PPM1K,gene_expression,0.0
ZNF646,gene_expression,0.0
MORF4L1,gene_expression,2.1247877e-09
NCBP1,gene_expression,5.0433144e-08
NFATC1,gene_expression,7.2651295e-07
SLC35E3,gene_expression,0.0
APPBP2,gene_expression,0.0
RRAGB,gene_expression,3.811489e-07
MRPS14,gene_expression,6.629277e-07
SDAD1,gene_expression,0.0
MED14,gene_expression,2.3525933e-08
MYD88,gene_expression,2.0698739e-05
KCTD18,gene_expression,0.0
RNF167,gene_expression,0.0
MRPS18C,gene_expression,3.100762e-10
ITGAM,gene_expression,3.2050713e-05
THAP2,gene_expression,0.0
PRIMPOL,gene_expression,0.0
SEL1L,gene_expression,5.7818903e-07
SCAMP1,gene_expression,4.5117923e-09
ZNF763,gene_expression,0.0
ARHGAP5,gene_expression,6.23628e-10
KIAA1549L,gene_expression,0.0
TMEM9B,gene_expression,0.0
SBNO1,gene_expression,0.0
BST1,gene_expression,3.2628664e-06
RP1,gene_expression,0.0
PRDM1,gene_expression,2.8819889e-08
FLT3,gene_expression,3.590476e-06
TMTC1,gene_expression,0.0
HEXIM1,gene_expression,0.0
CTNNAL1,gene_expression,0.0
GRIN2A,gene_expression,1.9177326e-08
STRN3,gene_expression,0.0
TCF12,gene_expression,9.22065e-08
ATF1,gene_expression,8.990483e-06
SFI1,gene_expression,1.0221904e-13
CD9,gene_expression,9.936357e-07
TTC9C,gene_expression,0.0
MTHFR,gene_expression,2.5267535e-10
ICMT,gene_expression,0.0
FSTL1,gene_expression,6.478953e-08
DHX40,gene_expression,0.0
IQGAP3,gene_expression,4.5948024e-12
RCN2,gene_expression,0.0
ARMC5,gene_expression,0.0
UBR3,gene_expression,0.0
ERLIN2,gene_expression,4.0782693e-09
BET1L,gene_expression,3.8086167e-05
NFYA,gene_expression,4.8975244e-06
TMEFF1,gene_expression,0.0
DRG2,gene_expression,0.0
RBM27,gene_expression,0.0
RFX7,gene_expression,0.0
SUPV3L1,gene_expression,0.0
RPL11,gene_expression,4.1366e-05
YWHAE,gene_expression,0.000112496506
TNFRSF17,gene_expression,7.908908e-10
ST7L,gene_expression,0.0
CLASP2,gene_expression,1.2622048e-07
CHST12,gene_expression,3.1913918e-05
FNBP4,gene_expression,0.0
SAFB,gene_expression,6.262113e-11
CHCHD4,gene_expression,5.7154074e-07
CDCA4,gene_expression,0.0
SHKBP1,gene_expression,0.0
ZFYVE1,gene_expression,0.0
ZCCHC10,gene_expression,0.0
RNF5,gene_expression,5.1004927e-06
PPP2R5A,gene_expression,5.3679173e-07
DOT1L,gene_expression,1.2428657e-06
FGF6,gene_expression,4.0955523e-08
ELP3,gene_expression,1.4018378e-11
ZHX2,gene_expression,0.0
PLA2G12A,gene_expression,1.716536e-10
DLG4,gene_expression,6.4410375e-07
FBXL3,gene_expression,0.00050584134
C5AR2,gene_expression,1.404984e-06
TPP2,gene_expression,0.0013574101
HTATIP2,gene_expression,0.0
MFAP4,gene_expression,6.153261e-06
NHS,gene_expression,0.0
CAMLG,gene_expression,0.0
ZNF621,gene_expression,0.0
GPALPP1,gene_expression,0.0
ZKSCAN2,gene_expression,0.0
KIAA1522,gene_expression,0.0
DCUN1D4,gene_expression,7.917656e-06
OPRM1,gene_expression,3.9383854e-06
MRPL37,gene_expression,1.0036793e-09
PATE3,gene_expression,0.0
DCDC2B,gene_expression,0.0
IP6K2,gene_expression,4.201963e-08
ASCC3,gene_expression,1.7688391e-08
MPV17L2,gene_expression,0.0
SLC30A7,gene_expression,2.017925e-05
PLAGL2,gene_expression,0.0
USP5,gene_expression,4.066363e-06
ARHGAP31,gene_expression,4.0876622e-10
DNAJA3,gene_expression,0.0
CAMSAP1,gene_expression,0.0
DARS2,gene_expression,8.9850445e-12
FBXO21,gene_expression,5.668978e-07
CYP27C1,gene_expression,0.0
IFIT5,gene_expression,0.0
GART,gene_expression,1.6486073e-08
SFT2D1,gene_expression,0.0
ATL1,gene_expression,0.0
SMTNL1,gene_expression,0.0
SC5D,gene_expression,2.5026707e-06
ZMIZ1,gene_expression,0.0
IRF3,gene_expression,5.858231e-05
PNPLA1,gene_expression,0.0
PM20D2,gene_expression,0.0
MICAL1,gene_expression,0.0
RGPD3,gene_expression,0.0
FGFR1OP2,gene_expression,8.7933855e-11
BEND7,gene_expression,0.0
UVRAG,gene_expression,0.0
EIF3E,gene_expression,2.48043e-17
NAT8B,gene_expression,7.856898e-05
METTL9,gene_expression,0.0
GPAM,gene_expression,1.8749413e-06
IBA57,gene_expression,0.0
RPEL1,gene_expression,0.0
NIPA1,gene_expression,8.225933e-07
STXBP6,gene_expression,0.0
STIM2,gene_expression,0.0
CLK4,gene_expression,0.0
GMEB1,gene_expression,0.0
TMEM87A,gene_expression,0.0
NELFB,gene_expression,8.753832e-12
SUGP2,gene_expression,0.0
NR1I2,gene_expression,1.1022616e-06
FAM210A,gene_expression,0.0
NSUN6,gene_expression,0.0
ZNF484,gene_expression,0.0
OCRL,gene_expression,1.5982526e-07
FAM161A,gene_expression,0.0
PDE6D,gene_expression,1.2197071e-05
ANKRD13C,gene_expression,0.0
SCGB3A1,gene_expression,0.0
DIABLO,gene_expression,9.627424e-06
SRRT,gene_expression,2.3071118e-05
BAIAP2,gene_expression,5.612898e-06
SAPCD2,gene_expression,0.0
CD58,gene_expression,1.843504e-05
SEC16A,gene_expression,3.9695583e-06
TMEM147,gene_expression,0.0
EXTL3,gene_expression,1.5094869e-06
POLQ,gene_expression,1.2469401e-05
DPP3,gene_expression,0.0
PTPN12,gene_expression,2.3711935e-05
SLC16A14,gene_expression,0.0
RGL4,gene_expression,0.0
GPATCH2,gene_expression,0.0
RAET1E,gene_expression,7.3326163e-07
CLSTN1,gene_expression,0.0
CYB561,gene_expression,0.0
ADAM19,gene_expression,7.078434e-06
FIBCD1,gene_expression,0.0
DIP2B,gene_expression,0.0
COX4I1,gene_expression,1.0719623e-05
MAGED1,gene_expression,2.3187285e-09
CDC40,gene_expression,4.5675633e-06
RING1,gene_expression,1.997427e-05
BCL6,gene_expression,3.6771e-07
SIAH1,gene_expression,6.782977e-05
IL1R1,gene_expression,2.9305966e-07
SYNE3,gene_expression,0.0
VPS52,gene_expression,4.6214004e-06
PCCA,gene_expression,1.1417414e-06
TOMM34,gene_expression,0.0
PNOC,gene_expression,2.251312e-07
FAM192A,gene_expression,0.0
DNAJC30,gene_expression,0.0
PDE4A,gene_expression,9.397944e-09
SREBF2,gene_expression,3.7525438e-06
PIGO,gene_expression,2.0059967e-06
TRIM23,gene_expression,0.0
FSTL3,gene_expression,2.1541109e-07
SYNJ2,gene_expression,1.2601849e-07
HNMT,gene_expression,6.8492227e-06
EOGT,gene_expression,0.0
SCFD1,gene_expression,1.549536e-06
ST8SIA2,gene_expression,4.7543213e-05
AICDA,gene_expression,0.0
FAM53C,gene_expression,0.0
VEZF1,gene_expression,0.0
PPL,gene_expression,3.7635984e-06
WDR45B,gene_expression,3.4290332e-10
PIK3R4,gene_expression,4.019303e-06
TRABD,gene_expression,0.0
WBP1,gene_expression,0.0
SNRNP48,gene_expression,3.423514e-06
FZR1,gene_expression,4.8353144e-07
NFKB2,gene_expression,3.8360315e-05
FABP4,gene_expression,9.324346e-08
LAMP1,gene_expression,1.2992911e-09
IRF2,gene_expression,0.0
TERF2IP,gene_expression,1.406922e-05
OLIG2,gene_expression,0.0
ORC3,gene_expression,6.0589813e-05
SRP14,gene_expression,1.2735345e-09
LTN1,gene_expression,6.5045433e-06
SHISA4,gene_expression,0.0
ZFAND3,gene_expression,0.0
KLHL34,gene_expression,0.0
WDHD1,gene_expression,0.0
PHTF2,gene_expression,0.0
CHML,gene_expression,0.000101729456
PAFAH1B1,gene_expression,6.485782e-06
MIIP,gene_expression,0.0
DEXI,gene_expression,0.0
PCMT1,gene_expression,2.0516683e-05
UCK1,gene_expression,1.0106666e-06
TM7SF3,gene_expression,0.0
CLPTM1L,gene_expression,0.0
EXT1,gene_expression,5.479223e-05
GGH,gene_expression,2.9691063e-07
ADSL,gene_expression,2.2340911e-09
RABL2B,gene_expression,0.0
ZNF624,gene_expression,0.0
SS18L2,gene_expression,0.0
ACAD10,gene_expression,0.0
TMEM170B,gene_expression,0.0
ABCD1,gene_expression,5.4529788e-05
ALPK3,gene_expression,0.0
SS18L1,gene_expression,0.0
RPL26L1,gene_expression,1.8478713e-05
ZFP36L1,gene_expression,2.0231062e-06
LCE1B,gene_expression,6.453701e-05
UBE2L6,gene_expression,3.1640127e-05
TRIM26,gene_expression,0.0
PRAMEF9,gene_expression,0.0
DCTN6,gene_expression,2.5643298e-05
TRIML1,gene_expression,0.0
SIN3A,gene_expression,0.0071087256
SWT1,gene_expression,0.0
TTC31,gene_expression,0.0
ZDHHC18,gene_expression,0.0
RAD18,gene_expression,0.000108820954
DVL3,gene_expression,1.3512767e-05
SIRT1,gene_expression,0.00034255488
MYF5,gene_expression,4.2750594e-07
PPARG,gene_expression,1.0459815e-05
CFL2,gene_expression,0.0
ARHGEF9,gene_expression,1.2153978e-15
RASA2,gene_expression,9.939189e-09
ZBTB47,gene_expression,0.0
RIOK1,gene_expression,5.14345e-07
SFT2D2,gene_expression,0.0
ZNF552,gene_expression,0.0
GTF2IRD2B,gene_expression,0.0
PMS2,gene_expression,3.04525e-13
KCTD8,gene_expression,0.0
METRNL,gene_expression,0.0
SMCP,gene_expression,0.0
SIRPA,gene_expression,6.1517744e-06
MSTO1,gene_expression,0.0
PINX1,gene_expression,0.0
EIF2S2,gene_expression,2.6918703e-06
ITGA2B,gene_expression,1.5354784e-05
USP40,gene_expression,0.0
ALG12,gene_expression,0.0
TTC38,gene_expression,0.0
WDTC1,gene_expression,1.7031593e-05
GEMIN2,gene_expression,5.526405e-10
TRIM43,gene_expression,0.0
ARL4A,gene_expression,0.0
CHMP3,gene_expression,3.8909386e-11
MAZ,gene_expression,0.0
DALRD3,gene_expression,0.0
ST6GALNAC6,gene_expression,0.0
ATG4C,gene_expression,6.2632735e-09
SEMA4B,gene_expression,0.0
NLRC3,gene_expression,0.0
IST1,gene_expression,2.409727e-05
DHX36,gene_expression,1.4367118e-06
TNRC6C,gene_expression,3.7593106e-06
ENOX2,gene_expression,0.0
ID2,gene_expression,0.0
TMEM109,gene_expression,0.0
IL6ST,gene_expression,3.9027036e-05
CCDC66,gene_expression,0.0
CTDNEP1,gene_expression,8.641909e-07
PRKCD,gene_expression,3.5944046e-05
PRKCSH,gene_expression,1.8622563e-07
CEP70,gene_expression,1.8183814e-06
FANCE,gene_expression,1.208239e-08
SPRR2D,gene_expression,3.5277e-06
SAT2,gene_expression,0.0
GPR155,gene_expression,0.0
CD101,gene_expression,0.0
NAGLU,gene_expression,3.3321216e-05
F11R,gene_expression,2.461636e-06
ZSCAN5A,gene_expression,0.0
RAB31,gene_expression,3.145339e-13
HAT1,gene_expression,2.8842413e-08
TCN1,gene_expression,4.577515e-09
RTN4IP1,gene_expression,0.0
DNAL1,gene_expression,0.0
HBE1,gene_expression,0.0
PPARD,gene_expression,4.260892e-06
ACBD3,gene_expression,1.7800852e-07
CTSB,gene_expression,6.056988e-05
DRAM2,gene_expression,0.0
KRTAP10-10,gene_expression,0.0
PTGS1,gene_expression,4.3436486e-07
SLC9A6,gene_expression,8.045423e-07
FHL2,gene_expression,1.1087418e-08
GCC1,gene_expression,4.0585522e-07
COL3A1,gene_expression,6.1003226e-05
LRIG1,gene_expression,1.8900882e-15
PYGB,gene_expression,6.8156087e-06
