,,root
UBAC1,gene_expression,-1.3388302e-07
NOS2,gene_expression,-6.948201e-10
OR2Y1,gene_expression,-0.0077896765
SAMD10,gene_expression,0.008237917
LYZL6,gene_expression,7.603049e-07
SAMD4B,gene_expression,0.0019697354
TIAL1,gene_expression,-0.0027595612
LGALS3,gene_expression,0.0019178021
TARM1,gene_expression,-0.13942617
PIK3CB,gene_expression,-0.023024702
KLHL25,gene_expression,-0.011351115
SPDYE6,gene_expression,0.018040726
ZNF576,gene_expression,-0.18409556
EIF2B3,gene_expression,0.043264367
ZNF70,gene_expression,0.044439297
ANGPT1,gene_expression,0.0016692379
TOB2,gene_expression,-1.1298865e-06
SH3BGRL2,gene_expression,-0.06258525
AVP,gene_expression,-0.026498683
HBP1,gene_expression,0.05546132
IFIT2,gene_expression,0.0016878647
LRRC8B,gene_expression,-0.03837755
ABHD6,gene_expression,6.555894e-06
FRMD4B,gene_expression,-0.16329342
RAVER1,gene_expression,-0.009206016
MTHFS,gene_expression,-0.071858026
GLI3,gene_expression,-0.060072348
FAM24B,gene_expression,0.038372286
SMAD4,gene_expression,2.3470502e-06
FAM13B,gene_expression,-0.0043424196
CCDC88A,gene_expression,0.07311694
PFKL,gene_expression,4.359403e-06
ZNF217,gene_expression,0.022860026
NDUFA2,gene_expression,0.036475852
TATDN2,gene_expression,0.0009513015
FLNA,gene_expression,0.001524085
USP44,gene_expression,0.011683661
TMEM144,gene_expression,0.012503267
SSBP4,gene_expression,0.025554901
DPH2,gene_expression,-0.016284404
RNF146,gene_expression,0.016974634
CREBBP,gene_expression,0.1538406
PGM3,gene_expression,8.6032065e-07
LSM11,gene_expression,-0.0055103544
MEA1,gene_expression,0.043596294
ALKBH4,gene_expression,0.011699154
ADPRM,gene_expression,-0.0041034715
MEGF6,gene_expression,-0.038918506
MUC1,gene_expression,-0.011903094
RDH10,gene_expression,0.012276675
PPP2R2C,gene_expression,0.09022002
KCTD2,gene_expression,0.0031997326
UTP14A,gene_expression,0.015005514
PTK6,gene_expression,0.018760173
MRPL30,gene_expression,-0.03262488
OR4C12,gene_expression,-0.0012376335
ARHGAP1,gene_expression,0.011638317
GNL2,gene_expression,0.0101884315
TDO2,gene_expression,-0.14359714
DAP3,gene_expression,-0.111203216
SHMT1,gene_expression,0.030029792
NEDD4,gene_expression,-0.038088255
PPP2R5D,gene_expression,-0.029725347
LPAR2,gene_expression,0.043336052
KPNA3,gene_expression,0.051710162
HTRA2,gene_expression,0.0015247979
NSRP1,gene_expression,0.024272026
PMPCB,gene_expression,0.02729673
CYB5R3,gene_expression,8.960287e-11
MTG1,gene_expression,0.029085517
PNKP,gene_expression,0.008192618
IPO4,gene_expression,-0.07835222
ZNF496,gene_expression,0.10181187
JAK1,gene_expression,0.032187615
DUS2,gene_expression,-0.0012269808
PYROXD2,gene_expression,-0.03699933
ZNF280B,gene_expression,-0.035314042
LMO4,gene_expression,0.013104146
EIF1AX,gene_expression,0.02528962
SCP2,gene_expression,-0.0026506274
PKNOX1,gene_expression,0.08644038
CTTN,gene_expression,0.01488231
CEP85L,gene_expression,-0.0031896755
ATF5,gene_expression,-0.0064765955
VWA7,gene_expression,-0.0033782623
CD40,gene_expression,-0.007018127
RBBP4,gene_expression,0.048738178
NFIX,gene_expression,-0.007168564
ABHD10,gene_expression,0.013035446
CIAO1,gene_expression,0.019953465
NPRL3,gene_expression,-0.044513427
ISCA1,gene_expression,0.04603464
REV1,gene_expression,-0.000582721
TGDS,gene_expression,-0.023309002
TRIM6,gene_expression,0.055510182
AGPAT3,gene_expression,0.0005333708
SAP30BP,gene_expression,-0.05223144
KATNAL1,gene_expression,0.004593483
TCTN3,gene_expression,0.108103745
MANBAL,gene_expression,-0.033688843
EPB41,gene_expression,-0.03453389
HACL1,gene_expression,1.0953219e-08
CHGA,gene_expression,0.0048797294
GSTCD,gene_expression,0.0040141763
IP6K1,gene_expression,-0.0014718599
FAM122B,gene_expression,-0.092662565
CMSS1,gene_expression,0.030543739
FAM98C,gene_expression,-0.00174102
NBPF1,gene_expression,-0.0010241474
ZSWIM4,gene_expression,-6.0720026e-11
CCDC121,gene_expression,0.0062034405
ZNF236,gene_expression,-0.0012508046
EED,gene_expression,-0.047064837
CCDC65,gene_expression,-0.011069365
GMPS,gene_expression,-0.034363773
TFE3,gene_expression,-0.000206247
HIF1A,gene_expression,-0.06808577
NOL10,gene_expression,-0.0041018818
SMNDC1,gene_expression,-0.056131206
EIF4EBP2,gene_expression,0.025162263
RNF31,gene_expression,-7.801408e-13
ABCA3,gene_expression,0.032025464
GSR,gene_expression,-0.0029631911
CEP19,gene_expression,-0.073342055
MAN1C1,gene_expression,-0.11143985
PLCB2,gene_expression,-1.2376473e-05
HNRNPA3,gene_expression,-0.022152599
PRR19,gene_expression,0.013746644
WBP11,gene_expression,-0.020511985
ZBTB39,gene_expression,-0.0018783312
CES2,gene_expression,-0.0050338525
CNBP,gene_expression,0.014331761
IFI35,gene_expression,-0.11858967
GATA2,gene_expression,0.03346226
KLF4,gene_expression,0.041712143
SERPINI1,gene_expression,0.033188913
PLEK2,gene_expression,0.012776267
KAT2A,gene_expression,0.04695074
PPFIBP1,gene_expression,-0.026675666
VIPAS39,gene_expression,-0.043721143
BNIP2,gene_expression,-0.0061856695
CD248,gene_expression,-0.055329163
RALGPS1,gene_expression,-0.053497937
TSPYL1,gene_expression,-0.037776053
TUBE1,gene_expression,0.0033459764
NDUFA4,gene_expression,5.82645e-10
RGS21,gene_expression,-0.12042103
PARL,gene_expression,-0.0026808395
STK40,gene_expression,-0.07688012
SYS1,gene_expression,-0.0028911529
SWSAP1,gene_expression,-0.06718679
VEZT,gene_expression,-0.0054803016
ZCCHC7,gene_expression,-0.009519819
MMACHC,gene_expression,-0.008219707
SDHAF3,gene_expression,-0.075913675
KLHL1,gene_expression,-0.011511223
GTSF1,gene_expression,-0.007770343
FHIT,gene_expression,0.012880927
ERC1,gene_expression,-0.04829698
FAM126B,gene_expression,3.2242366e-05
ZNF317,gene_expression,0.040489543
GCLM,gene_expression,0.0016108567
DENND2D,gene_expression,-0.01187792
SPINK2,gene_expression,-0.12311986
G2E3,gene_expression,0.0061476966
COX17,gene_expression,0.04317761
TMEM230,gene_expression,8.4703905e-10
RAB1B,gene_expression,0.0006014319
NSUN7,gene_expression,-0.011342991
MAPRE3,gene_expression,-0.09337434
BLOC1S2,gene_expression,0.00019263249
MFSD5,gene_expression,-0.027044464
KIAA1324L,gene_expression,-0.111847356
MRPS21,gene_expression,-0.011246454
SCLT1,gene_expression,0.0331619
HIGD1A,gene_expression,0.001100999
ZNF776,gene_expression,0.050932527
ZNF780B,gene_expression,4.6745146e-05
MRPL2,gene_expression,0.00849814
UGT2A3,gene_expression,-0.12752092
YARS2,gene_expression,0.01492835
STARD8,gene_expression,-0.009742809
NCS1,gene_expression,0.025140911
PSMA4,gene_expression,0.02144573
ZNF786,gene_expression,0.13930233
TDRD9,gene_expression,0.006787802
CPEB3,gene_expression,2.102472e-05
UBALD1,gene_expression,0.031654302
MTMR8,gene_expression,0.0053395364
ALKBH5,gene_expression,0.07262396
THOC3,gene_expression,-0.008598976
RAB40B,gene_expression,0.017369429
GOLGB1,gene_expression,3.175385e-06
NTPCR,gene_expression,-0.002039382
DPH5,gene_expression,0.04307114
SMYD2,gene_expression,-0.06580959
AHR,gene_expression,0.075660504
TLR6,gene_expression,-0.019052004
CHPF,gene_expression,-0.004397404
COMMD9,gene_expression,-0.00092039653
COQ10A,gene_expression,0.016365431
ISOC2,gene_expression,-0.022088015
CCNG1,gene_expression,0.008958302
PTPRN2,gene_expression,-0.027601553
DAZAP2,gene_expression,2.4251698e-10
CMBL,gene_expression,0.104268976
TBC1D2,gene_expression,-0.05308117
SYT15,gene_expression,0.014643924
ZNF442,gene_expression,-7.9369594e-05
SNW1,gene_expression,-0.05274058
DDX42,gene_expression,1.0596356e-07
RNPS1,gene_expression,-0.20158999
TARBP1,gene_expression,0.04783072
KIAA2026,gene_expression,0.012751602
FANCG,gene_expression,2.9194383e-10
FAM83F,gene_expression,0.0014666561
SLC12A2,gene_expression,0.03867261
OCIAD1,gene_expression,-0.012059175
RNH1,gene_expression,-0.06628504
POLD2,gene_expression,-0.13723758
TMCO1,gene_expression,-0.111810826
ACACB,gene_expression,-0.01148368
CAMSAP2,gene_expression,0.046523202
SSX4,gene_expression,0.10455834
TRIM36,gene_expression,-0.051464345
DNA2,gene_expression,-0.14116389
HYAL3,gene_expression,0.033710796
PKP4,gene_expression,-0.05298784
SPRY2,gene_expression,0.011413388
NR1H2,gene_expression,0.043348193
TNFSF12,gene_expression,6.79991e-09
FES,gene_expression,-0.01421433
TRIM41,gene_expression,0.00019598547
OTOR,gene_expression,0.009192238
VAT1L,gene_expression,-0.06110295
DPYSL2,gene_expression,0.05807427
ACADS,gene_expression,0.04146516
NOM1,gene_expression,-0.08376357
SPDL1,gene_expression,0.061636698
SNX2,gene_expression,0.001119396
STX16,gene_expression,-0.011350533
CHCHD2,gene_expression,0.007891571
VAMP1,gene_expression,1.11789396e-08
WDR41,gene_expression,0.00454661
SLC35F5,gene_expression,0.016308608
AP3S2,gene_expression,-0.007860703
ZMYM4,gene_expression,0.004985278
GPR18,gene_expression,0.0057134395
SOWAHC,gene_expression,0.049202368
CNPY4,gene_expression,-0.10205207
DEFB123,gene_expression,-0.01728473
TIPIN,gene_expression,0.007550665
ZCWPW1,gene_expression,0.020961165
MPHOSPH10,gene_expression,0.0134471
ERMP1,gene_expression,0.003137755
RBM4,gene_expression,0.13175261
MAP7,gene_expression,0.014751374
RBM5,gene_expression,-0.10520525
NUP37,gene_expression,-4.95055e-05
TXNDC16,gene_expression,-0.0013405279
RNF180,gene_expression,-0.011095348
AATF,gene_expression,-0.0004231422
SIMC1,gene_expression,0.08578112
SART1,gene_expression,0.011546982
ENPP5,gene_expression,-0.0005853936
TMEM97,gene_expression,-1.9561478e-06
NAALAD2,gene_expression,0.05609703
NAPEPLD,gene_expression,0.07199034
IKZF1,gene_expression,0.0072857793
IFT88,gene_expression,0.012417428
LRRC8D,gene_expression,0.00077839167
SGCB,gene_expression,0.014282
CDK12,gene_expression,0.03314643
INTS1,gene_expression,-2.0497293e-07
MSI2,gene_expression,0.006838879
STK38,gene_expression,-0.06648982
NBAS,gene_expression,0.014026715
NKX3-1,gene_expression,0.01376653
PPP6R3,gene_expression,-0.091878444
ATRAID,gene_expression,-0.03432102
TTC39C,gene_expression,-0.006630313
SNAPC2,gene_expression,-0.013078698
DDX54,gene_expression,-0.0002498084
PHKG2,gene_expression,0.023552544
CUL9,gene_expression,-0.0037624536
UGCG,gene_expression,0.05506689
NDEL1,gene_expression,0.0056184027
SPRED1,gene_expression,0.094578974
PHF23,gene_expression,-0.026389599
MPHOSPH6,gene_expression,0.0113589885
ERCC2,gene_expression,0.010884855
IKBKB,gene_expression,0.0096907485
DPH3,gene_expression,2.7065856e-09
IFIT3,gene_expression,-0.013761762
CRAT,gene_expression,-0.0014101638
TUBGCP5,gene_expression,-0.010202728
INO80E,gene_expression,-0.015104224
CSTF2T,gene_expression,0.0033341446
NR2E1,gene_expression,-0.00969614
SRSF5,gene_expression,-0.028383086
FAM214B,gene_expression,-0.049604855
ZNF785,gene_expression,0.018126054
GOLPH3,gene_expression,0.06823041
CASQ1,gene_expression,-0.007608156
ACBD6,gene_expression,0.0652227
LYRM2,gene_expression,0.059454232
ZNF830,gene_expression,-0.002722011
KNOP1,gene_expression,-0.021980816
RNF41,gene_expression,-0.017713934
DCAF7,gene_expression,-3.3272428e-07
NID1,gene_expression,1.7543625e-08
MRPL19,gene_expression,0.05514485
TMEM203,gene_expression,-0.033249285
NGLY1,gene_expression,-0.0038032532
ALKBH2,gene_expression,-3.7104392e-11
NUS1,gene_expression,-0.068241104
IDI1,gene_expression,-0.0057319873
SBDS,gene_expression,0.0067458004
ASAP1,gene_expression,1.3903188e-16
VPS37B,gene_expression,0.02847118
RCN1,gene_expression,0.0039824327
CLIP4,gene_expression,-0.0037137156
NAB2,gene_expression,9.690374e-05
FN3KRP,gene_expression,-0.008722027
HSPD1,gene_expression,0.00021803915
AFTPH,gene_expression,0.0058576767
PRPF18,gene_expression,-0.010539105
CCDC106,gene_expression,0.001582797
PDIK1L,gene_expression,-0.0010339421
ZNF559,gene_expression,-0.03834393
MAGT1,gene_expression,0.009686076
FBXW11,gene_expression,0.019916568
POLR2M,gene_expression,-0.07381348
NUDCD3,gene_expression,-0.06948925
PABPC5,gene_expression,-0.0071772723
MYC,gene_expression,-0.01138818
SUPT16H,gene_expression,-0.004584189
RPL10A,gene_expression,-0.0018628275
RNF123,gene_expression,1.1267094e-09
TXNDC15,gene_expression,0.010939891
OR5K4,gene_expression,0.014129733
ZNF671,gene_expression,0.01844837
MAP3K11,gene_expression,0.004516992
PHLDB2,gene_expression,-3.7051497e-05
BIRC2,gene_expression,2.7124672e-06
KLHDC8B,gene_expression,0.050103817
PTPRJ,gene_expression,-0.0047468063
ATP6V1E1,gene_expression,-0.0034354078
PHAX,gene_expression,-0.059225816
HLA-C,gene_expression,-0.0050567705
CAPSL,gene_expression,-0.0011661849
YES1,gene_expression,-0.0074759694
XPA,gene_expression,0.0048948596
METTL23,gene_expression,-0.00033175712
ZNF143,gene_expression,0.07792142
UFSP2,gene_expression,0.10125708
FUS,gene_expression,0.0017255849
E2F6,gene_expression,0.04707265
KXD1,gene_expression,0.040564828
NDUFAF1,gene_expression,-0.0013955663
SH3BP4,gene_expression,0.008513733
SLC7A8,gene_expression,0.00525796
CLTC,gene_expression,-0.04884185
RPAP1,gene_expression,-0.0055801016
BYSL,gene_expression,0.0047540306
ZBTB14,gene_expression,2.8393617e-06
NEIL1,gene_expression,-0.023487067
PPM1K,gene_expression,0.00051764125
ZNF646,gene_expression,-0.013093533
MORF4L1,gene_expression,-0.011016542
NCBP1,gene_expression,-6.250791e-06
NFATC1,gene_expression,-0.01685664
SLC35E3,gene_expression,7.831719e-05
APPBP2,gene_expression,-0.1236232
RRAGB,gene_expression,-0.0002202965
MRPS14,gene_expression,0.0019481938
SDAD1,gene_expression,0.01549208
MED14,gene_expression,0.007985396
MYD88,gene_expression,0.065929435
KCTD18,gene_expression,0.0121468445
RNF167,gene_expression,0.069939904
MRPS18C,gene_expression,-5.89766e-07
ITGAM,gene_expression,0.0031445534
THAP2,gene_expression,-0.061558712
PRIMPOL,gene_expression,0.032464553
SEL1L,gene_expression,-0.09446166
SCAMP1,gene_expression,1.819514e-06
ZNF763,gene_expression,0.0002982881
ARHGAP5,gene_expression,5.0375616e-05
KIAA1549L,gene_expression,1.5479405e-05
TMEM9B,gene_expression,-0.123718254
SBNO1,gene_expression,0.1251983
BST1,gene_expression,0.0023295323
RP1,gene_expression,2.2852789e-09
PRDM1,gene_expression,-0.0052854777
FLT3,gene_expression,0.062399983
TMTC1,gene_expression,-0.08261664
HEXIM1,gene_expression,-0.082777835
CTNNAL1,gene_expression,-0.0019357606
GRIN2A,gene_expression,3.4671764e-05
STRN3,gene_expression,0.016056294
TCF12,gene_expression,0.002938201
ATF1,gene_expression,-0.005195094
SFI1,gene_expression,-3.4792857e-09
CD9,gene_expression,0.008267819
TTC9C,gene_expression,0.004101783
MTHFR,gene_expression,-0.0001934278
ICMT,gene_expression,-1.8189662e-06
FSTL1,gene_expression,-0.0044694743
DHX40,gene_expression,0.0093875425
IQGAP3,gene_expression,-2.3659834e-06
RCN2,gene_expression,-0.0024385888
ARMC5,gene_expression,-0.010855713
UBR3,gene_expression,-0.013370122
ERLIN2,gene_expression,-0.00062561175
BET1L,gene_expression,0.06328026
NFYA,gene_expression,-0.058999617
TMEFF1,gene_expression,-0.11928463
DRG2,gene_expression,0.0007293647
RBM27,gene_expression,0.14938833
RFX7,gene_expression,0.020310838
SUPV3L1,gene_expression,-0.11596358
RPL11,gene_expression,0.01696892
YWHAE,gene_expression,-0.018497705
TNFRSF17,gene_expression,0.00070141145
ST7L,gene_expression,0.0059624594
CLASP2,gene_expression,0.0035626153
CHST12,gene_expression,-0.0054409704
FNBP4,gene_expression,3.0307683e-06
SAFB,gene_expression,1.7360616e-06
CHCHD4,gene_expression,-0.17599066
CDCA4,gene_expression,-0.019852119
SHKBP1,gene_expression,-0.00056908134
ZFYVE1,gene_expression,0.029527267
ZCCHC10,gene_expression,-0.019023191
RNF5,gene_expression,-0.13360903
PPP2R5A,gene_expression,0.0011780069
DOT1L,gene_expression,0.06835368
FGF6,gene_expression,-0.006257687
ELP3,gene_expression,-0.0007914181
ZHX2,gene_expression,7.507615e-09
PLA2G12A,gene_expression,-9.227794e-06
DLG4,gene_expression,0.0038011514
FBXL3,gene_expression,-0.06902011
C5AR2,gene_expression,-0.0007028137
TPP2,gene_expression,-0.09433303
HTATIP2,gene_expression,0.010181474
MFAP4,gene_expression,-0.0024129022
NHS,gene_expression,0.00594678
CAMLG,gene_expression,0.0005284128
ZNF621,gene_expression,0.0051984573
GPALPP1,gene_expression,-0.0013159054
ZKSCAN2,gene_expression,-0.027419208
KIAA1522,gene_expression,-0.014614058
DCUN1D4,gene_expression,-0.06811485
OPRM1,gene_expression,0.004924186
MRPL37,gene_expression,-1.16858655e-05
PATE3,gene_expression,-0.008752301
DCDC2B,gene_expression,5.765022e-06
IP6K2,gene_expression,-0.107572675
ASCC3,gene_expression,0.020813944
MPV17L2,gene_expression,-0.052905343
SLC30A7,gene_expression,0.021890488
PLAGL2,gene_expression,-0.00022285621
USP5,gene_expression,-0.016543673
ARHGAP31,gene_expression,0.0009611651
DNAJA3,gene_expression,0.0827558
CAMSAP1,gene_expression,0.03884299
DARS2,gene_expression,4.615559e-08
FBXO21,gene_expression,-0.0011752382
CYP27C1,gene_expression,1.8067117e-10
IFIT5,gene_expression,0.019748861
GART,gene_expression,-0.0713076
SFT2D1,gene_expression,0.0010149204
ATL1,gene_expression,0.0022873876
SMTNL1,gene_expression,0.0031120176
SC5D,gene_expression,0.028968532
ZMIZ1,gene_expression,0.00040926324
IRF3,gene_expression,-0.0058321133
PNPLA1,gene_expression,-0.00026179757
PM20D2,gene_expression,-3.3836703e-10
MICAL1,gene_expression,-0.018100454
RGPD3,gene_expression,0.00020136886
FGFR1OP2,gene_expression,0.0030965165
BEND7,gene_expression,0.11112477
UVRAG,gene_expression,-0.029167801
EIF3E,gene_expression,-9.04358e-13
NAT8B,gene_expression,0.021035368
METTL9,gene_expression,0.04557772
GPAM,gene_expression,0.0639382
IBA57,gene_expression,0.039764363
RPEL1,gene_expression,-0.00015431353
NIPA1,gene_expression,-0.026539076
STXBP6,gene_expression,1.916304e-09
STIM2,gene_expression,-0.0016176364
CLK4,gene_expression,-0.0015243377
GMEB1,gene_expression,1.0405163e-07
TMEM87A,gene_expression,0.11003536
NELFB,gene_expression,5.412408e-08
SUGP2,gene_expression,-0.00022230996
NR1I2,gene_expression,0.025961647
FAM210A,gene_expression,-0.008207606
NSUN6,gene_expression,-0.0108290585
ZNF484,gene_expression,-0.0016723841
OCRL,gene_expression,-0.01711741
FAM161A,gene_expression,-0.0022898784
PDE6D,gene_expression,0.027856672
ANKRD13C,gene_expression,-0.002510056
SCGB3A1,gene_expression,-0.01737949
DIABLO,gene_expression,0.06013229
SRRT,gene_expression,-0.07040634
BAIAP2,gene_expression,0.010175734
SAPCD2,gene_expression,-0.0015190429
CD58,gene_expression,-0.0428459
SEC16A,gene_expression,0.13234319
TMEM147,gene_expression,0.0044549424
EXTL3,gene_expression,0.048970748
POLQ,gene_expression,0.06751379
DPP3,gene_expression,0.009722212
PTPN12,gene_expression,-0.03950276
SLC16A14,gene_expression,-0.00416224
RGL4,gene_expression,1.2072399e-05
GPATCH2,gene_expression,8.562932e-06
RAET1E,gene_expression,-0.0013816807
CLSTN1,gene_expression,0.030649012
CYB561,gene_expression,-0.013102555
ADAM19,gene_expression,0.13174452
FIBCD1,gene_expression,0.0021293354
DIP2B,gene_expression,-0.0055098915
COX4I1,gene_expression,0.08909314
MAGED1,gene_expression,0.012670186
CDC40,gene_expression,0.0031515816
RING1,gene_expression,-0.005919748
BCL6,gene_expression,0.00025658016
SIAH1,gene_expression,0.0063875434
IL1R1,gene_expression,0.060443874
SYNE3,gene_expression,0.0010022834
VPS52,gene_expression,-0.08522492
PCCA,gene_expression,0.050431293
TOMM34,gene_expression,0.00087433244
PNOC,gene_expression,0.047517307
FAM192A,gene_expression,-0.07828291
DNAJC30,gene_expression,-0.067792326
PDE4A,gene_expression,-0.013095067
SREBF2,gene_expression,0.051737644
PIGO,gene_expression,-0.009662845
TRIM23,gene_expression,-0.026592487
FSTL3,gene_expression,0.031871453
SYNJ2,gene_expression,-0.0046700034
HNMT,gene_expression,0.0010412312
EOGT,gene_expression,0.0014245055
SCFD1,gene_expression,-0.011309466
ST8SIA2,gene_expression,-0.059828732
AICDA,gene_expression,-0.0008999218
FAM53C,gene_expression,0.074902706
VEZF1,gene_expression,0.012496897
PPL,gene_expression,-0.0031309177
WDR45B,gene_expression,0.0008613088
PIK3R4,gene_expression,-0.025908597
TRABD,gene_expression,0.017668126
WBP1,gene_expression,-0.0194695
SNRNP48,gene_expression,-0.0039809844
FZR1,gene_expression,0.001968398
NFKB2,gene_expression,0.017899169
FABP4,gene_expression,0.03341373
LAMP1,gene_expression,4.1554385e-06
IRF2,gene_expression,-0.022645637
TERF2IP,gene_expression,0.004683304
OLIG2,gene_expression,-0.015027886
ORC3,gene_expression,0.05258365
SRP14,gene_expression,-7.1394936e-07
LTN1,gene_expression,-0.0011150717
SHISA4,gene_expression,0.024341496
ZFAND3,gene_expression,-0.010359779
KLHL34,gene_expression,0.07329812
WDHD1,gene_expression,-0.073832005
PHTF2,gene_expression,0.06288066
CHML,gene_expression,0.09563699
PAFAH1B1,gene_expression,-0.02847065
MIIP,gene_expression,-0.010608588
DEXI,gene_expression,-0.006540754
PCMT1,gene_expression,0.06382283
UCK1,gene_expression,-0.008426594
TM7SF3,gene_expression,7.6409364e-05
CLPTM1L,gene_expression,-0.09429989
EXT1,gene_expression,0.0038193855
GGH,gene_expression,-0.0007605483
ADSL,gene_expression,-0.07102773
RABL2B,gene_expression,-0.029552277
ZNF624,gene_expression,0.00988064
SS18L2,gene_expression,0.00034873706
ACAD10,gene_expression,-0.028126659
TMEM170B,gene_expression,-0.17548347
ABCD1,gene_expression,-0.05234378
ALPK3,gene_expression,-0.00051865494
SS18L1,gene_expression,-0.017200805
RPL26L1,gene_expression,0.009219427
ZFP36L1,gene_expression,0.02902287
LCE1B,gene_expression,-0.086267166
UBE2L6,gene_expression,0.006892547
TRIM26,gene_expression,0.0041325027
PRAMEF9,gene_expression,-0.0011830181
DCTN6,gene_expression,0.0008896694
TRIML1,gene_expression,-0.083280325
SIN3A,gene_expression,0.035356745
SWT1,gene_expression,0.0023654266
TTC31,gene_expression,-0.0065342253
ZDHHC18,gene_expression,5.0658342e-05
RAD18,gene_expression,-0.040807076
DVL3,gene_expression,-0.020539416
SIRT1,gene_expression,-0.0013053536
MYF5,gene_expression,-0.0044007907
PPARG,gene_expression,-0.058892045
CFL2,gene_expression,-0.0005868168
ARHGEF9,gene_expression,-2.1238733e-09
RASA2,gene_expression,0.010700959
ZBTB47,gene_expression,-0.00056708924
RIOK1,gene_expression,0.008492788
SFT2D2,gene_expression,-0.00017195885
ZNF552,gene_expression,0.009774237
GTF2IRD2B,gene_expression,-0.026893428
PMS2,gene_expression,-2.1301827e-09
KCTD8,gene_expression,0.00829741
METRNL,gene_expression,0.0034832247
SMCP,gene_expression,0.0053241686
SIRPA,gene_expression,-0.05830367
MSTO1,gene_expression,0.0319702
PINX1,gene_expression,-0.00049583527
EIF2S2,gene_expression,-0.021270327
ITGA2B,gene_expression,-0.00089830585
USP40,gene_expression,0.00020891266
ALG12,gene_expression,-0.0076318183
TTC38,gene_expression,0.0005690827
WDTC1,gene_expression,-0.01815726
GEMIN2,gene_expression,-0.004001221
TRIM43,gene_expression,0.13237342
ARL4A,gene_expression,0.030223474
CHMP3,gene_expression,1.3783414e-06
MAZ,gene_expression,-0.009226302
DALRD3,gene_expression,0.1324181
ST6GALNAC6,gene_expression,0.010907183
ATG4C,gene_expression,0.0051371083
SEMA4B,gene_expression,-0.019624531
NLRC3,gene_expression,-0.0002122699
IST1,gene_expression,0.06600722
DHX36,gene_expression,-0.010823958
TNRC6C,gene_expression,0.01138309
ENOX2,gene_expression,4.1137362e-05
ID2,gene_expression,0.022684341
TMEM109,gene_expression,-0.010882691
IL6ST,gene_expression,-0.08488282
CCDC66,gene_expression,5.6915237e-06
CTDNEP1,gene_expression,0.005690596
PRKCD,gene_expression,0.0180963
