,,root
CARS2,gene_expression,0.09889643
NCAN,gene_expression,0.0017708805
PHOSPHO2,gene_expression,-0.041334607
SAV1,gene_expression,-0.09232152
RPL3,gene_expression,0.111989945
MFSD9,gene_expression,0.110520005
ZNF414,gene_expression,0.09560121
TRIM13,gene_expression,-0.09502752
DERL2,gene_expression,0.04913148
THUMPD2,gene_expression,-0.10077316
VWA7,gene_expression,-0.10240787
USP40,gene_expression,-0.027351629
CABP7,gene_expression,0.06288806
HAPLN1,gene_expression,-0.13904111
DTNA,gene_expression,-0.057701632
MAGEL2,gene_expression,0.0995371
TRMT10C,gene_expression,0.066538036
WNK1,gene_expression,0.1218921
PLSCR3,gene_expression,0.08699516
EAF1,gene_expression,-0.08806725
GHDC,gene_expression,-0.10863049
RHOT1,gene_expression,-0.08359427
SPSB1,gene_expression,-0.028685555
CR2,gene_expression,-0.0046837223
CDCP1,gene_expression,-0.04056147
COPG1,gene_expression,0.07650664
ASAP1,gene_expression,0.064134784
CPNE2,gene_expression,0.05548975
TMC3,gene_expression,0.09610586
GPBP1L1,gene_expression,0.098565266
FADD,gene_expression,-0.043474052
IRF5,gene_expression,0.10376695
EPN1,gene_expression,-0.11815342
DCK,gene_expression,-0.07435567
SRM,gene_expression,-0.034159016
DPYSL2,gene_expression,0.118602686
CBFA2T2,gene_expression,0.03732417
SIAE,gene_expression,-0.046723645
ABHD3,gene_expression,0.04689121
ANXA2,gene_expression,0.08904397
CLTCL1,gene_expression,0.10640574
SRXN1,gene_expression,-0.0034558314
NSUN6,gene_expression,-0.014228835
NUDT6,gene_expression,-0.0049076965
NRIP3,gene_expression,0.08598429
GABRB3,gene_expression,0.07222955
MPHOSPH6,gene_expression,0.11099759
SIDT2,gene_expression,-0.041800488
FBLN7,gene_expression,0.09151765
CCDC85C,gene_expression,-0.08915415
RTN4IP1,gene_expression,-0.061039302
AJAP1,gene_expression,0.10716557
SH3GL1,gene_expression,-0.04212934
TMED2,gene_expression,-0.08043951
TMOD3,gene_expression,-0.056974392
EHBP1,gene_expression,0.05061171
OR5K4,gene_expression,0.0048394725
HCN3,gene_expression,0.06565521
ZNF594,gene_expression,-0.029829264
PHF1,gene_expression,-0.002479855
PPP4R1,gene_expression,-0.016130613
SBNO1,gene_expression,0.10358906
DGKZ,gene_expression,-0.05270563
PRICKLE1,gene_expression,-0.09855133
GPX8,gene_expression,0.10495552
TMEM170B,gene_expression,-0.095505506
EIF4EBP2,gene_expression,0.016211092
DAZAP2,gene_expression,0.03367071
DSCAM,gene_expression,0.107840605
SCML1,gene_expression,0.005021051
CTSH,gene_expression,-0.05096229
CSNK1D,gene_expression,0.035980918
SCAP,gene_expression,-0.03926259
CD99L2,gene_expression,0.064116046
APAF1,gene_expression,-0.11548888
HIST1H2BE,gene_expression,0.035065815
PSIP1,gene_expression,-0.10987738
RUVBL1,gene_expression,-0.13816462
MAPKAPK5,gene_expression,0.06312818
NSRP1,gene_expression,0.053845562
DESI2,gene_expression,0.08683416
TPD52,gene_expression,-0.040327284
IL17RD,gene_expression,0.03855897
OR5D14,gene_expression,-0.09029976
ZMYND12,gene_expression,-0.09092643
ZNF507,gene_expression,0.016720457
HOXB6,gene_expression,-0.040977288
NUDT5,gene_expression,-0.058901552
TATDN3,gene_expression,0.025538562
SLC25A38,gene_expression,0.02000098
SLC25A39,gene_expression,-0.061021633
TNFSF13,gene_expression,-0.00057983067
RAP2C,gene_expression,-0.08475785
CCDC18,gene_expression,0.02507231
FAM13A,gene_expression,0.039425135
STOX1,gene_expression,0.06758334
DDOST,gene_expression,0.07350272
TXNDC9,gene_expression,-0.008099489
RBMXL1,gene_expression,-0.13108404
MASP2,gene_expression,-0.006723632
PAM,gene_expression,-0.10178075
RNF122,gene_expression,0.051285744
FBXO32,gene_expression,-0.05430573
WDR45B,gene_expression,-0.0092390515
GMPPB,gene_expression,-0.005643898
LRRC8A,gene_expression,-0.024124976
HIP1,gene_expression,0.054239694
DDR2,gene_expression,-0.12390252
NARS2,gene_expression,0.0088267
IGSF8,gene_expression,-0.0629299
TBK1,gene_expression,0.124192916
LYSMD2,gene_expression,0.0047677695
SETMAR,gene_expression,0.056888588
SRSF9,gene_expression,-0.09319606
IFIT3,gene_expression,0.044624913
NDRG3,gene_expression,-0.03223995
PPM1G,gene_expression,0.040464923
AP5S1,gene_expression,-0.04117023
ESYT2,gene_expression,-0.07733071
ZMYND11,gene_expression,-0.021388024
ZNF624,gene_expression,-0.10982843
LIPJ,gene_expression,-0.055655364
TSNAX,gene_expression,-0.10218674
LYAR,gene_expression,0.0980935
ASXL1,gene_expression,-0.024701249
GAR1,gene_expression,0.010031113
TMEM167A,gene_expression,0.0851798
BOK,gene_expression,-0.036743116
ZNF514,gene_expression,0.021376997
RAB23,gene_expression,-0.07152698
SLC25A51,gene_expression,-0.010398263
NAE1,gene_expression,0.012260462
MRFAP1,gene_expression,0.12998751
OTUD5,gene_expression,-0.16834067
RMI1,gene_expression,-0.10055096
RHOC,gene_expression,0.10875595
SNAI3,gene_expression,0.0352538
GDPD5,gene_expression,-0.094183244
ZNF432,gene_expression,-0.032032516
INO80D,gene_expression,0.08242558
PHYKPL,gene_expression,-0.059574693
SS18L1,gene_expression,0.053747192
PLEKHA1,gene_expression,0.010932865
GOLGA6L1,gene_expression,0.03453475
PABPC4,gene_expression,-0.029918222
ZBTB3,gene_expression,-0.071176834
PCED1A,gene_expression,0.0884982
PARL,gene_expression,0.07292714
EIF5A,gene_expression,0.0684995
SLC25A13,gene_expression,0.05405334
SH3KBP1,gene_expression,0.09757408
NPHP4,gene_expression,0.10432001
VDAC3,gene_expression,-0.01263683
CENPH,gene_expression,-0.007015329
MRPL15,gene_expression,0.054161374
SLC9A6,gene_expression,0.006350745
VPS11,gene_expression,-0.084907345
EIF5A2,gene_expression,-0.08567728
PTAR1,gene_expression,0.0020143585
LRRC42,gene_expression,0.075812794
SRRM2,gene_expression,0.07116828
SPATA20,gene_expression,-0.012056808
FZD1,gene_expression,0.09199145
TBC1D8B,gene_expression,-0.16981147
CBX6,gene_expression,-0.088225804
ERBB2,gene_expression,-0.11060469
IRAK3,gene_expression,-0.10333192
PDLIM3,gene_expression,0.070403405
GTF2B,gene_expression,0.000933152
ACOT9,gene_expression,0.025208125
HM13,gene_expression,-0.02146945
SH3YL1,gene_expression,0.084324405
NCOA6,gene_expression,-0.0293279
BMP8B,gene_expression,-0.03774451
FAR2,gene_expression,0.00819058
LRRC37A,gene_expression,-0.069698595
DNAJC30,gene_expression,0.10747175
COL6A3,gene_expression,-0.14216872
RALY,gene_expression,0.041620452
WDHD1,gene_expression,0.058667306
ZNF716,gene_expression,-0.055519555
ERCC5,gene_expression,0.011278618
TPCN2,gene_expression,-0.05889871
HSF2,gene_expression,-0.09188304
ZFR2,gene_expression,-0.027808407
BUB1B,gene_expression,-0.051891834
RNF166,gene_expression,0.03631838
EXTL3,gene_expression,0.030912692
IST1,gene_expression,-0.10167806
MBIP,gene_expression,0.093162715
CLHC1,gene_expression,-0.054275647
LTV1,gene_expression,-0.033686053
SPNS1,gene_expression,-0.022418467
FRG1,gene_expression,-0.061996292
TNNC2,gene_expression,-0.032693945
RNF19B,gene_expression,-0.119124055
BPNT1,gene_expression,-0.0037257664
HAGH,gene_expression,0.031677652
ACTR6,gene_expression,0.049399383
PCYT2,gene_expression,0.117290854
ZNF24,gene_expression,-0.0028809675
GMCL1,gene_expression,0.10099814
NQO1,gene_expression,-0.11168123
DCAF7,gene_expression,-0.09167381
YY1,gene_expression,-0.035499327
COL11A1,gene_expression,-0.111783214
ASTE1,gene_expression,-0.06586238
PPP2R2A,gene_expression,0.03518907
NAP1L4,gene_expression,0.095138624
EMC9,gene_expression,-0.10557956
ACTN1,gene_expression,0.06166732
DUS1L,gene_expression,0.07391857
ADCY9,gene_expression,-0.025485527
RAD54L2,gene_expression,0.084198564
CEP68,gene_expression,0.0480714
NUP133,gene_expression,0.054541063
ZSWIM4,gene_expression,0.025816308
EREG,gene_expression,-0.066290855
KLHL2,gene_expression,-0.020202862
KCNJ16,gene_expression,0.05353525
MRPS18B,gene_expression,0.05791005
RBM3,gene_expression,-0.0055648503
CD248,gene_expression,0.046552345
GNAI2,gene_expression,0.094755866
SRSF1,gene_expression,-0.020185314
DHRS3,gene_expression,-0.07299152
FAM180B,gene_expression,0.013376351
LSS,gene_expression,0.010128029
LPCAT3,gene_expression,-0.09569274
DNAH1,gene_expression,0.0039159753
CFAP44,gene_expression,-0.056736264
NET1,gene_expression,-0.09500836
E2F6,gene_expression,-0.07978662
RCN2,gene_expression,0.0034566126
GUCA2A,gene_expression,-0.008465531
RAP2A,gene_expression,0.08925229
ATPAF2,gene_expression,0.010837887
KLHL28,gene_expression,0.008197075
POLDIP2,gene_expression,-0.051321972
SLAMF9,gene_expression,0.024900295
DDX23,gene_expression,0.04743862
NXF1,gene_expression,-0.06274373
CHPT1,gene_expression,0.07130676
LCP2,gene_expression,0.06962137
NUDCD2,gene_expression,0.075998105
CMIP,gene_expression,-0.0881092
TOMM40L,gene_expression,0.055783954
PM20D2,gene_expression,-0.009475143
PLCB2,gene_expression,0.016820941
MTERF1,gene_expression,0.0046507656
TSR2,gene_expression,-0.002471735
LHFPL2,gene_expression,-0.059770886
VSX2,gene_expression,-0.055451006
TRIM33,gene_expression,-0.0068820915
XBP1,gene_expression,-0.024844043
SLC35E2B,gene_expression,-0.004802369
GPR108,gene_expression,-0.13852781
PRMT7,gene_expression,-0.09197622
PIBF1,gene_expression,0.07936478
TIGAR,gene_expression,-0.091944896
NEDD4L,gene_expression,-0.05615275
STUB1,gene_expression,0.0050701615
UBE2B,gene_expression,-0.19071075
ACSL6,gene_expression,-0.084485546
ARRDC4,gene_expression,0.011244729
ADIPOR1,gene_expression,0.09780785
PICALM,gene_expression,-0.13868628
IRF4,gene_expression,0.09147823
RBM23,gene_expression,-0.027222464
ABHD16A,gene_expression,-0.09932547
ARSD,gene_expression,0.03689696
DCTPP1,gene_expression,-0.013730692
BBIP1,gene_expression,-0.068297714
MCM3AP,gene_expression,0.042115286
RCAN3,gene_expression,0.0061828904
PLEKHG5,gene_expression,0.0451855
WASL,gene_expression,0.04604162
TTC33,gene_expression,-0.094092645
PFDN2,gene_expression,0.0037392976
NPRL2,gene_expression,0.10284068
TVP23C,gene_expression,0.10060627
CNPY2,gene_expression,0.046381697
WDR47,gene_expression,0.013018424
LSG1,gene_expression,-0.0027234543
SCFD2,gene_expression,-0.055313915
ADM5,gene_expression,-0.020116508
RANBP1,gene_expression,0.13455537
FAM172A,gene_expression,0.08772533
ZNF202,gene_expression,-0.09635226
UBIAD1,gene_expression,-0.028226918
CAPN1,gene_expression,0.055555478
ACRBP,gene_expression,0.10317317
NSUN2,gene_expression,-0.11148911
GOLPH3,gene_expression,-0.099949986
ZWILCH,gene_expression,-0.039762318
STARD7,gene_expression,0.03993237
ZFYVE16,gene_expression,0.058320627
PRTFDC1,gene_expression,0.03252563
VPS45,gene_expression,0.03673605
TBC1D32,gene_expression,0.063689984
PA2G4,gene_expression,-0.10337143
PLCB1,gene_expression,0.030333787
WIPF1,gene_expression,-0.06615312
FXYD6,gene_expression,-0.04966694
HACE1,gene_expression,-0.05027701
SEZ6L2,gene_expression,0.00016243791
TBC1D7,gene_expression,0.05192029
CSF1R,gene_expression,0.054475654
ZNF684,gene_expression,0.13485347
TXLNG,gene_expression,-0.024432193
TAX1BP1,gene_expression,-0.014638034
CDKN1B,gene_expression,0.06710873
ZDHHC6,gene_expression,-0.052182805
HHLA3,gene_expression,-0.022953184
RAB43,gene_expression,-0.10015252
SKP1,gene_expression,-0.030976957
TMEM51,gene_expression,-0.040645745
TPM2,gene_expression,0.06444096
PPIG,gene_expression,-0.03069483
STX16,gene_expression,-0.10616662
DCTN2,gene_expression,0.10707232
DENND6A,gene_expression,0.10147149
PSMD3,gene_expression,0.020091344
LAMP1,gene_expression,0.039268773
H1FX,gene_expression,-0.0015039695
IMMT,gene_expression,0.107850425
MLLT3,gene_expression,-0.0342473
CYB5R4,gene_expression,-0.052875016
GNAI1,gene_expression,-0.013517995
MBTD1,gene_expression,0.016460937
AZIN1,gene_expression,0.0650259
KDELR2,gene_expression,0.07344975
ZNF502,gene_expression,-0.16802427
PHKA2,gene_expression,-0.057451513
PXMP2,gene_expression,-0.002147985
GALNT16,gene_expression,-0.05538063
PTGR2,gene_expression,-0.09889955
SFRP4,gene_expression,0.14357169
VEZF1,gene_expression,-0.084632486
MMD,gene_expression,0.013341716
ISCA1,gene_expression,-0.0528945
FEV,gene_expression,0.069232136
CCT6A,gene_expression,0.13413402
NUCB1,gene_expression,-0.03515856
MSANTD4,gene_expression,-0.09576845
VDR,gene_expression,-0.079535134
NUFIP2,gene_expression,0.02761787
RYBP,gene_expression,-0.025119586
BTBD3,gene_expression,-0.34206837
ICA1,gene_expression,-0.101363525
MTFR1L,gene_expression,-0.035334613
SLC16A14,gene_expression,0.12476044
RBM5,gene_expression,-0.094046235
ACSBG1,gene_expression,0.025031166
PARP16,gene_expression,0.05615448
OR10H4,gene_expression,0.100430444
EPB41L4A,gene_expression,0.010503027
APOL2,gene_expression,0.07582776
SLC12A9,gene_expression,-0.0019110831
TBX19,gene_expression,-0.05888521
SORBS3,gene_expression,0.012282333
APP,gene_expression,0.044456802
SNX1,gene_expression,0.0051465924
KRBOX4,gene_expression,-0.042393826
YPEL1,gene_expression,0.03195093
HEATR3,gene_expression,0.10778464
CACNA1H,gene_expression,0.07666407
GIN1,gene_expression,-0.0895179
DTWD2,gene_expression,-0.015378554
FAM122A,gene_expression,0.08366745
HTATIP2,gene_expression,-0.089998305
MAVS,gene_expression,-0.015936166
UTY,gene_expression,0.027807284
RNFT1,gene_expression,0.0035343939
SLC6A6,gene_expression,0.017851347
ODF2L,gene_expression,0.026939781
TCF25,gene_expression,0.0016984703
TEKT2,gene_expression,-0.09035569
MUC4,gene_expression,0.09047096
ZNF653,gene_expression,-0.0999613
NEUROG3,gene_expression,-0.10790705
CCNT2,gene_expression,-0.013265895
NOL4L,gene_expression,0.12255034
TTC7B,gene_expression,0.011204699
ZNF525,gene_expression,-0.023160663
CELA3B,gene_expression,-0.096305296
NFKBIB,gene_expression,-0.036315463
SET,gene_expression,0.0045062914
OGFOD1,gene_expression,-0.050226986
SEMA4B,gene_expression,-0.07724547
DDX55,gene_expression,-0.012157737
GALK2,gene_expression,0.025818663
TMEM184B,gene_expression,-0.11411676
RWDD1,gene_expression,-0.02332406
TMEM216,gene_expression,0.021582419
STRAP,gene_expression,0.025496965
ETFDH,gene_expression,-0.09625337
PPP2R3A,gene_expression,0.0104275355
RAB12,gene_expression,0.000699713
MARS,gene_expression,0.10650841
STAG1,gene_expression,-0.08439549
KIAA0825,gene_expression,-0.0956846
DHX33,gene_expression,0.0012211457
OR10W1,gene_expression,0.08341163
BICD2,gene_expression,0.039741453
RIOK2,gene_expression,0.09730392
CDKL3,gene_expression,-0.038931545
ZNF433,gene_expression,0.07230688
ATP9B,gene_expression,-0.09018422
ECHDC1,gene_expression,-0.062030293
ORC2,gene_expression,-0.102173835
RCBTB2,gene_expression,-0.013896339
EIF4ENIF1,gene_expression,0.11226383
MEFV,gene_expression,0.03356033
ADAT3,gene_expression,0.01728851
CKB,gene_expression,0.06494941
CTNNB1,gene_expression,-0.022675423
ERMARD,gene_expression,-0.058416735
DYNLL1,gene_expression,0.0432791
MVP,gene_expression,-0.033129066
TCL1A,gene_expression,0.013387804
AHCY,gene_expression,-0.020999508
USF2,gene_expression,-0.09786329
UPF1,gene_expression,0.08332503
ZIM3,gene_expression,-0.01201096
PLD3,gene_expression,0.03644353
PBX1,gene_expression,-0.09013814
POLR3D,gene_expression,0.05510165
RBM38,gene_expression,-0.053387854
ZNF32,gene_expression,-0.005478884
DYNAP,gene_expression,-0.05613674
ATG16L2,gene_expression,0.009795794
CCDC115,gene_expression,0.09886562
PEX26,gene_expression,-0.009587604
BAZ1A,gene_expression,0.03527564
ARHGDIA,gene_expression,0.051039927
CAAP1,gene_expression,0.026409756
UBXN1,gene_expression,0.057508156
ERMP1,gene_expression,-0.037158556
AGAP1,gene_expression,0.11060665
PRMT2,gene_expression,0.109074414
VPS26B,gene_expression,0.15070276
JUP,gene_expression,0.06316492
GLE1,gene_expression,0.06283558
EIF2B1,gene_expression,-0.06492808
PPIL2,gene_expression,-0.01020532
PPP1CA,gene_expression,-0.027083242
GART,gene_expression,0.027642071
MATN2,gene_expression,0.11650451
ACOT11,gene_expression,0.02521406
NOMO2,gene_expression,-0.055254348
ASB3,gene_expression,-0.18773036
GRHL1,gene_expression,-0.05369015
ZNF16,gene_expression,-0.03020093
PWP1,gene_expression,-0.10339982
FBXO30,gene_expression,0.09060035
CHEK2,gene_expression,-0.040201504
CCDC138,gene_expression,-0.11700775
IFI35,gene_expression,0.03018172
TCP1,gene_expression,0.050590392
BANP,gene_expression,-0.061461095
TBC1D9B,gene_expression,0.07894171
TRIM69,gene_expression,0.06686136
FRMD4B,gene_expression,0.06560554
THADA,gene_expression,0.06409941
SAT2,gene_expression,0.09694802
GRAMD4,gene_expression,-0.035574656
CALHM2,gene_expression,-0.09352931
ZNF333,gene_expression,-0.019006839
HNRNPLL,gene_expression,-0.008443918
SETD6,gene_expression,-0.029737398
COX16,gene_expression,-0.088295326
LY6G6C,gene_expression,0.066911906
SLC52A2,gene_expression,-0.047580555
SESN3,gene_expression,-0.11054636
B4GALT3,gene_expression,-0.0039797435
TADA1,gene_expression,-0.12744856
PRKX,gene_expression,-0.031990282
ZNF280D,gene_expression,-0.08746871
RAB3A,gene_expression,-0.0021281934
SPTSSA,gene_expression,0.068065375
UBE2V2,gene_expression,-0.08468855
SMAD5,gene_expression,0.017296461
KMT2B,gene_expression,0.0125822
FBXO45,gene_expression,0.01626619
CPT1A,gene_expression,0.10212125
ADPRH,gene_expression,-0.09473897
KRTAP4-7,gene_expression,0.07654724
PLSCR1,gene_expression,0.035391096
BCR,gene_expression,-0.088311896
CABP2,gene_expression,0.09693916
MTURN,gene_expression,-0.040809512
AKT3,gene_expression,-0.063877225
SGCE,gene_expression,-0.08449045
MED4,gene_expression,0.012413968
TUBGCP2,gene_expression,0.06045421
MTMR10,gene_expression,0.048313152
PUS3,gene_expression,-0.09887968
OSTF1,gene_expression,-0.09329994
H1F0,gene_expression,0.0020759176
FKBP15,gene_expression,0.08886319
NF1,gene_expression,-0.065116644
QPCTL,gene_expression,-0.083446324
KCNQ1,gene_expression,-0.048468906
STX3,gene_expression,0.012962328
SOX21,gene_expression,0.018478168
ELAVL1,gene_expression,-0.065940775
FITM1,gene_expression,-0.07159663
DPF2,gene_expression,0.0020427317
RABL6,gene_expression,-0.09628682
LIMS2,gene_expression,0.047883604
PTEN,gene_expression,0.005728781
LRRC29,gene_expression,0.096105635
SYCP2,gene_expression,-0.07709804
SLC25A12,gene_expression,0.027026618
ZNF280B,gene_expression,0.1003081
DENND2C,gene_expression,-0.100589916
COG3,gene_expression,-0.082774706
GAPDH,gene_expression,0.04817886
ADAMTSL5,gene_expression,-0.063188866
KLHL8,gene_expression,-0.20709862
ZNF212,gene_expression,-0.09168568
AP1M1,gene_expression,-0.06294019
GID8,gene_expression,-0.0612902
SZRD1,gene_expression,0.02764065
AUH,gene_expression,-0.005028856
ABTB2,gene_expression,-0.17312552
CNOT7,gene_expression,0.091624856
TRIM35,gene_expression,-0.07254189
LSM12,gene_expression,0.08236346
IFIT2,gene_expression,-0.12435496
PCMTD2,gene_expression,-0.0038407615
ZRSR2,gene_expression,0.06474253
SNIP1,gene_expression,0.00057708897
CLASP2,gene_expression,-0.024422444
SIAH2,gene_expression,-0.01478249
BBS9,gene_expression,0.055585463
CWC27,gene_expression,-0.05428606
SLC35C2,gene_expression,0.06998904
CDK17,gene_expression,0.061467014
RBM15,gene_expression,-0.105920695
CCDC96,gene_expression,-0.08666863
AUP1,gene_expression,-0.045792818
NEK10,gene_expression,-0.05390474
BYSL,gene_expression,-0.07965009
KCTD12,gene_expression,0.06555751
SLCO3A1,gene_expression,0.07429639
RPS6KA5,gene_expression,-0.018482123
FARSB,gene_expression,0.1733977
PHF10,gene_expression,0.10346687
CAPZA1,gene_expression,0.0031751404
LEO1,gene_expression,0.000526673
SLC45A3,gene_expression,-0.050206013
TERF2,gene_expression,-0.09677813
MED16,gene_expression,-0.0025964885
RXRG,gene_expression,0.04755922
METAP1,gene_expression,0.08192424
VCL,gene_expression,0.054439258
ZNF17,gene_expression,-0.09328382
CRISPLD2,gene_expression,0.09798326
OR4K13,gene_expression,-0.08876086
GLYR1,gene_expression,0.060730033
APOA1,gene_expression,-0.04083928
LIMK2,gene_expression,-0.0604756
ANXA1,gene_expression,0.10501336
RAB37,gene_expression,-0.07159193
RRP9,gene_expression,0.01817603
MPP5,gene_expression,0.014207943
ZZZ3,gene_expression,0.112121515
SPATA2,gene_expression,0.028665826
ANKRD27,gene_expression,0.11724313
VPS8,gene_expression,0.0073924274
KLF9,gene_expression,0.06502231
CELF2,gene_expression,-0.07949838
DGKQ,gene_expression,-0.013335427
APMAP,gene_expression,0.026823878
IFNLR1,gene_expression,-0.000831359
HNRNPF,gene_expression,-0.0020070435
TMEM244,gene_expression,0.0022509724
SPINK5,gene_expression,-0.008317269
ING2,gene_expression,-0.09640023
TMC4,gene_expression,-0.06784506
STAM,gene_expression,-0.09478022
POGLUT1,gene_expression,0.06521684
SORBS1,gene_expression,0.010270424
USP11,gene_expression,-0.001810393
OSGEP,gene_expression,0.047782954
CMTR1,gene_expression,-0.018105404
BLCAP,gene_expression,0.1213999
BRCC3,gene_expression,0.0014881326
TM9SF4,gene_expression,-0.024755256
RNGTT,gene_expression,0.05553506
ACAD9,gene_expression,0.018775294
ZCCHC8,gene_expression,0.03560004
ZNF124,gene_expression,0.027657311
POR,gene_expression,-0.009852951
EIF3G,gene_expression,0.043821886
PPA1,gene_expression,0.00041154094
DHRS12,gene_expression,-0.07620915
KDM3A,gene_expression,-0.06733305
RAP1GDS1,gene_expression,0.1281646
TAB3,gene_expression,-0.068320975
TMEM165,gene_expression,0.04948379
FUZ,gene_expression,0.040288102
COL3A1,gene_expression,-0.074318506
FTH1,gene_expression,-0.016503606
PACS2,gene_expression,0.053321853
GPRC5C,gene_expression,0.020491581
SART3,gene_expression,0.12300544
TMCC1,gene_expression,0.08824901
CAT,gene_expression,0.005657124
CFAP97,gene_expression,-0.0416624
YWHAQ,gene_expression,-0.007022054
HABP4,gene_expression,-0.042618264
CPSF4,gene_expression,0.08447073
FEM1A,gene_expression,-0.018151281
ECSIT,gene_expression,0.089671016
KDM6B,gene_expression,-0.06369899
MEGF10,gene_expression,-0.07483059
ID3,gene_expression,-0.08842572
KLHL21,gene_expression,0.068367384
GPR155,gene_expression,0.046152316
RNF187,gene_expression,0.16464648
MAPRE3,gene_expression,-0.040973656
UBL4A,gene_expression,-0.093585566
CBX7,gene_expression,0.029011015
CHGA,gene_expression,-0.08465646
PRKCQ,gene_expression,-0.119178556
SULT1A1,gene_expression,0.012462852
PCSK6,gene_expression,-0.00039032273
ALDH1B1,gene_expression,-0.025549285
TCF21,gene_expression,-0.009786608
KCNE5,gene_expression,-0.017411541
CTSO,gene_expression,0.060284782
KCNK6,gene_expression,0.08622768
LENG8,gene_expression,-0.092811525
PCGF5,gene_expression,-0.080898784
PRKCI,gene_expression,0.0955276
TDP1,gene_expression,0.015835473
LRRC40,gene_expression,0.059008934
FBLN2,gene_expression,0.10484954
MICA,gene_expression,-0.111522764
ABCA2,gene_expression,0.099044636
TKT,gene_expression,-0.086203195
AGPAT4,gene_expression,-0.06928569
DNPH1,gene_expression,0.07801763
TFAP4,gene_expression,-0.02872328
ZNF200,gene_expression,0.009992555
ITFG2,gene_expression,-0.050587706
NLRC3,gene_expression,0.08328729
CREBRF,gene_expression,0.015612315
CWF19L2,gene_expression,-0.07419264
RAB28,gene_expression,0.08727374
DLG4,gene_expression,-0.14905705
CASP3,gene_expression,0.06363464
AFF1,gene_expression,-0.10910162
UNC93B1,gene_expression,0.109268084
AMER1,gene_expression,0.047037594
GPN1,gene_expression,-0.058345936
MOGAT3,gene_expression,0.076012954
SRP68,gene_expression,0.09179586
NOTCH4,gene_expression,0.12410106
MAZ,gene_expression,0.06553569
SIPA1L3,gene_expression,0.013841096
RAB2B,gene_expression,-0.13515945
PHOSPHO1,gene_expression,-0.095261306
LAD1,gene_expression,-0.096885286
SEC13,gene_expression,0.05287829
RIT1,gene_expression,-0.09019999
UBL7,gene_expression,0.042275596
ACTR10,gene_expression,-0.071925186
IGF2BP3,gene_expression,-0.006902146
TBC1D20,gene_expression,0.08298081
SSBP2,gene_expression,0.06788834
FDXACB1,gene_expression,-0.006420447
TAOK3,gene_expression,0.07397064
CUTC,gene_expression,0.020468043
PPCS,gene_expression,-0.033558138
NDUFAF7,gene_expression,-0.001636318
IVNS1ABP,gene_expression,-0.07538642
NCSTN,gene_expression,0.049311876
CDK9,gene_expression,0.074486546
ITK,gene_expression,-0.18244696
TMPRSS15,gene_expression,0.02313994
TXNDC17,gene_expression,-0.07651287
AXL,gene_expression,-0.031990334
TMEM263,gene_expression,-0.05583852
KRTAP10-10,gene_expression,0.08044077
FAM219A,gene_expression,-0.022976464
WDR33,gene_expression,-0.05826568
CETN3,gene_expression,-0.023685845
PDZRN4,gene_expression,-0.076807015
KIAA1324L,gene_expression,0.041674223
ACOT8,gene_expression,-0.08509669
RPL26L1,gene_expression,-0.06153934
FZD2,gene_expression,-0.08549892
