,,coef
CBFA2T2,gene_expression,0.0
SIAE,gene_expression,0.0
ABHD3,gene_expression,0.00011394136
ANXA2,gene_expression,0.0007377299
CLTCL1,gene_expression,1.5889696e-05
SRXN1,gene_expression,0.0
NSUN6,gene_expression,0.0
NUDT6,gene_expression,0.0
NRIP3,gene_expression,0.0
GABRB3,gene_expression,1.4803796e-09
MPHOSPH6,gene_expression,1.6404636e-07
SIDT2,gene_expression,0.0
FBLN7,gene_expression,0.0
CCDC85C,gene_expression,0.0
RTN4IP1,gene_expression,0.0
AJAP1,gene_expression,0.0
SH3GL1,gene_expression,1.433813e-05
TMED2,gene_expression,6.292924e-05
TMOD3,gene_expression,1.8423763e-06
EHBP1,gene_expression,0.0
OR5K4,gene_expression,2.0413097e-07
HCN3,gene_expression,2.9915217e-08
ZNF594,gene_expression,0.0
PHF1,gene_expression,5.0680325e-07
PPP4R1,gene_expression,0.0
SBNO1,gene_expression,0.0
DGKZ,gene_expression,0.0
PRICKLE1,gene_expression,5.5913597e-07
GPX8,gene_expression,2.5337942e-08
TMEM170B,gene_expression,0.0
EIF4EBP2,gene_expression,0.0
DAZAP2,gene_expression,0.0
DSCAM,gene_expression,0.00024072175
SCML1,gene_expression,0.0
CTSH,gene_expression,1.2523698e-05
CSNK1D,gene_expression,3.6308826e-05
SCAP,gene_expression,0.0
CD99L2,gene_expression,0.0
APAF1,gene_expression,5.035761e-05
HIST1H2BE,gene_expression,0.0
PSIP1,gene_expression,3.1820455e-06
RUVBL1,gene_expression,3.0774983e-05
MAPKAPK5,gene_expression,1.1528183e-05
NSRP1,gene_expression,0.0
DESI2,gene_expression,0.0
TPD52,gene_expression,6.0320268e-05
IL17RD,gene_expression,5.427006e-09
OR5D14,gene_expression,6.8389994e-08
ZMYND12,gene_expression,0.0
ZNF507,gene_expression,0.0
HOXB6,gene_expression,0.0
NUDT5,gene_expression,4.2406746e-06
TATDN3,gene_expression,0.0
SLC25A38,gene_expression,0.0
SLC25A39,gene_expression,0.0
TNFSF13,gene_expression,1.6053583e-07
RAP2C,gene_expression,3.4819845e-05
CCDC18,gene_expression,0.0
FAM13A,gene_expression,1.4625797e-07
STOX1,gene_expression,0.0
DDOST,gene_expression,0.00012262812
TXNDC9,gene_expression,0.0
RBMXL1,gene_expression,0.0
MASP2,gene_expression,6.870388e-07
PAM,gene_expression,0.0
RNF122,gene_expression,0.0
FBXO32,gene_expression,6.2737854e-05
WDR45B,gene_expression,9.113068e-08
GMPPB,gene_expression,0.0
LRRC8A,gene_expression,7.2404305e-07
HIP1,gene_expression,0.0
DDR2,gene_expression,0.0
NARS2,gene_expression,2.9018222e-05
IGSF8,gene_expression,0.0
TBK1,gene_expression,0.0009100003
LYSMD2,gene_expression,0.0
SETMAR,gene_expression,0.0
SRSF9,gene_expression,0.00017394191
IFIT3,gene_expression,0.0
NDRG3,gene_expression,0.0
PPM1G,gene_expression,0.0
AP5S1,gene_expression,0.0
ESYT2,gene_expression,2.08621e-06
ZMYND11,gene_expression,0.0
ZNF624,gene_expression,0.0
LIPJ,gene_expression,7.103559e-05
TSNAX,gene_expression,2.8548492e-08
LYAR,gene_expression,0.0
ASXL1,gene_expression,3.7407299e-06
GAR1,gene_expression,1.0843303e-08
TMEM167A,gene_expression,0.0
BOK,gene_expression,0.0
ZNF514,gene_expression,0.0
RAB23,gene_expression,3.9694746e-06
SLC25A51,gene_expression,0.0
NAE1,gene_expression,1.8252232e-08
MRFAP1,gene_expression,0.0
OTUD5,gene_expression,0.00030195998
RMI1,gene_expression,0.00018347488
RHOC,gene_expression,0.00019326393
SNAI3,gene_expression,0.0
GDPD5,gene_expression,0.00026028947
ZNF432,gene_expression,0.0
INO80D,gene_expression,1.3530134e-06
PHYKPL,gene_expression,1.1277187e-07
SS18L1,gene_expression,0.0
PLEKHA1,gene_expression,4.0838822e-06
GOLGA6L1,gene_expression,0.0
PABPC4,gene_expression,0.0
ZBTB3,gene_expression,0.0
PCED1A,gene_expression,0.0
PARL,gene_expression,3.0341052e-08
EIF5A,gene_expression,2.956691e-06
SLC25A13,gene_expression,5.07213e-08
SH3KBP1,gene_expression,0.00014367243
NPHP4,gene_expression,1.2367054e-05
VDAC3,gene_expression,0.00016117537
CENPH,gene_expression,1.2143168e-05
MRPL15,gene_expression,0.00017809308
SLC9A6,gene_expression,1.6712404e-11
VPS11,gene_expression,0.0
EIF5A2,gene_expression,4.4208896e-06
PTAR1,gene_expression,0.0
LRRC42,gene_expression,0.0
SRRM2,gene_expression,3.893536e-05
SPATA20,gene_expression,0.0
FZD1,gene_expression,1.4367306e-06
TBC1D8B,gene_expression,7.876658e-05
CBX6,gene_expression,4.06259e-05
ERBB2,gene_expression,3.4134457e-05
IRAK3,gene_expression,0.0
PDLIM3,gene_expression,0.0
GTF2B,gene_expression,1.9527255e-07
ACOT9,gene_expression,0.0
HM13,gene_expression,0.0
SH3YL1,gene_expression,0.0
NCOA6,gene_expression,8.883671e-06
BMP8B,gene_expression,0.0
FAR2,gene_expression,6.411964e-10
LRRC37A,gene_expression,0.0
DNAJC30,gene_expression,0.0
COL6A3,gene_expression,1.5375006e-06
RALY,gene_expression,0.0
WDHD1,gene_expression,0.0
ZNF716,gene_expression,0.0
ERCC5,gene_expression,3.495748e-07
TPCN2,gene_expression,0.0
HSF2,gene_expression,0.0
ZFR2,gene_expression,0.0
BUB1B,gene_expression,0.00018959293
RNF166,gene_expression,0.0
EXTL3,gene_expression,5.605453e-07
IST1,gene_expression,0.00020983278
MBIP,gene_expression,1.2665514e-05
CLHC1,gene_expression,0.0
LTV1,gene_expression,7.854521e-08
SPNS1,gene_expression,0.0
FRG1,gene_expression,0.0
TNNC2,gene_expression,2.2132444e-07
RNF19B,gene_expression,0.00018717101
BPNT1,gene_expression,0.0
HAGH,gene_expression,0.0
ACTR6,gene_expression,0.0
PCYT2,gene_expression,0.00077392586
ZNF24,gene_expression,0.0
GMCL1,gene_expression,0.0
NQO1,gene_expression,1.2508726e-06
DCAF7,gene_expression,1.0719428e-05
YY1,gene_expression,2.3376083e-06
COL11A1,gene_expression,2.455233e-06
ASTE1,gene_expression,0.0
PPP2R2A,gene_expression,0.00033371197
NAP1L4,gene_expression,0.0
EMC9,gene_expression,0.0
ACTN1,gene_expression,1.0584753e-05
DUS1L,gene_expression,0.0
ADCY9,gene_expression,8.9199775e-06
RAD54L2,gene_expression,0.0
CEP68,gene_expression,0.0
NUP133,gene_expression,0.0033903772
ZSWIM4,gene_expression,0.0
EREG,gene_expression,3.5810938e-06
KLHL2,gene_expression,7.587758e-05
KCNJ16,gene_expression,1.9258565e-07
MRPS18B,gene_expression,0.00015257683
RBM3,gene_expression,0.0
CD248,gene_expression,0.0
GNAI2,gene_expression,0.00012592344
SRSF1,gene_expression,9.96909e-06
DHRS3,gene_expression,1.17470385e-07
FAM180B,gene_expression,0.0
LSS,gene_expression,1.8520977e-05
LPCAT3,gene_expression,5.7869106e-06
DNAH1,gene_expression,0.0
CFAP44,gene_expression,0.0
NET1,gene_expression,3.432702e-06
E2F6,gene_expression,6.663897e-06
RCN2,gene_expression,0.0
GUCA2A,gene_expression,0.0
RAP2A,gene_expression,0.0
ATPAF2,gene_expression,0.0
KLHL28,gene_expression,0.0
POLDIP2,gene_expression,0.0
SLAMF9,gene_expression,0.0
DDX23,gene_expression,0.00015093626
NXF1,gene_expression,8.82575e-06
CHPT1,gene_expression,0.00035233903
LCP2,gene_expression,0.0002471101
NUDCD2,gene_expression,0.0
CMIP,gene_expression,0.0
TOMM40L,gene_expression,0.0
PM20D2,gene_expression,0.0
PLCB2,gene_expression,6.285903e-05
MTERF1,gene_expression,4.322065e-08
TSR2,gene_expression,0.0
LHFPL2,gene_expression,4.6082292e-07
VSX2,gene_expression,0.0
TRIM33,gene_expression,3.0005276e-06
XBP1,gene_expression,1.2596473e-05
SLC35E2B,gene_expression,0.0
GPR108,gene_expression,0.0
PRMT7,gene_expression,2.2446009e-06
PIBF1,gene_expression,0.0
TIGAR,gene_expression,5.4761396e-05
NEDD4L,gene_expression,7.4551094e-06
STUB1,gene_expression,2.2055442e-06
UBE2B,gene_expression,0.00010130152
ACSL6,gene_expression,1.4403358e-05
ARRDC4,gene_expression,0.0
ADIPOR1,gene_expression,0.000112322465
PICALM,gene_expression,0.00025834912
IRF4,gene_expression,0.00031313347
RBM23,gene_expression,0.0
ABHD16A,gene_expression,0.0
ARSD,gene_expression,2.2770822e-05
DCTPP1,gene_expression,5.7117944e-07
BBIP1,gene_expression,1.8297786e-06
MCM3AP,gene_expression,0.0
RCAN3,gene_expression,0.0
PLEKHG5,gene_expression,8.875536e-07
WASL,gene_expression,0.0016164803
TTC33,gene_expression,0.0
PFDN2,gene_expression,9.976924e-07
NPRL2,gene_expression,0.0
TVP23C,gene_expression,0.0
CNPY2,gene_expression,0.0
WDR47,gene_expression,0.0
LSG1,gene_expression,0.0
SCFD2,gene_expression,0.0
ADM5,gene_expression,0.0
RANBP1,gene_expression,3.5726574e-05
FAM172A,gene_expression,0.0
ZNF202,gene_expression,0.0
UBIAD1,gene_expression,1.8369506e-10
CAPN1,gene_expression,7.979429e-05
ACRBP,gene_expression,0.0
NSUN2,gene_expression,0.0
GOLPH3,gene_expression,0.0
ZWILCH,gene_expression,3.2900356e-05
STARD7,gene_expression,8.433458e-05
ZFYVE16,gene_expression,2.1355454e-06
PRTFDC1,gene_expression,0.0
VPS45,gene_expression,2.0656937e-06
TBC1D32,gene_expression,0.0
PA2G4,gene_expression,0.00016071458
PLCB1,gene_expression,7.730918e-06
WIPF1,gene_expression,0.0012889345
FXYD6,gene_expression,3.5746822e-07
HACE1,gene_expression,2.234745e-06
SEZ6L2,gene_expression,0.0
TBC1D7,gene_expression,4.5613157e-05
CSF1R,gene_expression,3.5335102e-06
ZNF684,gene_expression,0.0
TXLNG,gene_expression,0.0
TAX1BP1,gene_expression,6.1618425e-07
CDKN1B,gene_expression,3.4353434e-05
ZDHHC6,gene_expression,0.0
HHLA3,gene_expression,0.0
RAB43,gene_expression,6.574326e-05
SKP1,gene_expression,4.381051e-05
TMEM51,gene_expression,0.0
TPM2,gene_expression,0.0006465172
PPIG,gene_expression,0.0
STX16,gene_expression,5.801542e-05
DCTN2,gene_expression,0.00020192088
DENND6A,gene_expression,8.708776e-06
PSMD3,gene_expression,0.00010284779
LAMP1,gene_expression,5.5717273e-06
H1FX,gene_expression,0.0
IMMT,gene_expression,3.6522106e-06
MLLT3,gene_expression,5.574856e-07
CYB5R4,gene_expression,2.3524501e-07
GNAI1,gene_expression,4.936512e-05
MBTD1,gene_expression,0.0
AZIN1,gene_expression,2.7782226e-06
KDELR2,gene_expression,0.0002780629
ZNF502,gene_expression,0.0
PHKA2,gene_expression,1.0177201e-07
PXMP2,gene_expression,0.0
GALNT16,gene_expression,0.0
PTGR2,gene_expression,8.308618e-06
SFRP4,gene_expression,0.0
VEZF1,gene_expression,0.0
MMD,gene_expression,0.0
ISCA1,gene_expression,0.0
FEV,gene_expression,0.0
CCT6A,gene_expression,0.000624412
NUCB1,gene_expression,0.00019051551
MSANTD4,gene_expression,0.0
VDR,gene_expression,1.1487875e-05
NUFIP2,gene_expression,0.0
RYBP,gene_expression,3.9226816e-06
BTBD3,gene_expression,0.0
ICA1,gene_expression,0.0
MTFR1L,gene_expression,0.0
SLC16A14,gene_expression,0.0
RBM5,gene_expression,8.533244e-05
ACSBG1,gene_expression,1.1580177e-05
PARP16,gene_expression,7.53954e-06
OR10H4,gene_expression,1.8297088e-06
EPB41L4A,gene_expression,0.0
APOL2,gene_expression,0.0
SLC12A9,gene_expression,0.0
TBX19,gene_expression,0.0
SORBS3,gene_expression,2.1952175e-05
APP,gene_expression,0.000837558
SNX1,gene_expression,0.0
KRBOX4,gene_expression,0.0
YPEL1,gene_expression,0.0
HEATR3,gene_expression,0.0
CACNA1H,gene_expression,4.11346e-06
GIN1,gene_expression,0.0
DTWD2,gene_expression,0.0
FAM122A,gene_expression,0.0
HTATIP2,gene_expression,0.0
MAVS,gene_expression,1.8556481e-06
UTY,gene_expression,1.6854054e-09
RNFT1,gene_expression,0.0
SLC6A6,gene_expression,2.9888167e-10
ODF2L,gene_expression,0.0
TCF25,gene_expression,0.0
TEKT2,gene_expression,0.0
MUC4,gene_expression,3.5807123e-05
ZNF653,gene_expression,0.0
NEUROG3,gene_expression,6.1438564e-05
CCNT2,gene_expression,1.3499118e-06
NOL4L,gene_expression,0.0
TTC7B,gene_expression,0.0
ZNF525,gene_expression,0.0
CELA3B,gene_expression,0.0
NFKBIB,gene_expression,5.0253802e-06
SET,gene_expression,2.011788e-06
OGFOD1,gene_expression,0.0
SEMA4B,gene_expression,0.0
DDX55,gene_expression,0.0
GALK2,gene_expression,0.0
TMEM184B,gene_expression,0.0
RWDD1,gene_expression,0.0
TMEM216,gene_expression,1.1578617e-06
STRAP,gene_expression,7.98347e-06
ETFDH,gene_expression,0.0
PPP2R3A,gene_expression,0.0
RAB12,gene_expression,1.3192484e-07
MARS,gene_expression,1.428734e-05
STAG1,gene_expression,0.00015973578
KIAA0825,gene_expression,0.0
DHX33,gene_expression,0.0
OR10W1,gene_expression,2.7517402e-07
BICD2,gene_expression,1.5509306e-05
RIOK2,gene_expression,2.0643363e-08
CDKL3,gene_expression,0.0
ZNF433,gene_expression,0.0
ATP9B,gene_expression,2.329778e-08
ECHDC1,gene_expression,0.0
ORC2,gene_expression,5.8554266e-05
RCBTB2,gene_expression,0.0
EIF4ENIF1,gene_expression,0.0
MEFV,gene_expression,1.2680726e-05
ADAT3,gene_expression,0.0
CKB,gene_expression,7.3768397e-06
CTNNB1,gene_expression,1.3875113e-05
ERMARD,gene_expression,0.0
DYNLL1,gene_expression,3.4499302e-05
MVP,gene_expression,2.3649689e-05
TCL1A,gene_expression,0.0
AHCY,gene_expression,1.0174317e-06
USF2,gene_expression,9.401479e-06
UPF1,gene_expression,6.730371e-06
ZIM3,gene_expression,0.0
PLD3,gene_expression,2.5348354e-05
PBX1,gene_expression,8.283831e-06
POLR3D,gene_expression,3.3664674e-06
RBM38,gene_expression,0.0
ZNF32,gene_expression,0.0
DYNAP,gene_expression,0.0
ATG16L2,gene_expression,0.0
CCDC115,gene_expression,0.0
PEX26,gene_expression,0.0
BAZ1A,gene_expression,0.0
ARHGDIA,gene_expression,5.5340447e-06
CAAP1,gene_expression,0.0
UBXN1,gene_expression,0.0
ERMP1,gene_expression,0.0
AGAP1,gene_expression,0.0
PRMT2,gene_expression,0.0
VPS26B,gene_expression,0.0
JUP,gene_expression,0.00021338848
GLE1,gene_expression,0.0
EIF2B1,gene_expression,1.2750256e-06
PPIL2,gene_expression,4.433142e-08
PPP1CA,gene_expression,5.5872742e-06
GART,gene_expression,1.3216692e-06
MATN2,gene_expression,0.0
ACOT11,gene_expression,0.0
NOMO2,gene_expression,0.0
ASB3,gene_expression,0.00010989739
GRHL1,gene_expression,2.9039386e-06
ZNF16,gene_expression,0.0
PWP1,gene_expression,0.0
FBXO30,gene_expression,3.2274945e-06
CHEK2,gene_expression,1.7685416e-05
CCDC138,gene_expression,0.0
IFI35,gene_expression,0.0
TCP1,gene_expression,0.00032630347
BANP,gene_expression,1.5527274e-05
TBC1D9B,gene_expression,0.0
TRIM69,gene_expression,4.1999967e-05
FRMD4B,gene_expression,0.0
THADA,gene_expression,0.0
SAT2,gene_expression,0.0
GRAMD4,gene_expression,0.0
CALHM2,gene_expression,0.0
ZNF333,gene_expression,0.0
HNRNPLL,gene_expression,0.0
SETD6,gene_expression,2.8746085e-08
COX16,gene_expression,0.0
LY6G6C,gene_expression,0.0
SLC52A2,gene_expression,1.1981968e-05
SESN3,gene_expression,8.152437e-06
B4GALT3,gene_expression,4.070487e-06
TADA1,gene_expression,1.8263794e-06
PRKX,gene_expression,0.0
ZNF280D,gene_expression,0.0
RAB3A,gene_expression,1.8610472e-06
SPTSSA,gene_expression,6.4103136e-07
UBE2V2,gene_expression,0.00031798994
SMAD5,gene_expression,8.1021494e-07
KMT2B,gene_expression,1.00475e-06
FBXO45,gene_expression,0.0
CPT1A,gene_expression,1.2180523e-05
ADPRH,gene_expression,0.0
KRTAP4-7,gene_expression,0.0
PLSCR1,gene_expression,0.0
BCR,gene_expression,2.6369278e-06
CABP2,gene_expression,0.0
MTURN,gene_expression,0.0
AKT3,gene_expression,2.0819856e-05
SGCE,gene_expression,0.0
MED4,gene_expression,2.4393174e-09
TUBGCP2,gene_expression,9.6771015e-05
MTMR10,gene_expression,0.0011971603
PUS3,gene_expression,0.0
OSTF1,gene_expression,0.0003169675
H1F0,gene_expression,6.070012e-10
FKBP15,gene_expression,0.0
NF1,gene_expression,0.00013686981
QPCTL,gene_expression,0.0
KCNQ1,gene_expression,2.1169507e-07
STX3,gene_expression,2.302595e-07
SOX21,gene_expression,0.0
ELAVL1,gene_expression,0.00014705281
FITM1,gene_expression,3.3715597e-07
DPF2,gene_expression,0.0
RABL6,gene_expression,0.0
LIMS2,gene_expression,0.0
PTEN,gene_expression,1.16699e-05
LRRC29,gene_expression,0.0
SYCP2,gene_expression,1.2394904e-06
SLC25A12,gene_expression,1.2155117e-06
ZNF280B,gene_expression,0.0
DENND2C,gene_expression,5.611647e-05
COG3,gene_expression,2.4018166e-07
GAPDH,gene_expression,5.618523e-06
ADAMTSL5,gene_expression,6.237565e-06
KLHL8,gene_expression,0.0
ZNF212,gene_expression,0.0
AP1M1,gene_expression,7.592828e-05
GID8,gene_expression,0.0
SZRD1,gene_expression,0.0
AUH,gene_expression,0.0
ABTB2,gene_expression,0.0
CNOT7,gene_expression,2.3970893e-05
TRIM35,gene_expression,0.0
LSM12,gene_expression,0.0
IFIT2,gene_expression,0.0
PCMTD2,gene_expression,0.0
ZRSR2,gene_expression,5.7903e-07
SNIP1,gene_expression,0.0
CLASP2,gene_expression,4.3028864e-05
SIAH2,gene_expression,3.455845e-05
BBS9,gene_expression,1.1207141e-05
CWC27,gene_expression,0.00016169739
SLC35C2,gene_expression,0.0
CDK17,gene_expression,0.0
RBM15,gene_expression,0.0
CCDC96,gene_expression,0.0
AUP1,gene_expression,0.0
NEK10,gene_expression,0.0
BYSL,gene_expression,3.1984567e-07
KCTD12,gene_expression,0.0
SLCO3A1,gene_expression,1.958227e-07
RPS6KA5,gene_expression,4.790201e-05
FARSB,gene_expression,6.141846e-05
PHF10,gene_expression,0.0
CAPZA1,gene_expression,4.877201e-07
LEO1,gene_expression,1.205683e-08
SLC45A3,gene_expression,4.6656183e-08
TERF2,gene_expression,1.2452259e-05
MED16,gene_expression,3.485679e-07
RXRG,gene_expression,7.357075e-07
METAP1,gene_expression,0.0
VCL,gene_expression,0.0011763867
ZNF17,gene_expression,0.0
CRISPLD2,gene_expression,0.00023252696
OR4K13,gene_expression,2.9867344e-06
GLYR1,gene_expression,0.0
APOA1,gene_expression,0.00011110737
LIMK2,gene_expression,0.00039127134
ANXA1,gene_expression,0.003318932
RAB37,gene_expression,5.806064e-05
RRP9,gene_expression,9.055867e-08
MPP5,gene_expression,7.305678e-08
ZZZ3,gene_expression,3.1603957e-08
SPATA2,gene_expression,0.0
ANKRD27,gene_expression,5.3489157e-06
VPS8,gene_expression,0.0
KLF9,gene_expression,0.0
CELF2,gene_expression,0.0
DGKQ,gene_expression,0.0
APMAP,gene_expression,0.0
IFNLR1,gene_expression,2.7899998e-07
HNRNPF,gene_expression,6.7865735e-06
TMEM244,gene_expression,0.0
SPINK5,gene_expression,1.480934e-05
ING2,gene_expression,1.41444e-05
TMC4,gene_expression,0.0
STAM,gene_expression,3.483118e-05
POGLUT1,gene_expression,4.0768415e-09
SORBS1,gene_expression,0.00019635273
USP11,gene_expression,9.895669e-06
OSGEP,gene_expression,0.0
CMTR1,gene_expression,0.0
BLCAP,gene_expression,0.0
BRCC3,gene_expression,5.097179e-06
TM9SF4,gene_expression,0.0
RNGTT,gene_expression,2.873655e-06
ACAD9,gene_expression,7.3465155e-05
ZCCHC8,gene_expression,0.0
ZNF124,gene_expression,0.0
POR,gene_expression,0.0
EIF3G,gene_expression,2.844104e-05
PPA1,gene_expression,3.7525265e-08
DHRS12,gene_expression,0.0
KDM3A,gene_expression,1.7957404e-08
RAP1GDS1,gene_expression,0.0
TAB3,gene_expression,6.2690786e-05
TMEM165,gene_expression,0.0
FUZ,gene_expression,0.0
COL3A1,gene_expression,2.3465795e-06
FTH1,gene_expression,7.207622e-05
PACS2,gene_expression,0.0
GPRC5C,gene_expression,0.0
SART3,gene_expression,0.0
TMCC1,gene_expression,0.0
CAT,gene_expression,1.2938147e-05
CFAP97,gene_expression,0.0
YWHAQ,gene_expression,5.4801876e-06
HABP4,gene_expression,1.4163204e-07
CPSF4,gene_expression,0.002934594
FEM1A,gene_expression,4.3664375e-08
ECSIT,gene_expression,0.0005984119
KDM6B,gene_expression,2.1151802e-08
MEGF10,gene_expression,0.0
ID3,gene_expression,0.0
KLHL21,gene_expression,4.7258443e-05
GPR155,gene_expression,0.0
RNF187,gene_expression,0.0
MAPRE3,gene_expression,0.0
UBL4A,gene_expression,0.0
CBX7,gene_expression,0.0
CHGA,gene_expression,0.0
PRKCQ,gene_expression,6.959195e-05
SULT1A1,gene_expression,0.0
PCSK6,gene_expression,3.2785044e-07
ALDH1B1,gene_expression,3.586642e-08
TCF21,gene_expression,0.0
KCNE5,gene_expression,4.9581764e-08
CTSO,gene_expression,1.2328221e-06
KCNK6,gene_expression,4.663883e-08
LENG8,gene_expression,0.0
PCGF5,gene_expression,1.988308e-07
PRKCI,gene_expression,1.7569803e-07
TDP1,gene_expression,1.5928747e-07
LRRC40,gene_expression,0.0
FBLN2,gene_expression,1.9180507e-05
MICA,gene_expression,2.1894035e-05
ABCA2,gene_expression,5.354034e-10
TKT,gene_expression,4.4214794e-06
AGPAT4,gene_expression,6.463215e-05
DNPH1,gene_expression,0.0
TFAP4,gene_expression,0.0
ZNF200,gene_expression,0.0
ITFG2,gene_expression,0.0
NLRC3,gene_expression,0.0
CREBRF,gene_expression,1.9524741e-06
CWF19L2,gene_expression,0.0
RAB28,gene_expression,0.0
DLG4,gene_expression,0.00013485532
CASP3,gene_expression,1.1211931e-05
AFF1,gene_expression,0.0
UNC93B1,gene_expression,1.6971491e-06
AMER1,gene_expression,3.3152002e-05
GPN1,gene_expression,0.0
MOGAT3,gene_expression,5.171e-05
SRP68,gene_expression,0.00014823895
NOTCH4,gene_expression,2.659981e-05
MAZ,gene_expression,0.0
SIPA1L3,gene_expression,0.0
RAB2B,gene_expression,8.854324e-06
PHOSPHO1,gene_expression,0.0014700299
LAD1,gene_expression,0.0
SEC13,gene_expression,5.596949e-05
RIT1,gene_expression,4.2773513e-06
UBL7,gene_expression,0.0
ACTR10,gene_expression,6.6503584e-05
IGF2BP3,gene_expression,1.0878613e-06
TBC1D20,gene_expression,5.9995527e-05
SSBP2,gene_expression,0.0
FDXACB1,gene_expression,0.0
TAOK3,gene_expression,0.0
CUTC,gene_expression,4.799397e-09
PPCS,gene_expression,2.3748446e-07
NDUFAF7,gene_expression,5.796278e-07
IVNS1ABP,gene_expression,0.0
NCSTN,gene_expression,4.529827e-05
CDK9,gene_expression,6.1653285e-05
ITK,gene_expression,1.9169724e-05
TMPRSS15,gene_expression,0.0
TXNDC17,gene_expression,0.0
AXL,gene_expression,0.0
TMEM263,gene_expression,0.0
KRTAP10-10,gene_expression,0.0
FAM219A,gene_expression,0.0
WDR33,gene_expression,4.803536e-05
CETN3,gene_expression,0.0
PDZRN4,gene_expression,0.0
KIAA1324L,gene_expression,0.0
ACOT8,gene_expression,4.9132625e-05
RPL26L1,gene_expression,0.0011559089
FZD2,gene_expression,3.0084332e-06
ILF2,gene_expression,5.5600805e-05
DPH6,gene_expression,1.5128845e-06
LY6H,gene_expression,0.0
LRRC37B,gene_expression,0.0
MPHOSPH10,gene_expression,1.26081e-07
PIGY,gene_expression,7.985439e-07
BCLAF1,gene_expression,0.0
PPP1R12C,gene_expression,0.0
HLTF,gene_expression,1.2813847e-05
ARG1,gene_expression,1.17873105e-05
BABAM1,gene_expression,5.4841174e-05
SFRP1,gene_expression,2.195262e-08
PRR3,gene_expression,0.0
GRB7,gene_expression,1.167015e-05
USP4,gene_expression,0.00030012688
SMTNL1,gene_expression,0.0
SIKE1,gene_expression,1.0316569e-07
PDCD4,gene_expression,8.468086e-08
