,,root
ST6GALNAC6,gene_expression,-0.06802461
ARHGEF7,gene_expression,-0.025775453
RAB13,gene_expression,0.10168033
ZNF784,gene_expression,-0.116053656
METTL1,gene_expression,0.054718904
TOP1MT,gene_expression,0.07946289
OGFOD1,gene_expression,0.04585087
ACACB,gene_expression,-0.017506398
SEMA4B,gene_expression,-0.011714042
MAN2B2,gene_expression,-0.06899422
S100A10,gene_expression,-0.022815036
RGMA,gene_expression,0.074659914
PRAF2,gene_expression,-0.084861696
NEK1,gene_expression,-0.13189182
MPHOSPH9,gene_expression,0.08318956
SH2B1,gene_expression,-0.017601872
SMARCC1,gene_expression,-0.0002417009
CCDC58,gene_expression,-0.02820451
CYB561,gene_expression,0.13472544
UQCRHL,gene_expression,-0.037356295
SPDYE6,gene_expression,-0.046648048
DLG4,gene_expression,-0.057256095
ATG13,gene_expression,-0.029255502
EIF1AY,gene_expression,0.021043047
DAZAP1,gene_expression,-0.09425213
GPATCH1,gene_expression,-0.06420378
TRIM3,gene_expression,0.032159667
MVB12B,gene_expression,-0.06438639
HEY1,gene_expression,-0.009202927
EPN2,gene_expression,-0.0072066025
SYAP1,gene_expression,-0.03920098
ZFAND1,gene_expression,0.06809887
MERTK,gene_expression,0.097687855
VAPA,gene_expression,-0.08754756
SDHAF3,gene_expression,0.0060432674
ARID4A,gene_expression,0.09332829
FCRL2,gene_expression,0.0054361154
KIAA2026,gene_expression,0.09371565
PPP3CA,gene_expression,0.029913282
MUTYH,gene_expression,-0.029078813
SLC25A11,gene_expression,-0.0044221403
YTHDF1,gene_expression,0.06443284
MRFAP1,gene_expression,0.05648916
NKAP,gene_expression,0.056605797
ISM1,gene_expression,-0.14366674
MITD1,gene_expression,-0.102986455
ACADS,gene_expression,0.044991843
OR5D16,gene_expression,-0.09115794
VOPP1,gene_expression,-0.08353398
TXK,gene_expression,0.0260441
ADAMTSL5,gene_expression,0.012965767
ZNF540,gene_expression,-0.0074275234
ALOX5,gene_expression,-0.10084317
SBNO2,gene_expression,-0.04588805
PPP3CC,gene_expression,-0.0647612
KCTD11,gene_expression,-0.0718877
DENND3,gene_expression,-0.120474726
SCLY,gene_expression,-0.11227226
APLF,gene_expression,0.067381784
CPA5,gene_expression,0.07637352
MRPL10,gene_expression,0.030294051
SNTB1,gene_expression,-0.08039018
SYT15,gene_expression,-0.14335062
IL15RA,gene_expression,0.07039186
AGPAT3,gene_expression,-0.07394184
USPL1,gene_expression,0.05012209
CTNND1,gene_expression,-0.052931756
DIS3L,gene_expression,0.0854736
PYROXD2,gene_expression,-0.037656672
TMEM51,gene_expression,0.08937504
CXXC5,gene_expression,0.055987142
DMRTB1,gene_expression,-0.101289175
NCOA1,gene_expression,0.015258292
ZNF207,gene_expression,7.996821e-05
TCIRG1,gene_expression,0.06096512
DHX40,gene_expression,-0.071001805
COMMD10,gene_expression,-0.0049872394
GBP2,gene_expression,0.088966064
SEPHS2,gene_expression,0.014329969
KCTD2,gene_expression,0.08175197
TMC3,gene_expression,0.095881544
RBL1,gene_expression,-0.034308262
SLC9A9,gene_expression,0.0747988
TBC1D22A,gene_expression,-0.04225275
HP1BP3,gene_expression,0.09899077
SLC5A6,gene_expression,0.008566471
GOLGB1,gene_expression,-0.09230069
RRP1B,gene_expression,-0.07991403
ZXDA,gene_expression,0.08628097
HDHD2,gene_expression,0.0040678605
F8A1,gene_expression,-0.081347145
LHX6,gene_expression,0.048316997
MTRR,gene_expression,0.08688112
ADSL,gene_expression,-0.08076378
NIN,gene_expression,0.019655611
RIN2,gene_expression,-0.10572913
CNDP2,gene_expression,-0.08862827
UBE2A,gene_expression,0.07703208
RFX7,gene_expression,0.06635746
CCDC28B,gene_expression,-0.083817795
MLX,gene_expression,0.09296735
ARCN1,gene_expression,-0.09890653
SCARF1,gene_expression,0.010730849
ALKBH2,gene_expression,0.08999686
RNASEH2C,gene_expression,0.09288011
HNRNPAB,gene_expression,-0.07350129
GBE1,gene_expression,0.14977135
GPC5,gene_expression,-0.08363726
SPATA20,gene_expression,-0.014823222
NQO1,gene_expression,-0.069678076
MINK1,gene_expression,0.098819815
ZER1,gene_expression,-0.055618845
GPATCH2L,gene_expression,0.032952476
MFAP1,gene_expression,-0.079189606
LIMA1,gene_expression,0.08631576
ZFAND3,gene_expression,0.009050252
SLC46A1,gene_expression,0.04279123
ARHGEF10L,gene_expression,-0.03229326
SMG1,gene_expression,-0.13998725
RSBN1,gene_expression,0.056760486
PBLD,gene_expression,0.12529904
CYBB,gene_expression,0.05927903
HSPE1,gene_expression,-0.041533172
EXT2,gene_expression,0.089380264
IWS1,gene_expression,-0.08089726
NOL4L,gene_expression,0.10041334
HELQ,gene_expression,-0.06544762
FASTKD1,gene_expression,-0.09476693
VDAC3,gene_expression,0.033161134
RGS19,gene_expression,0.06440582
M6PR,gene_expression,0.05364122
MFSD9,gene_expression,0.017194562
NKIRAS1,gene_expression,-0.050599962
NFATC1,gene_expression,-0.06416849
MAGEC2,gene_expression,-0.072711
FCGR2B,gene_expression,-0.07513317
CMBL,gene_expression,0.0031679443
EIF2AK4,gene_expression,-0.06843458
ERCC6,gene_expression,-0.05984652
JADE2,gene_expression,-0.019790998
PILRA,gene_expression,0.106374234
ZNF716,gene_expression,0.07546905
HEATR5A,gene_expression,0.058779635
ARL2BP,gene_expression,-0.05305052
NCEH1,gene_expression,0.050086856
TBL3,gene_expression,0.014524043
SLC35B3,gene_expression,0.09753856
PLXNB2,gene_expression,-0.049408253
HADHB,gene_expression,0.068369225
MAP7,gene_expression,-0.07414448
MSRA,gene_expression,0.095124386
PGD,gene_expression,-0.016695254
AZIN1,gene_expression,-0.028574709
MARCKSL1,gene_expression,-0.04330725
ARL6IP5,gene_expression,0.064721815
PDCD4,gene_expression,-0.055131584
PER3,gene_expression,0.06462704
RIMS3,gene_expression,-0.12419676
NIFK,gene_expression,0.01676146
CDK5RAP3,gene_expression,0.081960976
PDE8A,gene_expression,-0.08419019
RNPEPL1,gene_expression,-0.1354011
KPNA3,gene_expression,-0.096273
NUS1,gene_expression,0.10533714
DARS2,gene_expression,-0.0005396872
ARMC6,gene_expression,-0.0782879
PRR4,gene_expression,0.09302782
DMTF1,gene_expression,0.09767581
MAST3,gene_expression,-0.09265652
SIAH3,gene_expression,-0.008241388
RPP21,gene_expression,-0.09012192
AEBP2,gene_expression,-0.06827702
MAGED1,gene_expression,-0.09021803
HSPD1,gene_expression,0.08557363
TVP23C,gene_expression,-0.023958959
COPS3,gene_expression,0.050821587
SLC38A6,gene_expression,-0.047803696
TACSTD2,gene_expression,0.048614956
TSPAN15,gene_expression,-0.09171489
VMP1,gene_expression,-0.05706274
COL4A3BP,gene_expression,-0.022901941
ZGPAT,gene_expression,-0.063454285
FGD2,gene_expression,-0.003505656
AKT3,gene_expression,-0.07817358
ZMIZ2,gene_expression,0.014002165
TAB1,gene_expression,0.042763732
EIF3L,gene_expression,-0.06788118
ZNF692,gene_expression,0.089961976
MRPS18C,gene_expression,0.16401948
METTL7A,gene_expression,0.07672857
CGGBP1,gene_expression,-0.068158746
MRPS6,gene_expression,0.07345384
CRIP1,gene_expression,-0.0759079
DUT,gene_expression,-0.14379536
KNSTRN,gene_expression,-0.069828086
BLOC1S6,gene_expression,0.08997416
DDX6,gene_expression,0.09914584
GPR19,gene_expression,0.04489164
NOL12,gene_expression,-0.06335803
HSPA14,gene_expression,0.08140891
GAB3,gene_expression,-0.09624418
MIER1,gene_expression,0.010485411
PACS1,gene_expression,-0.10036884
SAMHD1,gene_expression,-0.097577654
TCF4,gene_expression,-0.06871888
CR2,gene_expression,0.09402887
ZNF600,gene_expression,-0.067757465
TMEM14B,gene_expression,0.07832445
MAP3K7CL,gene_expression,0.08621159
BCL7A,gene_expression,-0.018589757
SSBP2,gene_expression,0.04744803
MAPK11,gene_expression,-0.03497755
LIG4,gene_expression,-0.048986167
SLC25A5,gene_expression,-0.09835475
PPM1F,gene_expression,-0.053150322
PAM,gene_expression,-0.09182426
COMMD6,gene_expression,-0.049004715
METTL16,gene_expression,0.036848918
CLN6,gene_expression,-0.0909436
NF2,gene_expression,0.059265614
PPP2R3A,gene_expression,-0.06891718
SPTLC2,gene_expression,0.037724804
UCHL1,gene_expression,-0.0933152
MYADM,gene_expression,0.034896426
IDH1,gene_expression,-0.060614347
LSM4,gene_expression,-0.06939995
TSR3,gene_expression,-0.02648229
CD302,gene_expression,0.057244655
SPHAR,gene_expression,0.08823032
DPPA3,gene_expression,0.07666658
NEXN,gene_expression,-0.09339232
METAP1,gene_expression,0.09115269
MDM2,gene_expression,0.09930656
CFAP126,gene_expression,0.098730415
GTF2A1,gene_expression,-0.068846464
WDR83OS,gene_expression,0.19752942
MCCC1,gene_expression,-0.08172866
CTDNEP1,gene_expression,0.09418536
RGS13,gene_expression,0.087438375
TUT1,gene_expression,-0.05558926
RUVBL1,gene_expression,-0.06326473
MTRF1,gene_expression,0.07645731
GOLGA5,gene_expression,-0.07862705
SF3B1,gene_expression,0.09679365
ZDHHC14,gene_expression,0.021026336
FNBP4,gene_expression,0.12068606
CXCR4,gene_expression,0.1394392
MAF,gene_expression,-0.054820854
UCHL3,gene_expression,-0.10244559
NT5E,gene_expression,-0.091320604
MTX3,gene_expression,0.010151532
MEX3C,gene_expression,-0.09220959
RNF122,gene_expression,-0.09746522
ZDHHC23,gene_expression,0.013537115
EDC3,gene_expression,0.030427516
ARNTL,gene_expression,0.092427656
IL23A,gene_expression,0.06490213
TCTN3,gene_expression,-0.041389614
RHOU,gene_expression,0.06949211
HLA-A,gene_expression,-0.018262487
DYM,gene_expression,0.0859569
DYNC1LI2,gene_expression,-0.10056887
XXYLT1,gene_expression,0.059899364
SH3BP4,gene_expression,-0.04685391
KIAA0513,gene_expression,0.091786124
SPDEF,gene_expression,0.048501685
ADAP2,gene_expression,-0.05818253
IL16,gene_expression,-0.0039844
CASQ1,gene_expression,-0.0017753905
PPP2R2D,gene_expression,0.04214205
TESK1,gene_expression,-0.02310554
RPL27,gene_expression,-0.08818927
ITGAM,gene_expression,-0.072448984
TSC2,gene_expression,-0.06255277
CHML,gene_expression,0.07272613
CCNB1IP1,gene_expression,-0.040011756
PI4KA,gene_expression,0.07051182
ATP1B3,gene_expression,-0.03342642
PIGT,gene_expression,0.07991854
MMD,gene_expression,-0.48891315
CTSE,gene_expression,-0.0016118131
CYCS,gene_expression,0.06402401
EVL,gene_expression,-0.09929248
PBXIP1,gene_expression,0.065867476
PCYT2,gene_expression,0.0046907384
YRDC,gene_expression,-0.10594358
MNX1,gene_expression,0.022858765
BRMS1,gene_expression,0.03168038
TRIP11,gene_expression,0.060191173
WDR35,gene_expression,-0.0063999086
IFI16,gene_expression,0.09799774
TSPAN1,gene_expression,-0.0031199947
PIGM,gene_expression,-0.025407724
WRAP53,gene_expression,-0.04289402
ZNF821,gene_expression,0.08975147
DDR2,gene_expression,0.18924776
POT1,gene_expression,-0.04078245
EVPL,gene_expression,0.07747849
PSAP,gene_expression,-0.089760154
FKBP14,gene_expression,0.07368955
CASP9,gene_expression,-0.027812582
COA4,gene_expression,0.009209009
STAB1,gene_expression,-0.069270924
BID,gene_expression,-0.06291885
CUEDC2,gene_expression,0.009596238
FAM214A,gene_expression,0.0912083
NDC1,gene_expression,0.06388958
PKNOX1,gene_expression,-0.09270659
FBLN5,gene_expression,0.022207467
UBAP2,gene_expression,0.0103168255
B4GAT1,gene_expression,-0.018664896
CIAO1,gene_expression,0.03850529
MCM7,gene_expression,0.079202734
ACTL6A,gene_expression,0.10319282
SGSM2,gene_expression,-0.029954515
FOPNL,gene_expression,0.0707297
PEX19,gene_expression,-0.02382974
PABPC4,gene_expression,-0.07882738
CMC1,gene_expression,0.080265485
CWC22,gene_expression,-0.062399216
MAP4,gene_expression,-0.08272853
KIDINS220,gene_expression,0.09815709
DYRK1B,gene_expression,0.09905226
VPS54,gene_expression,0.045332287
PARVB,gene_expression,0.17418805
NDUFB2,gene_expression,0.051405396
CYP4V2,gene_expression,0.096294634
BNIP1,gene_expression,0.013230305
VHL,gene_expression,-0.03255479
RBSN,gene_expression,-0.08628086
THOC5,gene_expression,0.029264783
HBA1,gene_expression,0.012697746
MYO5A,gene_expression,0.056417964
RAB40C,gene_expression,0.008581543
FAM118B,gene_expression,-0.0063265464
PAFAH2,gene_expression,0.08821016
DNAJB11,gene_expression,0.09064246
FKRP,gene_expression,-0.019092454
RP2,gene_expression,-0.06739506
PIGK,gene_expression,0.029858895
ORMDL2,gene_expression,-0.08478941
PROSER1,gene_expression,0.062018216
RAVER1,gene_expression,0.020298421
FKBP15,gene_expression,-0.07706221
IFIH1,gene_expression,-0.019958453
NFE2L2,gene_expression,-0.027153907
CACNA2D2,gene_expression,0.009440475
CYP2R1,gene_expression,3.6744794e-05
IQGAP2,gene_expression,0.06949999
NUFIP2,gene_expression,-0.11327499
RNF149,gene_expression,-0.0030247858
ZBTB14,gene_expression,0.0247555
PIGF,gene_expression,-0.064650394
ECE1,gene_expression,0.0032085082
TCP11L2,gene_expression,0.10061027
TADA3,gene_expression,0.12826642
MAX,gene_expression,0.077978045
RTCA,gene_expression,-0.060837675
VPS29,gene_expression,-0.00012580269
AGK,gene_expression,-0.014190398
LATS2,gene_expression,-0.048641924
LIMS2,gene_expression,0.040312763
CLUAP1,gene_expression,0.098976016
LGALS8,gene_expression,0.08532835
RAP1B,gene_expression,-0.053261932
WWC3,gene_expression,-0.09088054
N6AMT1,gene_expression,0.07286251
ZYX,gene_expression,-0.083488554
NOTCH2,gene_expression,0.0144836195
ERCC2,gene_expression,0.03753462
CEP85L,gene_expression,0.0982388
WSB1,gene_expression,-0.03044649
WDYHV1,gene_expression,-0.080119215
ATP6AP1,gene_expression,0.011528335
WRNIP1,gene_expression,0.09255951
FAAH2,gene_expression,0.056455284
ZNF180,gene_expression,-0.09869584
GNG10,gene_expression,0.029778307
IFT88,gene_expression,0.027842876
ZFAT,gene_expression,0.082670644
ZNF585B,gene_expression,-0.11561978
MAPK3,gene_expression,-0.0046631647
DHX16,gene_expression,0.11703463
MBOAT1,gene_expression,0.08945057
ORC4,gene_expression,0.049023774
APBA3,gene_expression,-0.06225918
TRAPPC9,gene_expression,0.09037766
BRD7,gene_expression,0.08165628
ATAD5,gene_expression,-0.008758998
PNRC1,gene_expression,0.107841864
CDCP1,gene_expression,-0.034639172
TMLHE,gene_expression,0.008311654
ZYG11B,gene_expression,0.1129052
TSEN54,gene_expression,-0.002696916
CDH20,gene_expression,-0.10212946
GSN,gene_expression,0.09993504
OSGEP,gene_expression,-0.0055039935
PHKA1,gene_expression,-0.08227905
CYB5D1,gene_expression,-0.071047254
SCGB3A1,gene_expression,-0.023348078
TBC1D2,gene_expression,-0.11952631
UNC119,gene_expression,-0.05325239
WDR19,gene_expression,-0.035257056
CHCHD3,gene_expression,-0.07166143
IGF2BP1,gene_expression,-3.6379068e-05
TRIM24,gene_expression,-2.9817427e-05
BET1L,gene_expression,-0.07641867
LAYN,gene_expression,0.04006728
PIFO,gene_expression,0.046807688
MTG2,gene_expression,-0.06044842
LRRC6,gene_expression,-0.121687606
GNA11,gene_expression,-0.01825851
LHPP,gene_expression,0.031673495
FBXW2,gene_expression,0.06383914
ALDH2,gene_expression,0.006451783
NSL1,gene_expression,-0.037617583
MYNN,gene_expression,-0.08494938
USP19,gene_expression,0.11082403
CACNB3,gene_expression,0.07689354
RUSC1,gene_expression,-0.07013228
GARS,gene_expression,0.087318815
DDB1,gene_expression,-0.09913595
LAMP2,gene_expression,0.049051885
WDR34,gene_expression,-0.02513685
KCNMB3,gene_expression,0.096283995
RNF8,gene_expression,0.04702151
FEM1C,gene_expression,0.0674257
SPINK5,gene_expression,0.07893853
HNRNPR,gene_expression,-0.01713399
METRNL,gene_expression,-0.07648125
TESK2,gene_expression,0.080617696
WNK1,gene_expression,-0.08289591
PRPSAP2,gene_expression,-0.07788096
TIGD2,gene_expression,0.0045684595
SF3B3,gene_expression,-0.096479066
INPP4A,gene_expression,0.08692999
AGA,gene_expression,0.036099922
TMED4,gene_expression,-0.0665549
RPUSD4,gene_expression,0.09605142
NOL6,gene_expression,0.025551602
PSMD6,gene_expression,-0.0033998098
HFE,gene_expression,0.073427245
G6PC3,gene_expression,-0.051904455
RPAIN,gene_expression,0.08132873
PFKP,gene_expression,-0.069534086
SEL1L,gene_expression,-0.08517482
TIAM2,gene_expression,0.086798385
EIF3A,gene_expression,-0.06165921
YAF2,gene_expression,-0.021004025
CRY2,gene_expression,-0.0011695611
INPPL1,gene_expression,-0.10299596
SRSF8,gene_expression,0.025834534
COBL,gene_expression,-0.030804299
POGZ,gene_expression,0.04604027
PDCD10,gene_expression,0.007039407
TIMM21,gene_expression,0.056771915
CFLAR,gene_expression,-0.08834434
SLC25A39,gene_expression,0.06679168
ARFGEF2,gene_expression,-0.100466415
MED29,gene_expression,0.09454831
AFMID,gene_expression,0.14646655
GREB1,gene_expression,0.09539949
DIDO1,gene_expression,-0.06618605
SUV39H2,gene_expression,-0.05795467
CACFD1,gene_expression,-0.010461193
TRIM52,gene_expression,0.098742455
SPG11,gene_expression,-0.14092179
H2AFY,gene_expression,-0.0646501
ANAPC4,gene_expression,-0.013039523
PSEN2,gene_expression,0.0059356866
IARS2,gene_expression,-0.03357774
AP2A2,gene_expression,0.0071855187
SIPA1L1,gene_expression,-0.08120247
DAB2,gene_expression,0.083584376
SUSD6,gene_expression,0.083753124
TMEM184C,gene_expression,0.036562584
MAML1,gene_expression,-0.015257022
CSGALNACT2,gene_expression,-0.0074070613
MRPL35,gene_expression,0.041183777
EHD4,gene_expression,0.106029436
PURB,gene_expression,-0.07792164
SIRT4,gene_expression,0.09121696
ATL2,gene_expression,-0.0014495373
DYNLL2,gene_expression,-0.098853745
ZNF559,gene_expression,-0.0014189288
KIAA1211L,gene_expression,0.0983704
EHD1,gene_expression,-0.121291615
HMGB1,gene_expression,-0.06382961
SLC7A1,gene_expression,-0.08590691
ZNF561,gene_expression,-0.019738737
ZSWIM3,gene_expression,-0.10127959
ANKRD13C,gene_expression,-0.22291923
WDR4,gene_expression,0.03960176
CAB39L,gene_expression,-0.030448036
HIBCH,gene_expression,0.062233675
ZNRD1,gene_expression,-0.030744212
CAV2,gene_expression,0.079365335
KCTD10,gene_expression,0.07687925
TXNDC16,gene_expression,0.010276915
PAK1,gene_expression,-0.092073
MBD4,gene_expression,0.054363575
ZC3H10,gene_expression,-0.016085543
PTPN2,gene_expression,-0.0824924
CHIC2,gene_expression,-0.04072999
VAT1L,gene_expression,0.03210855
ABHD13,gene_expression,0.08381064
KIAA0753,gene_expression,0.121414326
TXN2,gene_expression,0.07417692
CNOT11,gene_expression,0.106893554
GTF2IRD2B,gene_expression,0.08194324
JMJD8,gene_expression,0.006835414
STK26,gene_expression,0.050000764
PRMT7,gene_expression,-0.071399935
EBAG9,gene_expression,-0.06678212
PPP1R21,gene_expression,0.09018289
RINT1,gene_expression,-0.07929942
RASA2,gene_expression,0.069399565
WDR73,gene_expression,-0.009452204
AMZ2,gene_expression,0.086712934
LARP4,gene_expression,-0.07783074
PNOC,gene_expression,0.0765301
TMCO6,gene_expression,0.06358011
CCNJ,gene_expression,0.09133724
STKLD1,gene_expression,-0.06887795
TNRC6C,gene_expression,-0.08273619
RBM25,gene_expression,-0.06026242
CEP162,gene_expression,-0.069317006
IBSP,gene_expression,-0.09707894
CXCR6,gene_expression,-0.03724519
SDCBP,gene_expression,0.043118928
KCNJ2,gene_expression,-0.053213987
CNOT10,gene_expression,-0.08511038
NACAD,gene_expression,-0.01320019
