,,coef
MAPK7,gene_expression,4.4532986e-05
CCDC146,gene_expression,0.0
ATG4C,gene_expression,1.504016e-06
EIF3G,gene_expression,0.0012123958
ARHGEF18,gene_expression,0.00058342976
SNRPB2,gene_expression,3.1394225e-07
TCTA,gene_expression,0.0
DESI2,gene_expression,0.0
UBE3A,gene_expression,6.629749e-07
PARS2,gene_expression,5.7350633e-05
SDF2,gene_expression,0.0
DTNBP1,gene_expression,0.00022633292
CIR1,gene_expression,0.0
ACTR3,gene_expression,4.7443536e-05
NME6,gene_expression,0.0
NCOA5,gene_expression,0.0
SATB1,gene_expression,7.222001e-05
SPACA1,gene_expression,0.0
DCK,gene_expression,5.4651166e-05
LZTR1,gene_expression,0.0
CEP85,gene_expression,0.0
NDST1,gene_expression,7.6537135e-06
TTI1,gene_expression,0.0
ZNF25,gene_expression,0.0
RBM15,gene_expression,0.0
CCDC124,gene_expression,0.0
SLC4A5,gene_expression,2.3409696e-07
BCLAF1,gene_expression,0.0
ABHD8,gene_expression,0.0
PLD4,gene_expression,0.0001314282
LRRC58,gene_expression,0.0
FBXW9,gene_expression,0.0006577902
POLR1B,gene_expression,8.523589e-06
IK,gene_expression,0.0
SUMO1,gene_expression,0.0027720956
SEC13,gene_expression,0.00019878405
HES3,gene_expression,0.0
OLIG2,gene_expression,0.0
SNX2,gene_expression,6.903626e-05
CDV3,gene_expression,0.0
RHPN2,gene_expression,1.5967153e-07
HOMEZ,gene_expression,0.0
RGPD5,gene_expression,0.0
ST6GALNAC6,gene_expression,0.0
ARHGEF7,gene_expression,0.00010309867
RAB13,gene_expression,0.00020249402
ZNF784,gene_expression,0.0
METTL1,gene_expression,0.0
TOP1MT,gene_expression,0.0
OGFOD1,gene_expression,0.0
ACACB,gene_expression,7.0992115e-05
SEMA4B,gene_expression,0.0
MAN2B2,gene_expression,1.0749235e-07
S100A10,gene_expression,0.0
RGMA,gene_expression,0.0
PRAF2,gene_expression,0.0
NEK1,gene_expression,0.0
MPHOSPH9,gene_expression,0.0
SH2B1,gene_expression,8.243651e-08
SMARCC1,gene_expression,4.8989607e-10
CCDC58,gene_expression,0.0
CYB561,gene_expression,0.0
UQCRHL,gene_expression,0.0
SPDYE6,gene_expression,0.0
DLG4,gene_expression,1.7032917e-05
ATG13,gene_expression,1.8367857e-07
EIF1AY,gene_expression,0.0
DAZAP1,gene_expression,0.0
GPATCH1,gene_expression,0.0
TRIM3,gene_expression,0.0
MVB12B,gene_expression,0.0002484885
HEY1,gene_expression,6.4471487e-06
EPN2,gene_expression,9.485355e-07
SYAP1,gene_expression,0.0
ZFAND1,gene_expression,0.0
MERTK,gene_expression,0.0
VAPA,gene_expression,3.2991093e-06
SDHAF3,gene_expression,0.0
ARID4A,gene_expression,0.00021676798
FCRL2,gene_expression,0.0
KIAA2026,gene_expression,0.0
PPP3CA,gene_expression,1.1630954e-05
MUTYH,gene_expression,2.116886e-06
SLC25A11,gene_expression,8.067654e-08
YTHDF1,gene_expression,0.0
MRFAP1,gene_expression,0.0
NKAP,gene_expression,0.0
ISM1,gene_expression,0.0
MITD1,gene_expression,0.0
ACADS,gene_expression,1.9792652e-07
OR5D16,gene_expression,5.9026165e-06
VOPP1,gene_expression,0.0
TXK,gene_expression,9.673637e-06
ADAMTSL5,gene_expression,5.5905366e-07
ZNF540,gene_expression,0.0
ALOX5,gene_expression,3.8244918e-05
SBNO2,gene_expression,0.0
PPP3CC,gene_expression,5.4421624e-05
KCTD11,gene_expression,0.0
DENND3,gene_expression,1.52485545e-05
SCLY,gene_expression,1.0125696e-05
APLF,gene_expression,0.0
CPA5,gene_expression,0.0
MRPL10,gene_expression,1.7657152e-05
SNTB1,gene_expression,0.0
SYT15,gene_expression,0.0
IL15RA,gene_expression,6.155356e-07
AGPAT3,gene_expression,3.8277904e-07
USPL1,gene_expression,0.0
CTNND1,gene_expression,7.275458e-05
DIS3L,gene_expression,0.0
PYROXD2,gene_expression,0.0
TMEM51,gene_expression,0.0
CXXC5,gene_expression,1.0289035e-05
DMRTB1,gene_expression,0.0
NCOA1,gene_expression,2.3899784e-05
ZNF207,gene_expression,0.0
TCIRG1,gene_expression,0.0008092946
DHX40,gene_expression,0.0
COMMD10,gene_expression,1.5388122e-06
GBP2,gene_expression,0.0
SEPHS2,gene_expression,7.9948734e-07
KCTD2,gene_expression,0.0
TMC3,gene_expression,0.0
RBL1,gene_expression,0.00027313197
SLC9A9,gene_expression,0.0002791764
TBC1D22A,gene_expression,0.0
HP1BP3,gene_expression,0.0
SLC5A6,gene_expression,2.5619764e-05
GOLGB1,gene_expression,0.0007655627
RRP1B,gene_expression,0.0
ZXDA,gene_expression,0.0
HDHD2,gene_expression,0.0
F8A1,gene_expression,0.0
LHX6,gene_expression,0.0
MTRR,gene_expression,1.8745406e-05
ADSL,gene_expression,4.537753e-08
NIN,gene_expression,0.0
RIN2,gene_expression,1.9626006e-05
CNDP2,gene_expression,2.4613146e-06
UBE2A,gene_expression,8.778421e-05
RFX7,gene_expression,0.0
CCDC28B,gene_expression,0.0
MLX,gene_expression,1.0665822e-06
ARCN1,gene_expression,1.9955557e-06
SCARF1,gene_expression,6.220019e-08
ALKBH2,gene_expression,9.443301e-10
RNASEH2C,gene_expression,0.0
HNRNPAB,gene_expression,0.0
GBE1,gene_expression,4.593206e-05
GPC5,gene_expression,1.6262486e-06
SPATA20,gene_expression,0.0
NQO1,gene_expression,2.4561044e-07
MINK1,gene_expression,1.008518e-06
ZER1,gene_expression,0.0
GPATCH2L,gene_expression,0.0
MFAP1,gene_expression,1.6710072e-05
LIMA1,gene_expression,0.0
ZFAND3,gene_expression,0.0
SLC46A1,gene_expression,1.0373802e-08
ARHGEF10L,gene_expression,8.744549e-06
SMG1,gene_expression,1.4713436e-09
RSBN1,gene_expression,0.0
PBLD,gene_expression,0.0
CYBB,gene_expression,2.3684584e-05
HSPE1,gene_expression,0.0
EXT2,gene_expression,8.830499e-06
IWS1,gene_expression,1.787468e-07
NOL4L,gene_expression,0.0
HELQ,gene_expression,0.0
FASTKD1,gene_expression,0.0
VDAC3,gene_expression,0.00016434064
RGS19,gene_expression,0.0
M6PR,gene_expression,0.0005173424
MFSD9,gene_expression,0.0
NKIRAS1,gene_expression,0.0
NFATC1,gene_expression,1.4530787e-06
MAGEC2,gene_expression,0.0
FCGR2B,gene_expression,7.357392e-06
CMBL,gene_expression,0.0
EIF2AK4,gene_expression,0.0
ERCC6,gene_expression,0.0014328243
JADE2,gene_expression,4.911527e-06
PILRA,gene_expression,5.883351e-06
ZNF716,gene_expression,0.0
HEATR5A,gene_expression,0.0
ARL2BP,gene_expression,0.0
NCEH1,gene_expression,1.2675168e-06
TBL3,gene_expression,2.4024388e-08
SLC35B3,gene_expression,5.44806e-06
PLXNB2,gene_expression,0.0
HADHB,gene_expression,4.8050683e-08
MAP7,gene_expression,0.0
MSRA,gene_expression,1.2796146e-06
PGD,gene_expression,0.0
AZIN1,gene_expression,3.703828e-10
MARCKSL1,gene_expression,0.0
ARL6IP5,gene_expression,0.0
PDCD4,gene_expression,2.0716561e-08
PER3,gene_expression,0.0
RIMS3,gene_expression,0.0
NIFK,gene_expression,0.0
CDK5RAP3,gene_expression,0.0
PDE8A,gene_expression,0.0
RNPEPL1,gene_expression,0.0
KPNA3,gene_expression,6.669299e-08
NUS1,gene_expression,0.0
DARS2,gene_expression,9.3742365e-08
ARMC6,gene_expression,0.0
PRR4,gene_expression,0.0
DMTF1,gene_expression,0.0
MAST3,gene_expression,0.0
SIAH3,gene_expression,0.0
RPP21,gene_expression,3.9489098e-08
AEBP2,gene_expression,1.3339572e-07
MAGED1,gene_expression,2.2228928e-06
HSPD1,gene_expression,2.7142798e-06
TVP23C,gene_expression,0.0
COPS3,gene_expression,0.0011863313
SLC38A6,gene_expression,0.0
TACSTD2,gene_expression,0.0
TSPAN15,gene_expression,0.0
VMP1,gene_expression,0.0
COL4A3BP,gene_expression,5.3546887e-07
ZGPAT,gene_expression,0.0
FGD2,gene_expression,3.0130154e-06
AKT3,gene_expression,0.00014556393
ZMIZ2,gene_expression,0.0
TAB1,gene_expression,0.00032511694
EIF3L,gene_expression,0.00014202703
ZNF692,gene_expression,0.0
MRPS18C,gene_expression,0.0004406356
METTL7A,gene_expression,2.4537617e-06
CGGBP1,gene_expression,0.0
MRPS6,gene_expression,0.0006400578
CRIP1,gene_expression,0.0
DUT,gene_expression,0.0036868004
KNSTRN,gene_expression,0.0
BLOC1S6,gene_expression,0.0008004416
DDX6,gene_expression,3.8869987e-09
GPR19,gene_expression,0.0
NOL12,gene_expression,0.0
HSPA14,gene_expression,0.00013969149
GAB3,gene_expression,0.0
MIER1,gene_expression,0.0
PACS1,gene_expression,9.651417e-06
SAMHD1,gene_expression,0.0
TCF4,gene_expression,4.2761538e-05
CR2,gene_expression,2.3657438e-05
ZNF600,gene_expression,0.0
TMEM14B,gene_expression,0.0
MAP3K7CL,gene_expression,0.0
BCL7A,gene_expression,0.0
SSBP2,gene_expression,0.0
MAPK11,gene_expression,0.00024905542
LIG4,gene_expression,6.2148906e-06
SLC25A5,gene_expression,2.4726685e-06
PPM1F,gene_expression,0.0
PAM,gene_expression,0.0
COMMD6,gene_expression,1.5140761e-05
METTL16,gene_expression,0.0
CLN6,gene_expression,0.0
NF2,gene_expression,1.1144541e-07
PPP2R3A,gene_expression,0.0
SPTLC2,gene_expression,1.3343309e-06
UCHL1,gene_expression,3.0916783e-06
MYADM,gene_expression,0.0
IDH1,gene_expression,1.4249688e-06
LSM4,gene_expression,1.0414526e-05
TSR3,gene_expression,1.14346e-07
CD302,gene_expression,0.0
SPHAR,gene_expression,0.0
DPPA3,gene_expression,0.0
NEXN,gene_expression,0.0
METAP1,gene_expression,0.0
MDM2,gene_expression,0.0006730122
CFAP126,gene_expression,0.0
GTF2A1,gene_expression,0.00013041521
WDR83OS,gene_expression,0.0
MCCC1,gene_expression,0.00018317194
CTDNEP1,gene_expression,0.00018312212
RGS13,gene_expression,0.0
TUT1,gene_expression,0.0
RUVBL1,gene_expression,0.00028872094
MTRF1,gene_expression,0.0
GOLGA5,gene_expression,0.00050387287
SF3B1,gene_expression,2.2541882e-07
ZDHHC14,gene_expression,0.0
FNBP4,gene_expression,0.0
CXCR4,gene_expression,0.00041845534
MAF,gene_expression,2.42649e-10
UCHL3,gene_expression,2.1477323e-05
NT5E,gene_expression,1.727337e-07
MTX3,gene_expression,0.0
MEX3C,gene_expression,5.1299808e-06
RNF122,gene_expression,0.0
ZDHHC23,gene_expression,0.0
EDC3,gene_expression,2.086955e-09
ARNTL,gene_expression,3.0671498e-07
IL23A,gene_expression,1.8523564e-05
TCTN3,gene_expression,5.5720056e-06
RHOU,gene_expression,0.00011010042
HLA-A,gene_expression,1.1336556e-05
DYM,gene_expression,0.0
DYNC1LI2,gene_expression,1.3269359e-05
XXYLT1,gene_expression,0.0
SH3BP4,gene_expression,0.0
KIAA0513,gene_expression,0.0
SPDEF,gene_expression,0.0
ADAP2,gene_expression,0.0
IL16,gene_expression,1.7138521e-09
CASQ1,gene_expression,0.0
PPP2R2D,gene_expression,1.3118291e-06
TESK1,gene_expression,2.9018213e-07
RPL27,gene_expression,0.0005892701
ITGAM,gene_expression,1.6186355e-05
TSC2,gene_expression,8.982087e-06
CHML,gene_expression,7.459744e-05
CCNB1IP1,gene_expression,0.0
PI4KA,gene_expression,3.654904e-08
ATP1B3,gene_expression,0.0020365978
PIGT,gene_expression,0.00024231973
MMD,gene_expression,0.0
CTSE,gene_expression,1.2590331e-07
CYCS,gene_expression,1.59575e-05
EVL,gene_expression,1.2682441e-05
PBXIP1,gene_expression,0.0
PCYT2,gene_expression,4.8932924e-09
YRDC,gene_expression,0.0
MNX1,gene_expression,0.0
BRMS1,gene_expression,1.5525713e-06
TRIP11,gene_expression,0.0008141797
WDR35,gene_expression,2.8205327e-06
IFI16,gene_expression,0.0
TSPAN1,gene_expression,0.0
PIGM,gene_expression,9.704536e-07
WRAP53,gene_expression,0.00017163967
ZNF821,gene_expression,0.0
DDR2,gene_expression,0.0
POT1,gene_expression,0.00061294844
EVPL,gene_expression,2.9760496e-08
PSAP,gene_expression,1.0540793e-05
FKBP14,gene_expression,0.00078546756
CASP9,gene_expression,3.2464625e-06
COA4,gene_expression,2.2054164e-10
STAB1,gene_expression,6.0866245e-05
BID,gene_expression,9.005647e-06
CUEDC2,gene_expression,0.0
FAM214A,gene_expression,0.0
NDC1,gene_expression,7.230245e-05
PKNOX1,gene_expression,1.5857626e-05
FBLN5,gene_expression,1.3432304e-05
UBAP2,gene_expression,0.0
B4GAT1,gene_expression,2.4646877e-07
CIAO1,gene_expression,1.8627328e-06
MCM7,gene_expression,6.368812e-05
ACTL6A,gene_expression,2.0639618e-06
SGSM2,gene_expression,0.0
FOPNL,gene_expression,0.0
PEX19,gene_expression,6.1107974e-05
PABPC4,gene_expression,0.0
CMC1,gene_expression,0.0
CWC22,gene_expression,2.1735668e-06
MAP4,gene_expression,0.0
KIDINS220,gene_expression,0.00068128086
DYRK1B,gene_expression,0.0
VPS54,gene_expression,4.1772805e-06
PARVB,gene_expression,3.7170348e-06
NDUFB2,gene_expression,0.00032003477
CYP4V2,gene_expression,3.4479973e-07
BNIP1,gene_expression,1.1017848e-08
VHL,gene_expression,2.3319279e-05
RBSN,gene_expression,0.0
THOC5,gene_expression,6.5626477e-06
HBA1,gene_expression,0.00025554863
MYO5A,gene_expression,6.046773e-05
RAB40C,gene_expression,2.2437689e-05
FAM118B,gene_expression,0.0
PAFAH2,gene_expression,0.0
DNAJB11,gene_expression,0.0012617295
FKRP,gene_expression,0.0
RP2,gene_expression,3.915038e-09
PIGK,gene_expression,4.902036e-05
ORMDL2,gene_expression,0.0
PROSER1,gene_expression,0.0
RAVER1,gene_expression,0.0
FKBP15,gene_expression,0.0
IFIH1,gene_expression,0.00037326018
NFE2L2,gene_expression,0.0
CACNA2D2,gene_expression,3.4835506e-05
CYP2R1,gene_expression,2.2605898e-08
IQGAP2,gene_expression,3.4971765e-06
NUFIP2,gene_expression,0.0
RNF149,gene_expression,0.0
ZBTB14,gene_expression,0.0
PIGF,gene_expression,7.315851e-06
ECE1,gene_expression,1.6329787e-07
TCP11L2,gene_expression,0.0
TADA3,gene_expression,0.0023339002
MAX,gene_expression,3.8095527e-07
RTCA,gene_expression,0.0
VPS29,gene_expression,7.000519e-08
AGK,gene_expression,3.0388932e-08
LATS2,gene_expression,4.9984813e-08
LIMS2,gene_expression,0.0
CLUAP1,gene_expression,4.587309e-06
LGALS8,gene_expression,0.0
RAP1B,gene_expression,0.00031012506
WWC3,gene_expression,0.0
N6AMT1,gene_expression,6.8157115e-06
ZYX,gene_expression,0.0
NOTCH2,gene_expression,0.00013695883
ERCC2,gene_expression,0.0012697043
CEP85L,gene_expression,0.0
WSB1,gene_expression,6.6328284e-06
WDYHV1,gene_expression,0.0
ATP6AP1,gene_expression,9.88064e-05
WRNIP1,gene_expression,0.0
FAAH2,gene_expression,0.0
ZNF180,gene_expression,0.0
GNG10,gene_expression,0.0001225149
IFT88,gene_expression,5.743244e-06
ZFAT,gene_expression,0.0
ZNF585B,gene_expression,0.0
MAPK3,gene_expression,5.0874285e-05
DHX16,gene_expression,7.5588227e-06
MBOAT1,gene_expression,1.4901312e-07
ORC4,gene_expression,0.00020160429
APBA3,gene_expression,7.891277e-10
TRAPPC9,gene_expression,2.1435999e-05
BRD7,gene_expression,1.4830558e-08
ATAD5,gene_expression,0.0
PNRC1,gene_expression,0.0
CDCP1,gene_expression,0.0
TMLHE,gene_expression,3.2060166e-10
ZYG11B,gene_expression,0.0
TSEN54,gene_expression,1.4595415e-07
CDH20,gene_expression,0.0
GSN,gene_expression,0.00056157593
OSGEP,gene_expression,0.0
PHKA1,gene_expression,4.9685536e-06
CYB5D1,gene_expression,0.0
SCGB3A1,gene_expression,0.0
TBC1D2,gene_expression,0.0
UNC119,gene_expression,0.0
WDR19,gene_expression,1.8385274e-05
CHCHD3,gene_expression,7.8698935e-07
IGF2BP1,gene_expression,3.300885e-08
TRIM24,gene_expression,1.6624515e-09
BET1L,gene_expression,0.0004928496
LAYN,gene_expression,0.0
PIFO,gene_expression,0.0
MTG2,gene_expression,0.0
LRRC6,gene_expression,0.0
GNA11,gene_expression,2.0357927e-05
LHPP,gene_expression,6.078775e-08
FBXW2,gene_expression,0.00011200099
ALDH2,gene_expression,1.1246858e-07
NSL1,gene_expression,3.5024506e-05
MYNN,gene_expression,0.0
USP19,gene_expression,8.270589e-05
CACNB3,gene_expression,0.001987975
RUSC1,gene_expression,0.0
GARS,gene_expression,0.0019591632
DDB1,gene_expression,0.0005098631
LAMP2,gene_expression,2.0856319e-06
WDR34,gene_expression,4.3802747e-06
KCNMB3,gene_expression,5.0490704e-05
RNF8,gene_expression,8.643852e-05
FEM1C,gene_expression,2.0353357e-06
SPINK5,gene_expression,2.8128328e-08
HNRNPR,gene_expression,2.8185295e-06
METRNL,gene_expression,0.0
TESK2,gene_expression,0.0
WNK1,gene_expression,0.0
PRPSAP2,gene_expression,0.0
TIGD2,gene_expression,0.0
SF3B3,gene_expression,3.765401e-05
INPP4A,gene_expression,0.0003363911
AGA,gene_expression,9.284687e-06
TMED4,gene_expression,0.0
RPUSD4,gene_expression,0.0
NOL6,gene_expression,5.285096e-07
PSMD6,gene_expression,6.1154395e-05
HFE,gene_expression,3.0560408e-05
G6PC3,gene_expression,9.180017e-07
RPAIN,gene_expression,0.0
PFKP,gene_expression,0.0
SEL1L,gene_expression,3.473002e-05
TIAM2,gene_expression,2.8548317e-05
EIF3A,gene_expression,0.00014040433
YAF2,gene_expression,1.6529465e-07
CRY2,gene_expression,0.0
INPPL1,gene_expression,0.00016356495
SRSF8,gene_expression,0.0
COBL,gene_expression,0.0
POGZ,gene_expression,0.0
PDCD10,gene_expression,0.0
TIMM21,gene_expression,4.9250413e-09
CFLAR,gene_expression,0.00031901355
SLC25A39,gene_expression,0.0
ARFGEF2,gene_expression,5.2380918e-05
MED29,gene_expression,2.2833649e-07
AFMID,gene_expression,5.74456e-09
GREB1,gene_expression,2.2313472e-05
DIDO1,gene_expression,5.580989e-08
SUV39H2,gene_expression,3.9917115e-05
CACFD1,gene_expression,1.9620636e-08
TRIM52,gene_expression,0.0
SPG11,gene_expression,0.0
H2AFY,gene_expression,0.0
ANAPC4,gene_expression,1.9318095e-05
PSEN2,gene_expression,0.0001174255
IARS2,gene_expression,2.065983e-05
AP2A2,gene_expression,1.0061956e-06
SIPA1L1,gene_expression,6.758227e-10
DAB2,gene_expression,1.5017699e-05
SUSD6,gene_expression,0.0
TMEM184C,gene_expression,0.0
MAML1,gene_expression,2.4955865e-05
CSGALNACT2,gene_expression,2.2964394e-10
MRPL35,gene_expression,7.088656e-05
EHD4,gene_expression,0.0
PURB,gene_expression,0.0
SIRT4,gene_expression,2.5697542e-05
ATL2,gene_expression,0.0
DYNLL2,gene_expression,2.2050739e-05
ZNF559,gene_expression,0.0
KIAA1211L,gene_expression,0.0
EHD1,gene_expression,0.0
HMGB1,gene_expression,2.7795122e-06
SLC7A1,gene_expression,2.1268168e-06
ZNF561,gene_expression,0.0
ZSWIM3,gene_expression,0.0
ANKRD13C,gene_expression,0.0
WDR4,gene_expression,0.0
CAB39L,gene_expression,1.7321901e-07
HIBCH,gene_expression,0.0
ZNRD1,gene_expression,1.6323424e-06
CAV2,gene_expression,0.0
KCTD10,gene_expression,0.0
TXNDC16,gene_expression,0.0
PAK1,gene_expression,5.5791887e-05
MBD4,gene_expression,0.00010561335
ZC3H10,gene_expression,0.0
PTPN2,gene_expression,3.241446e-05
CHIC2,gene_expression,0.0
VAT1L,gene_expression,0.0
ABHD13,gene_expression,0.0
KIAA0753,gene_expression,0.0
TXN2,gene_expression,1.901975e-05
CNOT11,gene_expression,6.57237e-08
GTF2IRD2B,gene_expression,0.0
JMJD8,gene_expression,0.0
STK26,gene_expression,0.0
PRMT7,gene_expression,4.8013572e-08
EBAG9,gene_expression,1.0112142e-05
PPP1R21,gene_expression,0.0
RINT1,gene_expression,1.2458911e-09
RASA2,gene_expression,4.2339503e-05
WDR73,gene_expression,0.0
AMZ2,gene_expression,0.0
LARP4,gene_expression,0.0
PNOC,gene_expression,3.9587936e-05
TMCO6,gene_expression,0.0
CCNJ,gene_expression,0.0
STKLD1,gene_expression,0.0
TNRC6C,gene_expression,0.00019972728
RBM25,gene_expression,0.0
CEP162,gene_expression,9.327044e-05
IBSP,gene_expression,1.6528327e-05
CXCR6,gene_expression,7.2675844e-06
SDCBP,gene_expression,1.914244e-06
KCNJ2,gene_expression,2.3414297e-05
CNOT10,gene_expression,1.0033672e-08
NACAD,gene_expression,0.0
KIF20B,gene_expression,3.2483063e-06
MIIP,gene_expression,0.0
PCK2,gene_expression,2.3597825e-07
DCAF8,gene_expression,3.6121586e-05
NBN,gene_expression,0.00011869508
PDCD2L,gene_expression,0.0
PRKCB,gene_expression,7.93444e-06
NOM1,gene_expression,0.0
ECH1,gene_expression,0.0
LMBR1,gene_expression,0.0
NEIL2,gene_expression,0.000102659506
TMPPE,gene_expression,0.0
TRIM65,gene_expression,0.0
IFT74,gene_expression,8.459416e-06
SLC25A40,gene_expression,0.0
