,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
"Cell Cycle, Mitotic",0.002480746,6.0,0.002480746,0.22609517,-0.37322816
Binding and Uptake of Ligands by Scavenger Receptors,0.0022114385,6.0,0.0022114385,0.16083282,-0.42067266
Axon guidance,0.00012939388,9.0,0.00012939388,-0.3437172,-1.6135322
Signaling by Receptor Tyrosine Kinases,0.0083505595,13.0,0.0083505595,1.64855,-1.2666049
Miscellaneous transport and binding events,8.552447e-08,2.0,8.552447e-08,-0.375053,0.2911627
Iron uptake and transport,0.003778846,2.0,0.003778846,0.54066885,0.9568756
ECM proteoglycans,1.6257289e-05,2.0,1.6257289e-05,-0.371134,0.2940117
Transcriptional regulation of white adipocyte differentiation,7.5300973e-06,2.0,7.5300973e-06,-0.3732489,0.29247424
Striated Muscle Contraction,3.165926e-07,2.0,3.165926e-07,-0.374997,0.2912034
Base Excision Repair,0.0001294381,3.0,0.0001294381,-0.34370646,0.03859741
Regulation of beta-cell development,4.2314073e-06,5.0,4.2314073e-06,-0.3740483,-0.53416777
Metabolism of lipids,2.1230238e-05,12.0,2.1230238e-05,-0.36992893,-2.4586484
Cellular responses to stress,0.0050916485,6.0,0.0050916485,0.8588054,0.08674061
Dissolution of Fibrin Clot,1.0729644e-06,2.0,1.0729644e-06,-0.3748137,0.29133666
Signaling by NOTCH,0.0049172915,6.0,0.0049172915,0.8165528,0.056023747
Formation of Fibrin Clot (Clotting Cascade),0.0001380364,4.0,0.0001380364,-0.3416228,-0.23524144
Laminin interactions,2.1796886e-07,2.0,2.1796886e-07,-0.3750209,0.29118603
Platelet Adhesion to exposed collagen,0.000118503034,2.0,0.000118503034,-0.34635642,0.31202456
Diseases of signal transduction,0.00021507604,10.0,0.00021507604,-0.3229535,-1.873791
Innate Immune System,0.0007945101,14.0,0.0007945101,-0.18253697,-2.8731253
Reversible hydration of carbon dioxide,0.0003048601,2.0,0.0003048601,-0.30119577,0.34485555
Synthesis of DNA,0.0005284655,4.0,0.0005284655,-0.2470086,-0.16645865
O2/CO2 exchange in erythrocytes,0.0015634934,3.0,0.0015634934,0.0038137555,0.29123822
Fanconi Anemia Pathway,0.00918647,2.0,0.00918647,1.8511195,1.9095491
Chromosome Maintenance,0.0055965506,3.0,0.0055965506,0.98116034,1.0017513
Smooth Muscle Contraction,0.00934142,2.0,0.00934142,1.8886691,1.9368471
Intracellular oxygen transport,0.0,2.0,0.0,-0.37507373,0.29114762
Meiosis,7.669633e-05,4.0,7.669633e-05,-0.3564876,-0.24604788
Surfactant metabolism,6.914029e-06,2.0,6.914029e-06,-0.3733982,0.2923657
Epigenetic regulation of gene expression,3.0905965e-06,6.0,3.0905965e-06,-0.37432477,-0.8097224
Signaling by Hedgehog,0.0005286547,4.0,0.0005286547,-0.24696276,-0.16642532
Macroautophagy,1.7027968e-06,2.0,1.7027968e-06,-0.37466106,0.29144764
Transmission across Chemical Synapses,2.071697e-05,6.0,2.071697e-05,-0.3700533,-0.80661714
Receptor Mediated Mitophagy,7.3832024e-07,2.0,7.3832024e-07,-0.3748948,0.2912777
Cell surface interactions at the vascular wall,0.009242086,4.0,0.009242086,1.8645971,1.36864
DNA Damage Bypass,3.4577948e-05,3.0,3.4577948e-05,-0.3666943,0.021885669
Myogenesis,0.00040899828,2.0,0.00040899828,-0.27595955,0.3632018
Signaling by Nuclear Receptors,0.00016286138,3.0,0.00016286138,-0.33560687,0.04448566
Chromatin modifying enzymes,0.00081641437,6.0,0.00081641437,-0.17722882,-0.66643727
Nonsense-Mediated Decay (NMD),4.0712725e-06,3.0,4.0712725e-06,-0.3740871,0.016511243
Cardiac conduction,0.0045306245,8.0,0.0045306245,0.72285026,-0.5628035
Transcriptional regulation of pluripotent stem cells,0.0004267312,3.0,0.0004267312,-0.27166227,0.09097222
Integrin signaling,0.0020502235,2.0,0.0020502235,0.12176497,0.65234023
Pyrophosphate hydrolysis,2.1474773e-06,2.0,2.1474773e-06,-0.3745533,0.29152596
Diseases of metabolism,6.477498e-06,7.0,6.477498e-06,-0.373504,-1.0844795
Elastic fibre formation,2.326054e-05,2.0,2.326054e-05,-0.3694369,0.2952455
DNA Double-Strand Break Repair,0.0012211427,4.0,0.0012211427,-0.079149425,-0.044428114
Mitochondrial calcium ion transport,0.00032073024,2.0,0.00032073024,-0.2973499,0.34765142
Neurodegenerative Diseases,2.0035131e-05,2.0,2.0035131e-05,-0.37021855,0.29467726
Translation,0.010369107,7.0,0.010369107,2.1377127,0.74112904
Potassium Channels,2.9440798e-05,6.0,2.9440798e-05,-0.3679392,-0.80508024
RNA Polymerase I Transcription,1.7484897e-05,4.0,1.7484897e-05,-0.37083653,-0.2564793
Signal regulatory protein family interactions,0.00045023992,2.0,0.00045023992,-0.26596534,0.37046742
rRNA processing,2.7479693e-08,3.0,2.7479693e-08,-0.37506706,0.01579883
MAPK family signaling cascades,0.0004476054,3.0,0.0004476054,-0.26660374,0.09464967
DNA Damage Reversal,9.1467115e-07,3.0,9.1467115e-07,-0.37485206,0.015955126
Nucleotide Excision Repair,0.017102957,3.0,0.017102957,3.7695527,3.0288613
M/G1 Transition,0.0027472866,2.0,0.0027472866,0.290687,0.7751434
Death Receptor Signalling,0.00017675456,5.0,0.00017675456,-0.3322401,-0.50377405
Inositol phosphate metabolism,0.00075788057,13.0,0.00075788057,-0.19141355,-2.6042247
Insulin-like Growth Factor-2 mRNA Binding Proteins (IGF2BPs/IMPs/VICKZs) bind RNA,5.496137e-08,2.0,5.496137e-08,-0.3750604,0.2911573
Regulation of mRNA stability by proteins that bind AU-rich elements,0.00023954429,6.0,0.00023954429,-0.317024,-0.7680658
