,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
ABC transporter disorders,0.0002380457,16.0,0.0002380457,-0.13479346,-2.2262175
Uptake and actions of bacterial toxins,2.3508703e-06,5.0,2.3508703e-06,-0.22957423,-0.43600845
Integrin alphaIIb beta3 signaling,0.0020502238,3.0,0.0020502238,0.5939439,0.4925219
Protein methylation,0.0011661074,2.0,0.0011661074,0.23841116,0.4064387
Transcriptional activation of mitochondrial biogenesis,6.795121e-05,2.0,6.795121e-05,-0.20319414,0.08969254
WNT ligand biogenesis and trafficking,3.002212e-06,2.0,3.002212e-06,-0.2293123,0.07095901
Nucleosome assembly,0.007901548,2.0,0.007901548,2.946957,2.3491726
Mitotic G1-G1/S phases,0.002476403,4.0,0.002476403,0.76532483,0.4465202
"TET1,2,3 and TDG demethylate DNA",1.5552679e-10,2.0,1.5552679e-10,-0.23051953,0.07009311
Tandem pore domain potassium channels,2.6946952e-07,7.0,2.6946952e-07,-0.23041125,-0.77446175
MicroRNA (miRNA) biogenesis,2.5209104e-09,2.0,2.5209104e-09,-0.2305186,0.07009379
Formation of the cornified envelope,1.3632653e-06,2.0,1.3632653e-06,-0.22997138,0.070486285
Signaling by Interleukins,0.0011197212,12.0,0.0011197212,0.21975775,-1.2962058
Toll-Like Receptors Cascades,0.00018221329,10.0,0.00018221329,-0.15724555,-1.2287624
Defective Mismatch Repair Associated With MSH3,7.957759e-06,2.0,7.957759e-06,-0.22731952,0.07238835
Eukaryotic Translation Initiation,0.011856045,3.0,0.011856045,4.5371923,3.3208597
IP6 and IP7 transport between cytosol and nucleus,0.0,2.0,0.0,-0.2305196,0.07009306
Signaling by Leptin,4.8888232e-06,2.0,4.8888232e-06,-0.22855365,0.07150316
Diseases of carbohydrate metabolism,3.22648e-08,8.0,3.22648e-08,-0.23050663,-0.9434568
tRNA Aminoacylation,0.0007623209,3.0,0.0007623209,0.07603512,0.12104621
Hedgehog 'off' state,0.0004055188,4.0,0.0004055188,-0.06744693,-0.15079436
GPVI-mediated activation cascade,2.6537355e-05,2.0,2.6537355e-05,-0.21984805,0.07774735
MAPK6/MAPK4 signaling,0.002247415,2.0,0.002247415,0.6732411,0.71832526
Class I MHC mediated antigen processing & presentation,3.8718776e-05,4.0,3.8718776e-05,-0.2149495,-0.25659215
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,6.2928796e-10,2.0,6.2928796e-10,-0.23051934,0.07009325
Metabolism of cofactors,6.544263e-07,4.0,6.544263e-07,-0.23025644,-0.2675712
Detoxification of Reactive Oxygen Species,6.366442e-05,2.0,6.366442e-05,-0.20491801,0.08845607
Signaling by NTRKs,0.0002805655,5.0,0.0002805655,-0.11769483,-0.35576174
Mitochondrial transcription termination,6.77274e-07,2.0,6.77274e-07,-0.23024726,0.070288405
Platelet Aggregation (Plug Formation),2.690691e-06,2.0,2.690691e-06,-0.22943757,0.070869155
Diseases associated with the TLR signaling cascade,0.0012210554,12.0,0.0012210554,0.2605076,-1.2669777
IPs transport between ER lumen and nucleus,0.0,2.0,0.0,-0.2305196,0.07009306
Intestinal hexose absorption,0.0,2.0,0.0,-0.2305196,0.07009306
Receptor Mediated Mitophagy,7.233475e-07,2.0,7.233475e-07,-0.23022872,0.070301704
AUF1 (hnRNP D0) binds and destabilizes mRNA,0.0001486169,2.0,0.0001486169,-0.17075577,0.11295931
Striated Muscle Contraction,3.1441482e-07,2.0,3.1441482e-07,-0.23039316,0.07018376
Melanin biosynthesis,0.0,2.0,0.0,-0.2305196,0.07009306
Glucose metabolism,2.9565563e-06,3.0,2.9565563e-06,-0.22933067,-0.09798069
Pentose phosphate pathway,2.8589e-08,2.0,2.8589e-08,-0.2305081,0.07010131
Signaling by Activin,3.6633148e-07,2.0,3.6633148e-07,-0.23037228,0.07019873
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,7.81193e-06,2.0,7.81193e-06,-0.22737816,0.07234629
Platelet calcium homeostasis,6.089559e-06,3.0,6.089559e-06,-0.22807078,-0.09707703
Protein ubiquitination,0.000436361,3.0,0.000436361,-0.05504425,0.027028125
Basigin interactions,0.00924211,2.0,0.00924211,3.486042,2.7358367
ESR-mediated signaling,0.00012148704,2.0,0.00012148704,-0.1816656,0.105134115
SRP-dependent cotranslational protein targeting to membrane,0.00052586175,2.0,0.00052586175,-0.019053007,0.22176977
Signaling by NOTCH1,0.00084826164,3.0,0.00084826164,0.11059477,0.14583449
TRAIL  signaling,9.354485e-05,2.0,9.354485e-05,-0.19290209,0.09707462
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,3.360884e-05,2.0,3.360884e-05,-0.21700437,0.079787016
"Transport of bile salts and organic acids, metal ions and amine compounds",2.764253e-05,8.0,2.764253e-05,-0.21940361,-0.9354931
Galactose catabolism,6.930061e-06,2.0,6.930061e-06,-0.22773278,0.072091945
Prolactin receptor signaling,3.0127058e-08,2.0,3.0127058e-08,-0.23050748,0.07010176
Plasmalogen biosynthesis,6.3330916e-08,2.0,6.3330916e-08,-0.23049413,0.070111334
Integrin cell surface interactions,0.00010424268,2.0,0.00010424268,-0.18860014,0.10016025
Glyoxylate metabolism and glycine degradation,2.437468e-05,2.0,2.437468e-05,-0.22071773,0.07712357
RIPK1-mediated regulated necrosis,0.0018479571,2.0,0.0018479571,0.5126058,0.60310775
Lactose synthesis,1.2936265e-07,2.0,1.2936265e-07,-0.23046759,0.07013037
Amyloid fiber formation,0.036061227,2.0,0.036061227,14.270906,10.471397
Effects of PIP2 hydrolysis,5.5308396e-07,2.0,5.5308396e-07,-0.23029718,0.0702526
DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.0002879802,6.0,0.0002879802,-0.11471313,-0.5225496
Homology Directed Repair,0.0005792156,3.0,0.0005792156,0.002402356,0.06823233
Clathrin-mediated endocytosis,0.00026914864,2.0,0.00026914864,-0.12228593,0.14772482
Antimicrobial peptides,2.4668516e-06,4.0,2.4668516e-06,-0.22952761,-0.26704845
Passive transport by Aquaporins,4.3875905e-05,2.0,4.3875905e-05,-0.21287563,0.08274839
mRNA Splicing,4.8997023e-05,3.0,4.8997023e-05,-0.21081626,-0.08470103
Deadenylation of mRNA,1.0131116e-07,2.0,1.0131116e-07,-0.23047885,0.070122294
Dissolution of Fibrin Clot,1.070265e-06,2.0,1.070265e-06,-0.23008922,0.07040176
Transcription-Coupled Nucleotide Excision Repair (TC-NER),0.016741855,4.0,0.016741855,6.50194,4.561169
Cellular response to hypoxia,7.440016e-05,2.0,7.440016e-05,-0.2006008,0.09155264
Phase 0 - rapid depolarisation,2.7074015e-05,2.0,2.7074015e-05,-0.21963224,0.077902146
PRC2 methylates histones and DNA,9.2837394e-07,2.0,9.2837394e-07,-0.23014627,0.07036084
Cristae formation,8.619311e-07,2.0,8.619311e-07,-0.23017299,0.07034168
Kinesins,5.2402233e-06,2.0,5.2402233e-06,-0.22841235,0.07160451
"Histidine, lysine, phenylalanine, tyrosine, proline and tryptophan catabolism",8.499629e-08,6.0,8.499629e-08,-0.23048542,-0.60558856
Nonhomologous End-Joining (NHEJ),0.0009805087,2.0,0.0009805087,0.16377576,0.3529057
Invadopodia formation,6.4340493e-06,2.0,6.4340493e-06,-0.22793226,0.07194886
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),7.1573695e-06,2.0,7.1573695e-06,-0.22764137,0.0721575
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),3.1521947e-07,2.0,3.1521947e-07,-0.23039284,0.070183985
RHO GTPase Effectors,0.0016811901,12.0,0.0016811901,0.44554317,-1.1342589
Rab regulation of trafficking,5.0295403e-05,3.0,5.0295403e-05,-0.21029414,-0.084326535
Signaling by MET,4.918873e-05,9.0,4.918873e-05,-0.21073917,-1.098205
PIP3 activates AKT signaling,0.0011124876,5.0,0.0011124876,0.21684888,-0.11580665
RNA Polymerase II Transcription Elongation,1.0804773e-06,3.0,1.0804773e-06,-0.23008512,-0.09852183
Pyrophosphate hydrolysis,2.1467054e-06,2.0,2.1467054e-06,-0.22965634,0.070712246
Synthesis of IP3 and IP4 in the cytosol,0.00039280692,2.0,0.00039280692,-0.072558805,0.18339217
Type I hemidesmosome assembly,8.5457253e-07,2.0,8.5457253e-07,-0.23017596,0.070339546
PIWI-interacting RNA (piRNA) biogenesis,3.9546189e-10,2.0,3.9546189e-10,-0.23051943,0.07009318
Phase 3 - rapid repolarisation,3.6852516e-08,2.0,3.6852516e-08,-0.23050478,0.0701037
TNFR2 non-canonical NF-kB pathway,4.3182867e-05,4.0,4.3182867e-05,-0.21315433,-0.25530455
Oncogenic MAPK signaling,3.8695605e-05,7.0,3.8695605e-05,-0.21495882,-0.7633784
Reversal of alkylation damage by DNA dioxygenases,3.6294413e-08,3.0,3.6294413e-08,-0.23050499,-0.09882299
S Phase,0.00012589086,4.0,0.00012589086,-0.17989467,-0.2314487
Fibronectin matrix formation,0.0,2.0,0.0,-0.2305196,0.07009306
Intra-Golgi and retrograde Golgi-to-ER traffic,0.010177215,4.0,0.010177215,3.862079,2.6677005
Synthesis of IPs in the nucleus,2.2520883e-09,2.0,2.2520883e-09,-0.23051868,0.07009372
Global Genome Nucleotide Excision Repair (GG-NER),0.00036110118,5.0,0.00036110118,-0.08530874,-0.33253247
Intraflagellar transport,0.00024372226,2.0,0.00024372226,-0.13251074,0.14039098
Ca2+ activated K+ channels,1.1510059e-06,2.0,1.1510059e-06,-0.23005675,0.07042505
HCN channels,5.8534956e-06,2.0,5.8534956e-06,-0.22816572,0.07178141
RMTs methylate histone arginines,2.2216256e-08,2.0,2.2216256e-08,-0.23051065,0.07009947
Physiological factors,3.5669627e-06,2.0,3.5669627e-06,-0.2290852,0.0711219
Defective Mismatch Repair Associated With MSH2,6.7562183e-09,2.0,6.7562183e-09,-0.23051688,0.07009502
Lipid particle organization,3.6729972e-07,2.0,3.6729972e-07,-0.2303719,0.070199
Defects in vitamin and cofactor metabolism,4.411248e-06,3.0,4.411248e-06,-0.22874568,-0.097561106
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,5.378834e-06,2.0,5.378834e-06,-0.22835658,0.07164451
Signaling by EGFR,9.979211e-05,6.0,9.979211e-05,-0.19038986,-0.57682955
HDMs demethylate histones,1.6243953e-07,2.0,1.6243953e-07,-0.23045427,0.07013993
"Transport of vitamins, nucleosides, and related molecules",8.07054e-06,5.0,8.07054e-06,-0.22727416,-0.43435872
DNA Double Strand Break Response,0.00033858212,3.0,0.00033858212,-0.094364405,-0.0011746831
RNA Polymerase II Transcription Initiation And Promoter Clearance,3.121251e-07,3.0,3.121251e-07,-0.2303941,-0.098743446
MHC class II antigen presentation,3.7971327e-05,2.0,3.7971327e-05,-0.21525007,0.0810453
Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),4.0384148e-06,2.0,4.0384148e-06,-0.22889563,0.071257874
eNOS activation and regulation,3.7292088e-05,4.0,3.7292088e-05,-0.21552321,-0.25700366
HSP90 chaperone cycle for steroid hormone receptors (SHR),2.1703494e-05,2.0,2.1703494e-05,-0.22179191,0.0763531
Listeria monocytogenes entry into host cells,3.783234e-05,3.0,3.783234e-05,-0.21530594,-0.0879213
Nucleobase catabolism,1.2967973e-06,4.0,1.2967973e-06,-0.22999811,-0.26738593
Mitochondrial protein import,1.3054892e-05,2.0,1.3054892e-05,-0.2252698,0.073858544
Mitotic Spindle Checkpoint,4.4120137e-05,3.0,4.4120137e-05,-0.21277742,-0.08610769
Scavenging by Class H Receptors,6.0866594e-05,2.0,6.0866594e-05,-0.20604311,0.08764909
Acrosome Reaction,0.0,2.0,0.0,-0.2305196,0.07009306
mRNA Editing: C to U Conversion,1.8731718e-05,2.0,1.8731718e-05,-0.22298697,0.075495936
Assembly of collagen fibrils and other multimeric structures,4.1896616e-05,3.0,4.1896616e-05,-0.21367158,-0.08674904
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),6.117135e-07,2.0,6.117135e-07,-0.23027362,0.070269495
Sulfur amino acid metabolism,1.4502784e-05,4.0,1.4502784e-05,-0.22468755,-0.2635769
Signaling by Insulin receptor,0.00037192213,3.0,0.00037192213,-0.08095728,0.0084417295
Electron transport from NADPH to Ferredoxin,1.5119689e-05,2.0,1.5119689e-05,-0.22443947,0.0744541
Reelin signalling pathway,3.9718012e-07,2.0,3.9718012e-07,-0.23035987,0.07020763
Fcgamma receptor (FCGR) dependent phagocytosis,0.00032089106,4.0,0.00032089106,-0.10147857,-0.17520392
TNF signaling,0.00022890193,5.0,0.00022890193,-0.13847049,-0.37066332
ECM proteoglycans,1.6257283e-05,2.0,1.6257283e-05,-0.223982,0.07478223
Deubiquitination,0.0017508948,6.0,0.0017508948,0.47357374,-0.10059447
Signaling by TGF-beta Receptor Complex in Cancer,0.00017372558,5.0,0.00017372558,-0.16065873,-0.38657805
Regulation of gene expression in early pancreatic precursor cells,0.0,2.0,0.0,-0.2305196,0.07009306
tRNA modification in the mitochondrion,4.5320658e-06,2.0,4.5320658e-06,-0.2286971,0.07140027
NR1D1 (REV-ERBA) represses gene expression,2.7379253e-06,2.0,2.7379253e-06,-0.22941859,0.070882775
L1CAM interactions,4.3622e-06,7.0,4.3622e-06,-0.22876541,-0.7732813
MTF1 activates gene expression,4.0004765e-05,2.0,4.0004765e-05,-0.21443234,0.081631824
Erythrocytes take up carbon dioxide and release oxygen,0.001256009,2.0,0.001256009,0.2745636,0.43236944
HATs acetylate histones,5.6663157e-05,2.0,5.6663157e-05,-0.20773344,0.08643668
PKA-mediated phosphorylation of key metabolic factors,3.4267714e-08,2.0,3.4267714e-08,-0.23050581,0.07010296
RNA Polymerase I Chain Elongation,7.394284e-06,2.0,7.394284e-06,-0.22754611,0.07222583
Scavenging by Class B Receptors,4.3445045e-05,2.0,4.3445045e-05,-0.2130489,0.082624115
Phase 2 - plateau phase,0.0044622794,2.0,0.0044622794,1.5639122,1.3571687
Meiotic recombination,7.66501e-05,2.0,7.66501e-05,-0.19969602,0.092201605
Triglyceride metabolism,5.5319816e-07,3.0,5.5319816e-07,-0.23029713,-0.098673895
Lysosomal oligosaccharide catabolism,7.769863e-07,2.0,7.769863e-07,-0.23020713,0.07031719
tRNA processing in the nucleus,3.208066e-05,2.0,3.208066e-05,-0.21761888,0.07934625
PI3K/AKT Signaling in Cancer,4.578953e-06,4.0,4.578953e-06,-0.22867824,-0.26643926
FasL/ CD95L signaling,0.00010224643,2.0,0.00010224643,-0.1894029,0.09958445
Digestion of dietary carbohydrate,0.004696379,2.0,0.004696379,1.6580514,1.4246911
SUMOylation,0.0028491602,3.0,0.0028491602,0.915223,0.7229628
Processing of SMDT1,0.0003207326,2.0,0.0003207326,-0.1015423,0.16260342
rRNA processing in the nucleus and cytosol,7.8325155e-07,3.0,7.8325155e-07,-0.23020463,-0.09860755
Abacavir metabolism,9.403084e-08,2.0,9.403084e-08,-0.2304818,0.07012018
Hh mutants abrogate ligand secretion,1.6880387e-05,3.0,1.6880387e-05,-0.22373143,-0.093964584
RAB geranylgeranylation,0.00081148103,2.0,0.00081148103,0.09580406,0.30415225
RNA Polymerase II Transcription Termination,6.528474e-09,2.0,6.528474e-09,-0.23051699,0.07009494
snRNP Assembly,0.0004721977,2.0,0.0004721977,-0.04063312,0.2062912
Amino acid synthesis and interconversion (transamination),6.434317e-05,2.0,6.434317e-05,-0.20464507,0.08865186
"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins.",0.0013431181,4.0,0.0013431181,0.3095931,0.11964168
tRNA modification in the nucleus and cytosol,3.3328638e-07,2.0,3.3328638e-07,-0.23038557,0.0701892
Collagen degradation,0.0010219543,2.0,0.0010219543,0.18044242,0.36485997
Selenoamino acid metabolism,5.376861e-06,8.0,5.376861e-06,-0.22835737,-0.9419152
Nephrin family interactions,2.6412034e-05,2.0,2.6412034e-05,-0.21989845,0.0777112
Costimulation by the CD28 family,1.38514615e-05,4.0,1.38514615e-05,-0.22494946,-0.26376474
Asparagine N-linked glycosylation,1.036595e-05,4.0,1.036595e-05,-0.2263511,-0.2647701
Plasma lipoprotein clearance,7.87802e-05,6.0,7.87802e-05,-0.19883946,-0.5828901
Pre-NOTCH Expression and Processing,0.0012190075,4.0,0.0012190075,0.2596841,0.08384391
G2/M Checkpoints,5.8619893e-08,4.0,5.8619893e-08,-0.23049603,-0.26774308
"POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",6.856707e-07,2.0,6.856707e-07,-0.23024386,0.07029084
Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha),4.3874744e-11,2.0,4.3874744e-11,-0.23051958,0.07009308
Reversible hydration of carbon dioxide,0.0003048603,2.0,0.0003048603,-0.10792508,0.15802531
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,2.285161e-05,2.0,2.285161e-05,-0.2213302,0.07668427
Negative epigenetic regulation of rRNA expression,5.330883e-07,3.0,5.330883e-07,-0.23030524,-0.098679714
Post-translational protein phosphorylation,1.6903747e-05,2.0,1.6903747e-05,-0.22372204,0.07496868
Signaling by PTK6,0.0021013569,10.0,0.0021013569,0.61450624,-0.67521524
Syndecan interactions,0.0010024848,2.0,0.0010024848,0.17261307,0.35924432
"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",5.3317854e-06,2.0,5.3317854e-06,-0.22837552,0.071630925
"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",0.0004274167,2.0,0.0004274167,-0.058641054,0.19337481
Miscellaneous transport and binding events,8.325111e-08,2.0,8.325111e-08,-0.23048612,0.07011708
GPCR downstream signalling,0.0024597922,7.0,0.0024597922,0.75864506,-0.06505049
RNA Polymerase III Transcription Initiation,2.5582045e-07,4.0,2.5582045e-07,-0.23041673,-0.2676862
Transcriptional regulation by small RNAs,2.8698798e-07,2.0,2.8698798e-07,-0.2304042,0.07017584
mRNA decay by 5' to 3' exoribonuclease,9.123209e-08,2.0,9.123209e-08,-0.23048292,0.07011937
Degradation of beta-catenin by the destruction complex,0.0009722067,3.0,0.0009722067,0.16043723,0.18158455
Diseases associated with N-glycosylation of proteins,5.043453e-13,17.0,5.043453e-13,-0.2305196,-2.4638047
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,7.797781e-06,2.0,7.797781e-06,-0.22738385,0.07234221
Phospholipid metabolism,4.2841552e-06,3.0,4.2841552e-06,-0.22879681,-0.09759778
Neurotransmitter clearance,6.3468133e-09,3.0,6.3468133e-09,-0.23051704,-0.09883163
Glycosaminoglycan metabolism,2.3224184e-05,6.0,2.3224184e-05,-0.2211804,-0.5989144
Synthesis of IPs in the ER lumen,0.0,2.0,0.0,-0.2305196,0.07009306
Beta-catenin independent WNT signaling,0.00012837809,3.0,0.00012837809,-0.17889448,-0.06180478
DNA replication initiation,1.5063897e-06,2.0,1.5063897e-06,-0.22991382,0.07052757
Plasma lipoprotein remodeling,3.1095572e-06,5.0,3.1095572e-06,-0.22926913,-0.43578961
GPCR ligand binding,0.00054301484,4.0,0.00054301484,-0.012155172,-0.11113575
Telomere Maintenance,0.0023049864,3.0,0.0023049864,0.6963925,0.56600416
Digestion of dietary lipid,2.3698278e-05,2.0,2.3698278e-05,-0.22098973,0.07692846
Diseases associated with O-glycosylation of proteins,2.0826236e-07,10.0,2.0826236e-07,-0.23043585,-1.2812591
RNA Pol II CTD phosphorylation and interaction with CE,4.7705242e-08,2.0,4.7705242e-08,-0.2305004,0.070106834
RORA activates gene expression,2.363976e-05,2.0,2.363976e-05,-0.22101326,0.07691159
IPs transport between cytosol and ER lumen,0.0,2.0,0.0,-0.2305196,0.07009306
Collagen biosynthesis and modifying enzymes,0.00034013504,2.0,0.00034013504,-0.09373993,0.16819975
rRNA processing in the mitochondrion,7.559148e-07,2.0,7.559148e-07,-0.23021561,0.07031111
Erythrocytes take up oxygen and release carbon dioxide,0.00030746983,2.0,0.00030746983,-0.106875695,0.15877797
PERK regulates gene expression,1.1812995e-08,2.0,1.1812995e-08,-0.23051485,0.07009647
Common Pathway of Fibrin Clot Formation,0.0,2.0,0.0,-0.2305196,0.07009306
RNA Polymerase III Chain Elongation,1.125072e-05,2.0,1.125072e-05,-0.2259953,0.073338166
Transport of inorganic cations/anions and amino acids/oligopeptides,0.020564793,11.0,0.020564793,8.039271,4.4813514
Transport of glycerol from adipocytes to the liver by Aquaporins,0.0,2.0,0.0,-0.2305196,0.07009306
Peptide hormone biosynthesis,0.0,2.0,0.0,-0.2305196,0.07009306
Cellular hexose transport,5.962837e-07,2.0,5.962837e-07,-0.23027982,0.070265055
"Gamma carboxylation, hypusine formation and arylsulfatase activation",0.00027855407,5.0,0.00027855407,-0.11850369,-0.3563419
Hedgehog ligand biogenesis,4.8838505e-05,2.0,4.8838505e-05,-0.21088001,0.08417978
Heme degradation,2.8342874e-05,2.0,2.8342874e-05,-0.21912198,0.07826813
Plasma lipoprotein assembly,1.0362565e-06,4.0,1.0362565e-06,-0.23010288,-0.2674611
Amine-derived hormones,2.7728142e-10,4.0,2.7728142e-10,-0.23051949,-0.2677599
