,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ACACB,7.0992115e-05,3.0,7.0992115e-05,-0.041844692,-0.23060575,1
ACAD10,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACAD11,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACAD9,4.816054e-05,1.0,4.816054e-05,-0.069921464,0.078578785,1
ACADM,5.5898784e-07,3.0,5.5898784e-07,-0.12845872,-0.30062222,1
ACADS,1.9792652e-07,1.0,1.9792652e-07,-0.12890273,0.030899905,1
ACADVL,0.00068624207,2.0,0.00068624207,0.7147492,0.5469453,1
ACAP2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACAT2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACBD3,0.00031323082,1.0,0.00031323082,0.25604454,0.34208104,1
ACBD4,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACBD5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACBD6,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACCS,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACD,0.0015842977,2.0,0.0015842977,1.819119,1.4396886,1
ACIN1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACKR2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACKR3,1.7388682e-05,1.0,1.7388682e-05,-0.10776267,0.047988966,1
ACLY,1.4705709e-06,2.0,1.4705709e-06,-0.12733771,-0.1337755,1
ACOT11,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACOT13,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACOT2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACOT4,4.7578595e-08,1.0,4.7578595e-08,-0.12908761,0.030750437,1
ACOT7,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACOT8,3.939286e-06,4.0,3.939286e-06,-0.12430185,-0.46320245,1
ACOT9,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACOX1,0.001402935,4.0,0.001402935,1.596091,0.92751765,1
ACOX3,6.417979e-08,1.0,6.417979e-08,-0.1290672,0.030766953,1
ACP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACRBP,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACSBG1,9.977316e-06,1.0,9.977316e-06,-0.11687668,0.040621445,1
ACSF3,3.2125857e-07,1.0,3.2125857e-07,-0.12875107,0.031022498,1
ACSL3,4.1799094e-06,1.0,4.1799094e-06,-0.12400595,0.034858327,1
ACSL6,4.7372005e-06,1.0,4.7372005e-06,-0.123320624,0.035412323,1
ACSM5,3.918207e-05,1.0,3.918207e-05,-0.0809626,0.06965343,1
ACSS2,1.7414459e-05,2.0,1.7414459e-05,-0.10773097,-0.117925934,1
ACTA2,0.00011452123,2.0,0.00011452123,0.011684551,-0.021393597,1
ACTL6A,2.0639618e-06,4.0,2.0639618e-06,-0.126608,-0.4650667,1
ACTN1,1.031202e-05,4.0,1.031202e-05,-0.116465084,-0.45686746,1
ACTR10,9.57729e-06,4.0,9.57729e-06,-0.1173686,-0.4575978,1
ACTR1A,0.0003805715,8.0,0.0003805715,0.33885565,-0.7525602,1
ACTR2,6.3069136e-05,4.0,6.3069136e-05,-0.05158785,-0.4044224,1
ACTR3,4.7443533e-05,3.0,4.7443533e-05,-0.07080319,-0.25401503,1
ACTR3B,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACTR5,6.2880923e-07,1.0,6.2880923e-07,-0.12837286,0.031328235,1
ACTR6,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACTR8,4.8374764e-06,1.0,4.8374764e-06,-0.12319731,0.035512008,1
ACTRT1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACVR1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ACVR1B,8.803277e-12,1.0,8.803277e-12,-0.12914611,0.030703155,1
ACVR2A,3.4705614e-08,2.0,3.4705614e-08,-0.12910345,-0.13520288,1
ACVRL1,6.522362e-08,1.0,6.522362e-08,-0.12906592,0.030767985,1
ACYP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADAL,6.516594e-05,2.0,6.516594e-05,-0.049009334,-0.07045693,1
ADAM10,0.0031239367,12.0,0.0031239367,3.7124655,1.3108146,1
ADAM15,2.9496658e-07,1.0,2.9496658e-07,-0.12878339,0.03099637,1
ADAM19,1.6260687e-05,1.0,1.6260687e-05,-0.1091498,0.046867646,1
ADAMTSL5,5.5905366e-07,2.0,5.5905366e-07,-0.12845863,-0.13468164,1
ADAP2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADARB1,5.3309833e-07,2.0,5.3309833e-07,-0.12849057,-0.13470745,1
ADAT1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADAT3,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADCK1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADCK2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADCY10,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADCY7,9.491995e-05,6.0,9.491995e-05,-0.0124198105,-0.7046409,1
ADCY9,0.00010909146,6.0,0.00010909146,0.0050073755,-0.6905533,1
ADD1,7.495141e-05,3.0,7.495141e-05,-0.036975816,-0.2266699,1
ADD3,4.7056057e-09,1.0,4.7056057e-09,-0.12914033,0.03070782,1
ADGRB1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADGRE1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADGRE5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADGRG1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADGRG5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADHFE1,2.7190741e-05,1.0,2.7190741e-05,-0.09570874,0.057733037,1
ADI1,5.8419454e-07,1.0,5.8419454e-07,-0.12842773,0.03128389,1
ADIPOR1,3.3918313e-06,1.0,3.3918313e-06,-0.12497507,0.034074917,1
ADIPOR2,3.6747851e-06,1.0,3.6747851e-06,-0.12462711,0.03435619,1
ADK,0.00022928865,1.0,0.00022928865,0.15281798,0.25863543,1
ADM5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADNP2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADO,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADORA2A,3.7514278e-06,3.0,3.7514278e-06,-0.12453287,-0.29744866,1
ADP signalling through P2Y purinoceptor 1,4.0603732e-05,2.0,4.0603732e-05,-0.13444395,-0.23809294,2
ADP signalling through P2Y purinoceptor 12,0.00011771858,2.0,0.00011771858,-0.08916278,-0.15326796,2
ADPGK,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADPRH,0.0,0.0,0.0,-0.12914613,0.19664365,1
ADPRHL2,6.5737975e-09,1.0,6.5737975e-09,-0.12913805,0.030709673,1
ADPRM,1.7531538e-06,1.0,1.7531538e-06,-0.12699021,0.032445937,1
ADRA2B,0.00024410275,3.0,0.00024410275,0.17103538,-0.058519144,1
ADRM1,6.216398e-05,2.0,6.216398e-05,-0.052700955,-0.07344113,1
ADSL,4.5377526e-08,1.0,4.5377526e-08,-0.12909032,0.030748261,1
ADSS,7.190543e-08,1.0,7.190543e-08,-0.12905769,0.030774625,1
ADSSL1,5.6670206e-08,1.0,5.6670206e-08,-0.12907644,0.030759478,1
AEBP2,1.333957e-07,2.0,1.333957e-07,-0.12898208,-0.13510479,1
AEN,0.0,0.0,0.0,-0.12914613,0.19664365,1
AFAP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AFAP1L2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AFF1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AFF3,0.0,0.0,0.0,-0.12914613,0.19664365,1
AFF4,4.21887e-08,2.0,4.21887e-08,-0.12909424,-0.13519545,1
AFMID,5.74456e-09,1.0,5.74456e-09,-0.12913905,0.030708864,1
AFTPH,0.0,0.0,0.0,-0.12914613,0.19664365,1
AGA,9.284687e-06,1.0,9.284687e-06,-0.11772843,0.03993291,1
AGAP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AGAP4,0.0,0.0,0.0,-0.12914613,0.19664365,1
AGAP6,0.0,0.0,0.0,-0.12914613,0.19664365,1
AGBL5,2.126094e-06,1.0,2.126094e-06,-0.1265316,0.032816663,1
AGFG1,1.6693093e-05,1.0,1.6693093e-05,-0.10861806,0.047297485,1
AGK,3.0388932e-08,1.0,3.0388932e-08,-0.12910876,0.030733362,1
AGL,1.5350674e-06,2.0,1.5350674e-06,-0.1272584,-0.1337114,1
AGO2,6.204654e-05,11.0,6.204654e-05,-0.052845366,-1.5670226,1
AGO3,0.00027160445,13.0,0.00027160445,0.20485517,-1.6905853,1
AGO4,0.0004977546,13.0,0.0004977546,0.48295975,-1.465773,1
AGPAT2,1.6578227e-06,2.0,1.6578227e-06,-0.12710744,-0.13358937,1
AGPAT3,3.8277904e-07,2.0,3.8277904e-07,-0.1286754,-0.13485688,1
AGPAT4,3.986555e-07,1.0,3.986555e-07,-0.12865588,0.031099439,1
AGPAT5,1.834216e-07,1.0,1.834216e-07,-0.12892057,0.030885478,1
AGPS,2.4190572e-06,2.0,2.4190572e-06,-0.12617132,-0.13283263,1
AGTPBP1,9.4995094e-08,1.0,9.4995094e-08,-0.1290293,0.030797582,1
AGTRAP,3.7952113e-06,1.0,3.7952113e-06,-0.124479026,0.03447591,1
AHCTF1,3.149436e-05,4.0,3.149436e-05,-0.09041643,-0.4358104,1
AHCY,1.8028754e-06,2.0,1.8028754e-06,-0.12692907,-0.13344517,1
AHCYL2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AHDC1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AHI1,2.2319009e-05,1.0,2.2319009e-05,-0.10169968,0.052890122,1
AHR,1.0652138e-06,1.0,1.0652138e-06,-0.1278362,0.03176206,1
AHSA1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AICDA,0.0,0.0,0.0,-0.12914613,0.19664365,1
AIF1L,0.0,0.0,0.0,-0.12914613,0.19664365,1
AIMP2,8.4325955e-05,2.0,8.4325955e-05,-0.025447613,-0.051410254,1
AIP,6.4613023e-06,2.0,6.4613023e-06,-0.121200435,-0.12881431,1
AJAP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AJUBA,1.4201821e-06,3.0,1.4201821e-06,-0.12739968,-0.29976612,1
AK2,0.00060099404,1.0,0.00060099404,0.6099168,0.628142,1
AK3,0.0,0.0,0.0,-0.12914613,0.19664365,1
AK4,0.00035499214,1.0,0.00035499214,0.30739987,0.38359535,1
AKAP10,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKAP11,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKAP8,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKAP8L,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKIP1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKIRIN1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKIRIN2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AKR1B1,1.8722106e-07,2.0,1.8722106e-07,-0.12891589,-0.13505127,1
AKR1C4,5.889256e-06,2.0,5.889256e-06,-0.12190391,-0.12938297,1
AKR1D1,2.1694659e-07,1.0,2.1694659e-07,-0.12887934,0.030918807,1
AKR7A3,3.575814e-08,1.0,3.575814e-08,-0.12910216,0.030738698,1
AKT phosphorylates targets in the cytosol,0.00011955341,2.0,0.00011955341,-0.088085376,-0.15234198,2
AKT phosphorylates targets in the nucleus,0.00077064545,2.0,0.00077064545,0.29423052,0.37924707,2
AKT-mediated inactivation of FOXO1A,3.5800585e-06,2.0,3.5800585e-06,-0.15618397,0.056339215,2
AKT1,0.00027856056,25.0,0.00027856056,0.21340933,-3.6749566,1
AKT1S1,2.3199616e-05,2.0,2.3199616e-05,-0.10061676,-0.112174995,1
AKT3,0.00014556393,15.0,0.00014556393,0.04985882,-2.1477613,1
AKTIP,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALAD,7.7219614e-05,2.0,7.7219614e-05,-0.034186523,-0.05847456,1
ALAS1,4.7992162e-05,3.0,4.7992162e-05,-0.07012852,-0.25346965,1
ALB,0.00043328322,9.0,0.00043328322,0.40367708,-0.8661008,1
ALDH16A1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALDH1A1,1.23997615e-05,3.0,1.23997615e-05,-0.11389772,-0.2888515,1
ALDH1A2,1.7249451e-07,1.0,1.7249451e-07,-0.12893401,0.03087461,1
ALDH1B1,5.379068e-07,1.0,5.379068e-07,-0.12848465,0.031237863,1
ALDH2,1.1246858e-07,2.0,1.1246858e-07,-0.12900782,-0.13512558,1
ALDH3A2,2.357307e-06,2.0,2.357307e-06,-0.12624726,-0.13289402,1
ALDH5A1,1.0565972e-05,1.0,1.0565972e-05,-0.116152786,0.041206617,1
ALDH8A1,2.132536e-06,1.0,2.132536e-06,-0.12652367,0.032823067,1
ALDH9A1,2.790997e-08,1.0,2.790997e-08,-0.1291118,0.030730888,1
ALDOC,1.8515785e-06,2.0,1.8515785e-06,-0.12686917,-0.13339676,1
ALG1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG10B,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG11,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG12,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG8,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALG9,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALK,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH2,9.4433e-10,1.0,9.4433e-10,-0.12914497,0.030704089,1
ALKBH2 mediated reversal of alkylation damage,9.443301e-10,2.0,9.443301e-10,-0.1582856,0.05483252,2
ALKBH3 mediated reversal of alkylation damage,3.6018672e-08,2.0,3.6018672e-08,-0.158265,0.054847296,2
ALKBH4,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH5,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH6,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH7,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALKBH8,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALOX12,2.9568357e-06,5.0,2.9568357e-06,-0.12551,-0.6301196,1
ALOX5,3.8244918e-05,13.0,3.8244918e-05,-0.08211504,-1.9225645,1
ALPI,9.341407e-08,1.0,9.341407e-08,-0.12903126,0.030796003,1
ALPK3,0.0,0.0,0.0,-0.12914613,0.19664365,1
ALYREF,5.7827583e-06,7.0,5.7827583e-06,-0.12203487,-0.95919144,1
AMBRA1,1.1492602e-06,1.0,1.1492602e-06,-0.12773284,0.031845607,1
AMDHD1,1.970091e-09,1.0,1.970091e-09,-0.1291437,0.03070511,1
AMDHD2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AMER1,4.1440384e-05,11.0,4.1440384e-05,-0.07818547,-1.5875068,1
AMER1 mutants destabilize the destruction complex,1.1192805e-05,3.0,1.1192805e-05,-0.15171383,-0.4929008,3
AMFR,1.5990777e-06,1.0,1.5990777e-06,-0.12717968,0.032292765,1
AMIGO1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AMMECR1L,0.0,0.0,0.0,-0.12914613,0.19664365,1
AMPK inhibits chREBP transcriptional activation activity,2.539943e-05,2.0,2.539943e-05,-0.22030564,0.06552443,2
AMY1A,0.002450813,1.0,0.002450813,2.8847024,2.4670186,1
AMY2A,9.043657e-05,1.0,9.043657e-05,-0.017933177,0.12060475,1
AMY2B,0.0020743404,1.0,0.0020743404,2.421741,2.092773,1
AMZ2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANAPC10,4.2466407e-05,9.0,4.2466407e-05,-0.076923735,-1.2546058,1
ANAPC11,3.777367e-05,9.0,3.777367e-05,-0.082694545,-1.2592708,1
ANAPC13,4.575331e-07,1.0,4.575331e-07,-0.12858348,0.031157974,1
ANAPC15,2.1496175e-05,8.0,2.1496175e-05,-0.10271154,-1.1095115,1
ANAPC16,3.2164004e-05,8.0,3.2164004e-05,-0.08959295,-1.0989068,1
ANAPC2,1.7263816e-05,9.0,1.7263816e-05,-0.10791622,-1.2796594,1
ANAPC4,1.9318097e-05,9.0,1.9318097e-05,-0.10539,-1.2776172,1
ANAPC7,2.0795223e-05,9.0,2.0795223e-05,-0.10357352,-1.2761488,1
ANG,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANGEL1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANGEL2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANGPT1,6.054634e-09,1.0,6.054634e-09,-0.12913868,0.030709162,1
ANK1,1.7494937e-06,5.0,1.7494937e-06,-0.12699471,-0.6313198,1
ANKAR,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKFY1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKH,1.8444887e-08,1.0,1.8444887e-08,-0.12912345,0.030721486,1
ANKHD1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKIB1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKLE2,1.2974936e-05,1.0,1.2974936e-05,-0.1131904,0.04360133,1
ANKMY1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRA2,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD1,7.9369894e-10,1.0,7.9369894e-10,-0.12914515,0.03070394,1
ANKRD10,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD13A,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD13C,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD13D,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD16,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD23,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD27,2.1625228e-05,1.0,2.1625228e-05,-0.10255284,0.05220045,1
ANKRD28,1.715189e-05,1.0,1.715189e-05,-0.108053856,0.047753572,1
ANKRD34A,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD34C,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD36B,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD39,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD40,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD46,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD49,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD50,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD54,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD6,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKRD9,3.505974e-07,1.0,3.505974e-07,-0.12871498,0.031051673,1
ANKS1A,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKS1B,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKS3,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKS6,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANKZF1,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANO10,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANO6,1.1353964e-06,1.0,1.1353964e-06,-0.12774989,0.031831827,1
ANO8,3.3308488e-06,2.0,3.3308488e-06,-0.12505007,-0.13192624,1
ANP32A,1.2671538e-05,1.0,1.2671538e-05,-0.1135635,0.043299727,1
ANP32E,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANTXR2,2.2076858e-07,1.0,2.2076858e-07,-0.12887464,0.030922612,1
ANXA1,0.005053481,3.0,0.005053481,6.0852923,4.7224097,1
ANXA11,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANXA2,0.0009849994,3.0,0.0009849994,1.0821413,0.6779947,1
ANXA3,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANXA4,0.0,0.0,0.0,-0.12914613,0.19664365,1
ANXA5,7.4678233e-06,1.0,7.4678233e-06,-0.119962685,0.038126796,1
ANXA6,0.0003543927,1.0,0.0003543927,0.30666268,0.38299942,1
ANXA7,0.0,0.0,0.0,-0.12914613,0.19664365,1
AOC2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AOC3,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP1AR,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP1B1,0.0017999081,4.0,0.0017999081,2.0842624,1.3221425,1
AP1G1,0.0006759714,4.0,0.0006759714,0.70211905,0.2048543,1
AP1G2,1.1954576e-05,1.0,1.1954576e-05,-0.11444518,0.042587,1
AP1M1,0.0012026437,5.0,0.0012026437,1.349786,0.5624707,1
AP1S2,0.00021115622,4.0,0.00021115622,0.13051991,-0.2572113,1
AP2A1,0.000102631006,10.0,0.000102631006,-0.0029372654,-1.3607377,1
AP2A2,1.0061956e-06,11.0,1.0061956e-06,-0.12790878,-1.6277018,1
AP2B1,0.00028130814,10.0,0.00028130814,0.21678811,-1.1831175,1
AP2M1,2.0683321e-05,11.0,2.0683321e-05,-0.103711136,-1.6081411,1
AP3B1,0.00154664,2.0,0.00154664,1.77281,1.4022535,1
AP3D1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP3M1,0.000100685385,1.0,0.000100685385,-0.0053298613,0.13079293,1
AP3M2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP3S1,1.8832257e-06,1.0,1.8832257e-06,-0.12683025,0.03257523,1
AP3S2,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP4B1,0.00058080954,2.0,0.00058080954,0.5850952,0.44213638,1
AP4E1,0.002630042,2.0,0.002630042,3.1051064,2.4792466,1
AP5B1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP5M1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP5S1,0.0,0.0,0.0,-0.12914613,0.19664365,1
AP5Z1,0.0,0.0,0.0,-0.12914613,0.19664365,1
APAF1,5.2614955e-06,4.0,5.2614955e-06,-0.12267589,-0.46188807,1
APBA3,7.891277e-10,1.0,7.891277e-10,-0.12914516,0.030703926,1
APBB1,0.00014195923,1.0,0.00014195923,0.045426,0.17182264,1
APBB3,0.0,0.0,0.0,-0.12914613,0.19664365,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.15375644,0.33822766,2
APC truncation mutants have impaired AXIN binding,7.0690665e-05,10.0,7.0690665e-05,-0.10666256,-0.03927511,2
APC/C-mediated degradation of cell cycle proteins,8.272156e-06,5.0,8.272156e-06,-0.15342882,-1.5990196,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,2.980203e-05,42.0,2.980203e-05,-0.13390243,-1.5289843,2
APEX1,8.481212e-06,4.0,8.481212e-06,-0.118716486,-0.45868737,1
APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,5.2849007e-08,2.0,5.2849007e-08,-0.15825512,0.054854374,2
APEX2,0.0,0.0,0.0,-0.12914613,0.19664365,1
APH1A,0.0060738213,10.0,0.0060738213,7.3400397,4.5751305,1
APH1B,0.0067773857,10.0,0.0067773857,8.205236,5.2745333,1
