,,root
FANCG,gene_expression,0.03787845
MCM7,gene_expression,-0.04301691
CREB3,gene_expression,-0.05726842
MEGF9,gene_expression,0.036860198
RRAS2,gene_expression,-0.06757544
GABARAPL1,gene_expression,-0.11241612
BLOC1S5,gene_expression,7.400026e-05
GAMT,gene_expression,0.054034572
IVD,gene_expression,-0.06452023
C1RL,gene_expression,0.005670435
MED7,gene_expression,0.007725113
CDK20,gene_expression,0.083504006
SH3YL1,gene_expression,-0.0095726345
DTWD1,gene_expression,0.012711478
SFT2D2,gene_expression,-0.014579272
RPLP0,gene_expression,-0.01896692
PLSCR4,gene_expression,0.005734027
SLC20A1,gene_expression,0.016974045
CSTB,gene_expression,0.024309507
ZNF518A,gene_expression,-0.013822821
RNF167,gene_expression,-0.05176794
SMAD4,gene_expression,-0.04708603
NR2C2,gene_expression,0.042543698
WLS,gene_expression,0.13472356
TMEM14C,gene_expression,0.06523098
CDKL1,gene_expression,-0.057108678
ARF4,gene_expression,-0.060706902
DCTN4,gene_expression,-0.014862104
CCNY,gene_expression,0.0002475353
SYDE2,gene_expression,-0.0045283637
ARHGAP25,gene_expression,-0.0016890558
COBL,gene_expression,-0.08602274
CEP170,gene_expression,-0.061226297
PTPRU,gene_expression,-0.043166384
DCPS,gene_expression,-0.0717321
TOMM34,gene_expression,-0.08425143
PTK6,gene_expression,0.004902708
PPP2R2D,gene_expression,-0.00800348
MTRF1L,gene_expression,-0.009279065
PEX14,gene_expression,-0.029986983
TRAPPC12,gene_expression,0.0097911
RTKN2,gene_expression,-0.09328992
PRR4,gene_expression,-0.011559084
RGPD5,gene_expression,0.012580808
HRAS,gene_expression,0.01578223
DDIT4L,gene_expression,0.015025783
NOP9,gene_expression,0.020069884
LPCAT3,gene_expression,-0.0012257106
MAP1LC3B,gene_expression,0.056138206
SEPHS2,gene_expression,-0.026214061
ANKRD16,gene_expression,-0.0061166156
ZBTB18,gene_expression,0.0875858
LRRC28,gene_expression,0.090624854
ZNF182,gene_expression,-0.028429829
TIAM2,gene_expression,0.08201738
ITGB1BP1,gene_expression,-0.06204364
MCU,gene_expression,0.010700236
ABCB7,gene_expression,0.034439635
SPATS2,gene_expression,0.030288337
RGPD1,gene_expression,0.05437941
FAM172A,gene_expression,-0.0075299
DUSP16,gene_expression,0.011331892
VAMP2,gene_expression,-0.0042671287
TOMM6,gene_expression,-0.09774246
ADCY7,gene_expression,-0.08658674
RAPGEF2,gene_expression,0.02904418
TCF12,gene_expression,0.0812005
RABAC1,gene_expression,-0.009648219
RGS19,gene_expression,0.0029419495
FBXO28,gene_expression,-0.03842679
ZNF160,gene_expression,-0.061228894
FOXE3,gene_expression,0.073020495
TRIM13,gene_expression,-0.06505509
MED6,gene_expression,0.00035083466
NUP205,gene_expression,0.013551264
FBXO5,gene_expression,-0.018723046
ZNF140,gene_expression,-0.008342681
UBE2W,gene_expression,-0.044105608
MSMO1,gene_expression,-0.0036604132
WDYHV1,gene_expression,-0.02074652
JAK2,gene_expression,0.045016307
FUT11,gene_expression,0.06342037
FH,gene_expression,-0.090438485
STAMBPL1,gene_expression,-0.12765732
CLOCK,gene_expression,-0.016384898
SDHC,gene_expression,-0.14190248
OR8J3,gene_expression,-0.021694366
ECHDC2,gene_expression,-0.011945682
SPRYD4,gene_expression,-0.025504572
SNW1,gene_expression,0.020301789
EPAS1,gene_expression,0.11116688
TMEM38A,gene_expression,0.0936462
KEL,gene_expression,-0.033481617
CTNNBL1,gene_expression,0.06997466
SERPINA5,gene_expression,-0.01064618
GBGT1,gene_expression,-0.016190736
FIZ1,gene_expression,-0.024763003
FLI1,gene_expression,0.05032564
RXRB,gene_expression,0.07101942
MIB2,gene_expression,0.010772674
OPA3,gene_expression,0.011686804
ZNF420,gene_expression,0.0024634106
ABCE1,gene_expression,0.022708382
TEX2,gene_expression,0.08532473
ZNF362,gene_expression,0.012956222
EAF1,gene_expression,0.0130058
CEP41,gene_expression,0.018600581
SRSF3,gene_expression,0.05410671
CAV1,gene_expression,0.10954204
ALDH16A1,gene_expression,0.017630758
COMMD9,gene_expression,0.07412001
UBC,gene_expression,-0.016966889
PMVK,gene_expression,-0.034305107
RABEP1,gene_expression,0.06310339
UTRN,gene_expression,-0.07582181
DUSP3,gene_expression,-0.008470618
PI4K2B,gene_expression,0.032755665
HSFX1,gene_expression,-0.011751995
OTUD7B,gene_expression,0.12679923
ZNF329,gene_expression,0.038569108
POLR3E,gene_expression,0.03717111
TMPRSS15,gene_expression,0.041509505
CTH,gene_expression,0.06536082
SH3RF3,gene_expression,-0.022973152
RWDD4,gene_expression,-0.0040001385
ENDOD1,gene_expression,-0.006857691
PTPRR,gene_expression,0.012274964
PDLIM7,gene_expression,0.0004346029
COMT,gene_expression,-0.05041586
PHACTR2,gene_expression,0.017028606
PRPF4,gene_expression,-0.076288566
PHLDB1,gene_expression,-0.061947513
HOXA1,gene_expression,0.074091375
BUB1B,gene_expression,-0.07327063
LGMN,gene_expression,-0.009178427
PRPF3,gene_expression,0.034815326
SIPA1L2,gene_expression,-0.074296005
TCF3,gene_expression,-0.07221024
LYZL6,gene_expression,0.07254545
SH3KBP1,gene_expression,0.07946078
FSIP1,gene_expression,0.04123365
ANKRD50,gene_expression,-0.15091285
ADNP2,gene_expression,0.090131044
CCSAP,gene_expression,-0.007365378
DPYD,gene_expression,0.10324665
PGAM1,gene_expression,-0.066390045
ATP11B,gene_expression,0.005109659
CCDC65,gene_expression,0.04976116
CRX,gene_expression,0.0858984
UHRF1BP1,gene_expression,-0.0672644
NAGK,gene_expression,-0.12045269
ZNF24,gene_expression,-0.013441827
UBE2V2,gene_expression,-0.0075469096
SMAD6,gene_expression,0.026111232
ZFP69B,gene_expression,-0.088643394
MORF4L2,gene_expression,0.004825922
TMEM63B,gene_expression,0.0072019333
PTPN6,gene_expression,-0.010722185
ZNF74,gene_expression,-0.04809013
TANGO6,gene_expression,-0.070615694
NFYB,gene_expression,0.032018557
SFMBT2,gene_expression,-0.04316461
FZD1,gene_expression,0.016173208
MARK2,gene_expression,0.035584275
ZPR1,gene_expression,0.064330615
CPA3,gene_expression,-0.0035091054
PSMD6,gene_expression,0.0609865
BIN1,gene_expression,0.0022161298
SART3,gene_expression,0.0062168324
TEX33,gene_expression,0.08122508
RUNDC3A,gene_expression,-0.004950252
NARS2,gene_expression,-0.011036258
MLLT11,gene_expression,-0.0004453794
CCDC36,gene_expression,-0.040305674
IRF2,gene_expression,0.022825178
SH3BP5L,gene_expression,-0.028525807
PEX13,gene_expression,-0.10110569
CERK,gene_expression,-0.029824713
KDM4C,gene_expression,-0.029298056
MTERF1,gene_expression,0.02670242
SGTB,gene_expression,-0.038594984
DPP8,gene_expression,0.13074128
HIST1H2AC,gene_expression,-0.0116453
WDR38,gene_expression,0.009533746
RBM5,gene_expression,0.00020982561
DRD3,gene_expression,-0.10805291
TUBG2,gene_expression,-0.048799872
RPL13,gene_expression,-0.051693868
MAP3K7CL,gene_expression,0.09065399
RAD17,gene_expression,-0.060427897
BEX4,gene_expression,0.09228406
SGSM1,gene_expression,0.10918686
ZNF202,gene_expression,0.010380927
RPS5,gene_expression,0.032624003
DNAH1,gene_expression,-0.065696165
UBE2M,gene_expression,-0.0007686887
DHRS1,gene_expression,-0.105809644
RFK,gene_expression,-0.031643886
LTA4H,gene_expression,-0.06448443
TSPAN17,gene_expression,0.01639554
CSF1R,gene_expression,0.014443738
DARS,gene_expression,-0.008628628
ZNF20,gene_expression,-0.020321064
WDR92,gene_expression,-0.060577095
TMTC1,gene_expression,-0.024830667
SLC5A9,gene_expression,0.014915578
CACNA2D4,gene_expression,-0.008876504
CD74,gene_expression,0.009399537
GSDMB,gene_expression,-0.08039134
EFCAB11,gene_expression,0.0025987353
RBM48,gene_expression,-0.009194707
DNAJA3,gene_expression,0.091685824
NRBP1,gene_expression,-0.10818395
PIGK,gene_expression,0.048208274
TBKBP1,gene_expression,0.12447594
FANCE,gene_expression,-0.07201098
KDM3A,gene_expression,-0.079263136
RSAD2,gene_expression,0.0020044397
MRPL15,gene_expression,-0.024395153
SCGB3A1,gene_expression,0.013876401
NUP133,gene_expression,0.08850654
GREB1,gene_expression,0.00020051314
ZNF35,gene_expression,0.061642457
MAGED2,gene_expression,0.12015625
TAB3,gene_expression,-0.06361358
RBM47,gene_expression,0.005146377
AGAP4,gene_expression,-0.0032517582
OTUD6B,gene_expression,-0.060408544
ACAA1,gene_expression,-0.09457215
KLHL7,gene_expression,-0.085758716
ZNF516,gene_expression,-0.045095935
TXNDC17,gene_expression,-0.03707215
TMTC4,gene_expression,-0.0014191623
COX8A,gene_expression,-0.020008758
LIN9,gene_expression,-0.010334313
NT5C3B,gene_expression,0.098583184
RB1,gene_expression,0.031187827
KLHL32,gene_expression,0.05214799
RGS14,gene_expression,-0.060458206
NPY5R,gene_expression,0.020690905
TADA3,gene_expression,0.0001706167
PPP2R2C,gene_expression,0.027931154
SNRPB2,gene_expression,-0.06444181
COPB2,gene_expression,-0.08615751
WDR37,gene_expression,-0.020592777
NAA30,gene_expression,-0.080122456
RTN4IP1,gene_expression,-0.01653802
ACTR2,gene_expression,0.10063392
SH3BP2,gene_expression,-0.009476571
GPCPD1,gene_expression,-0.07028528
PBLD,gene_expression,-0.02421271
GNB5,gene_expression,-0.111013725
CDK4,gene_expression,0.06307892
NAT8B,gene_expression,-0.07972531
CD19,gene_expression,0.032797664
NBR1,gene_expression,-0.11343232
PYCR1,gene_expression,-0.11940884
PARPBP,gene_expression,-0.100933515
TECPR1,gene_expression,0.023129012
PHRF1,gene_expression,-0.0069086687
DAPK1,gene_expression,-0.014048567
PAXBP1,gene_expression,-0.08655639
RAB5C,gene_expression,-0.12517248
TXNDC12,gene_expression,0.0045087235
STRADB,gene_expression,-0.10413673
PSMD7,gene_expression,0.0074188802
ATG4A,gene_expression,0.022789046
DDX59,gene_expression,-0.051187437
DHX16,gene_expression,0.002589034
DMTN,gene_expression,-0.01730085
PHOSPHO2,gene_expression,0.010698587
IPO8,gene_expression,-0.0051891073
ACOX3,gene_expression,-0.07045075
CLIP4,gene_expression,-0.08927788
SLFN11,gene_expression,0.025450923
FBP1,gene_expression,-0.08596724
HNRNPA2B1,gene_expression,-0.01657527
TRIML1,gene_expression,0.0065018777
AP3D1,gene_expression,-0.030422354
PARP12,gene_expression,-0.1570826
FAM174A,gene_expression,-0.008758833
DUS1L,gene_expression,0.030046908
SRBD1,gene_expression,0.10970286
COX15,gene_expression,0.1483224
DHX29,gene_expression,0.0085106
STX12,gene_expression,0.011470106
ZFX,gene_expression,-0.01472926
NDUFAF4,gene_expression,-0.0152608985
ZNF548,gene_expression,-0.055684473
SNPH,gene_expression,0.011732526
U2AF2,gene_expression,0.014250089
GIMAP1,gene_expression,0.09406809
TMED1,gene_expression,-0.010203835
MAP3K4,gene_expression,0.060604278
PSMB7,gene_expression,0.03215302
PDZD11,gene_expression,-0.080108166
FAM83F,gene_expression,0.016377147
TPK1,gene_expression,-0.07679025
ENKD1,gene_expression,-0.09942043
NDUFB2,gene_expression,0.004534559
IGBP1,gene_expression,0.068243824
NRSN2,gene_expression,-0.108642854
PRCC,gene_expression,0.019143129
ZSWIM4,gene_expression,0.023036422
EIF2AK1,gene_expression,-0.058290385
CCDC115,gene_expression,0.022222817
SLC44A2,gene_expression,-0.018101051
PDGFB,gene_expression,0.0045596296
SRSF4,gene_expression,0.114287466
ITIH6,gene_expression,-0.017886812
LRFN3,gene_expression,-0.09547032
SPATA7,gene_expression,0.093312226
DPP3,gene_expression,0.010406653
SPSB3,gene_expression,-0.026186416
NEIL2,gene_expression,-0.026830707
WWC3,gene_expression,-0.016992763
NFKB2,gene_expression,0.101712815
OSBP2,gene_expression,-0.071359426
PDLIM5,gene_expression,0.024979988
CUL5,gene_expression,0.0033670324
CLTC,gene_expression,0.0067911735
MFAP3,gene_expression,-0.003295101
GLCCI1,gene_expression,-0.01573393
PAWR,gene_expression,0.065942675
NELFB,gene_expression,0.015257657
DIS3,gene_expression,-0.083499186
PPM1B,gene_expression,0.104895264
PCMTD2,gene_expression,0.105748914
PPP1CC,gene_expression,-0.049917415
MTMR9,gene_expression,0.017423663
MOB3C,gene_expression,0.016785575
NCL,gene_expression,-0.04927219
TRIM22,gene_expression,-0.04825966
BIRC2,gene_expression,0.0134379845
COL11A1,gene_expression,-0.027983703
ZCCHC9,gene_expression,0.0059145587
BACH2,gene_expression,-0.1386244
TMIGD1,gene_expression,-0.040796004
FNDC3B,gene_expression,-0.056688625
IGF2R,gene_expression,-0.092347145
PER2,gene_expression,0.035002183
GNL2,gene_expression,0.053647257
EXOSC5,gene_expression,0.04873468
NUP88,gene_expression,0.10593702
SLC2A1,gene_expression,-0.01491928
GTF2H1,gene_expression,0.022074442
NDUFA2,gene_expression,0.015690021
MMS22L,gene_expression,0.088244855
TSEN15,gene_expression,-0.006706449
TMEM243,gene_expression,0.012919413
KIAA0232,gene_expression,0.08488777
RCN1,gene_expression,0.012946349
BCAS2,gene_expression,0.0029614621
BAZ2B,gene_expression,0.08511238
LMO2,gene_expression,0.0824673
CNOT8,gene_expression,0.080901
WDR20,gene_expression,-0.07633062
GLYCTK,gene_expression,0.050441492
STX10,gene_expression,-0.011194836
GRB7,gene_expression,0.07313436
MEIS3,gene_expression,0.104763426
PBX3,gene_expression,-0.005799543
NIM1K,gene_expression,-0.0059368266
KCTD20,gene_expression,0.09486589
GFM2,gene_expression,-0.03301984
CHPT1,gene_expression,-0.0140268365
PUS7,gene_expression,0.03374556
FKBP8,gene_expression,-0.011431738
RPP40,gene_expression,-0.019617304
ARL17B,gene_expression,-0.019186141
UBE4A,gene_expression,0.099318884
DMC1,gene_expression,-0.053482093
AKT1,gene_expression,0.09632837
ORC5,gene_expression,0.012178123
DDX27,gene_expression,0.08838378
MPC2,gene_expression,0.017094916
ARHGAP18,gene_expression,0.04569914
APPBP2,gene_expression,-0.087203175
GORASP1,gene_expression,0.028574914
MLX,gene_expression,0.029206218
ZSCAN5A,gene_expression,0.018838907
ATG2A,gene_expression,-0.0839143
TMEM129,gene_expression,-0.062397864
RNF214,gene_expression,0.014912335
MAGEC1,gene_expression,-0.014498657
RFC4,gene_expression,0.09836673
RHOA,gene_expression,0.059850514
PITPNM1,gene_expression,-0.040932454
RNF10,gene_expression,0.053427335
HSFX2,gene_expression,0.023496844
NOC4L,gene_expression,-0.10448491
STRN,gene_expression,0.03780034
CDPF1,gene_expression,-0.03620383
CSAD,gene_expression,-0.07825897
BCL9L,gene_expression,0.051365986
HGH1,gene_expression,-0.036496166
METTL4,gene_expression,0.05928218
GTPBP4,gene_expression,0.033305135
ERI2,gene_expression,-0.07009306
PITPNA,gene_expression,-0.0062745414
NCOA2,gene_expression,-0.02828758
CCDC137,gene_expression,0.009713976
ORC3,gene_expression,0.11363926
BAG3,gene_expression,0.0070553133
VKORC1L1,gene_expression,-0.022084063
PERP,gene_expression,-0.004844522
HMOX2,gene_expression,0.017861743
AMY2B,gene_expression,-0.09455926
NAPB,gene_expression,0.057300117
AP3S2,gene_expression,-0.07674576
HTR3D,gene_expression,0.03237924
FAM184A,gene_expression,0.058405515
NLRX1,gene_expression,-0.17764719
TRIM25,gene_expression,0.0029842448
PRKCE,gene_expression,-0.0030108674
FAM180B,gene_expression,-0.02118194
RNF146,gene_expression,-0.05741668
SLC45A3,gene_expression,-0.101892136
AIF1L,gene_expression,-0.022278741
DDX31,gene_expression,0.10381358
FAM89A,gene_expression,0.1482828
FAM24B,gene_expression,0.09899602
DAP,gene_expression,-0.007231314
NEK1,gene_expression,0.045544486
FOXR1,gene_expression,-0.07093927
ODF2L,gene_expression,0.023541063
SAP30,gene_expression,-0.091315076
LAMP2,gene_expression,-0.05828416
KNOP1,gene_expression,-0.08074998
BEST1,gene_expression,-0.06956297
TFDP1,gene_expression,0.005651133
NFE2L1,gene_expression,-0.034280032
ZNF766,gene_expression,0.025663344
IQCF5,gene_expression,-0.05641287
GAB3,gene_expression,-0.00594702
SMYD2,gene_expression,0.013754899
CALML4,gene_expression,-0.01112733
RPS20,gene_expression,-0.07248421
DCAF4,gene_expression,-0.04726924
CDC5L,gene_expression,0.025918406
ILVBL,gene_expression,-0.055290718
WDR53,gene_expression,-0.03777265
RANBP6,gene_expression,0.0040953117
MAGT1,gene_expression,-0.0690239
PHLPP2,gene_expression,-0.003052721
GSR,gene_expression,-0.019480065
CDK5,gene_expression,-0.07847255
CHRAC1,gene_expression,0.019420333
HACL1,gene_expression,-0.0282145
DLEU7,gene_expression,0.060324114
FLVCR1,gene_expression,-0.070521496
PDK3,gene_expression,-0.108177215
KDM6B,gene_expression,-0.018282136
STARD3,gene_expression,0.060556747
NBAS,gene_expression,0.11644287
NR1H2,gene_expression,0.0068132454
BYSL,gene_expression,-0.007140788
VPS37D,gene_expression,-0.12451559
ZFHX3,gene_expression,0.08593457
SDE2,gene_expression,0.017495535
SFMBT1,gene_expression,-0.12937461
TSPAN5,gene_expression,0.092201084
RALGPS1,gene_expression,-0.0062066778
PMM2,gene_expression,0.002201727
MDP1,gene_expression,0.13802989
HUS1B,gene_expression,0.09852762
TMEM99,gene_expression,-0.004626238
ANKH,gene_expression,0.046049166
TXN2,gene_expression,-0.055002935
TMEM79,gene_expression,0.03216376
ADPGK,gene_expression,0.010078486
PLSCR3,gene_expression,-0.09655858
BCL2L1,gene_expression,-0.007997938
CROCC,gene_expression,0.028968317
ALG1,gene_expression,-0.040236693
HNRNPH1,gene_expression,0.09321061
TCIRG1,gene_expression,-0.013788764
ZSCAN25,gene_expression,-0.053353745
MSANTD3,gene_expression,-0.2559731
TRPS1,gene_expression,-0.004059528
FDX1,gene_expression,0.10215038
TBC1D19,gene_expression,0.045692366
RBMX2,gene_expression,-0.10329862
CCDC68,gene_expression,0.015460755
ZGPAT,gene_expression,-0.064639814
DNAJA4,gene_expression,0.003664203
CLEC17A,gene_expression,-0.016805397
FMO4,gene_expression,-0.07248674
BECN1,gene_expression,0.09110731
ZNF69,gene_expression,0.0664038
SUCNR1,gene_expression,0.059452124
ABCC4,gene_expression,-0.08535762
CAMK2G,gene_expression,0.12603202
AP5B1,gene_expression,-0.019149141
CLDN20,gene_expression,0.08942043
PCBD2,gene_expression,0.11256736
PLGRKT,gene_expression,0.062555246
SEMA4C,gene_expression,0.04173849
YPEL2,gene_expression,0.0035461118
ATP6AP1,gene_expression,0.062930495
NDST1,gene_expression,-0.06756646
NSUN2,gene_expression,-0.006505541
UCHL3,gene_expression,0.0069046738
UBE2L6,gene_expression,0.010313415
WDR5,gene_expression,-0.007203806
RBM28,gene_expression,0.055897802
YIF1A,gene_expression,0.0011694996
MCMBP,gene_expression,-0.06799644
SLC13A3,gene_expression,0.018433105
HBA2,gene_expression,-0.07338573
VPS8,gene_expression,-0.024889193
DAZAP2,gene_expression,-0.061014853
TPD52,gene_expression,0.081396714
ACKR2,gene_expression,0.06415053
DUSP27,gene_expression,-0.0050421804
FUCA2,gene_expression,0.00016350647
CRYZ,gene_expression,-0.059517927
STX1B,gene_expression,0.043425675
PSMA3,gene_expression,-0.12427109
ABCB4,gene_expression,-0.17102262
NOL8,gene_expression,0.0067567513
CTSL,gene_expression,-0.030453354
IQCC,gene_expression,0.008260332
MXD1,gene_expression,-0.031127106
RAB2B,gene_expression,0.0051313285
CDC40,gene_expression,0.052267265
PHOSPHO1,gene_expression,-0.019793736
CXXC1,gene_expression,-0.050999217
ZXDA,gene_expression,0.011317392
NPHP4,gene_expression,-0.08994195
ZNF414,gene_expression,-0.04179539
CMTM7,gene_expression,0.020419605
WDR27,gene_expression,-0.018281396
ZNF280C,gene_expression,0.022292117
FASTKD3,gene_expression,-0.07623262
EBAG9,gene_expression,-0.01061644
ZCCHC8,gene_expression,-0.011800548
G3BP1,gene_expression,0.0017854795
AKIRIN1,gene_expression,-0.004577316
MAP4K3,gene_expression,0.012585247
AHR,gene_expression,0.053908817
NDUFV2,gene_expression,-0.07619981
STT3A,gene_expression,0.0006978352
YWHAQ,gene_expression,0.0026100618
LRCH4,gene_expression,-0.023341486
PDCD11,gene_expression,0.102710694
HMGN5,gene_expression,0.0075466502
KLLN,gene_expression,-0.11564894
NOL6,gene_expression,-0.08843244
RHOT1,gene_expression,-0.036069747
TCP11L1,gene_expression,0.07217705
RORC,gene_expression,-0.040259093
MICAL1,gene_expression,0.011491035
UFSP2,gene_expression,-0.08179004
CSN1S1,gene_expression,0.09311946
MCMDC2,gene_expression,-0.03750211
KLC3,gene_expression,0.03794317
MAP4,gene_expression,-0.038845915
NTAN1,gene_expression,0.0011704002
CDKL3,gene_expression,0.0573817
TRIM56,gene_expression,0.101024255
RDH14,gene_expression,0.017558586
ZC2HC1A,gene_expression,-0.02638621
CDKN2AIPNL,gene_expression,0.020728435
FBLN7,gene_expression,0.07888545
FGD2,gene_expression,0.07305234
ATRX,gene_expression,0.09172747
TTLL12,gene_expression,-0.030676063
RBM20,gene_expression,0.08950257
GMPPA,gene_expression,0.006013012
TMEM140,gene_expression,0.019396711
CLEC1A,gene_expression,-0.01917773
PIP5K1A,gene_expression,0.13641544
CTHRC1,gene_expression,-0.050277453
HEATR5B,gene_expression,-0.015458729
TLE2,gene_expression,-0.057903085
CALM1,gene_expression,0.027725233
RNF26,gene_expression,-0.0036471265
KIF27,gene_expression,0.00025002428
STOML1,gene_expression,0.043578528
BRWD3,gene_expression,-0.028247243
EPS8L3,gene_expression,0.114023365
HP,gene_expression,-0.006020189
TIMM17B,gene_expression,-0.077419706
RNF149,gene_expression,-0.0047496627
SNTB2,gene_expression,0.004673181
CNN3,gene_expression,0.08560243
CEP85L,gene_expression,0.061139714
PLCB2,gene_expression,0.15818499
YY1AP1,gene_expression,0.09770127
RUNX1,gene_expression,-0.044316936
RSBN1,gene_expression,-0.046813704
MAN2B2,gene_expression,-0.07382102
AVL9,gene_expression,0.004520014
ZNF106,gene_expression,0.043950267
SLC25A42,gene_expression,-0.055728525
RMND5A,gene_expression,0.043305006
TUBG1,gene_expression,-0.054715
BCL10,gene_expression,-0.026242808
CEP85,gene_expression,0.053616982
MAP10,gene_expression,-0.09934358
GP1BA,gene_expression,-0.0848999
CANX,gene_expression,-0.01654147
SIRT1,gene_expression,0.004420767
UBXN8,gene_expression,-0.01794408
ZNF777,gene_expression,0.010754227
CCNF,gene_expression,0.022891967
NARS,gene_expression,0.023258794
DDRGK1,gene_expression,-0.03363759
GALNT4,gene_expression,-0.03742863
TBC1D4,gene_expression,-0.07716923
SLPI,gene_expression,-0.009800038
ACTR10,gene_expression,0.038774375
MLN,gene_expression,-0.11321538
HERC5,gene_expression,0.00047572303
RBCK1,gene_expression,-0.0010425631
TRMT10A,gene_expression,-0.057054102
ZFP36L2,gene_expression,0.08392073
UBN1,gene_expression,-0.0015145525
ALKBH5,gene_expression,0.018541507
CENPJ,gene_expression,0.020213772
L3MBTL1,gene_expression,-0.016877687
KCNG1,gene_expression,-0.0037211438
PRKAG2,gene_expression,0.12216313
SLAMF9,gene_expression,-0.06984357
