,,coef
MCU,gene_expression,3.4927232e-06
ABCB7,gene_expression,2.869384e-05
SPATS2,gene_expression,0.0
RGPD1,gene_expression,0.0
FAM172A,gene_expression,0.0
DUSP16,gene_expression,2.2979559e-05
VAMP2,gene_expression,1.0799849e-05
TOMM6,gene_expression,0.00034010937
ADCY7,gene_expression,0.00026292642
RAPGEF2,gene_expression,0.0
TCF12,gene_expression,1.2386764e-07
RABAC1,gene_expression,0.0
RGS19,gene_expression,0.0
FBXO28,gene_expression,0.0
ZNF160,gene_expression,0.0
FOXE3,gene_expression,0.0
TRIM13,gene_expression,5.6698245e-05
MED6,gene_expression,1.1163794e-07
NUP205,gene_expression,0.0005268212
FBXO5,gene_expression,4.1171943e-06
ZNF140,gene_expression,0.0
UBE2W,gene_expression,0.00014787268
MSMO1,gene_expression,0.0
WDYHV1,gene_expression,0.0
JAK2,gene_expression,0.00021845353
FUT11,gene_expression,0.0
FH,gene_expression,7.220995e-09
STAMBPL1,gene_expression,2.4810246e-05
CLOCK,gene_expression,2.879582e-07
SDHC,gene_expression,6.6918145e-11
OR8J3,gene_expression,8.007509e-10
ECHDC2,gene_expression,0.0
SPRYD4,gene_expression,0.0
SNW1,gene_expression,1.4062105e-06
EPAS1,gene_expression,3.7982463e-05
TMEM38A,gene_expression,0.0
KEL,gene_expression,5.558718e-08
CTNNBL1,gene_expression,4.203718e-05
SERPINA5,gene_expression,2.0440706e-07
GBGT1,gene_expression,0.0
FIZ1,gene_expression,0.0
FLI1,gene_expression,0.0
RXRB,gene_expression,3.601431e-06
MIB2,gene_expression,0.00011000937
OPA3,gene_expression,0.0
ZNF420,gene_expression,2.298048e-08
ABCE1,gene_expression,0.0
TEX2,gene_expression,0.0
ZNF362,gene_expression,0.0
EAF1,gene_expression,3.816814e-06
CEP41,gene_expression,0.000100920195
SRSF3,gene_expression,3.7356887e-05
CAV1,gene_expression,6.438025e-06
ALDH16A1,gene_expression,0.0
COMMD9,gene_expression,0.0006705734
UBC,gene_expression,0.0069208317
PMVK,gene_expression,2.7392063e-05
RABEP1,gene_expression,1.2597878e-06
UTRN,gene_expression,0.0
DUSP3,gene_expression,0.0001018788
PI4K2B,gene_expression,2.0233285e-06
HSFX1,gene_expression,0.0
OTUD7B,gene_expression,0.0014996874
ZNF329,gene_expression,0.0
POLR3E,gene_expression,2.6975742e-06
TMPRSS15,gene_expression,0.0
CTH,gene_expression,6.183303e-07
SH3RF3,gene_expression,0.0
RWDD4,gene_expression,0.0
ENDOD1,gene_expression,1.2432513e-07
PTPRR,gene_expression,0.0
PDLIM7,gene_expression,2.7553351e-05
COMT,gene_expression,4.5143643e-06
PHACTR2,gene_expression,3.5023398e-08
PRPF4,gene_expression,2.4459864e-06
PHLDB1,gene_expression,0.0
HOXA1,gene_expression,1.4913586e-05
BUB1B,gene_expression,0.0010914911
LGMN,gene_expression,3.366459e-05
PRPF3,gene_expression,2.7086317e-06
SIPA1L2,gene_expression,0.0
TCF3,gene_expression,7.953138e-08
LYZL6,gene_expression,0.0
SH3KBP1,gene_expression,3.2032098e-05
FSIP1,gene_expression,0.0
ANKRD50,gene_expression,0.0
ADNP2,gene_expression,0.0
CCSAP,gene_expression,0.0
DPYD,gene_expression,3.463978e-08
PGAM1,gene_expression,0.00010753872
ATP11B,gene_expression,8.213534e-06
CCDC65,gene_expression,0.0
CRX,gene_expression,0.0
UHRF1BP1,gene_expression,0.0
NAGK,gene_expression,0.0
ZNF24,gene_expression,0.0
UBE2V2,gene_expression,1.9097983e-05
SMAD6,gene_expression,8.2288636e-07
ZFP69B,gene_expression,0.0
MORF4L2,gene_expression,4.6703665e-08
TMEM63B,gene_expression,0.0
PTPN6,gene_expression,8.805383e-06
ZNF74,gene_expression,0.0
TANGO6,gene_expression,0.0
NFYB,gene_expression,1.0207325e-06
SFMBT2,gene_expression,0.0
FZD1,gene_expression,1.8583019e-06
MARK2,gene_expression,0.0
ZPR1,gene_expression,0.0
CPA3,gene_expression,1.0349377e-09
PSMD6,gene_expression,0.004150314
BIN1,gene_expression,0.0
SART3,gene_expression,0.0
TEX33,gene_expression,0.0
RUNDC3A,gene_expression,0.0
NARS2,gene_expression,1.8641637e-06
MLLT11,gene_expression,0.0
CCDC36,gene_expression,0.0
IRF2,gene_expression,0.0
SH3BP5L,gene_expression,0.0
PEX13,gene_expression,1.3212514e-06
CERK,gene_expression,3.4366135e-08
KDM4C,gene_expression,4.2828586e-05
MTERF1,gene_expression,8.402474e-07
SGTB,gene_expression,0.0
DPP8,gene_expression,0.0
HIST1H2AC,gene_expression,5.253946e-05
WDR38,gene_expression,0.0
RBM5,gene_expression,1.4072454e-08
DRD3,gene_expression,3.057634e-08
TUBG2,gene_expression,0.00011082971
RPL13,gene_expression,3.6876925e-05
MAP3K7CL,gene_expression,0.0
RAD17,gene_expression,2.8136408e-06
BEX4,gene_expression,0.0
SGSM1,gene_expression,0.0
ZNF202,gene_expression,0.0
RPS5,gene_expression,8.662633e-06
DNAH1,gene_expression,0.0
UBE2M,gene_expression,1.1883856e-06
DHRS1,gene_expression,0.0
RFK,gene_expression,1.1602939e-06
LTA4H,gene_expression,0.0005494105
TSPAN17,gene_expression,0.0
CSF1R,gene_expression,1.056439e-05
DARS,gene_expression,2.914086e-06
ZNF20,gene_expression,0.0
WDR92,gene_expression,0.0
TMTC1,gene_expression,0.0
SLC5A9,gene_expression,2.1921895e-07
CACNA2D4,gene_expression,3.4015716e-06
CD74,gene_expression,9.7817065e-08
GSDMB,gene_expression,0.0
EFCAB11,gene_expression,0.0
RBM48,gene_expression,0.0
DNAJA3,gene_expression,0.0
NRBP1,gene_expression,8.408585e-06
PIGK,gene_expression,1.223229e-07
TBKBP1,gene_expression,0.0
FANCE,gene_expression,2.4361289e-05
KDM3A,gene_expression,1.4126668e-06
RSAD2,gene_expression,0.0
MRPL15,gene_expression,2.8801512e-06
SCGB3A1,gene_expression,0.0
NUP133,gene_expression,0.006625668
GREB1,gene_expression,2.213719e-09
ZNF35,gene_expression,0.0
MAGED2,gene_expression,4.1642165e-06
TAB3,gene_expression,0.00013498937
RBM47,gene_expression,0.0
AGAP4,gene_expression,0.0
OTUD6B,gene_expression,0.0
ACAA1,gene_expression,0.0007544164
KLHL7,gene_expression,0.0
ZNF516,gene_expression,0.0
TXNDC17,gene_expression,0.0
TMTC4,gene_expression,0.0
COX8A,gene_expression,5.804084e-06
LIN9,gene_expression,3.2445902e-07
NT5C3B,gene_expression,0.0012657071
RB1,gene_expression,0.00023049314
KLHL32,gene_expression,0.0
RGS14,gene_expression,0.0
NPY5R,gene_expression,1.1073527e-07
TADA3,gene_expression,2.9566098e-05
PPP2R2C,gene_expression,0.0
SNRPB2,gene_expression,1.4327978e-05
COPB2,gene_expression,2.327185e-07
WDR37,gene_expression,0.0
NAA30,gene_expression,3.0141015e-05
RTN4IP1,gene_expression,0.0
ACTR2,gene_expression,0.0010779393
SH3BP2,gene_expression,0.0
GPCPD1,gene_expression,1.8816115e-06
PBLD,gene_expression,0.0
GNB5,gene_expression,9.021289e-05
CDK4,gene_expression,1.7373864e-05
NAT8B,gene_expression,2.493355e-05
CD19,gene_expression,0.0013184036
NBR1,gene_expression,0.0
PYCR1,gene_expression,0.0
PARPBP,gene_expression,0.0
TECPR1,gene_expression,0.0
PHRF1,gene_expression,0.0
DAPK1,gene_expression,4.3059223e-05
PAXBP1,gene_expression,0.0
RAB5C,gene_expression,0.00038921155
TXNDC12,gene_expression,0.0
STRADB,gene_expression,6.741613e-08
PSMD7,gene_expression,0.00051084755
ATG4A,gene_expression,5.5150714e-08
DDX59,gene_expression,0.0
DHX16,gene_expression,4.657452e-08
DMTN,gene_expression,1.3986815e-07
PHOSPHO2,gene_expression,0.0
IPO8,gene_expression,1.4327138e-10
ACOX3,gene_expression,3.4364493e-08
CLIP4,gene_expression,0.0
SLFN11,gene_expression,0.0
FBP1,gene_expression,1.533153e-07
HNRNPA2B1,gene_expression,8.892568e-06
TRIML1,gene_expression,0.0
AP3D1,gene_expression,0.0
PARP12,gene_expression,0.0
FAM174A,gene_expression,0.0
DUS1L,gene_expression,0.0
SRBD1,gene_expression,0.0
COX15,gene_expression,2.8617958e-06
DHX29,gene_expression,0.0
STX12,gene_expression,0.0
ZFX,gene_expression,0.0
NDUFAF4,gene_expression,3.6209553e-07
ZNF548,gene_expression,0.0
SNPH,gene_expression,0.0
U2AF2,gene_expression,8.01658e-06
GIMAP1,gene_expression,0.0
TMED1,gene_expression,0.0
MAP3K4,gene_expression,0.0
PSMB7,gene_expression,0.0020499935
PDZD11,gene_expression,6.294142e-05
FAM83F,gene_expression,0.0
TPK1,gene_expression,8.889243e-07
ENKD1,gene_expression,0.0
NDUFB2,gene_expression,3.5767673e-08
IGBP1,gene_expression,0.0
NRSN2,gene_expression,0.0
PRCC,gene_expression,1.9839887e-07
ZSWIM4,gene_expression,0.0
EIF2AK1,gene_expression,0.0
CCDC115,gene_expression,0.0
SLC44A2,gene_expression,0.00020226718
PDGFB,gene_expression,8.9946417e-07
SRSF4,gene_expression,4.836823e-05
ITIH6,gene_expression,0.0
LRFN3,gene_expression,9.918118e-06
SPATA7,gene_expression,0.0
DPP3,gene_expression,0.0
SPSB3,gene_expression,9.453097e-06
NEIL2,gene_expression,5.6310114e-06
WWC3,gene_expression,0.0
NFKB2,gene_expression,0.0033383307
OSBP2,gene_expression,0.0
PDLIM5,gene_expression,6.578705e-08
CUL5,gene_expression,9.105757e-06
CLTC,gene_expression,7.868762e-06
MFAP3,gene_expression,2.4358744e-08
GLCCI1,gene_expression,0.0
PAWR,gene_expression,0.0
NELFB,gene_expression,1.3982765e-05
DIS3,gene_expression,0.00088862196
PPM1B,gene_expression,0.0029252737
PCMTD2,gene_expression,0.0
PPP1CC,gene_expression,0.0060796426
MTMR9,gene_expression,2.266015e-06
MOB3C,gene_expression,0.0
NCL,gene_expression,0.0
TRIM22,gene_expression,0.0
BIRC2,gene_expression,0.0046950877
COL11A1,gene_expression,2.01759e-07
ZCCHC9,gene_expression,0.0
BACH2,gene_expression,0.0
TMIGD1,gene_expression,0.0
FNDC3B,gene_expression,0.0
IGF2R,gene_expression,7.284781e-05
PER2,gene_expression,0.0
GNL2,gene_expression,0.0
EXOSC5,gene_expression,0.00021195445
NUP88,gene_expression,0.0019340597
SLC2A1,gene_expression,6.2376064e-05
GTF2H1,gene_expression,9.901466e-07
NDUFA2,gene_expression,3.0949834e-06
MMS22L,gene_expression,0.0
TSEN15,gene_expression,6.4413435e-08
TMEM243,gene_expression,0.0
KIAA0232,gene_expression,0.0
RCN1,gene_expression,2.2076347e-05
BCAS2,gene_expression,3.338143e-07
BAZ2B,gene_expression,0.0
LMO2,gene_expression,2.9645644e-08
CNOT8,gene_expression,3.4797104e-06
WDR20,gene_expression,0.005458756
GLYCTK,gene_expression,3.7130178e-06
STX10,gene_expression,2.5002864e-06
GRB7,gene_expression,0.00021004425
MEIS3,gene_expression,0.0
PBX3,gene_expression,0.0
NIM1K,gene_expression,0.0
KCTD20,gene_expression,0.0
GFM2,gene_expression,7.954235e-09
CHPT1,gene_expression,1.7376614e-07
PUS7,gene_expression,0.0
FKBP8,gene_expression,0.0002697508
RPP40,gene_expression,2.929984e-07
ARL17B,gene_expression,0.0
UBE4A,gene_expression,0.0002552625
DMC1,gene_expression,1.2636694e-06
AKT1,gene_expression,0.0006128373
ORC5,gene_expression,3.032143e-05
DDX27,gene_expression,0.0
MPC2,gene_expression,0.0
ARHGAP18,gene_expression,4.614781e-09
APPBP2,gene_expression,0.0
GORASP1,gene_expression,5.287855e-05
MLX,gene_expression,1.4882437e-07
ZSCAN5A,gene_expression,0.0
ATG2A,gene_expression,0.0
TMEM129,gene_expression,4.847245e-06
RNF214,gene_expression,0.0
MAGEC1,gene_expression,0.0
RFC4,gene_expression,0.00053973723
RHOA,gene_expression,0.0007531676
PITPNM1,gene_expression,3.5234276e-08
RNF10,gene_expression,0.0
HSFX2,gene_expression,0.0
NOC4L,gene_expression,9.587462e-05
STRN,gene_expression,0.0
CDPF1,gene_expression,0.0
CSAD,gene_expression,0.0
BCL9L,gene_expression,2.3233896e-07
HGH1,gene_expression,0.0
METTL4,gene_expression,0.0
GTPBP4,gene_expression,0.0
ERI2,gene_expression,0.0
PITPNA,gene_expression,2.8631145e-08
NCOA2,gene_expression,2.5141928e-05
CCDC137,gene_expression,0.0
ORC3,gene_expression,0.0005197799
BAG3,gene_expression,1.9814315e-06
VKORC1L1,gene_expression,5.2004805e-07
PERP,gene_expression,1.1204701e-06
HMOX2,gene_expression,4.6655743e-05
AMY2B,gene_expression,7.2238917e-09
NAPB,gene_expression,1.193483e-05
AP3S2,gene_expression,0.0
HTR3D,gene_expression,0.0
FAM184A,gene_expression,0.0
NLRX1,gene_expression,0.026110359
TRIM25,gene_expression,0.0016898538
PRKCE,gene_expression,1.0294651e-06
FAM180B,gene_expression,0.0
RNF146,gene_expression,0.0020043794
SLC45A3,gene_expression,0.00012676841
AIF1L,gene_expression,0.0
DDX31,gene_expression,0.0
FAM89A,gene_expression,0.0
FAM24B,gene_expression,0.0
DAP,gene_expression,0.0
NEK1,gene_expression,0.0
FOXR1,gene_expression,0.0
ODF2L,gene_expression,0.0
SAP30,gene_expression,4.394264e-05
LAMP2,gene_expression,3.0383299e-05
KNOP1,gene_expression,0.0
BEST1,gene_expression,0.0
TFDP1,gene_expression,5.3098247e-06
NFE2L1,gene_expression,0.0
ZNF766,gene_expression,0.0
IQCF5,gene_expression,0.0
GAB3,gene_expression,0.0
SMYD2,gene_expression,1.1856906e-06
CALML4,gene_expression,0.0
RPS20,gene_expression,0.000104869956
DCAF4,gene_expression,7.227864e-06
CDC5L,gene_expression,1.51221e-05
ILVBL,gene_expression,0.0
WDR53,gene_expression,0.0
RANBP6,gene_expression,0.0
MAGT1,gene_expression,5.8313457e-05
PHLPP2,gene_expression,0.0
GSR,gene_expression,3.9537186e-05
CDK5,gene_expression,0.00015022133
CHRAC1,gene_expression,0.0
HACL1,gene_expression,1.0761327e-06
DLEU7,gene_expression,0.0
FLVCR1,gene_expression,0.0
PDK3,gene_expression,2.381109e-08
KDM6B,gene_expression,4.152331e-09
STARD3,gene_expression,4.5562305e-09
NBAS,gene_expression,8.2438834e-07
NR1H2,gene_expression,4.205698e-06
BYSL,gene_expression,2.512514e-08
VPS37D,gene_expression,1.3219922e-06
ZFHX3,gene_expression,6.0511e-06
SDE2,gene_expression,0.0
SFMBT1,gene_expression,0.0
TSPAN5,gene_expression,0.0
RALGPS1,gene_expression,0.0
PMM2,gene_expression,0.0
MDP1,gene_expression,0.0
HUS1B,gene_expression,0.0
TMEM99,gene_expression,0.0
ANKH,gene_expression,5.1238266e-07
TXN2,gene_expression,2.4749756e-06
TMEM79,gene_expression,0.0
ADPGK,gene_expression,0.0
PLSCR3,gene_expression,0.0
BCL2L1,gene_expression,2.3690409e-05
CROCC,gene_expression,0.0
ALG1,gene_expression,0.0
HNRNPH1,gene_expression,2.5391297e-05
TCIRG1,gene_expression,0.0001902328
ZSCAN25,gene_expression,0.0
MSANTD3,gene_expression,0.0
TRPS1,gene_expression,0.0
FDX1,gene_expression,5.8531407e-07
TBC1D19,gene_expression,0.0
RBMX2,gene_expression,0.0
CCDC68,gene_expression,0.0
ZGPAT,gene_expression,0.0
DNAJA4,gene_expression,2.6311606e-09
CLEC17A,gene_expression,0.0
FMO4,gene_expression,0.0
BECN1,gene_expression,0.0005307999
ZNF69,gene_expression,0.0
SUCNR1,gene_expression,0.0
ABCC4,gene_expression,2.3857822e-06
CAMK2G,gene_expression,1.6456064e-06
AP5B1,gene_expression,0.0
CLDN20,gene_expression,8.692006e-09
PCBD2,gene_expression,0.0
PLGRKT,gene_expression,0.0
SEMA4C,gene_expression,0.0
YPEL2,gene_expression,0.0
ATP6AP1,gene_expression,4.5013097e-05
NDST1,gene_expression,2.645989e-07
NSUN2,gene_expression,0.0
UCHL3,gene_expression,2.2895963e-05
UBE2L6,gene_expression,0.0012518157
WDR5,gene_expression,2.2461152e-06
RBM28,gene_expression,0.0
YIF1A,gene_expression,1.3496475e-08
MCMBP,gene_expression,0.0
SLC13A3,gene_expression,3.066579e-12
HBA2,gene_expression,0.0
VPS8,gene_expression,0.0
DAZAP2,gene_expression,0.0
TPD52,gene_expression,7.149552e-10
ACKR2,gene_expression,0.0
DUSP27,gene_expression,0.0
FUCA2,gene_expression,7.2948563e-07
CRYZ,gene_expression,0.0
STX1B,gene_expression,1.2121277e-06
PSMA3,gene_expression,0.0037397696
ABCB4,gene_expression,1.6100452e-05
NOL8,gene_expression,0.0
CTSL,gene_expression,0.00022049184
IQCC,gene_expression,0.0
MXD1,gene_expression,0.0
RAB2B,gene_expression,3.2280754e-05
CDC40,gene_expression,0.00010490947
PHOSPHO1,gene_expression,6.182952e-06
CXXC1,gene_expression,4.0685654e-06
ZXDA,gene_expression,0.0
NPHP4,gene_expression,0.00010455642
ZNF414,gene_expression,0.0
CMTM7,gene_expression,0.0
WDR27,gene_expression,0.0
ZNF280C,gene_expression,0.0
FASTKD3,gene_expression,0.0
EBAG9,gene_expression,4.9686946e-08
ZCCHC8,gene_expression,0.0
G3BP1,gene_expression,0.0
AKIRIN1,gene_expression,0.0
MAP4K3,gene_expression,0.0
AHR,gene_expression,3.0059766e-06
NDUFV2,gene_expression,7.3902106e-07
STT3A,gene_expression,0.0
YWHAQ,gene_expression,1.2880254e-06
LRCH4,gene_expression,0.0
PDCD11,gene_expression,0.00011142512
HMGN5,gene_expression,0.0
KLLN,gene_expression,0.0
NOL6,gene_expression,8.745007e-05
RHOT1,gene_expression,0.00093968934
TCP11L1,gene_expression,0.0
RORC,gene_expression,6.284956e-07
MICAL1,gene_expression,0.0
UFSP2,gene_expression,0.0
CSN1S1,gene_expression,0.0
MCMDC2,gene_expression,0.0
KLC3,gene_expression,4.3839415e-07
MAP4,gene_expression,0.0
NTAN1,gene_expression,0.0
CDKL3,gene_expression,0.0
TRIM56,gene_expression,0.0
RDH14,gene_expression,1.4389354e-05
ZC2HC1A,gene_expression,0.0
CDKN2AIPNL,gene_expression,0.0
FBLN7,gene_expression,0.0
FGD2,gene_expression,1.377222e-06
ATRX,gene_expression,0.0
TTLL12,gene_expression,4.771083e-06
RBM20,gene_expression,0.0
GMPPA,gene_expression,0.0
TMEM140,gene_expression,0.0
CLEC1A,gene_expression,0.0
PIP5K1A,gene_expression,2.0875379e-05
CTHRC1,gene_expression,0.0
HEATR5B,gene_expression,0.0
TLE2,gene_expression,0.00011025601
CALM1,gene_expression,8.6418695e-05
RNF26,gene_expression,0.0
KIF27,gene_expression,1.0418669e-08
STOML1,gene_expression,0.0
BRWD3,gene_expression,0.0
EPS8L3,gene_expression,0.0
HP,gene_expression,3.277746e-05
TIMM17B,gene_expression,2.2517852e-05
RNF149,gene_expression,0.0
SNTB2,gene_expression,0.0
CNN3,gene_expression,0.0
CEP85L,gene_expression,0.0
PLCB2,gene_expression,3.3755657e-07
YY1AP1,gene_expression,0.0
RUNX1,gene_expression,3.2756836e-07
RSBN1,gene_expression,0.0
MAN2B2,gene_expression,4.7487596e-08
AVL9,gene_expression,0.0
ZNF106,gene_expression,0.0
SLC25A42,gene_expression,0.0
RMND5A,gene_expression,0.0
TUBG1,gene_expression,0.0002703373
BCL10,gene_expression,0.00019517605
CEP85,gene_expression,0.0
MAP10,gene_expression,0.0
GP1BA,gene_expression,0.00014114357
CANX,gene_expression,7.587459e-06
SIRT1,gene_expression,1.17497734e-07
UBXN8,gene_expression,0.0
ZNF777,gene_expression,0.0
CCNF,gene_expression,0.00016755144
NARS,gene_expression,5.296207e-06
DDRGK1,gene_expression,0.0
GALNT4,gene_expression,0.0
TBC1D4,gene_expression,9.46669e-07
SLPI,gene_expression,1.9392288e-05
ACTR10,gene_expression,3.4287412e-05
MLN,gene_expression,3.938634e-07
HERC5,gene_expression,0.0002914681
RBCK1,gene_expression,1.2473536e-06
TRMT10A,gene_expression,0.0
ZFP36L2,gene_expression,0.0
UBN1,gene_expression,6.65381e-10
ALKBH5,gene_expression,0.0
CENPJ,gene_expression,6.615721e-05
L3MBTL1,gene_expression,3.753588e-06
KCNG1,gene_expression,7.460425e-10
PRKAG2,gene_expression,0.00019041666
SLAMF9,gene_expression,0.0
MIEF1,gene_expression,0.0
NUP43,gene_expression,9.152391e-05
CLEC2B,gene_expression,0.00020628826
SPATA20,gene_expression,0.0
GLI3,gene_expression,2.474378e-05
AKAP10,gene_expression,0.0
PPP1R12A,gene_expression,3.982728e-05
ZNF433,gene_expression,0.0
DUSP13,gene_expression,0.0
CNBP,gene_expression,0.0
CHST12,gene_expression,8.48988e-07
SPTBN1,gene_expression,4.430564e-06
CSTF2,gene_expression,4.434789e-05
MRPS18C,gene_expression,4.8540016e-07
RILPL2,gene_expression,0.0
CCDC28A,gene_expression,0.0
EMC2,gene_expression,0.0
LCK,gene_expression,0.002622758
SEH1L,gene_expression,0.0016835408
TERF2IP,gene_expression,0.00015689693
