,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
"Plasma lipoprotein assembly, remodeling, and clearance",0.0003637567,4.0,0.0003637567,-0.267743,-0.2031428
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),2.296627e-05,2.0,2.296627e-05,-0.46900442,0.24939252
Metabolism of nucleotides,8.6994434e-05,5.0,8.6994434e-05,-0.43119118,-0.6442455
Nephrin family interactions,0.00034650002,2.0,0.00034650002,-0.2779343,0.404833
Unfolded Protein Response (UPR),0.0009273225,5.0,0.0009273225,0.06508348,-0.24051322
RNA Polymerase II Transcription,0.003865602,9.0,0.003865602,1.8003505,-0.06136199
Keratinization,0.0008967847,2.0,0.0008967847,0.047048707,0.669215
Adaptive Immune System,0.0057400763,9.0,0.0057400763,2.9073637,0.8392218
Disorders of transmembrane transporters,6.653639e-05,3.0,6.653639e-05,-0.44327316,-0.037807796
O2/CO2 exchange in erythrocytes,3.1771372e-06,3.0,3.1771372e-06,-0.48069137,-0.06824848
Surfactant metabolism,0.0006483686,2.0,0.0006483686,-0.09965901,0.54986453
