,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Abacavir metabolism,2.349338e-05,2.0,2.349338e-05,-0.24470286,-0.008495634
Abacavir transmembrane transport,6.7042216e-10,2.0,6.7042216e-10,-0.27973616,-0.03339661
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.0,2.0,0.0,-0.27973714,-0.03339731
Acetylation,0.0,2.0,0.0,-0.27973714,-0.03339731
Acetylcholine Neurotransmitter Release Cycle,3.5504094e-05,2.0,3.5504094e-05,-0.226792,0.004235054
Acetylcholine binding and downstream events,1.8258632e-05,2.0,1.8258632e-05,-0.25250912,-0.014044165
Acetylcholine regulates insulin secretion,8.390151e-06,2.0,8.390151e-06,-0.2672254,-0.024504215
Acrosome Reaction,0.0,2.0,0.0,-0.27973714,-0.03339731
Activated NOTCH1 Transmits Signal to the Nucleus,0.00013137807,2.0,0.00013137807,-0.08382084,0.10585614
Activation and oligomerization of BAK protein,0.0,2.0,0.0,-0.27973714,-0.03339731
Activation of ATR in response to replication stress,8.450104e-05,2.0,8.450104e-05,-0.15372576,0.056169096
Activation of BH3-only proteins,2.3584966e-05,6.0,2.3584966e-05,-0.24456628,-2.2089107
Activation of C3 and C5,0.0,2.0,0.0,-0.27973714,-0.03339731
Activation of Matrix Metalloproteinases,1.2542657e-06,2.0,1.2542657e-06,-0.27786675,-0.032067858
Activation of NMDA receptor and postsynaptic events,0.000102172926,3.0,0.000102172926,-0.12737273,-0.47522777
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,6.5759696e-06,2.0,6.5759696e-06,-0.2699308,-0.026427152
Activation of RAC1,2.5857044e-05,2.0,2.5857044e-05,-0.24117807,-0.005990285
Activation of SMO,6.0949696e-06,2.0,6.0949696e-06,-0.2706481,-0.026936991
Activation of anterior HOX genes in hindbrain development during early embryogenesis,3.331247e-05,2.0,3.331247e-05,-0.23006025,0.001912062
Activation of kainate receptors upon glutamate binding,3.962344e-05,3.0,3.962344e-05,-0.22064906,-0.54152673
Activation of the pre-replicative complex,6.383361e-05,2.0,6.383361e-05,-0.18454586,0.03426276
"Activation, myristolyation of BID and translocation to mitochondria",3.2025016e-09,2.0,3.2025016e-09,-0.27973238,-0.033393923
"Activation, translocation and oligomerization of BAX",2.9359574e-06,2.0,2.9359574e-06,-0.27535895,-0.030285358
Adherens junctions interactions,9.2831815e-06,2.0,9.2831815e-06,-0.2658937,-0.023557663
Adrenaline signalling through Alpha-2 adrenergic receptor,0.0,2.0,0.0,-0.27973714,-0.03339731
"Adrenaline,noradrenaline inhibits insulin secretion",0.0012850948,2.0,0.0012850948,1.6366484,1.3287315
Advanced glycosylation endproduct receptor signaling,4.14554e-07,2.0,4.14554e-07,-0.27911896,-0.032957893
Aflatoxin activation and detoxification,1.5909833e-06,2.0,1.5909833e-06,-0.2773646,-0.031710956
Agmatine biosynthesis,3.8230226e-07,2.0,3.8230226e-07,-0.27916703,-0.03299209
Amine Oxidase reactions,0.0,3.0,0.0,-0.27973714,-0.58352536
Amino Acid conjugation,2.692015e-09,2.0,2.692015e-09,-0.27973315,-0.033394456
Amino acid transport across the plasma membrane,0.00057838304,2.0,0.00057838304,0.5827711,0.57965654
Amplification of signal from the kinetochores,0.00021941506,2.0,0.00021941506,0.0474635,0.19917046
Amyloid fiber formation,0.00013241627,2.0,0.00013241627,-0.08227263,0.10695658
Anchoring fibril formation,0.0,2.0,0.0,-0.27973714,-0.03339731
Anchoring of the basal body to the plasma membrane,0.00016735969,2.0,0.00016735969,-0.030163588,0.14399464
Antagonism of Activin by Follistatin,1.6970605e-05,2.0,1.6970605e-05,-0.2544299,-0.015409415
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.0005138868,2.0,0.0005138868,0.4865917,0.5112941
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.00019900354,2.0,0.00019900354,0.01702501,0.17753537
Antigen processing-Cross presentation,0.0004636552,5.0,0.0004636552,0.41168433,-1.1923329
Antigen processing: Ubiquitination & Proteasome degradation,3.506882e-05,2.0,3.506882e-05,-0.2274411,0.0037736925
Antiviral mechanism by IFN-stimulated genes,0.0007827843,2.0,0.0007827843,0.8875826,0.7963104
Apoptosis induced DNA fragmentation,6.25368e-06,2.0,6.25368e-06,-0.2704114,-0.026768742
Apoptotic cleavage of cellular proteins,2.110873e-05,4.0,2.110873e-05,-0.24825895,-1.1112794
Apoptotic factor-mediated response,4.1021747e-07,3.0,4.1021747e-07,-0.27912542,-0.58309054
Arachidonate production from DAG,2.608813e-07,2.0,2.608813e-07,-0.2793481,-0.033120777
Arachidonic acid metabolism,2.0168795e-06,9.0,2.2409773e-07,-0.27940297,-3.882156
Aryl hydrocarbon receptor signalling,1.3964113e-06,2.0,1.3964113e-06,-0.27765477,-0.031917177
Assembly of active LPL and LIPC lipase complexes,8.9735266e-05,2.0,8.9735266e-05,-0.14592028,0.06171708
Assembly of the pre-replicative complex,6.030267e-05,4.0,6.030267e-05,-0.18981136,-1.069736
Association of TriC/CCT with target proteins during biosynthesis,0.0004380109,2.0,0.0004380109,0.37344247,0.43086988
Astrocytic Glutamate-Glutamine Uptake And Metabolism,8.728821e-06,2.0,8.728821e-06,-0.26672038,-0.02414525
Attachment of GPI anchor to uPAR,1.2488601e-06,2.0,1.2488601e-06,-0.2778748,-0.032073587
B-WICH complex positively regulates rRNA expression,0.00034642266,2.0,0.00034642266,0.2368624,0.33379143
BBSome-mediated cargo-targeting to cilium,8.454958e-05,2.0,8.454958e-05,-0.15365338,0.056220543
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,2.4353762e-08,2.0,2.4353762e-08,-0.27970082,-0.03337148
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",4.8653947e-06,2.0,4.8653947e-06,-0.27248168,-0.028240273
Basigin interactions,1.6565475e-05,2.0,1.6565475e-05,-0.25503403,-0.015838824
Beta-catenin phosphorylation cascade,0.00022278639,2.0,0.00022278639,0.052490965,0.20274386
Bicarbonate transporters,5.05974e-09,2.0,5.05974e-09,-0.2797296,-0.033391945
Bile acid and bile salt metabolism,2.0956124e-06,3.0,2.0956124e-06,-0.2766121,-0.58130413
Biosynthesis of DHA-derived SPMs,3.2598386e-06,6.0,3.2598386e-06,-0.27487597,-2.2304542
Biosynthesis of DPA-derived SPMs,1.5326346e-07,3.0,1.5326346e-07,-0.2795086,-0.5833629
Biosynthesis of EPA-derived SPMs,1.2427203e-05,3.0,1.2427203e-05,-0.2612052,-0.57035327
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,5.371462e-10,2.0,5.371462e-10,-0.27973634,-0.033396736
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.0,1.0,0.0,-0.27973714,0.5167308
Biotin transport and metabolism,7.6937766e-05,2.0,7.6937766e-05,-0.16500443,0.04815244
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,1.4766535e-05,2.0,1.4766535e-05,-0.2577167,-0.0177456
Butyrophilin (BTN) family interactions,6.8436304e-05,2.0,6.8436304e-05,-0.17768216,0.039141368
C6 deamination of adenosine,0.0,2.0,0.0,-0.27973714,-0.03339731
CD209 (DC-SIGN) signaling,1.7855997e-06,2.0,1.7855997e-06,-0.2770744,-0.031504676
CD22 mediated BCR regulation,8.180784e-08,2.0,8.180784e-08,-0.27961516,-0.0333106
CD28 co-stimulation,1.9813972e-06,3.0,1.9813972e-06,-0.2767824,-0.5814252
CDK-mediated phosphorylation and removal of Cdc6,0.0021869307,2.0,0.0021869307,2.981503,2.2846277
CDO in myogenesis,1.7118089e-05,2.0,1.7118089e-05,-0.25420997,-0.015253089
CHL1 interactions,4.9214397e-09,2.0,4.9214397e-09,-0.2797298,-0.033392094
CLEC7A (Dectin-1) signaling,9.866082e-05,4.0,9.866082e-05,-0.13261013,-1.0290785
COPI-mediated anterograde transport,0.0009971142,2.0,0.0009971142,1.2072,1.0234882
COPII-mediated vesicle transport,0.00020259441,2.0,0.00020259441,0.02237987,0.1813415
COX reactions,1.3003722e-08,2.0,1.3003722e-08,-0.27971774,-0.03338351
CREB3 factors activate genes,2.6583035e-05,2.0,2.6583035e-05,-0.24009545,-0.0052207774
CRMPs in Sema3A signaling,3.3180848e-05,2.0,3.3180848e-05,-0.23025651,0.0017725388
CTLA4 inhibitory signaling,0.0010437419,2.0,0.0010437419,1.2767333,1.0729109
Ca2+ activated K+ channels,2.8474744e-07,2.0,2.8474744e-07,-0.27931252,-0.03309548
Ca2+ pathway,2.1186171e-08,2.0,2.1186171e-08,-0.27970555,-0.033374846
CaM pathway,7.427212e-08,2.0,7.427212e-08,-0.2796264,-0.033318583
Cap-dependent Translation Initiation,0.00021210783,7.0,0.00021210783,0.036566664,-2.559215
Carboxyterminal post-translational modifications of tubulin,3.6371368e-06,2.0,3.6371368e-06,-0.2743133,-0.02954215
Cargo concentration in the ER,7.907073e-08,2.0,7.907073e-08,-0.27961925,-0.033313494
Cargo recognition for clathrin-mediated endocytosis,0.0005119811,2.0,0.0005119811,0.48374984,0.5092741
Carnitine synthesis,5.3896198e-08,2.0,5.3896198e-08,-0.27965677,-0.033340175
Catecholamine biosynthesis,8.596819e-06,2.0,8.596819e-06,-0.26691723,-0.024285154
Cation-coupled Chloride cotransporters,1.886786e-05,2.0,1.886786e-05,-0.25160065,-0.013398423
"Cell death signalling via NRAGE, NRIF and NADE",0.0022131335,4.0,0.0022131335,3.0205777,1.212145
Cellular hexose transport,6.868537e-08,2.0,6.868537e-08,-0.2796347,-0.033324502
Ceramide signalling,4.056785e-06,2.0,4.056785e-06,-0.2736875,-0.029097345
ChREBP activates metabolic gene expression,2.4347453e-05,2.0,2.4347453e-05,-0.24342924,-0.0075903623
Cholesterol biosynthesis,2.029971e-06,3.0,2.029971e-06,-0.27670997,-0.5813737
Choline catabolism,0.0,2.0,0.0,-0.27973714,-0.03339731
Chondroitin sulfate/dermatan sulfate metabolism,0.00010767792,5.0,0.00010767792,-0.11916346,-1.569649
Chylomicron assembly,7.391105e-08,2.0,7.391105e-08,-0.27962694,-0.033318967
Chylomicron clearance,7.750834e-07,2.0,7.750834e-07,-0.27858132,-0.03257576
Chylomicron remodeling,1.4083136e-06,2.0,1.4083136e-06,-0.277637,-0.03190457
Citric acid cycle (TCA cycle),0.0014267846,2.0,0.0014267846,1.847942,1.4789151
Class A/1 (Rhodopsin-like receptors),0.00012995214,10.0,1.2995214e-05,-0.26035815,-4.2966795
Class B/2 (Secretin family receptors),5.1378237e-08,3.0,5.1378237e-08,-0.27966052,-0.5834709
Class C/3 (Metabotropic glutamate/pheromone receptors),1.6068276e-05,2.0,1.6068276e-05,-0.2557755,-0.016365826
Classical Kir channels,9.191672e-07,2.0,9.191672e-07,-0.27836645,-0.03242303
Clathrin derived vesicle budding,2.3047965e-05,3.0,2.3047965e-05,-0.2453671,-0.5590958
Cleavage of Growing Transcript in the Termination Region ,3.7019665e-05,2.0,3.7019665e-05,-0.22453192,0.0058414773
"Cobalamin (Cbl, vitamin B12) transport and metabolism",6.3842604e-06,2.0,6.3842604e-06,-0.27021667,-0.026630348
Collagen chain trimerization,1.627884e-05,2.0,1.627884e-05,-0.25546148,-0.016142657
Collagen degradation,7.979357e-06,2.0,7.979357e-06,-0.26783803,-0.024939628
Common Pathway of Fibrin Clot Formation,2.6848213e-06,2.0,2.6848213e-06,-0.27573344,-0.030551543
Constitutive Signaling by AKT1 E17K in Cancer,2.9842899e-05,2.0,2.9842899e-05,-0.23523422,-0.0017655002
Constitutive Signaling by Aberrant PI3K in Cancer,0.00028313993,2.0,0.00028313993,0.14249262,0.2667153
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,1.8618317e-05,2.0,1.8618317e-05,-0.25197276,-0.013662925
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,3.062835e-06,4.0,3.062835e-06,-0.27516973,-1.130407
Creatine metabolism,0.0002458086,2.0,0.0002458086,0.086822614,0.22714612
Cristae formation,5.7899895e-05,2.0,5.7899895e-05,-0.19339447,0.027973354
Crosslinking of collagen fibrils,7.2836256e-06,2.0,7.2836256e-06,-0.2688755,-0.025677066
Cyclin A:Cdk2-associated events at S phase entry,0.0015994953,2.0,0.0015994953,2.1054952,1.6619787
Cysteine formation from homocysteine,2.5945395e-08,2.0,2.5945395e-08,-0.27969846,-0.0333698
Cytochrome P450 - arranged by substrate type,9.214789e-06,7.0,9.214789e-06,-0.26599568,-2.7742703
Cytosolic iron-sulfur cluster assembly,0.0005244145,2.0,0.0005244145,0.5022911,0.5224529
Cytosolic sulfonation of small molecules,2.5614675e-06,2.0,2.5614675e-06,-0.27591738,-0.030682292
Cytosolic tRNA aminoacylation,4.4777444e-06,2.0,4.4777444e-06,-0.27305976,-0.028651156
DAP12 signaling,1.2576045e-07,2.0,1.2576045e-07,-0.27954963,-0.033264004
DCC mediated attractive signaling,0.0013618689,2.0,0.0013618689,1.7511371,1.4101079
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,8.637783e-05,2.0,8.637783e-05,-0.15092702,0.058158386
DNA Damage Recognition in GG-NER,0.0013119632,2.0,0.0013119632,1.6767156,1.3572105
DNA Damage/Telomere Stress Induced Senescence,1.2033789e-05,2.0,1.2033789e-05,-0.26179188,-0.020642154
DNA methylation,4.284431e-08,2.0,4.284431e-08,-0.27967328,-0.033351887
DNA replication initiation,2.9890994e-05,2.0,2.9890994e-05,-0.2351625,-0.0017145099
DSCAM interactions,1.0632274e-05,2.0,1.0632274e-05,-0.2638819,-0.022127697
Deactivation of the beta-catenin transactivating complex,0.0006699041,2.0,0.0006699041,0.71925104,0.6766638
Deadenylation of mRNA,8.0710575e-05,2.0,8.0710575e-05,-0.15937826,0.05215141
Dectin-2 family,6.323451e-05,2.0,6.323451e-05,-0.18543927,0.03362774
Defective ABCA1 causes Tangier disease,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCC8 can cause hypoglycemias and hyperglycemias,0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCG5 causes sitosterolemia,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),1.2186491e-09,2.0,1.2186491e-09,-0.27973533,-0.033396013
Defective ACY1 causes encephalopathy,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),2.1230713e-14,2.0,2.1230713e-14,-0.27973714,-0.03339731
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),2.1230713e-14,2.0,2.1230713e-14,-0.27973714,-0.03339731
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.7520237e-10,2.0,3.7520237e-10,-0.27973658,-0.033396907
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.7520237e-10,2.0,3.7520237e-10,-0.27973658,-0.033396907
Defective B3GALT6 causes EDSP2 and SEMDJL1,0.00012279963,2.0,0.00012279963,-0.09661336,0.09676347
Defective B3GALTL causes Peters-plus syndrome (PpS),3.190854e-07,2.0,3.190854e-07,-0.27926132,-0.033059105
Defective B3GAT3 causes JDSSDHD,5.8958944e-05,2.0,5.8958944e-05,-0.19181517,0.029095897
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),6.559168e-07,2.0,6.559168e-07,-0.27875903,-0.032702077
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),6.559168e-07,2.0,6.559168e-07,-0.27875903,-0.032702077
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective B4GALT7 causes EDS, progeroid type",0.00024300377,2.0,0.00024300377,0.08263995,0.22417316
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),7.6497534e-05,2.0,7.6497534e-05,-0.16566092,0.047685817
Defective CFTR causes cystic fibrosis,6.654687e-05,2.0,6.654687e-05,-0.18049976,0.03713867
"Defective CHST14 causes EDS, musculocontractural type",4.4827373e-09,2.0,4.4827373e-09,-0.27973047,-0.03339256
Defective CHST3 causes SEDCJD,9.100631e-12,2.0,9.100631e-12,-0.27973714,-0.033397287
Defective CHST6 causes MCDC1,0.00022414362,2.0,0.00022414362,0.05451492,0.20418245
Defective CHSY1 causes TPBS,7.52174e-12,2.0,7.52174e-12,-0.27973714,-0.033397287
Defective CP causes aceruloplasminemia (ACERULOP),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4),5.2718833e-11,2.0,5.2718833e-11,-0.27973706,-0.033397246
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),7.817934e-09,2.0,7.817934e-09,-0.2797255,-0.03338903
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",8.537465e-06,2.0,8.537465e-06,-0.26700574,-0.024348082
Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP19A1 causes Aromatase excess syndrome (AEXS),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP1B1 causes Glaucoma,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)",0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)",0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DHDDS causes retinitis pigmentosa 59,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DOLK causes DOLK-CDG (CDG-1m),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DPM1 causes DPM1-CDG (CDG-1e),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DPM2 causes DPM2-CDG (CDG-1u),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective DPM3 causes DPM3-CDG (CDG-1o),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",0.0005959678,2.0,0.0005959678,0.60899425,0.5982954
Defective EXT2 causes exostoses 2,0.0005308073,2.0,0.0005308073,0.51182425,0.52922887
Defective FMO3 causes Trimethylaminuria (TMAU),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GALE can cause Epimerase-deficiency galactosemia (EDG),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GALK1 can cause Galactosemia II (GALCT2),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GALNT12 causes colorectal cancer 1 (CRCS1),0.0008924188,2.0,0.0008924188,1.051074,0.9125169
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),0.00021145948,2.0,0.00021145948,0.035599824,0.19073799
Defective GALT can cause Galactosemia,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GCK causes maturity-onset diabetes of the young 2 (MODY2),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GFPT1 causes CMSTA1,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.27973714,-0.03339731
"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2",0.0,2.0,0.0,-0.27973714,-0.03339731
Defective GSS causes Glutathione synthetase deficiency (GSS deficiency),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective HEXA causes GM2G1,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective HEXB causes GM2G2,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective HK1 causes hexokinase deficiency (HK deficiency),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective LARGE causes MDDGA6 and MDDGB6,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective LFNG causes SCDO3,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MAN1B1 causes MRT15,0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MAOA causes Brunner syndrome (BRUNS),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MGAT2 causes MGAT2-CDG (CDG-2a),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MOGS causes MOGS-CDG (CDG-2b),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MPDU1 causes MPDU1-CDG (CDG-1f),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective MPI causes MPI-CDG (CDG-1b),0.0,2.0,0.0,-0.27973714,-0.03339731
Defective Mismatch Repair Associated With MLH1,8.196443e-07,2.0,8.196443e-07,-0.27851486,-0.032528527
Defective Mismatch Repair Associated With MSH2,0.00080977,2.0,0.00080977,0.9278248,0.8249138
Defective Mismatch Repair Associated With MSH3,8.895681e-06,2.0,8.895681e-06,-0.26647153,-0.023968374
Defective Mismatch Repair Associated With MSH6,3.6469224e-08,2.0,3.6469224e-08,-0.2796828,-0.03335866
Defective Mismatch Repair Associated With PMS2,5.0366045e-10,2.0,5.0366045e-10,-0.2797364,-0.033396777
