,,coef
CAPZB,gene_expression,8.31572e-06
THG1L,gene_expression,0.0
RETNLB,gene_expression,0.0
ITGB5,gene_expression,2.3953594e-06
CLUH,gene_expression,0.0
PEX13,gene_expression,7.1505445e-07
DBP,gene_expression,4.0149484e-08
RXRB,gene_expression,4.662498e-06
PDCL3,gene_expression,0.0
ERAL1,gene_expression,2.854979e-07
ASH1L,gene_expression,1.1982022e-06
TIMELESS,gene_expression,1.3456144e-06
PAIP1,gene_expression,3.898551e-06
MSRB1,gene_expression,1.1391176e-08
FAM180B,gene_expression,0.0
JMJD4,gene_expression,0.0
LAMTOR1,gene_expression,1.6805067e-06
RNF213,gene_expression,1.5017515e-05
TRIM21,gene_expression,1.502407e-05
GSTCD,gene_expression,0.0
TAF1D,gene_expression,6.453832e-05
AEBP2,gene_expression,4.3986467e-05
PSAT1,gene_expression,4.542259e-08
CHAMP1,gene_expression,0.0
POFUT2,gene_expression,1.6942829e-09
PBXIP1,gene_expression,0.0
FAM126B,gene_expression,0.0
NFIC,gene_expression,0.0
CCT6A,gene_expression,0.00011997521
FBXO21,gene_expression,2.5864374e-05
PLBD1,gene_expression,1.1891435e-05
KEAP1,gene_expression,1.984249e-05
ANXA6,gene_expression,4.3346236e-07
SIPA1L1,gene_expression,2.954642e-08
CDK13,gene_expression,9.369265e-08
VSX2,gene_expression,0.0
CHST12,gene_expression,1.2117159e-06
PRICKLE1,gene_expression,2.2419822e-09
ATM,gene_expression,0.00062779844
IGF2R,gene_expression,2.1476688e-05
PJA2,gene_expression,9.785071e-06
ECE1,gene_expression,2.0747157e-08
ZNF98,gene_expression,0.0
TUT1,gene_expression,0.0
TBC1D20,gene_expression,3.7727014e-07
BPGM,gene_expression,0.0
SMARCC1,gene_expression,2.1672038e-05
MSANTD4,gene_expression,0.0
PKN2,gene_expression,0.0
RAB13,gene_expression,0.00045784717
ZNF253,gene_expression,0.0
ATPAF2,gene_expression,0.0
RNPEP,gene_expression,0.0
SLC39A3,gene_expression,9.945835e-06
TMEM176B,gene_expression,0.0
CSN1S1,gene_expression,0.0
ZCCHC9,gene_expression,0.0
ANAPC15,gene_expression,1.2539793e-05
CUL3,gene_expression,6.1348646e-06
COG3,gene_expression,7.455062e-06
POGZ,gene_expression,0.0
MTMR2,gene_expression,7.3163204e-07
MCM2,gene_expression,1.505799e-05
ENC1,gene_expression,0.0
MMS22L,gene_expression,0.0
NELFB,gene_expression,0.00016825914
POLR3H,gene_expression,4.9989204e-08
NADSYN1,gene_expression,0.0
ADAP2,gene_expression,0.0
MRPL16,gene_expression,3.15579e-07
CHAF1B,gene_expression,0.0
RAD51B,gene_expression,1.6959013e-06
TERF2,gene_expression,3.4115553e-06
VNN1,gene_expression,1.2077842e-07
TFRC,gene_expression,8.7762174e-08
FBXO28,gene_expression,0.0
B4GALT2,gene_expression,0.00010534748
LARP4,gene_expression,0.0
HLA-E,gene_expression,7.2237585e-06
SLC15A4,gene_expression,1.0100924e-07
MDM2,gene_expression,7.7080396e-05
KLHL1,gene_expression,0.0
NEDD4L,gene_expression,1.9234287e-05
NOTCH4,gene_expression,3.4997132e-08
ASB3,gene_expression,9.3414455e-05
SLC30A1,gene_expression,0.00028584793
TADA1,gene_expression,5.473707e-06
CALR,gene_expression,0.0002966947
PLD1,gene_expression,4.3908044e-06
CLPTM1,gene_expression,0.0
ZNF777,gene_expression,0.0
ZNF689,gene_expression,0.0
NFKBIA,gene_expression,6.232808e-05
KCNK5,gene_expression,3.4048163e-08
EIF2B1,gene_expression,4.38334e-06
FAM160B1,gene_expression,0.0
ATAT1,gene_expression,0.0
EPHB4,gene_expression,2.9376945e-08
KHK,gene_expression,9.796384e-06
CNOT7,gene_expression,1.8434965e-05
ALKBH6,gene_expression,0.0
ANKRA2,gene_expression,0.0
CDK6,gene_expression,0.00012101061
FAS,gene_expression,0.00010649549
ZNF200,gene_expression,0.0
FAM20B,gene_expression,0.0
ANKRD46,gene_expression,0.0
DPY19L4,gene_expression,0.0
PFDN1,gene_expression,5.4004327e-06
NDFIP1,gene_expression,0.0
VDR,gene_expression,4.7649874e-06
ZNF606,gene_expression,0.0
EXOC3,gene_expression,5.659871e-06
NCOR1,gene_expression,0.00022806194
SNUPN,gene_expression,2.6810183e-06
ZNF414,gene_expression,0.0
PCBP2,gene_expression,0.00013920282
FBRS,gene_expression,0.0
DCAF12,gene_expression,0.0
MTF1,gene_expression,1.9939377e-07
RAB2B,gene_expression,0.00017975728
MPHOSPH8,gene_expression,0.0
HSCB,gene_expression,3.4561182e-07
SLC25A36,gene_expression,0.0
IL36B,gene_expression,4.1799015e-07
RPS6KA2,gene_expression,1.1244335e-05
ZNF91,gene_expression,0.0
MRPL49,gene_expression,1.1686132e-09
VHL,gene_expression,1.9955749e-05
ABCA7,gene_expression,8.316814e-06
TCFL5,gene_expression,0.0
GOLGB1,gene_expression,1.032508e-05
CBR1,gene_expression,2.4648833e-05
SLC44A2,gene_expression,8.6381016e-07
PARN,gene_expression,1.9612347e-07
RBMY1B,gene_expression,0.0
MKRN2,gene_expression,0.0
PEX7,gene_expression,0.0
RAB18,gene_expression,1.0115025e-05
DCTN4,gene_expression,4.5925517e-06
SPNS1,gene_expression,0.0
MORC2,gene_expression,0.0
ZNF432,gene_expression,0.0
POLR2J2,gene_expression,0.0
NOP9,gene_expression,0.0
PLEKHO2,gene_expression,2.9889993e-11
CIAO1,gene_expression,9.736115e-08
FLNB,gene_expression,7.1834415e-06
PRKAB2,gene_expression,4.5886745e-06
GMIP,gene_expression,2.0950043e-08
MRPL22,gene_expression,6.002229e-07
EDC3,gene_expression,2.5482068e-06
EIF5A,gene_expression,4.647939e-09
MTMR9,gene_expression,3.4497506e-07
HAUS2,gene_expression,0.00010746759
LRRC42,gene_expression,0.0
PARP16,gene_expression,1.1969779e-07
USP8,gene_expression,1.7943609e-06
NSF,gene_expression,2.7066966e-05
TGFBR3,gene_expression,0.0
EIF2D,gene_expression,0.0
SPATA19,gene_expression,0.0
OR5D14,gene_expression,1.2702638e-09
IP6K2,gene_expression,4.7271815e-06
DAXX,gene_expression,1.3343441e-06
FRS2,gene_expression,3.06314e-05
ZNF263,gene_expression,0.0
SPDL1,gene_expression,8.933241e-08
BTN3A1,gene_expression,5.535881e-06
HNRNPDL,gene_expression,9.443921e-06
PTER,gene_expression,0.0
KCNQ4,gene_expression,2.0449084e-08
PRRG2,gene_expression,0.0
FAM91A1,gene_expression,0.0
RPP25L,gene_expression,0.0
MED26,gene_expression,2.187477e-06
MXI1,gene_expression,0.0
HYKK,gene_expression,0.00013451747
EIF4G2,gene_expression,0.00038696415
KRTAP19-6,gene_expression,0.0
SVIL,gene_expression,0.0
TAF13,gene_expression,7.329746e-05
DDX59,gene_expression,0.0
CDK4,gene_expression,0.00012217114
ZNF362,gene_expression,0.0
BRK1,gene_expression,1.3098921e-08
RELA,gene_expression,5.1876734e-05
POLR3C,gene_expression,2.013223e-07
CSF1R,gene_expression,7.5605396e-07
KLHL17,gene_expression,0.0
ZNF430,gene_expression,0.0
COLGALT1,gene_expression,0.0
HIST1H3E,gene_expression,0.0
FBXO9,gene_expression,1.0616895e-05
GTF2H1,gene_expression,6.118207e-05
MAPK4,gene_expression,2.4185272e-09
TMEM179B,gene_expression,3.437356e-07
CSTF3,gene_expression,0.0001722046
PA2G4,gene_expression,8.422677e-09
CYB5R4,gene_expression,3.6716374e-06
NUFIP1,gene_expression,0.0
SMARCE1,gene_expression,0.00022046846
ACD,gene_expression,1.7353748e-06
SCAP,gene_expression,0.0
RNF149,gene_expression,0.0
IL27RA,gene_expression,1.494213e-06
ALPI,gene_expression,1.029343e-06
FZR1,gene_expression,1.9067455e-05
ROGDI,gene_expression,0.0
ZNF813,gene_expression,0.0
CPA5,gene_expression,0.0
FASTKD3,gene_expression,0.0
ZNF653,gene_expression,0.0
DCANP1,gene_expression,0.0
TAF4,gene_expression,5.425554e-05
DST,gene_expression,7.587522e-08
ZNF692,gene_expression,0.0
EWSR1,gene_expression,0.0
CABS1,gene_expression,0.0
SYCP2,gene_expression,1.5479072e-06
PARK7,gene_expression,7.6782605e-08
DUSP8,gene_expression,1.6726051e-10
ZBTB49,gene_expression,0.0
UPF1,gene_expression,7.7995516e-08
DMTF1,gene_expression,0.0
OARD1,gene_expression,0.0
VPS26A,gene_expression,3.529202e-08
DNAJB11,gene_expression,3.292696e-05
B3GAT3,gene_expression,9.1360725e-10
PHLPP1,gene_expression,0.0
PPP1R10,gene_expression,0.0
ADSS,gene_expression,1.5541469e-06
MBOAT2,gene_expression,2.1523615e-06
SH3GLB2,gene_expression,0.0
SIRT1,gene_expression,9.975313e-05
SUPT6H,gene_expression,6.54031e-06
RAB11B,gene_expression,1.7816048e-05
SLC1A4,gene_expression,3.0290528e-06
HSF2,gene_expression,0.0
SAP30L,gene_expression,0.0012104791
OTUD5,gene_expression,5.9643367e-05
ACOT8,gene_expression,2.97862e-05
RPL41,gene_expression,1.4721386e-05
TARBP1,gene_expression,0.0
TSC2,gene_expression,2.1650341e-07
FBXO44,gene_expression,3.70834e-06
PGM2,gene_expression,0.00028874798
SPAG9,gene_expression,8.425669e-05
NQO2,gene_expression,0.0
UBXN2B,gene_expression,0.0
YWHAH,gene_expression,1.5802176e-05
IBSP,gene_expression,1.201287e-05
PATE1,gene_expression,0.0
MOS,gene_expression,0.0
MRPL42,gene_expression,1.0407016e-07
NIPA1,gene_expression,4.255055e-07
ZC3H12C,gene_expression,0.0
EIF4ENIF1,gene_expression,0.0
TMEM203,gene_expression,0.0
FEM1C,gene_expression,4.4045162e-08
TC2N,gene_expression,0.0
LONP1,gene_expression,0.0
ALG8,gene_expression,0.0
DNAJC19,gene_expression,4.498502e-08
RAB40B,gene_expression,2.7505812e-06
VAMP7,gene_expression,1.8575528e-07
MYH3,gene_expression,7.4615164e-06
IDH3B,gene_expression,1.2047067e-06
STK38,gene_expression,0.0
ZNF563,gene_expression,0.0
SAP18,gene_expression,6.68866e-06
PTRHD1,gene_expression,0.0
GMPPA,gene_expression,0.0
CEP250,gene_expression,3.2090452e-06
TNFAIP1,gene_expression,0.0
ORAI3,gene_expression,0.0
HOOK3,gene_expression,0.0
BANP,gene_expression,1.2219123e-09
ELOVL5,gene_expression,2.2778231e-06
SLC9A6,gene_expression,0.00014274368
ZNF207,gene_expression,0.0
FAM107B,gene_expression,0.0
CFL1,gene_expression,2.087803e-06
STAMBP,gene_expression,2.6255016e-09
OR11H1,gene_expression,7.7704666e-12
CUL4A,gene_expression,0.00011542127
UBE2G2,gene_expression,4.9184764e-06
KIAA0586,gene_expression,0.0
DIRC1,gene_expression,0.0
LAX1,gene_expression,0.0
UHRF2,gene_expression,8.8173163e-10
NBN,gene_expression,0.000116099276
MAML2,gene_expression,1.2663932e-06
ZIK1,gene_expression,0.0
HUS1,gene_expression,3.8171083e-06
CTIF,gene_expression,0.0
MTG2,gene_expression,0.0
CNIH2,gene_expression,2.1216733e-06
ATXN1,gene_expression,0.0
RSPH3,gene_expression,0.0
BTD,gene_expression,5.5872803e-08
TECR,gene_expression,8.482754e-06
C1GALT1C1,gene_expression,0.0
CDC5L,gene_expression,1.872948e-05
MAGOH,gene_expression,2.8898196e-06
AHSA1,gene_expression,0.0
ARAP3,gene_expression,4.827568e-08
UGGT1,gene_expression,6.9208334e-11
NDRG1,gene_expression,1.6074642e-07
SLC22A12,gene_expression,7.51453e-05
AKAP8L,gene_expression,0.0
SCML1,gene_expression,0.0
PTPRR,gene_expression,0.0
RUSC1,gene_expression,0.0
KMT2C,gene_expression,2.9243167e-05
ANKH,gene_expression,6.189712e-08
OR1L8,gene_expression,1.1747409e-11
THAP6,gene_expression,0.0
ADPGK,gene_expression,0.0
NADK,gene_expression,0.0
NDC1,gene_expression,3.1232476e-06
TUBGCP5,gene_expression,1.0228609e-06
EED,gene_expression,1.7852673e-06
L3MBTL1,gene_expression,5.555107e-07
B4GALT5,gene_expression,0.00011006595
ZYX,gene_expression,0.0
CSTF1,gene_expression,6.46017e-05
VILL,gene_expression,0.0
PSMD5,gene_expression,0.0004065496
ITGAM,gene_expression,5.7938178e-05
PANX1,gene_expression,4.0696779e-07
QDPR,gene_expression,5.9478853e-06
MLN,gene_expression,3.4744733e-08
REV1,gene_expression,0.00022500067
MLST8,gene_expression,2.8118745e-07
HIST1H2AC,gene_expression,8.151992e-06
ZNF266,gene_expression,0.0
RTN4IP1,gene_expression,0.0
BICD2,gene_expression,2.1794189e-07
RRP36,gene_expression,5.706384e-05
MYL1,gene_expression,4.8042282e-05
ENKD1,gene_expression,0.0
MLH3,gene_expression,8.44736e-05
GDE1,gene_expression,1.2081872e-06
DCAF11,gene_expression,1.38738515e-05
GATA2,gene_expression,4.047496e-05
FAM117A,gene_expression,0.0
NOS2,gene_expression,0.00041657448
SIKE1,gene_expression,0.00010703239
ANKRD23,gene_expression,0.0
NMNAT1,gene_expression,0.0
DLX2,gene_expression,0.0
TOP2B,gene_expression,5.837393e-06
NISCH,gene_expression,0.0
KDM5C,gene_expression,4.935153e-07
SHC1,gene_expression,1.3654845e-05
AGA,gene_expression,1.491802e-08
CCDC127,gene_expression,0.0
MDC1,gene_expression,4.8898128e-06
TATDN1,gene_expression,0.0
IGF2BP1,gene_expression,2.005201e-13
ZDHHC12,gene_expression,0.0
SMG7,gene_expression,1.9952127e-08
AGTRAP,gene_expression,1.8487116e-08
RAB4B,gene_expression,4.622331e-07
RAB1A,gene_expression,8.7120776e-07
HPS4,gene_expression,4.5805933e-05
KCNMB3,gene_expression,3.019679e-08
PLCXD1,gene_expression,0.0
GEMIN5,gene_expression,1.7813582e-07
DVL2,gene_expression,4.89651e-07
TMEM183A,gene_expression,0.0
TEX33,gene_expression,0.0
PLB1,gene_expression,2.1184232e-07
CARS2,gene_expression,3.2436314e-09
CWC15,gene_expression,0.00016308248
GTSF1,gene_expression,0.0
IMPDH1,gene_expression,1.988527e-06
NMT1,gene_expression,7.1182717e-07
SARS,gene_expression,3.8057433e-06
PVALB,gene_expression,0.0
GMEB2,gene_expression,0.0
NT5C3B,gene_expression,1.9202684e-08
DLST,gene_expression,1.3073897e-05
RPL27,gene_expression,7.7918965e-05
TRIM23,gene_expression,0.0
RAB32,gene_expression,0.00040111583
CCDC151,gene_expression,0.0
STX16,gene_expression,1.4491712e-05
GPR146,gene_expression,0.0
HAGH,gene_expression,0.0
USP18,gene_expression,4.4144363e-05
CTH,gene_expression,2.6540826e-08
TUBGCP6,gene_expression,1.7981101e-07
SRP9,gene_expression,5.754207e-05
CTCF,gene_expression,6.8251375e-06
ZMYM2,gene_expression,1.326905e-08
SAFB,gene_expression,3.4747948e-06
EPC1,gene_expression,5.1172534e-05
MICAL1,gene_expression,0.0
KIAA0753,gene_expression,0.0
EIF4G3,gene_expression,8.595731e-05
DDX10,gene_expression,0.0
FAM219B,gene_expression,0.0
ATRAID,gene_expression,0.0
PHACTR1,gene_expression,0.0
SET,gene_expression,3.4827147e-07
SLC46A1,gene_expression,2.3691609e-08
NELFA,gene_expression,1.5236997e-05
CAMSAP2,gene_expression,0.0
ZFP82,gene_expression,0.0
SEC22B,gene_expression,0.0001689254
XYLT1,gene_expression,2.2731728e-08
DDRGK1,gene_expression,0.0
PHF12,gene_expression,0.0
XRN1,gene_expression,0.0001489719
DMRTB1,gene_expression,0.0
HAUS5,gene_expression,7.278403e-05
LRRC8C,gene_expression,4.913866e-08
PHKG2,gene_expression,8.123353e-06
ZNF93,gene_expression,0.0
HPCAL1,gene_expression,0.0
PNN,gene_expression,0.0
ATG13,gene_expression,2.81854e-10
NR2F2,gene_expression,0.0
GOLGA1,gene_expression,6.5466924e-07
ARHGEF12,gene_expression,2.4159876e-08
PIGG,gene_expression,0.00013109006
YPEL1,gene_expression,0.0
CCDC59,gene_expression,1.3534252e-06
ZNF585B,gene_expression,0.0
RTCB,gene_expression,6.7196316e-07
LRRC10B,gene_expression,0.0
RNF170,gene_expression,0.0
SLC35A2,gene_expression,1.8587949e-07
HSPE1,gene_expression,0.0
MEIS1,gene_expression,1.911267e-06
TMEM51,gene_expression,0.0
EIF1AX,gene_expression,7.284978e-06
SEC22A,gene_expression,1.4541918e-05
DNAJC25,gene_expression,0.0
PIGB,gene_expression,7.5923713e-06
CASP9,gene_expression,1.4604701e-05
HSD17B8,gene_expression,0.0
ARGLU1,gene_expression,0.0
CACNA1H,gene_expression,2.0528494e-06
KCNAB2,gene_expression,1.3576605e-08
ESD,gene_expression,0.0
MPP7,gene_expression,0.0
SH3BP5L,gene_expression,0.0
HPS5,gene_expression,0.0
SPDYC,gene_expression,0.0
TPCN2,gene_expression,0.0
KLHL42,gene_expression,1.9270181e-05
MOGAT3,gene_expression,2.2992898e-08
RBX1,gene_expression,0.00022954884
DBNDD2,gene_expression,0.0
BCL11A,gene_expression,0.0
DNAJC4,gene_expression,0.0
ZNF10,gene_expression,0.0
MGAT4A,gene_expression,2.2308514e-05
NUP37,gene_expression,0.00013921745
MBTD1,gene_expression,0.0
HSD17B12,gene_expression,2.8885465e-06
ZZZ3,gene_expression,0.00018234394
SRGAP3,gene_expression,5.3094925e-07
GSDMA,gene_expression,0.0
TMEM14C,gene_expression,0.0
RIPK3,gene_expression,4.6798814e-05
RPLP0,gene_expression,3.353153e-05
ZSCAN9,gene_expression,0.0
RBMX,gene_expression,0.000116710224
OTULIN,gene_expression,4.4810073e-05
PLS1,gene_expression,0.0
BCL11B,gene_expression,0.0
OXSM,gene_expression,0.0
TCAF2,gene_expression,0.0
ZNF684,gene_expression,0.0
INPP5B,gene_expression,0.0001484931
PXMP2,gene_expression,0.0
POLR3K,gene_expression,2.880991e-07
TFPT,gene_expression,1.2290444e-07
LPCAT3,gene_expression,1.6791571e-05
LYL1,gene_expression,0.0
KIF1BP,gene_expression,0.0
ALG9,gene_expression,0.0
CTBP1,gene_expression,2.0228958e-07
ZNF248,gene_expression,0.0
SMAP2,gene_expression,0.0
LRRC28,gene_expression,0.0
NAPB,gene_expression,4.1479943e-05
UBN2,gene_expression,0.0
DGCR8,gene_expression,3.085399e-09
DUSP27,gene_expression,0.0
SNTA1,gene_expression,0.0
MTOR,gene_expression,1.4183634e-05
PIGX,gene_expression,3.35704e-05
FAM167A,gene_expression,0.0
PPP6C,gene_expression,1.998388e-05
ASAP1,gene_expression,8.214858e-07
TET1,gene_expression,1.312001e-09
STAG3,gene_expression,1.7977131e-06
TMED7,gene_expression,4.3181393e-07
ZSWIM1,gene_expression,0.0
ERH,gene_expression,0.0
GLIPR1L2,gene_expression,0.0
RBMX2,gene_expression,0.0
SOCS2,gene_expression,4.771364e-06
RBBP9,gene_expression,0.0
MLYCD,gene_expression,1.2543181e-06
RNF31,gene_expression,1.3468955e-09
ASXL1,gene_expression,1.4177391e-06
MYO1C,gene_expression,9.665694e-06
VPS4B,gene_expression,3.8088643e-07
ZNF768,gene_expression,0.0
LRP8,gene_expression,5.3998144e-07
POLE3,gene_expression,0.00025270105
UBR3,gene_expression,0.0
DIP2A,gene_expression,0.0
SLC4A5,gene_expression,2.52365e-07
PGM1,gene_expression,5.6513214e-05
HPS1,gene_expression,4.504644e-07
ZNF180,gene_expression,0.0
KCNK6,gene_expression,1.9248744e-06
CCHCR1,gene_expression,0.0
SFT2D2,gene_expression,0.0
SYDE2,gene_expression,5.996804e-08
HSBP1,gene_expression,4.2836953e-05
BNIP3L,gene_expression,1.8545757e-08
METRNL,gene_expression,0.0
ARID1A,gene_expression,2.8071879e-08
SMAD9,gene_expression,1.2980504e-08
SLC34A2,gene_expression,2.457486e-07
SRPRB,gene_expression,0.00013891564
SASH1,gene_expression,0.0
SLC24A3,gene_expression,1.0741321e-06
SMPDL3A,gene_expression,0.0
RLBP1,gene_expression,0.0
EBF1,gene_expression,2.3161965e-06
HNRNPA2B1,gene_expression,6.0316353e-05
CD44,gene_expression,2.9634748e-06
PBDC1,gene_expression,0.0
TMEM63A,gene_expression,1.5863019e-07
PDHX,gene_expression,2.482721e-07
PRR14,gene_expression,0.0
IFNAR2,gene_expression,1.1435192e-06
VAMP2,gene_expression,0.00011601684
EIF3CL,gene_expression,0.0
NMT2,gene_expression,7.382584e-09
CASC4,gene_expression,0.0
CCNG1,gene_expression,8.727125e-08
POGLUT1,gene_expression,2.3920302e-11
SLC5A3,gene_expression,1.09971315e-05
IKZF4,gene_expression,0.0
ANKZF1,gene_expression,0.0
GRHL1,gene_expression,1.53408e-08
MICA,gene_expression,2.823647e-05
DDX51,gene_expression,0.0
CLASP1,gene_expression,9.995842e-07
NFYA,gene_expression,2.4764603e-07
PPP1CB,gene_expression,1.6516699e-06
ALDH3A2,gene_expression,1.7760685e-05
ZNF436,gene_expression,0.0
TCHP,gene_expression,0.0
KNSTRN,gene_expression,0.0
MPZL2,gene_expression,0.0
FBXO10,gene_expression,2.5969708e-05
FLCN,gene_expression,0.0
BBS9,gene_expression,1.1889495e-06
CLIC4,gene_expression,0.0
CRISPLD2,gene_expression,2.5272408e-07
CFL2,gene_expression,0.0
UST,gene_expression,7.0107134e-08
NCEH1,gene_expression,2.6023417e-07
GCSAM,gene_expression,0.0
FAM76B,gene_expression,0.0
CYBB,gene_expression,0.00013449795
PHTF2,gene_expression,0.0
ZWILCH,gene_expression,3.6699719e-09
PGM3,gene_expression,0.0
AGAP4,gene_expression,0.0
EARS2,gene_expression,2.4451727e-10
BAZ2B,gene_expression,0.0
TMEM80,gene_expression,0.0
PCDH18,gene_expression,0.0
PIBF1,gene_expression,0.0
SLC30A9,gene_expression,0.0
ZNF775,gene_expression,0.0
DCK,gene_expression,0.000299406
MAML1,gene_expression,7.2560186e-07
LRRC14,gene_expression,0.0
SGK1,gene_expression,4.5705326e-07
U2AF1L4,gene_expression,0.0002465895
AMY2A,gene_expression,1.6862468e-09
EVI5,gene_expression,0.0
SCYL3,gene_expression,0.0
DAZ4,gene_expression,0.0
PRMT9,gene_expression,0.0
CREB1,gene_expression,5.6683607e-06
CCDC66,gene_expression,0.0
GALK2,gene_expression,0.0
MCM6,gene_expression,7.796221e-06
NXPE1,gene_expression,0.0
CREB3,gene_expression,3.3665292e-05
HS1BP3,gene_expression,0.0
DOK1,gene_expression,3.5908374e-06
SNAI3,gene_expression,0.0
SP2,gene_expression,0.0
PRR3,gene_expression,0.0
SAMD14,gene_expression,0.0
IL7,gene_expression,0.00017609459
OR7E24,gene_expression,9.568135e-10
MMP20,gene_expression,5.2631467e-06
PCCA,gene_expression,5.5241285e-06
SOWAHC,gene_expression,0.0
PABPC4,gene_expression,0.0
VPS13A,gene_expression,0.0
ALKBH7,gene_expression,0.0
KIAA0825,gene_expression,0.0
SLK,gene_expression,0.0
SACM1L,gene_expression,2.738198e-07
NDST1,gene_expression,2.3837006e-07
KRTAP10-10,gene_expression,0.0
RNF135,gene_expression,1.3266949e-05
ANKRD40,gene_expression,0.0
ACTL6A,gene_expression,0.00023132979
PRPSAP1,gene_expression,0.0
FAR1,gene_expression,4.1835206e-09
USP13,gene_expression,1.9435316e-05
ANXA7,gene_expression,0.0
VPS37D,gene_expression,1.8119697e-05
YIF1A,gene_expression,1.0241014e-07
PDK1,gene_expression,1.2276123e-06
