,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Oncogenic MAPK signaling,0.037998904,7.0,0.037998904,0.053981677,-0.57404745
Butyrophilin (BTN) family interactions,0.003614229,2.0,0.003614229,-0.2699651,0.041953757
Nitric oxide stimulates guanylate cyclase,0.0001225804,2.0,0.0001225804,-0.3028608,0.018214267
tRNA processing in the nucleus,0.0005532467,2.0,0.0005532467,-0.2988034,0.021142349
Nucleotide salvage,0.008961934,3.0,0.008961934,-0.219583,-0.09164362
IPs transport between nucleus and cytosol,0.0,2.0,0.0,-0.30401567,0.017380854
Metabolism of fat-soluble vitamins,0.00507168,4.0,0.00507168,-0.25623408,-0.28804928
SLC transporter disorders,0.004859202,73.0,6.656441e-05,-0.30338857,-12.016463
Electron transport from NADPH to Ferredoxin,0.008655479,2.0,0.008655479,-0.2224702,0.0762289
Interconversion of nucleotide di- and triphosphates,0.013231193,2.0,0.013231193,-0.17936124,0.10733887
Meiotic synapsis,8.361747e-05,2.0,8.361747e-05,-0.30322787,0.017949374
Intra-Golgi and retrograde Golgi-to-ER traffic,0.00036425018,4.0,0.00036425018,-0.30058396,-0.3200548
Reversal of alkylation damage by DNA dioxygenases,0.0017690276,3.0,0.0017690276,-0.28734922,-0.14054772
Signaling by WNT in cancer,0.0038960048,11.0,0.0038960048,-0.2673104,-1.485735
Pre-NOTCH Expression and Processing,0.007524462,4.0,0.007524462,-0.23312579,-0.27137297
RNA Polymerase II Transcription Initiation And Promoter Clearance,0.37284583,3.0,0.37284583,3.20866,2.3823793
Amino acid synthesis and interconversion (transamination),0.008325071,2.0,0.008325071,-0.22558306,0.07398247
Chaperonin-mediated protein folding,0.095068455,4.0,0.095068455,0.59164846,0.32383296
Post-transcriptional silencing by small RNAs,0.0041909977,2.0,0.0041909977,-0.2645312,0.04587519
DNA replication initiation,9.834707e-05,2.0,9.834707e-05,-0.3030891,0.018049506
DDX58/IFIH1-mediated induction of interferon-alpha/beta,0.004456293,6.0,0.004456293,-0.2620318,-0.6321454
p75 NTR receptor-mediated signalling,0.02799583,8.0,0.02799583,-0.040259823,-0.8120139
Scavenging by Class B Receptors,0.0016900924,2.0,0.0016900924,-0.28809288,0.02887169
Biosynthesis of specialized proresolving mediators (SPMs),0.020384558,6.0,0.020384558,-0.11196756,-0.5238502
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,0.04719662,2.0,0.04719662,0.1406357,0.33826762
Basigin interactions,0.07293291,2.0,0.07293291,0.38310382,0.51324695
Integrin cell surface interactions,0.1664771,2.0,0.1664771,1.2644074,1.149248
Transferrin endocytosis and recycling,0.016779115,2.0,0.016779115,-0.14593536,0.13146098
Mitochondrial ABC transporters,1.3205018e-05,2.0,1.3205018e-05,-0.30389124,0.017470643
Amyloid fiber formation,0.021993624,2.0,0.021993624,-0.096808136,0.16691408
Intestinal lipid absorption,8.98108e-06,2.0,8.98108e-06,-0.30393106,0.017441932
Positive epigenetic regulation of rRNA expression,0.013447747,3.0,0.013447747,-0.17732102,-0.061144866
Glycogen metabolism,0.027549332,3.0,0.027549332,-0.044466395,0.034730908
PIP3 activates AKT signaling,0.3043342,5.0,0.3043342,2.5631943,1.5766611
HATs acetylate histones,0.0037909895,2.0,0.0037909895,-0.2682998,0.04315555
Voltage gated Potassium channels,0.0026778819,2.0,0.0026778819,-0.27878666,0.035587613
Sperm:Oocyte Membrane Binding,0.0012572614,2.0,0.0012572614,-0.2921707,0.0259289
NCAM signaling for neurite out-growth,0.00065907795,2.0,0.00065907795,-0.29780632,0.021861885
DNA strand elongation,0.05708868,4.0,0.05708868,0.23383133,0.06561095
ABC transporters in lipid homeostasis,0.0011686442,2.0,0.0011686442,-0.2930056,0.0253264
Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),0.00012828042,2.0,0.00012828042,-0.3028071,0.018253021
Fanconi Anemia Pathway,0.0027599437,2.0,0.0027599437,-0.27801353,0.03614555
RNA Polymerase III Transcription Initiation,0.0001279536,4.0,0.0001279536,-0.3028102,-0.32166135
Synthesis of IP3 and IP4 in the cytosol,0.015294621,2.0,0.015294621,-0.15992115,0.121368
trans-Golgi Network Vesicle Budding,0.00013670608,2.0,0.00013670608,-0.30272773,0.018310314
Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),0.01463791,2.0,0.01463791,-0.16610819,0.11690306
Cytosolic sensors of pathogen-associated DNA ,0.0050343308,6.0,0.0050343308,-0.25658596,-0.6282154
HSP90 chaperone cycle for steroid hormone receptors (SHR),2.2192304e-05,2.0,2.2192304e-05,-0.3038066,0.017531743
Neurotransmitter release cycle,0.0006857047,7.0,0.0006857047,-0.29755548,-0.8277375
PP2A-mediated dephosphorylation of key metabolic factors,0.0067624585,2.0,0.0067624585,-0.24030483,0.06335837
CDO in myogenesis,0.019731615,2.0,0.019731615,-0.1181191,0.15153483
Ion homeostasis,0.031071285,2.0,0.031071285,-0.011285183,0.22863251
SUMOylation,0.023409056,3.0,0.023409056,-0.083473,0.006581437
Reversible hydration of carbon dioxide,5.989031e-05,2.0,5.989031e-05,-0.30345142,0.017788054
Global Genome Nucleotide Excision Repair (GG-NER),0.03950337,5.0,0.03950337,0.06815563,-0.22390655
PERK regulates gene expression,0.016706709,2.0,0.016706709,-0.14661752,0.13096869
Formation of xylulose-5-phosphate,0.001211312,2.0,0.001211312,-0.29260358,0.025616499
Pyrophosphate hydrolysis,0.00061211246,2.0,0.00061211246,-0.2982488,0.02154258
Transport of inorganic cations/anions and amino acids/oligopeptides,0.005466861,11.0,0.005466861,-0.25251096,-1.4750551
Metallothioneins bind metals,4.6068085e-06,2.0,4.6068085e-06,-0.30397224,0.01741219
Diseases associated with surfactant metabolism,0.065274805,8.0,0.065274805,0.3109549,-0.5585565
C-type lectin receptors (CLRs),0.0046289144,4.0,0.0046289144,-0.26040548,-0.2910596
PKA-mediated phosphorylation of key metabolic factors,0.5325917,2.0,0.5325917,4.7136664,3.6384375
Protein repair,0.035011098,2.0,0.035011098,0.025832798,0.25541905
Cellular hexose transport,0.0047590695,2.0,0.0047590695,-0.25917926,0.049737465
Signaling by TGF-beta Receptor Complex in Cancer,0.0022607434,5.0,0.0022607434,-0.28271663,-0.47711673
mRNA Capping,0.004989907,2.0,0.004989907,-0.25700447,0.051306907
Invadopodia formation,0.0006216917,2.0,0.0006216917,-0.29815856,0.021607703
Digestion of dietary lipid,0.0008416209,2.0,0.0008416209,-0.29608655,0.023102993
Type I hemidesmosome assembly,0.00041960078,2.0,0.00041960078,-0.3000625,0.020233708
Transcriptional activation of mitochondrial biogenesis,0.00080060324,2.0,0.00080060324,-0.296473,0.0228241
Gap junction trafficking and regulation,4.9867875e-05,3.0,4.9867875e-05,-0.30354586,-0.15223618
"Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA",0.013257299,2.0,0.013257299,-0.17911528,0.10751637
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,0.00028805123,2.0,0.00028805123,-0.30130187,0.019339304
tRNA Aminoacylation,0.04573111,3.0,0.04573111,0.12682875,0.15834764
Phase 2 - plateau phase,0.03308715,2.0,0.03308715,0.0077067898,0.24233826
Fructose metabolism,0.0005979814,3.0,0.0005979814,-0.29838195,-0.14850959
Mitotic Spindle Checkpoint,0.052599385,3.0,0.052599385,0.19153653,0.2050446
Translocation of SLC2A4 (GLUT4) to the plasma membrane,6.7811065e-06,2.0,6.7811065e-06,-0.3039518,0.017426964
TNFR2 non-canonical NF-kB pathway,0.015281514,4.0,0.015281514,-0.16004464,-0.21863331
Cargo trafficking to the periciliary membrane,0.012569592,5.0,0.012569592,-0.18559435,-0.40702754
Defective Mismatch Repair Associated With PMS2,0.004995726,2.0,0.004995726,-0.25694966,0.05134648
Uptake and actions of bacterial toxins,0.01035065,5.0,0.01035065,-0.20649956,-0.422114
Integrin alphaIIb beta3 signaling,0.001612981,3.0,0.001612981,-0.28881934,-0.14160869
Growth hormone receptor signaling,0.00020689945,2.0,0.00020689945,-0.30206642,0.01878756
Presynaptic depolarization and calcium channel opening,0.0005601109,2.0,0.0005601109,-0.29873872,0.021189017
Nucleosome assembly,0.016912734,2.0,0.016912734,-0.14467649,0.13236944
CREB3 factors activate genes,0.013730303,2.0,0.013730303,-0.174659,0.110732295
SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs,0.017309703,2.0,0.017309703,-0.14093655,0.1350684
tRNA modification in the mitochondrion,0.00042375474,2.0,0.00042375474,-0.30002335,0.020261945
RNA Polymerase II Transcription Pre-Initiation And Promoter Opening,0.18504481,2.0,0.18504481,1.4393386,1.2754887
Nonhomologous End-Joining (NHEJ),0.013108515,2.0,0.013108515,-0.18051702,0.1065048
Cellular response to heat stress,0.009040875,4.0,0.009040875,-0.21883927,-0.26106298
Sulfur amino acid metabolism,0.002599956,4.0,0.002599956,-0.2795208,-0.30485436
Selenoamino acid metabolism,0.06524797,8.0,0.06524797,0.31070206,-0.558739
PECAM1 interactions,0.00015410697,2.0,0.00015410697,-0.3025638,0.01842862
TNF signaling,0.005455402,5.0,0.005455402,-0.25261894,-0.45539647
Signal regulatory protein family interactions,7.981083e-05,2.0,7.981083e-05,-0.30326375,0.01792348
Lysosomal oligosaccharide catabolism,0.0001413345,2.0,0.0001413345,-0.30268413,0.018341778
ChREBP activates metabolic gene expression,2.6367892e-05,2.0,2.6367892e-05,-0.30376726,0.017560132
Intraflagellar transport,0.000111013884,2.0,0.000111013884,-0.30296978,0.018135639
Telomere Maintenance,0.032429434,3.0,0.032429434,0.0015102902,0.06791041
Fc epsilon receptor (FCERI) signaling,0.016742572,5.0,0.016742572,-0.14627963,-0.3786557
Metabolism of cofactors,0.07318693,4.0,0.07318693,0.385497,0.1750619
IPs transport between cytosol and ER lumen,0.0,2.0,0.0,-0.30401567,0.017380854
Signaling by Retinoic Acid,2.4419405e-05,2.0,2.4419405e-05,-0.30378562,0.017546883
Protein ubiquitination,0.009571367,3.0,0.009571367,-0.2138414,-0.087500125
"Base-Excision Repair, AP Site Formation",0.009789885,3.0,0.009789885,-0.21178268,-0.086014435
Neurotransmitter uptake and metabolism In glial cells,9.428453e-05,2.0,9.428453e-05,-0.3031274,0.018021893
Heme degradation,0.0030719617,2.0,0.0030719617,-0.27507395,0.03826693
mRNA decay by 5' to 3' exoribonuclease,0.007673613,2.0,0.007673613,-0.2317206,0.069553256
Dissolution of Fibrin Clot,0.001189297,2.0,0.001189297,-0.292811,0.025466815
Regulation of gene expression in early pancreatic precursor cells,8.922033e-08,2.0,8.922033e-08,-0.30401483,0.017381458
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.000834755,2.0,0.000834755,-0.29615122,0.023056302
Generic Transcription Pathway,0.020414585,11.0,0.020414585,-0.111684665,-1.3734264
Hedgehog 'off' state,0.017816659,4.0,0.017816659,-0.13616039,-0.201397
RNA Polymerase II Transcription Termination,0.019908095,2.0,0.019908095,-0.11645644,0.1527347
Costimulation by the CD28 family,0.0009263055,4.0,0.0009263055,-0.2952887,-0.31623343
Toll-Like Receptors Cascades,0.106231146,10.0,0.106231146,0.696815,-0.62000906
FasL/ CD95L signaling,0.0002489002,2.0,0.0002489002,-0.3016707,0.019073121
GP1b-IX-V activation signalling,4.8970296e-06,2.0,4.8970296e-06,-0.3039695,0.017414168
ESR-mediated signaling,0.020971669,2.0,0.020971669,-0.10643624,0.15996587
Phase I - Functionalization of compounds,0.00022372963,7.0,0.00022372963,-0.30190787,-0.83087844
"Synthesis of IP2, IP, and Ins in the cytosol",0.018583775,2.0,0.018583775,-0.12893319,0.14373073
Scavenging by Class F Receptors,0.0048668496,2.0,0.0048668496,-0.25816384,0.050470248
Eukaryotic Translation Elongation,0.0023928245,2.0,0.0023928245,-0.28147227,0.03364953
Thrombin signalling through proteinase activated receptors (PARs),0.021663968,2.0,0.021663968,-0.09991392,0.16467278
ABC transporter disorders,0.063498326,16.0,0.063498326,0.2942182,-1.9302833
Signaling by PTK6,0.0062253163,10.0,0.0062253163,-0.24536538,-1.2999423
Reelin signalling pathway,0.00035247082,2.0,0.00035247082,-0.30069494,0.019777302
Mitotic G1-G1/S phases,0.044860218,4.0,0.044860218,0.11862387,-0.017529579
G2/M Checkpoints,0.003953324,4.0,0.003953324,-0.2667704,-0.29565293
Fcgamma receptor (FCGR) dependent phagocytosis,0.019512143,4.0,0.019512143,-0.1201868,-0.18986951
SLBP independent Processing of Histone Pre-mRNAs,0.0009141592,2.0,0.0009141592,-0.29540312,0.023596175
Peptide hormone biosynthesis,8.743954e-10,2.0,8.743954e-10,-0.30401567,0.017380854
Meiotic recombination,0.016440958,2.0,0.016440958,-0.14912122,0.12916186
Switching of origins to a post-replicative state,0.11602044,3.0,0.11602044,0.7890425,0.6362403
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.083552085,2.0,0.083552085,0.4831498,0.5854461
Nephrin family interactions,0.00025117732,2.0,0.00025117732,-0.30164927,0.019088605
Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells,4.698364e-06,2.0,4.698364e-06,-0.3039714,0.017412791
Degradation of beta-catenin by the destruction complex,0.009879623,3.0,0.009879623,-0.21093723,-0.085404314
Triglyceride metabolism,0.0069628907,3.0,0.0069628907,-0.2384165,-0.10523498
Listeria monocytogenes entry into host cells,0.10319134,3.0,0.10319134,0.66817623,0.549016
Signaling by EGFR,0.8533348,6.0,0.8533348,7.735469,5.1393247
Synaptic adhesion-like molecules,0.0004591003,2.0,0.0004591003,-0.29969037,0.020502256
Phase 4 - resting membrane potential,0.007027939,2.0,0.007027939,-0.23780367,0.06516336
Deubiquitination,0.00035752932,6.0,0.00035752932,-0.3006473,-0.66001266
Regulation of Apoptosis,0.003938573,3.0,0.003938573,-0.26690936,-0.12579712
Receptor Mediated Mitophagy,0.0092690205,2.0,0.0092690205,-0.21668985,0.08040033
RHO GTPase Effectors,0.016547227,12.0,0.016547227,-0.14812003,-1.5696764
Pentose phosphate pathway,1.4134639e-06,2.0,1.4134639e-06,-0.30400237,0.017390447
Melanin biosynthesis,4.5228477e-05,2.0,4.5228477e-05,-0.30358955,0.017688373
Collagen biosynthesis and modifying enzymes,0.0053005656,2.0,0.0053005656,-0.25407767,0.053419065
Extrinsic Pathway of Fibrin Clot Formation,0.0027548408,2.0,0.0027548408,-0.2780616,0.03611084
Kinesins,0.011915117,2.0,0.011915117,-0.19176032,0.09839097
Acrosome Reaction,0.0,2.0,0.0,-0.30401567,0.017380854
rRNA processing in the mitochondrion,0.0004284944,2.0,0.0004284944,-0.2999787,0.020294162
Ketone body metabolism,0.0052058967,3.0,0.0052058967,-0.2549696,-0.11718069
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.002939977,2.0,0.002939977,-0.2763174,0.037369583
RIPK1-mediated regulated necrosis,0.0005090055,2.0,0.0005090055,-0.2992202,0.02084154
Signaling by FGFR,0.9666593,5.0,0.9666593,8.803128,6.079767
Signaling by Insulin receptor,0.20248769,3.0,0.20248769,1.6036724,1.2241256
Platelet sensitization by LDL,0.0025722934,2.0,0.0025722934,-0.27978143,0.034869734
Platelet calcium homeostasis,0.0007698392,3.0,0.0007698392,-0.29676282,-0.14734113
Abacavir transmembrane transport,1.2159697e-05,2.0,1.2159697e-05,-0.3039011,0.017463526
Laminin interactions,0.005049882,2.0,0.005049882,-0.25643945,0.05171469
Eukaryotic Translation Termination,0.060834486,2.0,0.060834486,0.26912153,0.4309906
Transport of glycerol from adipocytes to the liver by Aquaporins,0.0,2.0,0.0,-0.30401567,0.017380854
Passive transport by Aquaporins,0.011970179,2.0,0.011970179,-0.19124156,0.09876533
Macroautophagy,0.003143585,2.0,0.003143585,-0.27439916,0.03875388
Collagen degradation,0.008884707,2.0,0.008884707,-0.2203106,0.07778739
Synthesis of IPs in the ER lumen,0.0,2.0,0.0,-0.30401567,0.017380854
Diseases associated with visual transduction,0.00049783255,3.0,0.00049783255,-0.29932547,-0.14919049
Lipid particle organization,0.0056635076,2.0,0.0056635076,-0.25065833,0.055886675
rRNA processing in the nucleus and cytosol,0.010203626,3.0,0.010203626,-0.20788471,-0.08320143
Rho GTPase cycle,0.014679919,2.0,0.014679919,-0.1657124,0.117188685
Glycosaminoglycan metabolism,0.06087649,6.0,0.06087649,0.26951724,-0.24854814
"ROS, RNS production in phagocytes",0.0061792005,2.0,0.0061792005,-0.24579985,0.059392847
Signaling by PDGF,0.00030195527,2.0,0.00030195527,-0.30117086,0.019433845
ATF6 (ATF6-alpha) activates chaperones,0.023401488,2.0,0.023401488,-0.08354429,0.17648606
Interaction With Cumulus Cells,0.0,2.0,0.0,-0.30401567,0.017380854
Regulation of signaling by NODAL,7.602096e-05,2.0,7.602096e-05,-0.30329946,0.017897716
Signaling by BMP,0.0069751814,2.0,0.0069751814,-0.23830071,0.064804666
Phase 1 - inactivation of fast Na+ channels,0.002502088,2.0,0.002502088,-0.28044286,0.0343924
Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells,5.469801e-07,2.0,5.469801e-07,-0.3040105,0.017384576
HCN channels,0.0022979227,2.0,0.0022979227,-0.28236637,0.0330043
mTORC1-mediated signalling,0.00034405087,2.0,0.00034405087,-0.3007743,0.01972003
Heme biosynthesis,0.00825278,2.0,0.00825278,-0.22626412,0.073490985
Recognition of DNA damage by PCNA-containing replication complex,0.045522444,2.0,0.045522444,0.124862865,0.326885
Cell-extracellular matrix interactions,0.0065762307,3.0,0.0065762307,-0.24205932,-0.10786386
Phase 0 - rapid depolarisation,0.011423867,2.0,0.011423867,-0.19638851,0.09505099
Processing of SMDT1,0.069887646,2.0,0.069887646,0.35441363,0.49254245
Phase II - Conjugation of compounds,0.00010363363,7.0,0.00010363363,-0.3030393,-0.8316949
HDACs deacetylate histones,0.022385957,2.0,0.022385957,-0.09311187,0.16958153
DNA Replication Pre-Initiation,0.00078756624,3.0,0.00078756624,-0.29659578,-0.14722061
Eukaryotic Translation Initiation,0.5089685,3.0,0.5089685,4.491106,3.3078685
Erythrocytes take up oxygen and release carbon dioxide,6.2572544e-05,2.0,6.2572544e-05,-0.30342615,0.017806292
Pyruvate metabolism and Citric Acid (TCA) cycle,0.09399549,4.0,0.09399549,0.58153975,0.31653795
EPH-Ephrin signaling,0.00081356737,5.0,0.00081356737,-0.29635087,-0.48695603
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),0.0003019952,2.0,0.0003019952,-0.3011705,0.019434104
DAP12 interactions,0.0005460523,2.0,0.0005460523,-0.29887116,0.021093443
snRNP Assembly,0.07939722,2.0,0.07939722,0.44400573,0.5571974
Defective Mismatch Repair Associated With MSH6,0.0021485917,2.0,0.0021485917,-0.28377324,0.031988986
Cellular Senescence,0.032057233,5.0,0.032057233,-0.001996312,-0.27453235
Apoptotic execution phase,0.01818362,4.0,0.01818362,-0.13270316,-0.19890206
Synthesis of pyrophosphates in the cytosol,0.026636675,2.0,0.026636675,-0.05306477,0.19848189
Rab regulation of trafficking,0.001402203,3.0,0.001402203,-0.29080516,-0.14304174
Transcriptional regulation of white adipocyte differentiation,0.012402663,2.0,0.012402663,-0.18716702,0.10170576
Scavenging of heme from plasma,0.009008575,2.0,0.009008575,-0.21914358,0.07862958
L1CAM interactions,0.0013022146,7.0,0.0013022146,-0.29174718,-0.82354593
Insulin effects increased synthesis of Xylulose-5-Phosphate,0.011003126,2.0,0.011003126,-0.20035242,0.09219039
Branched-chain amino acid catabolism,0.0022959302,2.0,0.0022959302,-0.28238514,0.032990728
TYSND1 cleaves peroxisomal proteins,0.018072622,2.0,0.018072622,-0.13374889,0.14025545
Transcriptional regulation by small RNAs,0.0021891263,2.0,0.0021891263,-0.28339136,0.03226459
Plasma lipoprotein assembly,0.023585701,4.0,0.023585701,-0.08180877,-0.16217364
Signaling by EGFR in Cancer,0.014386399,4.0,0.014386399,-0.16847774,-0.2247191
Signaling by VEGF,0.0049667177,4.0,0.0049667177,-0.25722295,-0.28876293
Aflatoxin activation and detoxification,0.010326356,2.0,0.010326356,-0.20672844,0.087589085
Caspase activation via extrinsic apoptotic signalling pathway,0.058643054,3.0,0.058643054,0.24847548,0.24613513
Diseases associated with O-glycosylation of proteins,0.012996658,10.0,0.012996658,-0.18157084,-1.2539043
Hedgehog 'on' state,0.0005664437,4.0,0.0005664437,-0.29867905,-0.3186801
TCR signaling,0.0072591533,5.0,0.0072591533,-0.23562534,-0.44313288
Diseases associated with glycosaminoglycan metabolism,0.038758352,16.0,0.038758352,0.061136637,-2.0984886
Carboxyterminal post-translational modifications of tubulin,0.0025940589,2.0,0.0025940589,-0.27957636,0.035017695
RMTs methylate histone arginines,0.009584398,2.0,0.009584398,-0.21371862,0.08254456
RET signaling,0.0035073818,2.0,0.0035073818,-0.27097175,0.041227315
Formation of the cornified envelope,0.00013278588,2.0,0.00013278588,-0.30276468,0.018283647
Diseases associated with N-glycosylation of proteins,0.0,17.0,0.0,-0.30401567,-2.5319605
Defective Mismatch Repair Associated With MSH3,0.00015948611,2.0,0.00015948611,-0.3025131,0.018465202
Signaling by NOTCH3,0.05860422,3.0,0.05860422,0.24810962,0.2458711
Neurexins and neuroligins,0.0075716027,2.0,0.0075716027,-0.23268168,0.06885969
Intrinsic Pathway for Apoptosis,0.01261723,8.0,0.01261723,-0.18514553,-0.916572
Advanced glycosylation endproduct receptor signaling,0.00010704523,2.0,0.00010704523,-0.30300716,0.01810865
HDMs demethylate histones,0.0002053064,2.0,0.0002053064,-0.3020814,0.018776743
Galactose catabolism,0.00017540394,2.0,0.00017540394,-0.30236313,0.018573422
Signaling by SCF-KIT,0.0785111,2.0,0.0785111,0.43565735,0.55117273
"Incretin synthesis, secretion, and inactivation",0.00010710632,3.0,0.00010710632,-0.3030066,-0.15184703
Protein methylation,0.0008399154,2.0,0.0008399154,-0.2961026,0.02309138
Netrin-1 signaling,0.0016786912,5.0,0.0016786912,-0.2882003,-0.48107406
Signaling by NOTCH4,0.0010642733,4.0,0.0010642733,-0.29398888,-0.3152954
Mitochondrial translation,0.00061987323,4.0,0.00061987323,-0.2981757,-0.31831685
Diseases associated with glycosylation precursor biosynthesis,0.0,16.0,0.0,-0.30401567,-2.3620043
Effects of PIP2 hydrolysis,2.6615244e-05,2.0,2.6615244e-05,-0.30376494,0.017561808
eNOS activation and regulation,0.0038504335,4.0,0.0038504335,-0.26773974,-0.29635245
Ca2+ activated K+ channels,0.00033953864,2.0,0.00033953864,-0.3008168,0.019689362
Amine-derived hormones,0.0038398951,4.0,0.0038398951,-0.26783904,-0.29642412
PIWI-interacting RNA (piRNA) biogenesis,0.0057914085,2.0,0.0057914085,-0.24945334,0.05675627
Signaling by TGF-beta Receptor Complex,0.023053244,4.0,0.023053244,-0.08682519,-0.16579379
RNA polymerase II transcribes snRNA genes,0.14583343,2.0,0.14583343,1.0699183,1.008893
O-linked glycosylation,0.008167887,3.0,0.008167887,-0.22706392,-0.097042285
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.0011550906,2.0,0.0011550906,-0.29313326,0.025234245
AUF1 (hnRNP D0) binds and destabilizes mRNA,0.039877683,2.0,0.039877683,0.07168214,0.28850666
Metabolism of water-soluble vitamins and cofactors,0.13143784,11.0,0.13143784,0.9342937,-0.6185865
GPCR downstream signalling,0.31371337,7.0,0.31371337,2.651558,1.3005174
Signaling by Leptin,0.04802453,2.0,0.04802453,0.14843567,0.34389654
Transport of Mature Transcript to Cytoplasm,0.056616563,3.0,0.056616563,0.2293834,0.23235714
Neurotransmitter clearance,0.00012543211,3.0,0.00012543211,-0.30283394,-0.15172245
Detoxification of Reactive Oxygen Species,0.0010647849,2.0,0.0010647849,-0.29398406,0.024620263
Neutrophil degranulation,0.080551736,2.0,0.080551736,0.45488274,0.5650469
Phenylketonuria,0.0,2.0,0.0,-0.30401567,0.017380854
Beta-catenin independent WNT signaling,0.004778185,3.0,0.004778185,-0.25899917,-0.12008866
Metabolism of polyamines,0.34897238,7.0,0.34897238,2.983742,1.540241
Signaling by ERBB4,0.039333288,5.0,0.039333288,0.06655325,-0.2250629
TRAIL  signaling,0.0012233751,2.0,0.0012233751,-0.29248995,0.025698502
AMPK inhibits chREBP transcriptional activation activity,0.01517527,2.0,0.01517527,-0.16104558,0.12055653
Cell-cell junction organization,0.0060944143,4.0,0.0060944143,-0.24659863,-0.28109577
IPs transport between nucleus and ER lumen,0.0,2.0,0.0,-0.30401567,0.017380854
"Transport of bile salts and organic acids, metal ions and amine compounds",0.0064319815,8.0,0.0064319815,-0.24341834,-0.9586251
