,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Anchoring fibril formation,0.0,2.0,0.0,-0.26813588,-0.024293775
Anchoring of the basal body to the plasma membrane,0.0006050056,2.0,0.0006050056,-0.258018,-0.016978309
Antagonism of Activin by Follistatin,0.02581809,2.0,0.02581809,0.16363639,0.2878878
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.00043321043,2.0,0.00043321043,-0.26089102,-0.019055571
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.00089686963,2.0,0.00089686963,-0.25313696,-0.013449217
Antigen processing-Cross presentation,3.759681e-05,5.0,3.759681e-05,-0.2675071,-1.8373823
Antigen processing: Ubiquitination & Proteasome degradation,0.00384571,2.0,0.00384571,-0.20382163,0.022206942
Antiviral mechanism by IFN-stimulated genes,0.0009316978,2.0,0.0009316978,-0.2525545,-0.013028087
Apoptosis induced DNA fragmentation,0.010565123,2.0,0.010565123,-0.09144865,0.103455275
Apoptotic cleavage of cellular proteins,0.008391916,4.0,0.008391916,-0.12779257,-1.1318508
Apoptotic factor-mediated response,0.0070136604,3.0,0.0070136604,-0.15084201,-0.54400194
Arachidonate production from DAG,2.6613307e-05,2.0,2.6613307e-05,-0.2676908,-0.023971979
Arachidonic acid metabolism,0.06009078,9.0,0.0066767535,-0.15647629,-3.5293016
Aryl hydrocarbon receptor signalling,0.000249424,2.0,0.000249424,-0.26396462,-0.02127787
Assembly of active LPL and LIPC lipase complexes,0.02103649,2.0,0.02103649,0.08367066,0.2300707
Assembly of the pre-replicative complex,3.515798e-05,4.0,3.515798e-05,-0.2675479,-1.2328973
Association of TriC/CCT with target proteins during biosynthesis,0.052217703,2.0,0.052217703,0.6051338,0.6071009
Astrocytic Glutamate-Glutamine Uptake And Metabolism,9.428455e-05,2.0,9.428455e-05,-0.2665591,-0.023153728
Attachment of GPI anchor to uPAR,0.0002821825,2.0,0.0002821825,-0.26341674,-0.020881731
B-WICH complex positively regulates rRNA expression,0.0014730212,2.0,0.0014730212,-0.24350162,-0.006482632
BBSome-mediated cargo-targeting to cilium,0.0026791277,2.0,0.0026791277,-0.22333112,0.008101115
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,1.6387694e-05,2.0,1.6387694e-05,-0.2678618,-0.024095625
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.000834755,2.0,0.000834755,-0.25417575,-0.014200263
Basigin interactions,0.072932914,2.0,0.072932914,0.95156735,0.85758066
Beta-catenin phosphorylation cascade,0.007184121,2.0,0.007184121,-0.14799128,0.06257361
Bicarbonate transporters,0.00019725355,2.0,0.00019725355,-0.26483706,-0.021908661
Bile acid and bile salt metabolism,0.007927503,3.0,0.007927503,-0.13555922,-0.5329521
Biosynthesis of DHA-derived SPMs,0.0020425776,6.0,0.0020425776,-0.23397656,-2.4176533
Biosynthesis of DPA-derived SPMs,0.0055256123,3.0,0.0055256123,-0.17572756,-0.56199473
Biosynthesis of EPA-derived SPMs,0.0054993588,3.0,0.0054993588,-0.17616661,-0.5623122
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,0.0056616985,2.0,0.0056616985,-0.17345172,0.044165112
"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",0.0,1.0,0.0,-0.26813588,0.58022064
Biotin transport and metabolism,0.14664568,2.0,0.14664568,2.1843126,1.7488847
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,0.04719662,2.0,0.04719662,0.52116305,0.5463881
Butyrophilin (BTN) family interactions,0.003614229,2.0,0.003614229,-0.20769283,0.019407976
C6 deamination of adenosine,0.0007113169,2.0,0.0007113169,-0.25624007,-0.01569283
CD209 (DC-SIGN) signaling,0.001187211,2.0,0.001187211,-0.2482814,-0.009938518
CD22 mediated BCR regulation,0.0009905029,2.0,0.0009905029,-0.2515711,-0.012317032
CD28 co-stimulation,0.00027987326,3.0,0.00027987326,-0.26345536,-0.625424
CDK-mediated phosphorylation and removal of Cdc6,0.11503135,2.0,0.11503135,1.655606,1.3666173
CDO in myogenesis,0.019731613,2.0,0.019731613,0.061848365,0.21429266
CHL1 interactions,0.0009358163,2.0,0.0009358163,-0.25248563,-0.012978269
CLEC7A (Dectin-1) signaling,0.005371637,4.0,0.005371637,-0.17830259,-1.1683708
COPI-mediated anterograde transport,0.00034298943,2.0,0.00034298943,-0.26239985,-0.020146502
COPII-mediated vesicle transport,0.00033222925,2.0,0.00033222925,-0.2625798,-0.020276606
COX reactions,0.0,2.0,0.0,-0.26813588,-0.024293775
CREB3 factors activate genes,0.013730303,2.0,0.013730303,-0.03851533,0.14172731
CRMPs in Sema3A signaling,0.000519288,2.0,0.000519288,-0.2594515,-0.018014764
CTLA4 inhibitory signaling,0.0014869516,2.0,0.0014869516,-0.24326864,-0.0063141873
Ca2+ activated K+ channels,0.00033953952,2.0,0.00033953952,-0.26245755,-0.020188201
Ca2+ pathway,0.002861862,2.0,0.002861862,-0.22027515,0.010310659
CaM pathway,0.007203811,2.0,0.007203811,-0.14766198,0.062811695
Cap-dependent Translation Initiation,0.51591474,7.0,0.51591474,8.359833,3.191361
Carboxyterminal post-translational modifications of tubulin,0.0025940586,2.0,0.0025940586,-0.2247538,0.0070724874
Cargo concentration in the ER,0.00021940218,2.0,0.00021940218,-0.26446667,-0.021640848
Cargo recognition for clathrin-mediated endocytosis,0.0007099437,2.0,0.0007099437,-0.25626305,-0.015709445
Carnitine synthesis,0.0022959283,2.0,0.0022959283,-0.22973962,0.0034676257
Catecholamine biosynthesis,0.0019456715,2.0,0.0019456715,-0.23559718,-0.0007675257
Cation-coupled Chloride cotransporters,0.00021500945,2.0,0.00021500945,-0.26454014,-0.021693991
"Cell death signalling via NRAGE, NRIF and NADE",0.024456501,4.0,0.024456501,0.14086565,-0.9376046
Cellular hexose transport,0.0047590695,2.0,0.0047590695,-0.18854694,0.0332509
Ceramide signalling,0.003005018,2.0,0.003005018,-0.21788105,0.012041649
ChREBP activates metabolic gene expression,2.6367767e-05,2.0,2.6367767e-05,-0.26769492,-0.023974951
Cholesterol biosynthesis,0.025351789,3.0,0.025351789,0.15583812,-0.3222649
Choline catabolism,0.0110795945,2.0,0.0110795945,-0.08284481,0.109676056
Chondroitin sulfate/dermatan sulfate metabolism,0.012827648,5.0,0.012827648,-0.053611007,-1.6827303
Chylomicron assembly,7.5832025e-07,2.0,7.5832025e-07,-0.2681232,-0.024284625
Chylomicron clearance,2.3775506e-07,2.0,2.3775506e-07,-0.26813188,-0.024290897
Chylomicron remodeling,0.004856119,2.0,0.004856119,-0.18692392,0.03442439
Citric acid cycle (TCA cycle),0.066751756,2.0,0.066751756,0.84819597,0.78284067
Class A/1 (Rhodopsin-like receptors),0.047451675,10.0,0.0047451677,-0.18877943,-4.2866426
Class B/2 (Secretin family receptors),0.003335358,3.0,0.003335358,-0.21235657,-0.5884784
Class C/3 (Metabotropic glutamate/pheromone receptors),0.0062314365,2.0,0.0062314365,-0.16392362,0.05105415
Classical Kir channels,0.0032796215,2.0,0.0032796215,-0.2132887,0.015362036
Clathrin derived vesicle budding,0.00013670608,3.0,0.00013670608,-0.26584965,-0.6271552
Cleavage of Growing Transcript in the Termination Region ,0.019908095,2.0,0.019908095,0.064799786,0.2164266
"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.06022823,2.0,0.06022823,0.7390989,0.70396084
Collagen chain trimerization,0.005300566,2.0,0.005300566,-0.17949115,0.039798465
Collagen degradation,0.008884707,2.0,0.008884707,-0.11955131,0.083136395
Common Pathway of Fibrin Clot Formation,0.019508878,2.0,0.019508878,0.058123425,0.21159944
Constitutive Signaling by AKT1 E17K in Cancer,0.0015842554,2.0,0.0015842554,-0.24164137,-0.005137613
Constitutive Signaling by Aberrant PI3K in Cancer,0.04363798,2.0,0.04363798,0.46164966,0.5033585
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.090092644,2.0,0.090092644,1.2385404,1.065069
Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding,0.0472419,4.0,0.0472419,0.5219203,-0.66209316
Creatine metabolism,0.32309735,2.0,0.32309735,5.1352253,3.8824651
Cristae formation,0.0035442377,2.0,0.0035442377,-0.20886335,0.018561658
Crosslinking of collagen fibrils,8.674536e-06,2.0,8.674536e-06,-0.2679908,-0.024188897
Cyclin A:Cdk2-associated events at S phase entry,0.027374743,2.0,0.027374743,0.18966925,0.30671018
Cysteine formation from homocysteine,0.0001457051,2.0,0.0001457051,-0.26569915,-0.022531968
Cytochrome P450 - arranged by substrate type,0.009720985,7.0,0.009720985,-0.1055657,-2.9293234
Cytosolic iron-sulfur cluster assembly,0.0059983316,2.0,0.0059983316,-0.16782197,0.04823555
Cytosolic sulfonation of small molecules,8.93999e-05,2.0,8.93999e-05,-0.26664078,-0.02321279
Cytosolic tRNA aminoacylation,0.062892064,2.0,0.062892064,0.7836479,0.7361709
DAP12 signaling,0.0005460518,2.0,0.0005460518,-0.2590039,-0.017691165
DCC mediated attractive signaling,0.0025439125,2.0,0.0025439125,-0.22559242,0.006466147
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,0.0027853262,2.0,0.0027853262,-0.22155511,0.009385224
DNA Damage Recognition in GG-NER,0.0009185548,2.0,0.0009185548,-0.2527743,-0.013186997
DNA Damage/Telomere Stress Induced Senescence,0.000514852,2.0,0.000514852,-0.2595257,-0.018068397
DNA methylation,0.015808567,2.0,0.015808567,-0.0037592053,0.16685683
DNA replication initiation,9.834744e-05,2.0,9.834744e-05,-0.26649114,-0.023104612
DSCAM interactions,0.00034522437,2.0,0.00034522437,-0.26236248,-0.020119475
Deactivation of the beta-catenin transactivating complex,0.0022648042,2.0,0.0022648042,-0.23026012,0.0030912838
Deadenylation of mRNA,0.7466166,2.0,0.7466166,12.218006,9.003484
Dectin-2 family,0.00044448956,2.0,0.00044448956,-0.2607024,-0.018919198
Defective ABCA1 causes Tangier disease,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCC8 can cause hypoglycemias and hyperglycemias,2.6115325e-05,2.0,2.6115325e-05,-0.26769912,-0.023977993
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCG5 causes sitosterolemia,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.0004132231,2.0,0.0004132231,-0.26122528,-0.01929727
Defective ACY1 causes encephalopathy,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.004889911,2.0,0.004889911,-0.1863588,0.034832988
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.004889911,2.0,0.004889911,-0.1863588,0.034832988
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.880117e-07,2.0,3.880117e-07,-0.2681294,-0.024289096
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.880117e-07,2.0,3.880117e-07,-0.2681294,-0.024289096
Defective B3GALT6 causes EDSP2 and SEMDJL1,0.0060430192,2.0,0.0060430192,-0.16707465,0.04877588
Defective B3GALTL causes Peters-plus syndrome (PpS),0.010093632,2.0,0.010093632,-0.09933368,0.09775422
Defective B3GAT3 causes JDSSDHD,0.018855631,2.0,0.018855631,0.047198772,0.20370065
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0003899418,2.0,0.0003899418,-0.26161465,-0.019578772
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0003899418,2.0,0.0003899418,-0.26161465,-0.019578772
"Defective B4GALT7 causes EDS, progeroid type",0.0051216516,2.0,0.0051216516,-0.18248326,0.0376351
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),3.2536354e-05,2.0,3.2536354e-05,-0.26759174,-0.023900352
Defective CFTR causes cystic fibrosis,0.06352443,2.0,0.06352443,0.79422337,0.7438172
"Defective CHST14 causes EDS, musculocontractural type",1.219071e-07,2.0,1.219071e-07,-0.26813385,-0.024292326
Defective CHST3 causes SEDCJD,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CHST6 causes MCDC1,0.0019351402,2.0,0.0019351402,-0.2357733,-0.0008948684
Defective CHSY1 causes TPBS,3.9197542e-07,2.0,3.9197542e-07,-0.26812935,-0.02428905
Defective CP causes aceruloplasminemia (ACERULOP),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4),0.00035482904,2.0,0.00035482904,-0.26220185,-0.020003341
Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5),0.015835198,2.0,0.015835198,-0.003313851,0.16717882
"Defective CYP11A1 causes Adrenal insufficiency, congenital, with 46,XY sex reversal (AICSR)",0.001244849,2.0,0.001244849,-0.2473175,-0.009241596
Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP17A1 causes Adrenal hyperplasia 5 (AH5),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP19A1 causes Aromatase excess syndrome (AEXS),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP1B1 causes Glaucoma,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP21A2 causes Adrenal hyperplasia 3 (AH3),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective CYP24A1 causes Hypercalcemia, infantile (HCAI)",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP26B1 causes Radiohumeral fusions with other skeletal and craniofacial anomalies (RHFCA),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP27A1 causes Cerebrotendinous xanthomatosis (CTX),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP27B1 causes Rickets vitamin D-dependent 1A (VDDR1A),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective CYP2R1 causes Rickets vitamin D-dependent 1B (VDDR1B),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective CYP2U1 causes Spastic paraplegia 56, autosomal recessive (SPG56)",0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective CYP4F22 causes Ichthyosis, congenital, autosomal recessive 5 (ARCI5)",0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DHDDS causes retinitis pigmentosa 59,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DOLK causes DOLK-CDG (CDG-1m),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DPAGT1 causes DPAGT1-CDG (CDG-1j) and CMSTA2,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DPM1 causes DPM1-CDG (CDG-1e),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DPM2 causes DPM2-CDG (CDG-1u),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective DPM3 causes DPM3-CDG (CDG-1o),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",0.0013428053,2.0,0.0013428053,-0.2456793,-0.008057147
Defective EXT2 causes exostoses 2,0.008545695,2.0,0.008545695,-0.12522082,0.0790372
Defective FMO3 causes Trimethylaminuria (TMAU),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GALE can cause Epimerase-deficiency galactosemia (EDG),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GALK1 can cause Galactosemia II (GALCT2),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GALNT12 causes colorectal cancer 1 (CRCS1),2.6614403e-05,2.0,2.6614403e-05,-0.2676908,-0.023971979
Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC),0.00072643306,2.0,0.00072643306,-0.25598726,-0.015510053
Defective GALT can cause Galactosemia,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GCK causes maturity-onset diabetes of the young 2 (MODY2),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GFPT1 causes CMSTA1,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GGT1 causes Glutathionuria (GLUTH),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2",0.0,2.0,0.0,-0.26813588,-0.024293775
Defective GSS causes Glutathione synthetase deficiency (GSS deficiency),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective HEXA causes GM2G1,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective HEXB causes GM2G2,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective HK1 causes hexokinase deficiency (HK deficiency),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective LARGE causes MDDGA6 and MDDGB6,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective LFNG causes SCDO3,0.001392502,2.0,0.001392502,-0.24484818,-0.0074562235
Defective MAN1B1 causes MRT15,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MAOA causes Brunner syndrome (BRUNS),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MAT1A causes Methionine adenosyltransferase deficiency (MATD),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MGAT2 causes MGAT2-CDG (CDG-2a),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MOGS causes MOGS-CDG (CDG-2b),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MPDU1 causes MPDU1-CDG (CDG-1f),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective MPI causes MPI-CDG (CDG-1b),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective Mismatch Repair Associated With MLH1,0.0016109752,2.0,0.0016109752,-0.24119452,-0.0048145293
Defective Mismatch Repair Associated With MSH2,0.00021402845,2.0,0.00021402845,-0.26455653,-0.02170583
Defective Mismatch Repair Associated With MSH3,0.00015948826,2.0,0.00015948826,-0.26546863,-0.022365313
Defective Mismatch Repair Associated With MSH6,0.0021485905,2.0,0.0021485905,-0.23220363,0.0016860913
Defective Mismatch Repair Associated With PMS2,0.0049957247,2.0,0.0049957247,-0.18458922,0.036112428
Defective NEU1 causes sialidosis,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective PAPSS2 causes SEMD-PA,0.0,2.0,0.0,-0.26813588,-0.024293775
Defective PGM1 causes PGM1-CDG (CDG1t),0.0,2.0,0.0,-0.26813588,-0.024293775
Defective PMM2 causes PMM2-CDG (CDG-1a),0.0,2.0,0.0,-0.26813588,-0.024293775
"Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3",0.0004999122,2.0,0.0004999122,-0.25977552,-0.018249068
"Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1",0.00024141755,2.0,0.00024141755,-0.2640985,-0.02137465
"Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2",0.0029191282,2.0,0.0029191282,-0.21931745,0.011003099
