,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Abacavir metabolism,0.028973758,3.0,0.028973758,0.17732432,0.51649684
Abacavir transmembrane transport,1.2160696e-05,2.0,1.2160696e-05,-0.26536778,0.22465208
Abasic sugar-phosphate removal via the single-nucleotide replacement pathway,0.00018248733,2.0,0.00018248733,-0.26276425,0.22660057
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.0011550905,2.0,0.0011550905,-0.24789755,0.23772693
Acetylation,0.0,1.0,0.0,-0.26555365,0.26398215
Acetylcholine Neurotransmitter Release Cycle,8.266272e-08,11.0,8.266272e-08,-0.2655524,-0.13070862
Acetylcholine regulates insulin secretion,0.023897685,7.0,0.023897685,0.099734075,0.3005511
Acrosome Reaction,0.0,1.0,0.0,-0.26555365,0.26398215
Activated NOTCH1 Transmits Signal to the Nucleus,0.0044236667,22.0,0.0044236667,-0.19793576,-0.5142647
Activated NTRK2 signals through CDK5,0.8939223,6.0,0.8939223,13.398484,10.2929
Activated NTRK2 signals through FRS2 and FRS3,0.010985129,8.0,0.010985129,-0.097640626,0.11336527
Activated NTRK2 signals through FYN,0.13340668,6.0,0.13340668,1.7736324,1.5927777
Activated NTRK2 signals through PI3K,0.7504819,5.0,0.7504819,11.205928,8.691443
Activated NTRK2 signals through PLCG1,0.15648632,3.0,0.15648632,2.126416,1.9752109
Activated NTRK2 signals through RAS,0.02596079,6.0,0.02596079,0.13126963,0.3636217
Activated NTRK3 signals through PI3K,0.082664885,7.0,0.082664885,0.9980193,0.972834
Activated NTRK3 signals through PLCG1,0.04129172,4.0,0.04129172,0.3656104,0.6179423
Activated NTRK3 signals through RAS,0.0008980629,7.0,0.0008980629,-0.25182632,0.037440736
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,0.001110009,6.0,0.001110009,-0.24858662,0.07933453
Activation and oligomerization of BAK protein,0.00029557862,3.0,0.00029557862,-0.2610356,0.18842517
Activation of AMPA receptors,1.1434564e-07,3.0,1.1434564e-07,-0.26555192,0.1850451
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,0.002186373,47.0,0.002186373,-0.2321339,-1.5265881
Activation of ATR in response to replication stress,0.002887072,27.0,0.002887072,-0.22142336,-0.7291888
Activation of BAD and translocation to mitochondria ,0.0004170273,12.0,0.0004170273,-0.2591792,-0.16540803
Activation of BIM and translocation to mitochondria ,0.004061652,3.0,0.004061652,-0.20346934,0.23150817
Activation of BMF and translocation to mitochondria,0.0011275272,4.0,0.0011275272,-0.24831885,0.15847328
Activation of C3 and C5,0.0,1.0,0.0,-0.26555365,0.26398215
Activation of DNA fragmentation factor,0.010565123,7.0,0.010565123,-0.10406063,0.14802966
Activation of G protein gated Potassium channels,0.0062443903,16.0,0.0062443903,-0.17010511,-0.256621
Activation of Matrix Metalloproteinases,0.0009033231,15.0,0.0009033231,-0.25174594,-0.27825242
Activation of NF-kappaB in B cells,0.00044797856,48.0,0.00044797856,-0.2587061,-1.5859442
Activation of NOXA and translocation to mitochondria,0.0011962077,4.0,0.0011962077,-0.24726905,0.15925896
Activation of Nicotinic Acetylcholine Receptors,7.614977e-06,10.0,7.614977e-06,-0.26543728,-0.09115328
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,0.00028805126,8.0,0.00028805126,-0.26115066,-0.009006811
Activation of PUMA and translocation to mitochondria,0.009770945,6.0,0.009770945,-0.11620002,0.17841361
Activation of RAC1,4.166483e-06,7.0,4.166483e-06,-0.26548997,0.02721477
Activation of RAS in B cells,0.00084939325,5.0,0.00084939325,-0.25257027,0.11582233
Activation of SMO,2.3137363e-05,7.0,2.3137363e-05,-0.2652,0.027431808
Activation of TRKA receptors,0.5246409,4.0,0.5246409,7.753838,6.1473446
Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.013968847,45.0,0.013968847,-0.052033044,-1.312861
Activation of gene expression by SREBF (SREBP),0.12944347,17.0,0.12944347,1.7130526,1.1132786
Activation of the TFAP2 (AP-2) family of transcription factors,0.005015169,7.0,0.005015169,-0.18889438,0.084539466
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",0.2460737,31.0,0.2460737,3.4958024,1.8949329
Activation of the pre-replicative complex,0.0013387301,23.0,0.0013387301,-0.24509053,-0.58902484
"Activation, myristolyation of BID and translocation to mitochondria",0.019778892,4.0,0.019778892,0.036776327,0.37184057
"Activation, translocation and oligomerization of BAX",0.008171339,3.0,0.008171339,-0.14065078,0.278522
Acyl chain remodeling of CL,0.0008046459,7.0,0.0008046459,-0.25325426,0.03637208
Acyl chain remodeling of DAG and TAG,0.001286064,5.0,0.001286064,-0.24589556,0.12081771
Acyl chain remodelling of PC,0.0012510611,15.0,0.0012510611,-0.24643059,-0.27427438
Acyl chain remodelling of PE,0.008593039,14.0,0.008593039,-0.13420488,-0.1508147
Acyl chain remodelling of PG,0.005202643,10.0,0.005202643,-0.18602872,-0.03172335
Acyl chain remodelling of PI,0.0020929005,10.0,0.0020929005,-0.23356266,-0.06729809
Acyl chain remodelling of PS,0.0048975344,10.0,0.0048975344,-0.19069245,-0.03521373
Adrenaline signalling through Alpha-2 adrenergic receptor,0.00055059296,2.0,0.00055059296,-0.2571376,0.23081161
"Adrenaline,noradrenaline inhibits insulin secretion",0.0587031,22.0,0.0587031,0.6317517,0.10667937
Advanced glycosylation endproduct receptor signaling,0.00010704541,10.0,0.00010704541,-0.26391742,-0.0900158
Aflatoxin activation and detoxification,0.010326356,10.0,0.010326356,-0.107710294,0.02689072
Agmatine biosynthesis,0.005807775,2.0,0.005807775,-0.176779,0.29095256
Alpha-defensins,0.000118624965,4.0,0.000118624965,-0.26374042,0.14693166
Alpha-oxidation of phytanate,0.01162772,6.0,0.01162772,-0.08781831,0.19965471
Alternative complement activation,6.859485e-05,2.0,6.859485e-05,-0.26450515,0.22529769
Amine ligand-binding receptors,0.00158079,20.0,0.00158079,-0.24139053,-0.46784824
Amino acid transport across the plasma membrane,3.8072805e-05,14.0,3.8072805e-05,-0.2649717,-0.24868152
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.011260107,54.0,0.011260107,-0.09343745,-1.6990709
Amyloid fiber formation,0.021993622,34.0,0.021993622,0.07062955,-0.78689855
Anchoring fibril formation,0.0,1.0,0.0,-0.26555365,0.26398215
Anchoring of the basal body to the plasma membrane,0.0006050057,73.0,0.0006050057,-0.25630584,-2.570877
Androgen biosynthesis,0.026126355,5.0,0.026126355,0.13380037,0.4049849
Antagonism of Activin by Follistatin,0.025818093,4.0,0.025818093,0.12908845,0.44092762
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.00043321037,19.0,0.00043321037,-0.25893185,-0.4415071
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0008968695,22.0,0.0008968695,-0.25184458,-0.55461043
Antigen processing: Ubiquitination & Proteasome degradation,0.0038457103,207.0,1.857831e-05,-0.2652697,-7.822673
Apoptotic cleavage of cell adhesion  proteins,0.0062393844,7.0,0.0062393844,-0.17018163,0.09854422
Arachidonate production from DAG,2.66133e-05,4.0,2.66133e-05,-0.26514685,0.14587909
Aryl hydrocarbon receptor signalling,0.000249424,7.0,0.000249424,-0.2617411,0.030020447
Assembly of active LPL and LIPC lipase complexes,0.02103649,12.0,0.02103649,0.05599933,0.07047383
Assembly of the ORC complex at the origin of replication,9.544912e-06,6.0,9.544912e-06,-0.26540777,0.06674547
Association of TriC/CCT with target proteins during biosynthesis,0.052217703,31.0,0.052217703,0.5326193,-0.32273453
Astrocytic Glutamate-Glutamine Uptake And Metabolism,9.4284536e-05,4.0,9.4284536e-05,-0.26411247,0.14665323
Asymmetric localization of PCP proteins,0.00056508137,43.0,0.00056508137,-0.2569161,-1.3872586
Attachment of GPI anchor to uPAR,0.0002821825,5.0,0.0002821825,-0.26124036,0.109333575
Attenuation phase,0.0021028249,14.0,0.0021028249,-0.23341095,-0.22506122
Autodegradation of Cdh1 by Cdh1:APC/C,0.0062769153,43.0,0.0062769153,-0.16960797,-1.3219166
Axonal growth inhibition (RHOA activation),0.00011913215,5.0,0.00011913215,-0.26373264,0.107468314
Axonal growth stimulation,0.0014366728,4.0,0.0014366728,-0.24359341,0.16200984
B-WICH complex positively regulates rRNA expression,0.0014730211,21.0,0.0014730211,-0.24303782,-0.5085502
BBSome-mediated cargo-targeting to cilium,0.0026791277,12.0,0.0026791277,-0.22460188,-0.13953012
BDNF activates NTRK2 (TRKB) signaling,0.15536563,2.0,0.15536563,2.1092856,2.0018594
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,1.6387516e-05,5.0,1.6387516e-05,-0.26530316,0.10629293
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.000834755,7.0,0.000834755,-0.25279403,0.03671653
Basigin interactions,0.072932914,10.0,0.072932914,0.8492614,0.74309516
Beta defensins,5.638789e-06,22.0,5.638789e-06,-0.26546746,-0.5648059
Beta-catenin phosphorylation cascade,0.007184121,12.0,0.007184121,-0.15574089,-0.08799406
Beta-oxidation of pristanoyl-CoA,0.024467308,6.0,0.024467308,0.10844104,0.3465366
Beta-oxidation of very long chain fatty acids,0.0005060903,8.0,0.0005060903,-0.25781783,-0.006512494
Bicarbonate transporters,0.00019725354,6.0,0.00019725354,-0.26253852,0.06889282
Binding of TCF/LEF:CTNNB1 to target gene promoters,9.355913e-05,8.0,9.355913e-05,-0.26412356,-0.011231738
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,0.0,1.0,0.0,-0.26555365,0.26398215
"Biosynthesis of A2E, implicated in retinal degradation",0.00049783365,2.0,0.00049783365,-0.25794405,0.23020805
Biosynthesis of D-series resolvins,0.00040729283,4.0,0.00040729283,-0.25932798,0.15023397
Biosynthesis of DHA-derived sulfido conjugates,0.0,1.0,0.0,-0.26555365,0.26398215
Biosynthesis of DPAn-3 SPMs,0.005919969,3.0,0.005919969,-0.17506406,0.25276688
Biosynthesis of DPAn-6 SPMs,0.0003943607,2.0,0.0003943607,-0.25952566,0.22902437
Biosynthesis of E-series 18(R)-resolvins,0.0077957353,4.0,0.0077957353,-0.14639206,0.23475602
Biosynthesis of E-series 18(S)-resolvins,0.002296379,4.0,0.002296379,-0.23045239,0.17184466
Biosynthesis of aspirin-triggered D-series resolvins,0.002156382,4.0,0.002156382,-0.23259231,0.17024314
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,0.0056616985,2.0,0.0056616985,-0.17901185,0.28928146
Biosynthesis of maresins,0.0005215609,4.0,0.0005215609,-0.25758135,0.15154116
Biosynthesis of protectins,4.6437071e-07,3.0,4.6437071e-07,-0.26554656,0.18504912
Biotin transport and metabolism,0.1466457,11.0,0.1466457,1.975997,1.546883
Breakdown of the nuclear lamina,0.0022931355,3.0,0.0022931355,-0.23050196,0.21127675
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,0.047196615,13.0,0.047196615,0.45586956,0.3302704
Butyrophilin (BTN) family interactions,0.003614229,9.0,0.003614229,-0.21030842,-0.010425288
C6 deamination of adenosine,0.0007113169,2.0,0.0007113169,-0.25468084,0.23265027
CASP8 activity is inhibited,0.00050900504,9.0,0.00050900504,-0.25777328,-0.045948327
CD209 (DC-SIGN) signaling,0.0011872111,16.0,0.0011872111,-0.24740657,-0.31447396
CD22 mediated BCR regulation,0.0009905028,5.0,0.0009905028,-0.25041336,0.117436565
CD28 dependent PI3K/Akt signaling,0.0029198872,15.0,0.0029198872,-0.22092177,-0.2551834
CD28 dependent Vav1 pathway,0.0026400134,9.0,0.0026400134,-0.22519977,-0.021570083
CDC6 association with the ORC:origin complex,4.9047617e-06,7.0,4.9047617e-06,-0.2654787,0.027223209
CDK-mediated phosphorylation and removal of Cdc6,0.11503135,48.0,0.11503135,1.4927564,-0.27513695
CDO in myogenesis,0.019731613,23.0,0.019731613,0.036053635,-0.37861454
CDT1 association with the CDC6:ORC:origin complex,3.0517826e-05,38.0,3.0517826e-05,-0.2650872,-1.196028
CHL1 interactions,0.0009358164,5.0,0.0009358164,-0.25124925,0.11681099
CLEC7A (Dectin-1) induces NFAT activation,0.0013844622,8.0,0.0013844622,-0.24439147,0.0035359017
CLEC7A/inflammasome pathway,0.00015964039,3.0,0.00015964039,-0.2631135,0.18687005
COPI-dependent Golgi-to-ER retrograde traffic,3.1860283e-05,49.0,3.1860283e-05,-0.26506665,-1.6301737
COPI-independent Golgi-to-ER retrograde traffic,6.228721e-05,27.0,6.228721e-05,-0.2646016,-0.7615037
COPI-mediated anterograde transport,0.00034298943,63.0,0.00034298943,-0.2603109,-2.1791828
COPII-mediated vesicle transport,0.00033222925,54.0,0.00033222925,-0.26047537,-1.8240834
COX reactions,0.0,2.0,0.0,-0.26555365,0.22451296
CREB3 factors activate genes,0.013730302,9.0,0.013730302,-0.05567931,0.10530024
CRMPs in Sema3A signaling,0.000519288,11.0,0.000519288,-0.25761607,-0.12476901
CS/DS degradation,0.014038377,8.0,0.014038377,-0.050970234,0.14829373
CTLA4 inhibitory signaling,0.0014869515,16.0,0.0014869515,-0.24282488,-0.311045
Ca2+ activated K+ channels,0.0003395394,4.0,0.0003395394,-0.26036364,0.14945889
Ca2+ pathway,0.002861862,43.0,0.002861862,-0.2218087,-1.3609838
Calcineurin activates NFAT,1.9665285e-05,8.0,1.9665285e-05,-0.26525307,-0.012077077
Calcitonin-like ligand receptors,0.015157348,3.0,0.015157348,-0.033866234,0.35844034
Calmodulin induced events,0.007203811,13.0,0.007203811,-0.15543991,-0.12723798
Calnexin/calreticulin cycle,0.010391438,21.0,0.010391438,-0.10671547,-0.40652564
Carboxyterminal post-translational modifications of tubulin,0.0025940584,21.0,0.0025940584,-0.22590221,-0.49572584
Cargo concentration in the ER,0.00021940221,20.0,0.00021940221,-0.26219997,-0.4834222
Cargo recognition for clathrin-mediated endocytosis,0.00070994365,65.0,0.00070994365,-0.25470182,-2.2539232
Carnitine synthesis,0.0022959283,5.0,0.0022959283,-0.23045929,0.13237034
Caspase-mediated cleavage of cytoskeletal proteins,0.0044456646,11.0,0.0044456646,-0.19759952,-0.079852186
Catecholamine biosynthesis,0.0019456696,4.0,0.0019456696,-0.23581316,0.16783264
Cation-coupled Chloride cotransporters,0.00021500945,3.0,0.00021500945,-0.26226714,0.18750346
Cell redox homeostasis,0.0,1.0,0.0,-0.26555365,0.26398215
Cellular hexose transport,0.004759069,9.0,0.004759069,-0.19280897,0.0026714187
Centrosome maturation,0.022119623,57.0,0.022119623,0.07255553,-1.693248
Ceramide signalling,0.0030050187,2.0,0.0030050187,-0.2196205,0.25888968
ChREBP activates metabolic gene expression,2.636774e-05,5.0,2.636774e-05,-0.2651506,0.1064071
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,0.0005583274,7.0,0.0005583274,-0.25701934,0.03355426
Cholesterol biosynthesis via desmosterol,0.0047345627,2.0,0.0047345627,-0.19318357,0.27867526
Cholesterol biosynthesis via lathosterol,0.03008637,2.0,0.03008637,0.19433114,0.568694
Choline catabolism,0.0110795945,3.0,0.0110795945,-0.096196674,0.31179178
Chondroitin sulfate biosynthesis,0.0028863556,12.0,0.0028863556,-0.22143431,-0.1371595
Chylomicron assembly,7.5849186e-07,5.0,7.5849186e-07,-0.26554206,0.106114134
Chylomicron clearance,2.3775506e-07,2.0,2.3775506e-07,-0.26555002,0.22451568
Chylomicron remodeling,0.004856119,6.0,0.004856119,-0.19132552,0.12218916
Citric acid cycle (TCA cycle),0.066751756,19.0,0.066751756,0.7547794,0.31716162
Class C/3 (Metabotropic glutamate/pheromone receptors),0.0062314365,18.0,0.0062314365,-0.17030312,-0.33570755
Classical Kir channels,0.0032796215,3.0,0.0032796215,-0.21542305,0.22256193
Cleavage of Growing Transcript in the Termination Region ,0.019908097,53.0,0.019908097,0.038751278,-1.5606709
Cleavage of the damaged purine,2.1947677e-07,3.0,2.1947677e-07,-0.26555032,0.18504632
Cleavage of the damaged pyrimidine ,0.00366205,8.0,0.00366205,-0.20957746,0.029590957
"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.06022823,14.0,0.06022823,0.6550641,0.43987983
Coenzyme A biosynthesis,0.0042559947,4.0,0.0042559947,-0.2004987,0.19426222
Cohesin Loading onto Chromatin,0.015913546,9.0,0.015913546,-0.022307372,0.13027604
Collagen chain trimerization,0.005300566,21.0,0.005300566,-0.18453193,-0.46476403
Collagen degradation,0.008884707,15.0,0.008884707,-0.1297466,-0.18694726
Common Pathway of Fibrin Clot Formation,0.019508878,13.0,0.019508878,0.03264902,0.013529125
Complex I biogenesis,0.025823977,25.0,0.025823977,0.12917839,-0.38785762
Condensation of Prometaphase Chromosomes,0.0015602073,5.0,0.0015602073,-0.24170513,0.123953864
Condensation of Prophase Chromosomes,0.00014829994,7.0,0.00014829994,-0.26328683,0.028863635
Conjugation of carboxylic acids,6.7257497e-07,5.0,6.7257497e-07,-0.26554337,0.10611315
Constitutive Signaling by AKT1 E17K in Cancer,0.0015842554,22.0,0.0015842554,-0.24133754,-0.5467469
Constitutive Signaling by Aberrant PI3K in Cancer,0.04363798,46.0,0.04363798,0.4014741,-1.0129223
Constitutive Signaling by EGFRvIII,0.013987043,13.0,0.013987043,-0.051754907,-0.04963938
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,0.0013031,16.0,0.0013031,-0.24563515,-0.31314823
Constitutive Signaling by NOTCH1 HD Domain Mutants,0.0010975512,11.0,0.0010975512,-0.24877706,-0.11815383
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,0.001890516,41.0,0.001890516,-0.2366562,-1.2931576
Constitutive Signaling by NOTCH1 PEST Domain Mutants,0.0019834868,41.0,0.0019834868,-0.2352351,-1.292094
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,0.003544045,5.0,0.003544045,-0.21138121,0.1466485
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,0.012380031,14.0,0.012380031,-0.07631887,-0.107492395
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,0.09009265,26.0,0.09009265,1.1115563,0.3078918
Creatine metabolism,0.32309735,7.0,0.32309735,4.6731462,3.7233255
Creation of C4 and C2 activators,0.00012316095,5.0,0.00012316095,-0.26367107,0.1075144
Cristae formation,0.0035442382,9.0,0.0035442382,-0.21137825,-0.0112259565
Cross-presentation of particulate exogenous antigens (phagosomes),3.6924597e-05,4.0,3.6924597e-05,-0.26498926,0.14599705
Cross-presentation of soluble exogenous antigens (endosomes),4.548154e-05,30.0,4.548154e-05,-0.26485845,-0.88010347
Crosslinking of collagen fibrils,8.674535e-06,4.0,8.674535e-06,-0.26542106,0.14567386
Cyclin A/B1/B2 associated events during G2/M transition,0.0026978971,13.0,0.0026978971,-0.22431499,-0.17878458
Cyclin D associated events in G1,0.04719951,33.0,0.04719951,0.4559138,-0.4590799
Cysteine formation from homocysteine,0.0001457051,3.0,0.0001457051,-0.2633265,0.18671063
Cytochrome c-mediated apoptotic response,0.0030932103,6.0,0.0030932103,-0.21827245,0.10202189
Cytosolic iron-sulfur cluster assembly,0.0059983316,10.0,0.0059983316,-0.17386624,-0.022620864
Cytosolic tRNA aminoacylation,0.06289207,7.0,0.06289207,0.69578224,0.74663776
DAP12 signaling,0.0005460516,21.0,0.0005460516,-0.257207,-0.51915455
DCC mediated attractive signaling,0.0025439125,13.0,0.0025439125,-0.22666873,-0.18054612
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,0.0027853264,7.0,0.0027853264,-0.22297859,0.0590306
DNA Damage Recognition in GG-NER,0.00091855467,21.0,0.00091855467,-0.25151312,-0.5148932
DNA methylation,0.015808566,4.0,0.015808566,-0.02391205,0.32642093
DNA replication initiation,9.834747e-05,6.0,9.834747e-05,-0.26405036,0.06776135
DSCAM interactions,0.00034522437,9.0,0.00034522437,-0.26027673,-0.04782193
Deactivation of the beta-catenin transactivating complex,0.0022648044,30.0,0.0022648044,-0.23093502,-0.85471493
Deadenylation of mRNA,0.7466165,17.0,0.7466165,11.146843,8.1735935
Dectin-1 mediated noncanonical NF-kB signaling,0.0038275307,38.0,0.0038275307,-0.20704798,-1.1525911
Dectin-2 family,0.00044448956,12.0,0.00044448956,-0.2587594,-0.16509385
Defective ABCA1 causes Tangier disease,0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,1.0,0.0,-0.26555365,0.26398215
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCC8 can cause hypoglycemias and hyperglycemias,2.6115427e-05,2.0,2.6115427e-05,-0.26515445,0.22481173
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,1.0,0.0,-0.26555365,0.26398215
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.26555365,0.22451296
Defective ABCG5 causes sitosterolemia,0.0,1.0,0.0,-0.26555365,0.26398215
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,1.0,0.0,-0.26555365,0.26398215
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),0.00041322317,3.0,0.00041322317,-0.25923732,0.189771
Defective ACY1 causes encephalopathy,0.0,1.0,0.0,-0.26555365,0.26398215
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,1.0,0.0,-0.26555365,0.26398215
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,1.0,0.0,-0.26555365,0.26398215
Defective AMN causes hereditary megaloblastic anemia 1,0.0,1.0,0.0,-0.26555365,0.26398215
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.004889911,3.0,0.004889911,-0.190809,0.24098326
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),0.004889911,2.0,0.004889911,-0.190809,0.2804524
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.880637e-07,3.0,3.880637e-07,-0.26554775,0.18504824
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),3.880637e-07,2.0,3.880637e-07,-0.26554775,0.2245174
Defective B3GALT6 causes EDSP2 and SEMDJL1,0.00604302,9.0,0.00604302,-0.17318316,0.017359529
Defective B3GALTL causes Peters-plus syndrome (PpS),0.010093632,11.0,0.010093632,-0.11126759,-0.015240756
Defective B3GAT3 causes JDSSDHD,0.018855631,9.0,0.018855631,0.022663834,0.1639328
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.00038994174,3.0,0.00038994174,-0.25959322,0.18950465
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.00038994174,1.0,0.00038994174,-0.25959322,0.268443
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,3.0,0.0,-0.26555365,0.1850438
Defective B4GALT1 causes B4GALT1-CDG (CDG-2d),0.0,1.0,0.0,-0.26555365,0.26398215
"Defective B4GALT7 causes EDS, progeroid type",0.0051216516,9.0,0.0051216516,-0.18726672,0.0068192785
Defective BTD causes biotidinase deficiency,0.0,1.0,0.0,-0.26555365,0.26398215
Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS),3.2536285e-05,7.0,3.2536285e-05,-0.2650563,0.027539324
Defective CD320 causes methylmalonic aciduria,0.0028719243,3.0,0.0028719243,-0.2216549,0.21789794
Defective CFTR causes cystic fibrosis,0.06352443,40.0,0.06352443,0.70544815,-0.54861075
