,,coef
FKBP15,gene_expression,0.0
MDH1,gene_expression,5.3465943e-09
MCHR2,gene_expression,3.4689872e-06
ZBTB45,gene_expression,0.0
ARSB,gene_expression,6.7126285e-07
RPL7,gene_expression,6.0593793e-06
SLC4A5,gene_expression,1.5393608e-08
RAPGEF6,gene_expression,0.0
CMPK2,gene_expression,0.0
MICA,gene_expression,6.337464e-08
PIP5K1C,gene_expression,6.0237476e-06
BCAT1,gene_expression,0.0
HABP4,gene_expression,1.6027913e-08
TMEM183A,gene_expression,0.0
SBNO2,gene_expression,0.0
WDR83OS,gene_expression,0.0
SLC27A2,gene_expression,6.297619e-06
RAB4B,gene_expression,1.9141675e-05
POMC,gene_expression,3.8655594e-06
HECTD1,gene_expression,5.3826166e-10
DNPH1,gene_expression,0.0
RAB3IP,gene_expression,1.1524043e-05
RBM45,gene_expression,0.0
USP24,gene_expression,2.3869092e-07
TMEM254,gene_expression,0.0
PARS2,gene_expression,0.00029532393
NSUN2,gene_expression,0.0
HADH,gene_expression,7.6575056e-08
ZC3HC1,gene_expression,0.0
CLEC17A,gene_expression,0.0
SORT1,gene_expression,3.456035e-08
RINL,gene_expression,2.9463931e-06
PATE3,gene_expression,0.0
IGBP1,gene_expression,0.0
PPP6C,gene_expression,0.00047640566
CERK,gene_expression,1.3760155e-06
EPM2AIP1,gene_expression,0.0
ABCE1,gene_expression,0.0
CARNS1,gene_expression,7.689615e-06
ABHD8,gene_expression,0.0
PCMTD1,gene_expression,0.0
MPHOSPH8,gene_expression,0.0
RASSF9,gene_expression,0.0
SIRT7,gene_expression,0.0
ZNF513,gene_expression,0.0
LRP8,gene_expression,1.9554357e-06
QSOX1,gene_expression,2.107928e-06
BTBD2,gene_expression,0.0
PFKP,gene_expression,0.0
DLEU7,gene_expression,0.0
SLC9A4,gene_expression,2.3825004e-07
DIP2B,gene_expression,0.0
RBBP4,gene_expression,5.669445e-07
PSMC3,gene_expression,2.747257e-06
RPS8,gene_expression,0.00024256787
NOP2,gene_expression,3.7921818e-06
ZNF16,gene_expression,0.0
RBM19,gene_expression,0.0
SNX17,gene_expression,0.0
URM1,gene_expression,0.0
XPO7,gene_expression,0.0
FHL1,gene_expression,0.0
DLX4,gene_expression,0.0
PRKRIP1,gene_expression,0.0
PIAS4,gene_expression,0.00026676262
TANGO2,gene_expression,0.0
SNX1,gene_expression,0.0
BSCL2,gene_expression,0.0
POU6F1,gene_expression,0.0
NCOA3,gene_expression,8.2709485e-05
UBQLN1,gene_expression,4.3594196e-06
TMEM169,gene_expression,0.0
ERCC5,gene_expression,7.4953474e-05
SCARB2,gene_expression,3.390207e-07
SNIP1,gene_expression,0.0
SYNGR1,gene_expression,2.4037136e-06
RNF32,gene_expression,0.0
ATG16L2,gene_expression,0.0
FBXO8,gene_expression,0.0
STX4,gene_expression,2.4810794e-05
TMEM186,gene_expression,0.0
ST8SIA4,gene_expression,4.781264e-10
ACRBP,gene_expression,0.0
VPS18,gene_expression,0.0
STOM,gene_expression,6.861625e-08
RBM34,gene_expression,0.0
CAPNS1,gene_expression,5.514507e-06
OR5K4,gene_expression,1.1248148e-09
SLC25A43,gene_expression,0.0
PSMD3,gene_expression,1.3238603e-05
DEDD,gene_expression,0.0
POLE3,gene_expression,2.5314198e-06
ANKRD34A,gene_expression,0.0
ZNF266,gene_expression,0.0
ARL6IP5,gene_expression,0.0
AP3B1,gene_expression,4.7656486e-06
TNFRSF10D,gene_expression,6.028755e-08
TEX19,gene_expression,0.0
CPSF2,gene_expression,1.6186455e-05
MACF1,gene_expression,0.0
NFE2L2,gene_expression,0.0
LUC7L,gene_expression,0.0
GALNT2,gene_expression,1.9657692e-07
LAIR1,gene_expression,4.3278696e-06
TSPYL1,gene_expression,0.0
YTHDF2,gene_expression,0.0
FZR1,gene_expression,7.215434e-08
PPFIBP2,gene_expression,4.429986e-06
KLF9,gene_expression,0.0
BRD3,gene_expression,0.0
SKAP2,gene_expression,5.823279e-13
SYNCRIP,gene_expression,0.0
MOAP1,gene_expression,0.0
CAMK2G,gene_expression,7.5597294e-05
CEP68,gene_expression,0.0
ZFP82,gene_expression,0.0
OR2T6,gene_expression,3.3116837e-08
ACSL3,gene_expression,4.4801595e-06
ASPRV1,gene_expression,0.0
FOXR1,gene_expression,0.0
RNF213,gene_expression,3.4217973e-09
TRMT10A,gene_expression,0.0
RBBP5,gene_expression,0.00024106937
KLHL3,gene_expression,3.2509472e-08
ETFA,gene_expression,0.0
THG1L,gene_expression,0.0
DNAJC14,gene_expression,0.0
CSNK1G3,gene_expression,0.0
UBE3A,gene_expression,3.1126294e-08
ACOT4,gene_expression,4.8072974e-07
CHAF1B,gene_expression,0.0
ATP13A3,gene_expression,0.0
MBD2,gene_expression,8.6840896e-07
LRRC6,gene_expression,0.0
EPC1,gene_expression,4.4783606e-06
GCSH,gene_expression,1.0636769e-07
NOL9,gene_expression,1.0206946e-06
RNASEH1,gene_expression,0.0
ZNF419,gene_expression,0.0
SLC16A14,gene_expression,0.0
AKT3,gene_expression,1.7820044e-05
RREB1,gene_expression,0.0
PSMD5,gene_expression,4.3087748e-05
PIAS3,gene_expression,2.3972983e-05
GPR65,gene_expression,0.0
VPS45,gene_expression,9.28422e-09
HSH2D,gene_expression,0.0
GAS7,gene_expression,0.0
CHERP,gene_expression,2.1185158e-06
BAZ2B,gene_expression,0.0
PSRC1,gene_expression,0.0
PROCR,gene_expression,1.0703562e-09
MEGF9,gene_expression,0.0
SAPCD2,gene_expression,0.0
HOXA2,gene_expression,5.0722077e-10
MAPK13,gene_expression,0.00016355874
TMEM202,gene_expression,0.0
FZD5,gene_expression,9.013525e-06
SMIM12,gene_expression,0.0
KDSR,gene_expression,6.932711e-06
YTHDF1,gene_expression,0.0
KDM1B,gene_expression,5.816345e-05
HNRNPA1L2,gene_expression,0.0
RRAS2,gene_expression,0.0
ATP2B1,gene_expression,5.006773e-05
PTPRS,gene_expression,6.81309e-05
SLC39A14,gene_expression,1.3099338e-08
MYNN,gene_expression,0.0
PHKG2,gene_expression,4.6926985e-10
ERH,gene_expression,0.0
MORF4L1,gene_expression,1.0384914e-05
STARD3,gene_expression,1.4707306e-06
ZBTB7B,gene_expression,0.0
CASP3,gene_expression,2.2055789e-05
SLC25A11,gene_expression,7.439528e-09
CMTM2,gene_expression,0.0
ALG5,gene_expression,0.0
FASTKD3,gene_expression,0.0
C11orf1,gene_expression,0.0
MED14,gene_expression,1.357275e-06
NAPA,gene_expression,5.979974e-05
ZNF470,gene_expression,0.0
CACTIN,gene_expression,0.0
VAT1L,gene_expression,0.0
CABS1,gene_expression,0.0
AP5Z1,gene_expression,0.0
TIMM10B,gene_expression,1.3707754e-07
CASS4,gene_expression,0.0
ZNF184,gene_expression,0.0
ATXN7L2,gene_expression,0.0
ANKRD6,gene_expression,0.0
RNMT,gene_expression,1.8837753e-05
ADARB1,gene_expression,5.917206e-09
CLP1,gene_expression,2.0500574e-05
ETNK1,gene_expression,3.359235e-07
CRCP,gene_expression,4.9082723e-07
CBFA2T2,gene_expression,0.0
MTF1,gene_expression,3.470537e-10
SEMA4B,gene_expression,0.0
CA6,gene_expression,4.99648e-08
RNF7,gene_expression,6.7978846e-08
NECAB2,gene_expression,0.0
DYNLT3,gene_expression,0.0
POLR3A,gene_expression,1.4408823e-06
IDE,gene_expression,3.2572107e-08
FSD1,gene_expression,0.0
CEP97,gene_expression,5.820247e-07
BIRC2,gene_expression,8.089177e-06
DGKA,gene_expression,0.0
CCDC90B,gene_expression,0.0
TOB1,gene_expression,0.0
ANKFY1,gene_expression,0.0
PTX4,gene_expression,0.0
FAM214B,gene_expression,0.0
VAV2,gene_expression,2.0402846e-05
ENKD1,gene_expression,0.0
PLEKHB2,gene_expression,0.0
GLUD1,gene_expression,2.8565012e-08
CFL1,gene_expression,4.3126664e-05
TMEM60,gene_expression,0.0
KHDC1,gene_expression,0.0
ACP1,gene_expression,0.0
DDX1,gene_expression,6.9251684e-05
PRKCB,gene_expression,3.371851e-05
ATM,gene_expression,8.115006e-05
CDK5R2,gene_expression,0.0
EPB41L3,gene_expression,3.197388e-07
GEMIN8,gene_expression,1.509252e-06
PAXIP1,gene_expression,2.4203591e-06
B4GAT1,gene_expression,0.00034358024
HSD17B12,gene_expression,3.5494775e-06
PRPF38B,gene_expression,0.0
RC3H2,gene_expression,0.0
TRAPPC2,gene_expression,0.0004910175
FAM200A,gene_expression,0.0
TMEM260,gene_expression,0.0
SEMA4A,gene_expression,3.2203082e-09
SETMAR,gene_expression,0.0
IL23A,gene_expression,1.3020075e-06
ZNF131,gene_expression,4.1567077e-05
MAML3,gene_expression,4.698942e-06
STX17,gene_expression,4.037586e-05
DET1,gene_expression,2.2751994e-08
ZNF281,gene_expression,0.0
MSI1,gene_expression,1.7591036e-08
COPB2,gene_expression,1.9811017e-05
TMEM123,gene_expression,0.0
VIPAS39,gene_expression,0.0
WDR91,gene_expression,0.0
MNX1,gene_expression,0.0
TNFRSF17,gene_expression,2.5322013e-08
PIGU,gene_expression,8.191291e-09
AKAP8,gene_expression,0.0
TIMM21,gene_expression,2.575965e-07
RDH14,gene_expression,6.3152515e-06
SGPL1,gene_expression,3.2177345e-06
KEAP1,gene_expression,1.3946101e-07
IL6ST,gene_expression,2.2576329e-05
METTL2A,gene_expression,0.0
ARIH2,gene_expression,2.6499759e-08
NCOA5,gene_expression,0.0
RPE,gene_expression,0.0
SLC35E1,gene_expression,0.0
SARS,gene_expression,1.0573151e-05
HGD,gene_expression,1.5416994e-08
THAP6,gene_expression,0.0
ACLY,gene_expression,1.774373e-05
NUDT22,gene_expression,0.0
RPS27A,gene_expression,0.00080606854
GATA1,gene_expression,1.5841076e-06
LYZL6,gene_expression,0.0
TLR6,gene_expression,2.5510343e-07
DNAJA1,gene_expression,1.2093801e-07
PSPH,gene_expression,8.876803e-07
KDM4A,gene_expression,7.3114234e-07
G6PC,gene_expression,1.2428062e-08
CACFD1,gene_expression,1.0801845e-08
OR10J1,gene_expression,1.4218152e-10
NEK1,gene_expression,0.0
CWC22,gene_expression,1.1982007e-06
FOXO1,gene_expression,1.2044671e-05
SNX4,gene_expression,0.0
FAM3A,gene_expression,0.0
TMOD3,gene_expression,3.883867e-07
GORASP1,gene_expression,6.681796e-05
CD101,gene_expression,0.0
KCTD17,gene_expression,0.0
ACAA1,gene_expression,3.831506e-05
POMT2,gene_expression,0.0
UBXN2B,gene_expression,0.0
PPME1,gene_expression,8.317457e-06
GLMN,gene_expression,6.8052044e-09
PINX1,gene_expression,0.0
CTU2,gene_expression,0.0
SESN2,gene_expression,2.7283366e-07
TOP3B,gene_expression,0.0
CCDC87,gene_expression,0.0
SPATS2,gene_expression,0.0
DPP3,gene_expression,0.0
METTL5,gene_expression,0.0
IFRD1,gene_expression,0.0
VPS39,gene_expression,0.0
DDX54,gene_expression,0.0
NIPAL1,gene_expression,1.1938146e-06
ARAP1,gene_expression,6.810895e-07
ZW10,gene_expression,0.00011490023
WDR45,gene_expression,1.3605452e-06
CCT5,gene_expression,9.257682e-07
TMED1,gene_expression,0.0
NRG1,gene_expression,0.00015139612
SCOC,gene_expression,1.3541648e-08
CMBL,gene_expression,0.0
TMEM115,gene_expression,4.142566e-07
TRA2A,gene_expression,0.0
CENPB,gene_expression,0.0
STK11IP,gene_expression,6.7975852e-06
STOML1,gene_expression,0.0
CDCA4,gene_expression,0.0
ARFGAP1,gene_expression,6.431831e-06
KCNE5,gene_expression,6.9987897e-07
MIS18A,gene_expression,1.9858034e-07
AP4B1,gene_expression,5.322269e-09
MRPL19,gene_expression,2.9762853e-07
SLC39A6,gene_expression,5.44168e-07
IGIP,gene_expression,0.0
HIST1H4C,gene_expression,0.0
BEST1,gene_expression,0.0
RAB40B,gene_expression,4.3827453e-07
LYRM9,gene_expression,0.0
PDZD11,gene_expression,1.4063107e-05
ZNF605,gene_expression,0.0
ATE1,gene_expression,0.0
DRAM1,gene_expression,0.0
PBLD,gene_expression,0.0
TEAD2,gene_expression,1.3720176e-09
AP2A2,gene_expression,0.0012801301
LLPH,gene_expression,0.0
FAM177A1,gene_expression,0.0
SAR1B,gene_expression,0.0006322788
RILPL2,gene_expression,0.0
FAM107B,gene_expression,0.0
ISY1,gene_expression,0.00026878942
WDR89,gene_expression,0.0
DNTTIP1,gene_expression,0.0
ZMPSTE24,gene_expression,0.0
NFYA,gene_expression,0.00014196325
XYLT1,gene_expression,4.61515e-05
SRP19,gene_expression,0.00023187822
GPR162,gene_expression,0.0
FBXO9,gene_expression,5.1872078e-08
NDUFAF4,gene_expression,1.4476218e-08
KLRG1,gene_expression,3.0332414e-09
TGOLN2,gene_expression,4.4333166e-05
PIH1D1,gene_expression,0.0
SLC2A11,gene_expression,1.6719018e-06
THOC6,gene_expression,2.996367e-05
PSD4,gene_expression,0.0
PTS,gene_expression,1.5710233e-07
TRIM52,gene_expression,0.0
PRDM2,gene_expression,0.0
PFKL,gene_expression,7.807785e-07
WDR49,gene_expression,0.0
TMEM151A,gene_expression,0.0
ZMAT2,gene_expression,0.0
KIF1C,gene_expression,7.2494765e-07
NAALAD2,gene_expression,0.0
CDKN2C,gene_expression,1.7327455e-06
UBAP2,gene_expression,0.0
DDTL,gene_expression,0.0
KLF4,gene_expression,0.0
SPINK2,gene_expression,0.0
CFAP44,gene_expression,0.0
PTBP2,gene_expression,0.0
ST3GAL6,gene_expression,0.000159204
TBC1D10A,gene_expression,2.6833787e-08
BEX1,gene_expression,0.0
PPFIBP1,gene_expression,9.142897e-05
EIF4E3,gene_expression,0.00042032267
IMPA1,gene_expression,1.8234641e-06
SEC22B,gene_expression,8.078159e-05
RGR,gene_expression,2.2332163e-09
ADI1,gene_expression,3.5761354e-05
PGK1,gene_expression,2.5380244e-08
SRSF5,gene_expression,7.442419e-05
FRS2,gene_expression,0.002100296
EDC4,gene_expression,3.684349e-06
LRRCC1,gene_expression,0.0
NUBPL,gene_expression,1.1205607e-06
OR8J3,gene_expression,3.313757e-08
SYT15,gene_expression,0.0
SEH1L,gene_expression,1.3606771e-06
ESR1,gene_expression,2.1253783e-05
UBL7,gene_expression,0.0
TYSND1,gene_expression,3.2124383e-06
ARHGEF10,gene_expression,1.0390144e-07
TRMT61A,gene_expression,0.0
RSPH3,gene_expression,0.0
RNF123,gene_expression,3.907232e-07
VCL,gene_expression,3.9562423e-05
GK,gene_expression,4.1263198e-07
CGGBP1,gene_expression,0.0
HIPK1,gene_expression,1.0378444e-08
KCTD12,gene_expression,0.0
EP300,gene_expression,4.7647976e-05
ACSM5,gene_expression,1.3401209e-06
ZNF433,gene_expression,0.0
MYCN,gene_expression,0.0
FGF23,gene_expression,0.0010803243
TRA2B,gene_expression,1.1157527e-05
DDX18,gene_expression,0.0
INPP5F,gene_expression,9.0533507e-07
TMEM230,gene_expression,0.0
TMEM214,gene_expression,0.0
MICU3,gene_expression,1.6354903e-07
LSM12,gene_expression,0.0
CABP7,gene_expression,0.0
MTFR1L,gene_expression,0.0
MUTYH,gene_expression,1.1211644e-07
CT45A3,gene_expression,0.0
NAGPA,gene_expression,0.0
EIF2S1,gene_expression,6.243262e-06
SMARCA4,gene_expression,4.0822347e-06
ZNF773,gene_expression,0.0
DYRK3,gene_expression,0.0
BEND4,gene_expression,0.0
RORA,gene_expression,0.00021473119
OGFOD1,gene_expression,0.0
ZNF784,gene_expression,0.0
TIGD2,gene_expression,0.0
LASP1,gene_expression,0.0
FNDC3B,gene_expression,0.0
PLBD1,gene_expression,4.1014455e-06
PDIK1L,gene_expression,0.0
BBS4,gene_expression,7.617578e-07
KCNJ8,gene_expression,4.0984162e-07
TAF4B,gene_expression,1.7866924e-07
CASP6,gene_expression,4.7691685e-07
GALNT1,gene_expression,1.6964397e-06
EIF4EBP2,gene_expression,0.0
PPP2R1A,gene_expression,0.00026743792
VILL,gene_expression,0.0
MTA1,gene_expression,1.3735082e-05
RECQL5,gene_expression,0.0
GPHB5,gene_expression,1.2196652e-10
FAM102A,gene_expression,0.0
MAD2L1BP,gene_expression,0.0
GTPBP10,gene_expression,0.0
CHD2,gene_expression,0.0
RORC,gene_expression,1.3245739e-07
ZNF251,gene_expression,0.0
AQR,gene_expression,2.8081215e-06
RAB18,gene_expression,5.869678e-07
ZRANB2,gene_expression,0.0
MFSD9,gene_expression,0.0
KAT2A,gene_expression,1.137693e-05
NFX1,gene_expression,0.0
ACAT2,gene_expression,0.0
PYROXD2,gene_expression,0.0
SNUPN,gene_expression,5.5425107e-06
PRKAB1,gene_expression,4.372027e-06
CPA3,gene_expression,2.096182e-06
EIF2A,gene_expression,0.0
GUF1,gene_expression,0.0
UNC93B1,gene_expression,2.6494837e-09
EPHX1,gene_expression,0.0
TSPO,gene_expression,1.2501096e-06
ARCN1,gene_expression,3.12586e-06
MIB2,gene_expression,7.816002e-06
H3F3C,gene_expression,0.0
PRR19,gene_expression,0.0
MOCS2,gene_expression,3.929443e-07
HECTD4,gene_expression,0.0
MYBPC3,gene_expression,2.6837547e-06
ZNF98,gene_expression,0.0
PBXIP1,gene_expression,0.0
UBB,gene_expression,0.001144256
EPB41,gene_expression,3.7120108e-07
ACSL6,gene_expression,4.3043656e-06
EVI5L,gene_expression,0.0
CCDC126,gene_expression,0.0
CBR1,gene_expression,1.5271269e-07
DFFA,gene_expression,4.6606767e-09
DSN1,gene_expression,6.1275605e-06
YPEL3,gene_expression,0.0
OR2Y1,gene_expression,1.4706144e-08
KDF1,gene_expression,0.0
CACNA1I,gene_expression,1.4801919e-08
GPR173,gene_expression,0.0
KEL,gene_expression,1.9518527e-06
DTWD2,gene_expression,0.0
CT45A5,gene_expression,0.0
IGFBPL1,gene_expression,0.0
IRF9,gene_expression,0.0
AP3M2,gene_expression,0.0
NGLY1,gene_expression,0.0
POLL,gene_expression,5.4530113e-07
PRRC1,gene_expression,0.0
POLD1,gene_expression,1.36464205e-05
ALG12,gene_expression,0.0
CCND3,gene_expression,0.00061547756
SPO11,gene_expression,0.00010188284
UBTD2,gene_expression,0.0
RAB20,gene_expression,4.5950802e-08
HSPE1,gene_expression,0.0
TXLNA,gene_expression,1.0394271e-05
CHEK2,gene_expression,1.0697337e-05
PPP2R5D,gene_expression,0.00032595958
IBTK,gene_expression,0.0
ARHGAP1,gene_expression,1.8985955e-07
TMEM184C,gene_expression,0.0
NPHP3,gene_expression,6.712364e-07
PICALM,gene_expression,1.1467883e-06
RAB11A,gene_expression,3.3366096e-08
IQCC,gene_expression,0.0
RNF185,gene_expression,8.1308553e-07
KLHL8,gene_expression,0.0
GPALPP1,gene_expression,0.0
CIDEC,gene_expression,6.79515e-06
ZER1,gene_expression,0.0
SUMO3,gene_expression,0.00012694974
RBMX,gene_expression,1.542927e-05
XPA,gene_expression,1.4854838e-05
RALGPS1,gene_expression,0.0
TFCP2,gene_expression,0.0
GPR27,gene_expression,0.0
MAML2,gene_expression,1.3756687e-05
M6PR,gene_expression,6.8505897e-06
UCHL1,gene_expression,5.0783263e-05
DKK3,gene_expression,0.0
HIGD1A,gene_expression,2.6189042e-07
SLC4A1AP,gene_expression,0.0
BNIP2,gene_expression,1.575547e-08
TMEM141,gene_expression,0.0
EXOC4,gene_expression,4.349647e-07
TEX10,gene_expression,3.147737e-06
SRP68,gene_expression,3.0309295e-06
SRFBP1,gene_expression,0.0
RIOK2,gene_expression,1.3267176e-06
DNM3,gene_expression,0.0012152502
RNF115,gene_expression,1.0584784e-07
ARPC3,gene_expression,2.553551e-06
RBPMS,gene_expression,0.0
PLP2,gene_expression,0.0
MMS19,gene_expression,1.1989003e-08
E4F1,gene_expression,0.0
FBXL12,gene_expression,8.243276e-08
COX7B,gene_expression,6.2314047e-07
MCPH1,gene_expression,7.15612e-06
GCFC2,gene_expression,4.634749e-07
ZNF668,gene_expression,0.0
RAN,gene_expression,0.00010641361
SARAF,gene_expression,0.0
S1PR3,gene_expression,4.2665157e-08
SSNA1,gene_expression,5.3964046e-05
TPCN2,gene_expression,0.0
HMGB1,gene_expression,3.609758e-06
PIM3,gene_expression,0.0
ZBTB49,gene_expression,0.0
KRBOX4,gene_expression,0.0
YPEL2,gene_expression,0.0
METTL16,gene_expression,0.0
NDUFA2,gene_expression,2.5952702e-06
PARM1,gene_expression,0.0
WAS,gene_expression,6.341945e-05
FEZ1,gene_expression,0.0
ADCK1,gene_expression,0.0
RHOT2,gene_expression,2.816972e-07
