,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,6.0868825e-07,2.0,6.0868825e-07,-0.1925879,0.2617423
Acetylation,0.0,1.0,0.0,-0.19436722,0.30603385
Acetylcholine Neurotransmitter Release Cycle,2.739748e-05,6.0,2.739748e-05,-0.11427794,0.13833548
Acetylcholine regulates insulin secretion,3.7424325e-06,6.0,3.7424325e-06,-0.18342721,0.08611904
Acrosome Reaction,0.0,1.0,0.0,-0.19436722,0.30603385
Activated NOTCH1 Transmits Signal to the Nucleus,4.3835183e-08,20.0,4.3835183e-08,-0.19423907,-0.5609377
Activated NTRK2 signals through CDK5,0.00085044396,5.0,0.00085044396,2.2916808,2.0007734
Activated NTRK2 signals through FRS2 and FRS3,2.062154e-05,7.0,2.062154e-05,-0.1340856,0.07774302
Activated NTRK2 signals through FYN,0.00020911157,5.0,0.00020911157,0.41691518,0.58508855
Activated NTRK2 signals through PI3K,1.8096124e-06,4.0,1.8096124e-06,-0.1890773,0.17312285
Activated NTRK2 signals through PLCG1,1.4090589e-05,2.0,1.4090589e-05,-0.15317711,0.29150245
Activated NTRK2 signals through RAS,0.000107476044,5.0,0.000107476044,0.11981056,0.3607371
Activated NTRK3 signals through PI3K,0.0001914864,5.0,0.0001914864,0.36539257,0.5461825
Activated NTRK3 signals through PLCG1,0.0020300867,2.0,0.0020300867,5.740054,4.7416368
Activated NTRK3 signals through RAS,0.00012540635,5.0,0.00012540635,0.17222507,0.40031663
Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,9.462624e-05,11.0,9.462624e-05,0.08224755,0.058561184
Activation and oligomerization of BAK protein,0.00027749635,3.0,0.00027749635,0.61682,0.8273123
Activation of AMPA receptors,0.0,1.0,0.0,-0.19436722,0.30603385
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,0.0001116036,43.0,0.0001116036,0.13187638,-1.3642883
Activation of ATR in response to replication stress,7.0396054e-05,22.0,7.0396054e-05,0.011417018,-0.49691173
Activation of BAD and translocation to mitochondria ,1.0484281e-08,10.0,1.0484281e-08,-0.19433658,-0.104659595
Activation of BIM and translocation to mitochondria ,1.765518e-05,3.0,1.765518e-05,-0.14275697,0.25373575
Activation of BMF and translocation to mitochondria,3.822521e-07,4.0,3.822521e-07,-0.19324982,0.16997208
Activation of C3 and C5,0.0,1.0,0.0,-0.19436722,0.30603385
Activation of DNA fragmentation factor,1.9161688e-07,8.0,1.9161688e-07,-0.19380707,-0.0129894065
Activation of G protein gated Potassium channels,5.7049867e-05,10.0,5.7049867e-05,-0.027597029,0.021249823
Activation of Matrix Metalloproteinases,9.612081e-09,6.0,9.612081e-09,-0.19433913,0.07787917
Activation of NF-kappaB in B cells,1.2350058e-07,46.0,1.2350058e-07,-0.19400619,-1.7472764
Activation of NOXA and translocation to mitochondria,3.3584056e-05,4.0,3.3584056e-05,-0.09619312,0.24326216
Activation of Nicotinic Acetylcholine Receptors,2.5555114e-10,4.0,2.5555114e-10,-0.19436647,0.16912887
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,2.0001703e-06,6.0,2.0001703e-06,-0.18852025,0.08227314
Activation of PUMA and translocation to mitochondria,3.1734005e-06,6.0,3.1734005e-06,-0.18509062,0.084862955
Activation of RAC1,1.0022102e-07,5.0,1.0022102e-07,-0.19407426,0.12371436
Activation of RAS in B cells,2.8858935e-08,5.0,2.8858935e-08,-0.19428286,0.12355682
Activation of SMO,4.4128768e-07,4.0,4.4128768e-07,-0.19307724,0.17010239
Activation of TRKA receptors,5.602566e-05,2.0,5.602566e-05,-0.030591028,0.38407037
Activation of anterior HOX genes in hindbrain development during early embryogenesis,2.4776243e-08,44.0,2.4776243e-08,-0.1942948,-1.6562239
Activation of gene expression by SREBF (SREBP),0.00024800887,17.0,0.00024800887,0.5306211,0.12332881
Activation of the TFAP2 (AP-2) family of transcription factors,1.0976078e-07,4.0,1.0976078e-07,-0.19404638,0.16937058
"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",9.304654e-06,31.0,9.304654e-06,-0.16716753,-1.0424821
Activation of the pre-replicative complex,3.7075395e-05,22.0,3.7075395e-05,-0.08598711,-0.57046413
"Activation, myristolyation of BID and translocation to mitochondria",1.7075952e-05,4.0,1.7075952e-05,-0.14445019,0.20682198
"Activation, translocation and oligomerization of BAX",5.4425514e-06,3.0,5.4425514e-06,-0.17845735,0.22677745
Acyl chain remodeling of CL,6.458636e-07,6.0,6.458636e-07,-0.19247921,0.07928363
Acyl chain remodeling of DAG and TAG,4.8195176e-07,4.0,4.8195176e-07,-0.19295835,0.17019215
Acyl chain remodelling of PC,6.045672e-07,9.0,6.045672e-07,-0.19259992,-0.05771304
Acyl chain remodelling of PE,8.5188856e-07,8.0,8.5188856e-07,-0.19187695,-0.011531913
Acyl chain remodelling of PG,4.8514715e-07,4.0,4.8514715e-07,-0.19294903,0.17019922
Acyl chain remodelling of PI,2.1604224e-06,4.0,2.1604224e-06,-0.1880518,0.17389724
Acyl chain remodelling of PS,9.574476e-08,4.0,9.574476e-08,-0.19408734,0.16933964
Adrenaline signalling through Alpha-2 adrenergic receptor,2.1142847e-09,2.0,2.1142847e-09,-0.19436103,0.26040334
"Adrenaline,noradrenaline inhibits insulin secretion",0.00010741087,14.0,0.00010741087,0.11962005,-0.05012337
Advanced glycosylation endproduct receptor signaling,2.6552573e-06,10.0,2.6552573e-06,-0.18660527,-0.0988215
Aflatoxin activation and detoxification,2.1825772e-05,6.0,2.1825772e-05,-0.13056536,0.1260364
Agmatine biosynthesis,0.0,1.0,0.0,-0.19436722,0.30603385
Alpha-defensins,1.5081482e-09,2.0,1.5081482e-09,-0.19436282,0.260402
Alpha-oxidation of phytanate,3.0081167e-06,6.0,3.0081167e-06,-0.1855738,0.08449809
Alternative complement activation,1.1670496e-08,2.0,1.1670496e-08,-0.1943331,0.26042444
Amine ligand-binding receptors,1.3427382e-07,5.0,1.3427382e-07,-0.19397472,0.12378952
Amino acid transport across the plasma membrane,1.8487232e-05,11.0,1.8487232e-05,-0.14032468,-0.10950897
Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,1.3095776e-06,52.0,1.3095776e-06,-0.19053902,-2.018469
Amyloid fiber formation,4.2709486e-05,28.0,4.2709486e-05,-0.06951734,-0.8318384
Anchoring fibril formation,0.0,1.0,0.0,-0.19436722,0.30603385
Anchoring of the basal body to the plasma membrane,4.082024e-06,63.0,4.082024e-06,-0.1824345,-2.5143363
Androgen biosynthesis,1.0321783e-07,2.0,1.0321783e-07,-0.1940655,0.26062652
Antagonism of Activin by Follistatin,1.9478248e-09,3.0,1.9478248e-09,-0.19436152,0.2147678
"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",3.629755e-06,18.0,3.629755e-06,-0.18375659,-0.4617518
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,1.07056486e-07,21.0,1.07056486e-07,-0.19405426,-0.60643333
Antigen processing: Ubiquitination & Proteasome degradation,1.4132441e-06,179.0,7.895219e-09,-0.19434415,-7.8139076
Apoptotic cleavage of cell adhesion  proteins,4.6752868e-07,4.0,4.6752868e-07,-0.19300051,0.17016032
Arachidonate production from DAG,2.6578743e-07,4.0,2.6578743e-07,-0.19359025,0.169715
Aryl hydrocarbon receptor signalling,9.099227e-06,6.0,9.099227e-06,-0.16776805,0.09794369
Assembly of active LPL and LIPC lipase complexes,4.2694694e-05,8.0,4.2694694e-05,-0.06956058,0.08083239
Assembly of the ORC complex at the origin of replication,2.3195043e-06,6.0,2.3195043e-06,-0.18758677,0.08297805
Association of TriC/CCT with target proteins during biosynthesis,4.5603295e-07,28.0,4.5603295e-07,-0.19303413,-0.9251092
Astrocytic Glutamate-Glutamine Uptake And Metabolism,5.053758e-07,4.0,5.053758e-07,-0.1928899,0.17024386
Asymmetric localization of PCP proteins,0.0004272699,39.0,0.0004272699,1.0546433,-0.48494202
Attachment of GPI anchor to uPAR,1.8723314e-07,5.0,1.8723314e-07,-0.1938199,0.12390643
Attenuation phase,5.4531615e-06,12.0,5.4531615e-06,-0.17842634,-0.18391572
Autodegradation of Cdh1 by Cdh1:APC/C,0.00064551306,41.0,0.00064551306,1.6926194,-0.094459735
Axonal growth inhibition (RHOA activation),1.7952508e-06,5.0,1.7952508e-06,-0.1891193,0.12745598
Axonal growth stimulation,3.311308e-06,4.0,3.311308e-06,-0.18468748,0.17643772
B-WICH complex positively regulates rRNA expression,5.465623e-07,25.0,5.465623e-07,-0.19276948,-0.78800386
BBSome-mediated cargo-targeting to cilium,9.740583e-07,8.0,9.740583e-07,-0.19151981,-0.011262231
BDNF activates NTRK2 (TRKB) signaling,0.0,1.0,0.0,-0.19436722,0.30603385
BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,3.052761e-07,5.0,3.052761e-07,-0.19347483,0.12416701
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",1.1279285e-05,5.0,1.1279285e-05,-0.16139522,0.14839116
Basigin interactions,3.45182e-05,9.0,3.45182e-05,-0.09346239,0.017148325
Beta defensins,3.7862293e-08,5.0,3.7862293e-08,-0.19425653,0.12357671
Beta-catenin phosphorylation cascade,1.5788202e-05,11.0,1.5788202e-05,-0.1482146,-0.11546685
Beta-oxidation of pristanoyl-CoA,1.2732514e-06,5.0,1.2732514e-06,-0.19064522,0.12630372
Beta-oxidation of very long chain fatty acids,3.1985895e-05,8.0,3.1985895e-05,-0.10086492,0.057193663
Bicarbonate transporters,3.903717e-08,3.0,3.903717e-08,-0.19425312,0.21484967
Binding of TCF/LEF:CTNNB1 to target gene promoters,3.5220512e-07,7.0,3.5220512e-07,-0.19333763,0.03300025
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,0.0,1.0,0.0,-0.19436722,0.30603385
"Biosynthesis of A2E, implicated in retinal degradation",1.0818183e-10,2.0,1.0818183e-10,-0.1943669,0.26039892
Biosynthesis of D-series resolvins,4.184291e-05,4.0,4.184291e-05,-0.07205054,0.26149285
Biosynthesis of DHA-derived sulfido conjugates,0.0,1.0,0.0,-0.19436722,0.30603385
Biosynthesis of DPAn-3 SPMs,3.2300291e-09,3.0,3.2300291e-09,-0.19435778,0.21477063
Biosynthesis of DPAn-6 SPMs,2.6923557e-09,2.0,2.6923557e-09,-0.19435935,0.26040462
Biosynthesis of E-series 18(R)-resolvins,0.00016481211,4.0,0.00016481211,0.28741738,0.5329366
Biosynthesis of E-series 18(S)-resolvins,9.553857e-05,4.0,9.553857e-05,0.08491451,0.38002127
Biosynthesis of aspirin-triggered D-series resolvins,1.008531e-05,4.0,1.008531e-05,-0.16488549,0.19139074
Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,1.4937175e-08,2.0,1.4937175e-08,-0.19432355,0.26043165
Biosynthesis of maresins,4.914021e-07,2.0,4.914021e-07,-0.19293073,0.2614834
Biosynthesis of protectins,4.675785e-09,2.0,4.675785e-09,-0.19435355,0.260409
Biotin transport and metabolism,3.573492e-05,11.0,3.573492e-05,-0.089905635,-0.07143623
Breakdown of the nuclear lamina,3.4720188e-08,3.0,3.4720188e-08,-0.19426572,0.21484013
Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,6.707479e-07,13.0,6.707479e-07,-0.19240646,-0.24010764
Butyrophilin (BTN) family interactions,4.0908173e-08,7.0,4.0908173e-08,-0.19424765,0.032313082
C6 deamination of adenosine,6.0599637e-13,2.0,6.0599637e-13,-0.19436722,0.2603987
CASP8 activity is inhibited,5.0831545e-06,9.0,5.0831545e-06,-0.17950797,-0.047826964
CD209 (DC-SIGN) signaling,3.5290157e-08,15.0,3.5290157e-08,-0.19426407,-0.3327807
CD22 mediated BCR regulation,1.0549021e-05,5.0,1.0549021e-05,-0.16352995,0.14677916
CD28 dependent PI3K/Akt signaling,7.670338e-09,13.0,7.670338e-09,-0.1943448,-0.24157132
CD28 dependent Vav1 pathway,2.823415e-08,9.0,2.823415e-08,-0.19428469,-0.058985256
CDC6 association with the ORC:origin complex,2.551979e-07,7.0,2.551979e-07,-0.19362122,0.032786105
CDK-mediated phosphorylation and removal of Cdc6,6.072306e-07,44.0,6.072306e-07,-0.19259214,-1.6549382
CDO in myogenesis,1.5308509e-06,18.0,1.5308509e-06,-0.18989217,-0.4663849
CDT1 association with the CDC6:ORC:origin complex,9.180445e-06,36.0,9.180445e-06,-0.16753061,-1.2709322
CHL1 interactions,1.9102977e-07,4.0,1.9102977e-07,-0.1938088,0.16954997
CLEC7A (Dectin-1) induces NFAT activation,2.4998621e-06,7.0,2.4998621e-06,-0.18705954,0.037741
CLEC7A/inflammasome pathway,3.633637e-08,3.0,3.633637e-08,-0.194261,0.2148437
COPI-dependent Golgi-to-ER retrograde traffic,2.6375095e-05,41.0,2.6375095e-05,-0.11726661,-1.4611524
COPI-independent Golgi-to-ER retrograde traffic,2.0295349e-05,25.0,2.0295349e-05,-0.13503914,-0.7444101
COPI-mediated anterograde transport,0.00047809765,59.0,0.00047809765,1.2032248,-1.2854477
COPII-mediated vesicle transport,0.0006215617,51.0,0.0006215617,1.622604,-0.60368204
COX reactions,1.6161732e-07,2.0,1.6161732e-07,-0.19389476,0.26075545
CREB3 factors activate genes,2.8389135e-07,5.0,2.8389135e-07,-0.19353734,0.1241198
CRMPs in Sema3A signaling,2.5211402e-10,7.0,2.5211402e-10,-0.19436647,0.032223348
CS/DS degradation,1.5380774e-06,7.0,1.5380774e-06,-0.18987106,0.035617955
CTLA4 inhibitory signaling,6.6317665e-07,15.0,6.6317665e-07,-0.1924286,-0.3313947
Ca2+ activated K+ channels,4.52287e-07,3.0,4.52287e-07,-0.19304508,0.21576187
Ca2+ pathway,0.00057864084,35.0,0.00057864084,1.4971362,0.0317368
Calcineurin activates NFAT,7.7516177e-10,7.0,7.7516177e-10,-0.19436495,0.032224502
Calcitonin-like ligand receptors,0.0,1.0,0.0,-0.19436722,0.30603385
Calmodulin induced events,3.647814e-07,9.0,3.647814e-07,-0.19330089,-0.058242347
Calnexin/calreticulin cycle,1.0905446e-07,19.0,1.0905446e-07,-0.19404843,-0.51515853
Carboxyterminal post-translational modifications of tubulin,2.8905272e-06,13.0,2.8905272e-06,-0.18591753,-0.23520768
Cargo concentration in the ER,5.542236e-06,19.0,5.542236e-06,-0.17816596,-0.5031653
Cargo recognition for clathrin-mediated endocytosis,2.8052496e-06,60.0,2.8052496e-06,-0.18616681,-2.3802493
Carnitine synthesis,2.047098e-09,4.0,2.047098e-09,-0.19436124,0.16913281
Caspase-mediated cleavage of cytoskeletal proteins,3.1668867e-06,11.0,3.1668867e-06,-0.18510966,-0.14332728
Catecholamine biosynthesis,0.0,1.0,0.0,-0.19436722,0.30603385
Cation-coupled Chloride cotransporters,8.7088736e-08,3.0,8.7088736e-08,-0.19411264,0.21495573
Cell redox homeostasis,0.0,1.0,0.0,-0.19436722,0.30603385
Cellular hexose transport,1.2801151e-05,8.0,1.2801151e-05,-0.15694644,0.014845036
Centrosome maturation,5.8815407e-05,54.0,5.8815407e-05,-0.022435939,-1.9828005
Ceramide signalling,1.0821657e-09,2.0,1.0821657e-09,-0.19436406,0.2604011
ChREBP activates metabolic gene expression,3.1212044e-06,5.0,3.1212044e-06,-0.1852432,0.13038291
Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,2.9883708e-07,6.0,2.9883708e-07,-0.19349365,0.07851761
Cholesterol biosynthesis via desmosterol,2.619121e-05,2.0,2.619121e-05,-0.11780415,0.31821346
Cholesterol biosynthesis via lathosterol,7.53704e-06,2.0,7.53704e-06,-0.17233467,0.27703604
Choline catabolism,1.9036264e-08,2.0,1.9036264e-08,-0.19431157,0.2604407
Chondroitin sulfate biosynthesis,2.1592275e-06,11.0,2.1592275e-06,-0.18805529,-0.1455516
Chylomicron assembly,3.6433153e-08,2.0,3.6433153e-08,-0.19426073,0.2604791
Chylomicron clearance,7.435435e-07,2.0,7.435435e-07,-0.19219366,0.26204
Chylomicron remodeling,5.243796e-07,3.0,5.243796e-07,-0.19283433,0.21592103
Citric acid cycle (TCA cycle),1.0524815e-05,19.0,1.0524815e-05,-0.16360071,-0.49216673
Class C/3 (Metabotropic glutamate/pheromone receptors),3.4857825e-10,4.0,3.4857825e-10,-0.1943662,0.16912906
Classical Kir channels,4.8364166e-07,2.0,4.8364166e-07,-0.19295342,0.2614663
Cleavage of Growing Transcript in the Termination Region ,9.974189e-07,50.0,9.974189e-07,-0.19145153,-1.927888
Cleavage of the damaged purine,2.6225002e-13,2.0,2.6225002e-13,-0.19436722,0.2603987
Cleavage of the damaged pyrimidine ,1.1268542e-11,8.0,1.1268542e-11,-0.19436717,-0.013412355
"Cobalamin (Cbl, vitamin B12) transport and metabolism",4.6518813e-05,9.0,4.6518813e-05,-0.058381777,0.04363862
Coenzyme A biosynthesis,2.6221999e-08,4.0,2.6221999e-08,-0.19429056,0.16918617
Cohesin Loading onto Chromatin,5.4570903e-09,8.0,5.4570903e-09,-0.19435127,-0.013400342
Collagen chain trimerization,2.4852028e-07,9.0,2.4852028e-07,-0.19364074,-0.058498986
Collagen degradation,3.5522025e-06,11.0,3.5522025e-06,-0.1839833,-0.14247674
Common Pathway of Fibrin Clot Formation,7.973076e-06,5.0,7.973076e-06,-0.17106004,0.14109299
Complex I biogenesis,8.286598e-05,24.0,8.286598e-05,0.047869556,-0.56065583
Condensation of Prometaphase Chromosomes,3.7237055e-07,5.0,3.7237055e-07,-0.1932787,0.124315105
Condensation of Prophase Chromosomes,4.2904936e-05,13.0,4.2904936e-05,-0.06894599,-0.14687939
Conjugation of carboxylic acids,1.340121e-06,2.0,1.340121e-06,-0.19044973,0.2633569
Constitutive Signaling by AKT1 E17K in Cancer,1.4240717e-05,21.0,1.4240717e-05,-0.15273826,-0.57523453
Constitutive Signaling by Aberrant PI3K in Cancer,1.1807037e-08,31.0,1.1807037e-08,-0.1943327,-1.0629954
Constitutive Signaling by EGFRvIII,4.1676427e-05,13.0,4.1676427e-05,-0.07253721,-0.14959122
Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,9.867397e-06,16.0,9.867397e-06,-0.16552249,-0.35671237
Constitutive Signaling by NOTCH1 HD Domain Mutants,0.00016602289,11.0,0.00016602289,0.29095677,0.21616304
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants,1.9951389e-05,40.0,1.9951389e-05,-0.1360446,-1.429697
Constitutive Signaling by NOTCH1 PEST Domain Mutants,1.6140445e-06,40.0,1.6140445e-06,-0.18964899,-1.470175
Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant,0.0001184077,5.0,0.0001184077,0.15176636,0.38486773
Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase,0.00018055523,13.0,0.00018055523,0.33343822,0.15697154
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding,2.0385194e-07,21.0,2.0385194e-07,-0.19377132,-0.60621965
Creatine metabolism,0.00025921705,5.0,0.00025921705,0.56338525,0.695692
Creation of C4 and C2 activators,2.2265269e-08,2.0,2.2265269e-08,-0.19430214,0.26044783
Cristae formation,7.913618e-09,8.0,7.913618e-09,-0.19434407,-0.013394913
Cross-presentation of particulate exogenous antigens (phagosomes),6.4483856e-07,4.0,6.4483856e-07,-0.1924822,0.17055172
Cross-presentation of soluble exogenous antigens (endosomes),3.2062122e-08,28.0,3.2062122e-08,-0.19427349,-0.92604506
Crosslinking of collagen fibrils,6.7540334e-10,2.0,6.7540334e-10,-0.19436525,0.26040018
Cyclin A/B1/B2 associated events during G2/M transition,1.9243917e-06,11.0,1.9243917e-06,-0.18874177,-0.14606999
Cyclin D associated events in G1,0.0016237629,32.0,0.0016237629,4.5522738,2.4756575
Cysteine formation from homocysteine,4.0672825e-07,3.0,4.0672825e-07,-0.19317827,0.21566132
Cytochrome c-mediated apoptotic response,3.3619247e-07,6.0,3.3619247e-07,-0.19338445,0.078600064
Cytosolic iron-sulfur cluster assembly,3.8671683e-08,8.0,3.8671683e-08,-0.19425417,-0.013327023
Cytosolic tRNA aminoacylation,0.0003069429,18.0,0.0003069429,0.70289916,0.20778535
DAP12 signaling,3.3538605e-08,21.0,3.3538605e-08,-0.19426917,-0.60659564
DCC mediated attractive signaling,1.0233333e-07,9.0,1.0233333e-07,-0.19406807,-0.058821674
DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,4.290084e-08,7.0,4.290084e-08,-0.19424182,0.032317482
DNA Damage Recognition in GG-NER,2.3181335e-07,21.0,2.3181335e-07,-0.19368958,-0.6061579
DNA methylation,1.1691965e-05,9.0,1.1691965e-05,-0.16018885,-0.033238582
DNA replication initiation,2.7636693e-08,6.0,2.7636693e-08,-0.19428644,0.07791895
DSCAM interactions,2.3269006e-10,7.0,2.3269006e-10,-0.19436654,0.03222329
Deactivation of the beta-catenin transactivating complex,0.001447118,25.0,0.001447118,4.035899,2.4051752
Deadenylation of mRNA,2.5225896e-05,16.0,2.5225896e-05,-0.12062598,-0.32280982
Dectin-1 mediated noncanonical NF-kB signaling,2.566909e-06,36.0,2.566909e-06,-0.18686354,-1.285531
Dectin-2 family,2.6296914e-07,8.0,2.6296914e-07,-0.19359851,-0.012831909
Defective ABCA1 causes Tangier disease,0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCA12 causes autosomal recessive congenital ichthyosis type 4B,0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction 3 (SMDP3),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCA3 causes pulmonary surfactant metabolism dysfunction type 3 (SMDP3),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCB11 causes progressive familial intrahepatic cholestasis 2 and benign recurrent intrahepatic cholestasis 2,0.0,1.0,0.0,-0.19436722,0.30603385
"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCB6 causes isolated colobomatous microphthalmia 7 (MCOPCB7),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCC2 causes Dubin-Johnson syndrome,0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCC6 causes pseudoxanthoma elasticum (PXE),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCC8 can cause hypoglycemias and hyperglycemias,0.0,1.0,0.0,-0.19436722,0.30603385
"Defective ABCC9 causes dilated cardiomyopathy 10, familial atrial fibrillation 12 and hypertrichotic osteochondrodysplasia",0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCD1 causes adrenoleukodystrophy (ALD),0.0,1.0,0.0,-0.19436722,0.30603385
"Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)",0.0,2.0,0.0,-0.19436722,0.2603987
Defective ABCG5 causes sitosterolemia,0.0,1.0,0.0,-0.19436722,0.30603385
Defective ABCG8 causes gallbladder disease 4 and sitosterolemia,0.0,1.0,0.0,-0.19436722,0.30603385
Defective ACTH causes Obesity and Pro-opiomelanocortinin deficiency (POMCD),3.2773846e-06,2.0,3.2773846e-06,-0.18478666,0.2676332
Defective ACY1 causes encephalopathy,0.0,1.0,0.0,-0.19436722,0.30603385
Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG1 causes ALG1-CDG (CDG-1k),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG11 causes ALG11-CDG (CDG-1p),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG12 causes ALG12-CDG (CDG-1g),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG2 causes ALG2-CDG (CDG-1i),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG3 causes ALG3-CDG (CDG-1d),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG6 causes ALG6-CDG (CDG-1c),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG8 causes ALG8-CDG (CDG-1h),0.0,1.0,0.0,-0.19436722,0.30603385
Defective ALG9 causes ALG9-CDG (CDG-1l),0.0,1.0,0.0,-0.19436722,0.30603385
Defective AMN causes hereditary megaloblastic anemia 1,0.0,1.0,0.0,-0.19436722,0.30603385
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.3450565e-13,2.0,5.3450565e-13,-0.19436722,0.2603987
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.3450565e-13,2.0,5.3450565e-13,-0.19436722,0.2603987
Defective AVP causes neurohypophyseal diabetes insipidus (NDI),5.959282e-07,2.0,5.959282e-07,-0.19262518,0.26171413
