,,root
PAXIP1,gene_expression,-0.032190673
B4GAT1,gene_expression,0.057590466
HSD17B12,gene_expression,0.007770752
PRPF38B,gene_expression,-0.0019891104
RC3H2,gene_expression,0.001170189
TRAPPC2,gene_expression,-0.070163496
FAM200A,gene_expression,-0.006133899
TMEM260,gene_expression,0.03953037
SEMA4A,gene_expression,-0.0073826434
SETMAR,gene_expression,-0.043688755
IL23A,gene_expression,-0.008237259
ZNF131,gene_expression,-0.019304784
MAML3,gene_expression,-0.011021107
STX17,gene_expression,0.02884837
DET1,gene_expression,-0.013564764
ZNF281,gene_expression,-0.0002924014
MSI1,gene_expression,-0.056628622
COPB2,gene_expression,0.036541954
TMEM123,gene_expression,0.009501311
VIPAS39,gene_expression,0.0037898188
WDR91,gene_expression,0.0021456645
MNX1,gene_expression,-0.006417098
TNFRSF17,gene_expression,0.00992363
PIGU,gene_expression,-0.024333557
AKAP8,gene_expression,-0.13605009
TIMM21,gene_expression,0.028665418
RDH14,gene_expression,-0.051794995
SGPL1,gene_expression,0.0051154746
KEAP1,gene_expression,0.010531144
IL6ST,gene_expression,-0.010232642
METTL2A,gene_expression,-0.009143989
ARIH2,gene_expression,-0.042399358
NCOA5,gene_expression,0.018846765
RPE,gene_expression,-0.0070329914
SLC35E1,gene_expression,0.0047785984
SARS,gene_expression,0.011674619
HGD,gene_expression,0.031498846
THAP6,gene_expression,0.105701156
ACLY,gene_expression,0.06836612
NUDT22,gene_expression,-0.061319236
RPS27A,gene_expression,0.028381363
GATA1,gene_expression,-0.08666647
LYZL6,gene_expression,0.050832815
TLR6,gene_expression,0.0024108647
DNAJA1,gene_expression,0.08196715
PSPH,gene_expression,-0.05218899
KDM4A,gene_expression,-0.03603437
G6PC,gene_expression,0.0060943435
CACFD1,gene_expression,-0.00045689446
OR10J1,gene_expression,-0.0016110565
NEK1,gene_expression,0.057412963
CWC22,gene_expression,0.0062144683
FOXO1,gene_expression,0.04164578
SNX4,gene_expression,0.015413566
FAM3A,gene_expression,-0.019969499
TMOD3,gene_expression,-0.00940826
GORASP1,gene_expression,-0.008754026
CD101,gene_expression,0.030848611
KCTD17,gene_expression,0.030994212
ACAA1,gene_expression,0.03339971
POMT2,gene_expression,0.013980635
UBXN2B,gene_expression,-0.045275968
PPME1,gene_expression,-0.0064716334
GLMN,gene_expression,-0.006619416
PINX1,gene_expression,-0.0037365314
CTU2,gene_expression,0.007851215
SESN2,gene_expression,0.059508245
TOP3B,gene_expression,-0.03731697
CCDC87,gene_expression,0.026478399
SPATS2,gene_expression,-0.009047671
DPP3,gene_expression,0.0055144695
METTL5,gene_expression,-0.008499233
IFRD1,gene_expression,0.0062556053
VPS39,gene_expression,-0.0027487734
DDX54,gene_expression,0.022158748
NIPAL1,gene_expression,-0.0043429094
ARAP1,gene_expression,0.04564225
ZW10,gene_expression,0.010957391
WDR45,gene_expression,-0.012793905
CCT5,gene_expression,-0.034523547
TMED1,gene_expression,0.044685625
NRG1,gene_expression,-0.007266219
SCOC,gene_expression,-0.00014098416
CMBL,gene_expression,0.010068246
TMEM115,gene_expression,0.0055799517
TRA2A,gene_expression,-0.0005190764
CENPB,gene_expression,0.055558626
STK11IP,gene_expression,0.032949623
STOML1,gene_expression,-0.04603813
CDCA4,gene_expression,-0.008979796
ARFGAP1,gene_expression,0.002658123
KCNE5,gene_expression,0.06489726
MIS18A,gene_expression,-0.080025405
AP4B1,gene_expression,-0.0023155215
MRPL19,gene_expression,0.008827579
SLC39A6,gene_expression,0.008794841
IGIP,gene_expression,0.0030000925
HIST1H4C,gene_expression,-0.007081356
BEST1,gene_expression,0.0770539
RAB40B,gene_expression,-0.0129851485
LYRM9,gene_expression,-0.014046055
PDZD11,gene_expression,0.07142198
ZNF605,gene_expression,-0.15087208
ATE1,gene_expression,0.031493366
DRAM1,gene_expression,-0.015662787
PBLD,gene_expression,-0.0044740946
TEAD2,gene_expression,-0.02064144
AP2A2,gene_expression,-0.048386473
LLPH,gene_expression,-0.0048234663
FAM177A1,gene_expression,0.037734915
SAR1B,gene_expression,-0.01912959
RILPL2,gene_expression,-0.11159965
FAM107B,gene_expression,-0.0014690895
ISY1,gene_expression,-0.031130811
WDR89,gene_expression,0.012127761
DNTTIP1,gene_expression,-0.017432652
ZMPSTE24,gene_expression,-0.018654332
NFYA,gene_expression,-0.037828036
XYLT1,gene_expression,-0.018263185
SRP19,gene_expression,0.05030625
GPR162,gene_expression,0.005175757
FBXO9,gene_expression,0.041294117
NDUFAF4,gene_expression,0.02812289
KLRG1,gene_expression,0.0059405733
TGOLN2,gene_expression,0.04765945
PIH1D1,gene_expression,0.04284028
SLC2A11,gene_expression,-0.030899292
THOC6,gene_expression,-0.051689666
PSD4,gene_expression,-0.029973991
PTS,gene_expression,0.049228787
TRIM52,gene_expression,-0.023902576
PRDM2,gene_expression,-0.048524767
PFKL,gene_expression,0.014156922
WDR49,gene_expression,-0.012546567
TMEM151A,gene_expression,-0.049078826
ZMAT2,gene_expression,-0.013271932
KIF1C,gene_expression,-0.0152963605
NAALAD2,gene_expression,-0.01322602
CDKN2C,gene_expression,-0.003649897
UBAP2,gene_expression,-0.029226312
DDTL,gene_expression,-0.052862998
KLF4,gene_expression,-0.01398551
SPINK2,gene_expression,-0.019108338
CFAP44,gene_expression,-0.0040410142
PTBP2,gene_expression,0.05184878
ST3GAL6,gene_expression,0.025981845
TBC1D10A,gene_expression,0.0058744177
BEX1,gene_expression,-0.014319864
PPFIBP1,gene_expression,0.060545683
EIF4E3,gene_expression,-0.18741421
IMPA1,gene_expression,0.008338593
SEC22B,gene_expression,-0.04152119
RGR,gene_expression,-0.009097389
ADI1,gene_expression,0.007945688
PGK1,gene_expression,0.009981094
SRSF5,gene_expression,0.02318352
FRS2,gene_expression,-0.09612475
EDC4,gene_expression,-0.14813079
LRRCC1,gene_expression,-0.05068362
NUBPL,gene_expression,-0.002638223
OR8J3,gene_expression,-0.02323427
SYT15,gene_expression,0.0024617636
SEH1L,gene_expression,0.00066119677
ESR1,gene_expression,-0.018347206
UBL7,gene_expression,-0.10664327
TYSND1,gene_expression,-0.029894695
ARHGEF10,gene_expression,0.047407173
TRMT61A,gene_expression,0.014798574
RSPH3,gene_expression,-0.0024157409
RNF123,gene_expression,-0.010678328
VCL,gene_expression,0.013606723
GK,gene_expression,-0.051547676
CGGBP1,gene_expression,0.02388047
HIPK1,gene_expression,0.030213557
KCTD12,gene_expression,-0.012616759
EP300,gene_expression,-0.09932789
ACSM5,gene_expression,0.011678379
ZNF433,gene_expression,0.009162879
MYCN,gene_expression,-0.06072748
FGF23,gene_expression,-0.16611746
TRA2B,gene_expression,-0.029910507
DDX18,gene_expression,-0.13815667
INPP5F,gene_expression,-0.006275479
TMEM230,gene_expression,-0.005563571
TMEM214,gene_expression,0.01594798
MICU3,gene_expression,0.0049576294
LSM12,gene_expression,-0.059997387
CABP7,gene_expression,-0.044936087
MTFR1L,gene_expression,0.025131539
MUTYH,gene_expression,-0.018258568
CT45A3,gene_expression,0.15430793
NAGPA,gene_expression,0.0049195425
EIF2S1,gene_expression,-0.104605146
SMARCA4,gene_expression,0.0095163565
ZNF773,gene_expression,-0.030164171
DYRK3,gene_expression,0.008045178
BEND4,gene_expression,-0.002722339
RORA,gene_expression,-0.111972794
OGFOD1,gene_expression,-0.033167604
ZNF784,gene_expression,-0.00532498
TIGD2,gene_expression,-0.008077957
LASP1,gene_expression,0.00020679948
FNDC3B,gene_expression,-0.10747724
PLBD1,gene_expression,0.008672314
PDIK1L,gene_expression,-0.10461062
BBS4,gene_expression,-0.058984134
KCNJ8,gene_expression,-0.009407281
TAF4B,gene_expression,-0.01994677
CASP6,gene_expression,-0.011211283
GALNT1,gene_expression,-0.051822647
EIF4EBP2,gene_expression,-0.031080823
PPP2R1A,gene_expression,-0.032623854
VILL,gene_expression,-0.02568933
MTA1,gene_expression,-0.08646879
RECQL5,gene_expression,0.015106382
GPHB5,gene_expression,-0.021567466
FAM102A,gene_expression,-0.02648293
MAD2L1BP,gene_expression,0.016419081
GTPBP10,gene_expression,-0.019960783
CHD2,gene_expression,-0.06203184
RORC,gene_expression,0.00726195
ZNF251,gene_expression,0.03929729
AQR,gene_expression,0.002041159
RAB18,gene_expression,0.0021201128
ZRANB2,gene_expression,-0.008988659
MFSD9,gene_expression,0.03591712
KAT2A,gene_expression,0.10409331
NFX1,gene_expression,0.030057287
ACAT2,gene_expression,0.13821085
PYROXD2,gene_expression,0.013734669
SNUPN,gene_expression,-0.0023721252
PRKAB1,gene_expression,0.03061264
CPA3,gene_expression,-0.056555472
EIF2A,gene_expression,0.029950196
GUF1,gene_expression,-0.052923255
UNC93B1,gene_expression,-0.011251187
EPHX1,gene_expression,0.010511888
TSPO,gene_expression,-0.009568828
ARCN1,gene_expression,-0.16572998
MIB2,gene_expression,0.007431104
H3F3C,gene_expression,-0.009051232
PRR19,gene_expression,-0.059073567
MOCS2,gene_expression,-0.005637842
HECTD4,gene_expression,-0.022352887
MYBPC3,gene_expression,-0.01693675
ZNF98,gene_expression,-0.019917866
PBXIP1,gene_expression,0.0066146166
UBB,gene_expression,0.02833353
EPB41,gene_expression,-0.017818883
ACSL6,gene_expression,0.05553341
EVI5L,gene_expression,-0.007549328
CCDC126,gene_expression,-0.042930737
CBR1,gene_expression,-0.11358302
DFFA,gene_expression,0.002834998
DSN1,gene_expression,-0.11822465
YPEL3,gene_expression,0.025481777
OR2Y1,gene_expression,0.04915915
KDF1,gene_expression,0.002996938
CACNA1I,gene_expression,0.035671677
GPR173,gene_expression,-0.0190118
KEL,gene_expression,-0.04493638
DTWD2,gene_expression,0.025397995
CT45A5,gene_expression,0.031266913
IGFBPL1,gene_expression,-0.008215694
IRF9,gene_expression,0.032148793
AP3M2,gene_expression,-0.048817787
NGLY1,gene_expression,0.0506116
POLL,gene_expression,-0.0039853808
PRRC1,gene_expression,-0.0015889307
POLD1,gene_expression,-0.02634106
ALG12,gene_expression,-0.021413673
CCND3,gene_expression,-0.12105226
SPO11,gene_expression,0.043137845
UBTD2,gene_expression,0.06228613
RAB20,gene_expression,0.0022388473
HSPE1,gene_expression,-0.0013271272
TXLNA,gene_expression,-0.0037393675
CHEK2,gene_expression,0.12800303
PPP2R5D,gene_expression,0.030633612
IBTK,gene_expression,0.06396082
ARHGAP1,gene_expression,-0.0071622618
TMEM184C,gene_expression,0.016904622
NPHP3,gene_expression,0.05745856
PICALM,gene_expression,0.029847167
RAB11A,gene_expression,0.019278325
IQCC,gene_expression,0.0043492424
RNF185,gene_expression,-0.0054558017
KLHL8,gene_expression,0.062231235
GPALPP1,gene_expression,-0.028762951
CIDEC,gene_expression,0.01093636
ZER1,gene_expression,0.11325862
SUMO3,gene_expression,-0.03596236
RBMX,gene_expression,-0.005024272
XPA,gene_expression,0.019274916
RALGPS1,gene_expression,-0.014352418
TFCP2,gene_expression,-0.025199182
GPR27,gene_expression,0.007412579
MAML2,gene_expression,0.020209348
M6PR,gene_expression,0.049539544
UCHL1,gene_expression,-0.041017745
DKK3,gene_expression,0.0047195
HIGD1A,gene_expression,0.009338779
SLC4A1AP,gene_expression,0.015968224
BNIP2,gene_expression,0.009842173
TMEM141,gene_expression,0.008033966
EXOC4,gene_expression,-0.016680367
TEX10,gene_expression,-0.0078630755
SRP68,gene_expression,-0.0045125657
SRFBP1,gene_expression,-0.01080399
RIOK2,gene_expression,-0.013272559
DNM3,gene_expression,0.04002469
RNF115,gene_expression,0.02707559
ARPC3,gene_expression,-0.00029484183
RBPMS,gene_expression,-0.03668967
PLP2,gene_expression,-0.033031743
MMS19,gene_expression,0.02350663
E4F1,gene_expression,-0.0041027395
FBXL12,gene_expression,0.043680973
