,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
Cardiac conduction,5.7531124e-05,8.0,5.7531124e-05,-0.28142512,-1.4459398
Signaling by NODAL,2.78836e-09,2.0,2.78836e-09,-0.3552486,0.34173083
Diseases of Mismatch Repair (MMR),2.0867239e-05,6.0,2.0867239e-05,-0.32847422,-0.86829525
Signaling by TGF-beta family members,9.956964e-05,4.0,9.956964e-05,-0.22747901,-0.17028493
Signaling by NOTCH,0.00013820684,6.0,0.00013820684,-0.17789766,-0.74587065
Intracellular signaling by second messengers,0.00049592793,3.0,0.00049592793,0.28114945,0.5511981
ECM proteoglycans,4.6844587e-05,2.0,4.6844587e-05,-0.29513866,0.3906025
Laminin interactions,1.4645043e-06,2.0,1.4645043e-06,-0.35337284,0.34325588
Transcription from mitochondrial promoters,1.3220755e-06,3.0,1.3220755e-06,-0.35355565,0.0351586
mTOR signalling,5.3742315e-05,4.0,5.3742315e-05,-0.28628713,-0.2180982
Axon guidance,2.8167504e-09,9.0,2.8167504e-09,-0.35524857,-1.8139098
Response to metal ions,8.068918e-09,3.0,8.068918e-09,-0.35524184,0.033787668
Peptide hormone metabolism,9.362477e-06,6.0,9.362477e-06,-0.34323776,-0.8802986
Elastic fibre formation,2.4487703e-05,2.0,2.4487703e-05,-0.32382825,0.36727676
Regulation of beta-cell development,1.9899828e-08,5.0,1.9899828e-08,-0.35522664,-0.5820973
mRNA Capping,0.0004620983,2.0,0.0004620983,0.23773743,0.8238511
Factors involved in megakaryocyte development and platelet production,5.0689246e-06,2.0,5.0689246e-06,-0.34874746,0.34701648
Translation,0.0018813317,7.0,0.0018813317,2.0589747,0.76484334
Dissolution of Fibrin Clot,4.080194e-07,2.0,4.080194e-07,-0.3547286,0.3421536
Metabolism of amino acids and derivatives,0.0007335296,12.0,0.0007335296,0.58605283,-1.9724417
Diseases of metabolism,3.092012e-05,7.0,3.092012e-05,-0.3155738,-1.1657554
Binding and Uptake of Ligands by Scavenger Receptors,1.311381e-07,6.0,1.311381e-07,-0.3550839,-0.8899299
Diseases of signal transduction,6.591452e-05,10.0,6.591452e-05,-0.27066708,-2.0530903
DNA Damage Reversal,7.329128e-07,3.0,7.329128e-07,-0.35431167,0.034543924
Pink/Parkin Mediated Mitophagy,2.07365e-05,2.0,2.07365e-05,-0.32864198,0.36336303
Innate Immune System,0.001264913,14.0,0.001264913,1.2679528,-2.0339284
Diseases of Immune System,1.746451e-05,2.0,1.746451e-05,-0.33284077,0.35994923
mRNA Editing,4.6516075e-08,3.0,4.6516075e-08,-0.3551925,0.03382777
Apoptosis,0.00027630292,5.0,0.00027630292,-0.00068529136,-0.29384163
Gene Silencing by RNA,6.737463e-05,6.0,6.737463e-05,-0.2687934,-0.8197724
Metabolism of lipids,0.00041945343,12.0,0.00041945343,0.1830132,-2.3001285
Activation of HOX genes during differentiation,2.4736204e-08,2.0,2.4736204e-08,-0.35522044,0.34175372
Cellular responses to stress,8.031276e-06,6.0,8.031276e-06,-0.344946,-0.8816874
Adaptive Immune System,1.3345644e-05,9.0,1.3345644e-05,-0.33812633,-1.7999886
tRNA processing,1.5034498e-05,5.0,1.5034498e-05,-0.3359591,-0.566432
Collagen formation,2.4838e-07,3.0,2.4838e-07,-0.35493347,0.03403838
Signaling by Non-Receptor Tyrosine Kinases,3.18149e-06,2.0,3.18149e-06,-0.35116953,0.34504727
"Plasma lipoprotein assembly, remodeling, and clearance",3.5182573e-05,4.0,3.5182573e-05,-0.310104,-0.23746224
RNA Polymerase II Transcription,2.3584686e-05,9.0,2.3584686e-05,-0.32498702,-1.7893059
Fibronectin matrix formation,0.0,2.0,0.0,-0.35525218,0.3417279
ABC-family proteins mediated transport,1.7074927e-06,3.0,1.7074927e-06,-0.35306105,0.03556073
Chromosome Maintenance,2.1908362e-07,3.0,2.1908362e-07,-0.35497102,0.03400785
Fertilization,1.4192447e-07,6.0,1.4192447e-07,-0.35507008,-0.8899186
Mismatch Repair,2.0538103e-08,3.0,2.0538103e-08,-0.35522583,0.03380068
Membrane Trafficking,0.00034702139,9.0,0.00034702139,0.09006448,-1.4518532
Unfolded Protein Response (UPR),4.4389333e-07,5.0,4.4389333e-07,-0.35468256,-0.58165497
SLC-mediated transmembrane transport,5.904278e-05,5.0,5.904278e-05,-0.2794853,-0.52051663
Base Excision Repair,0.00018376787,3.0,0.00018376787,-0.11943129,0.22551064
Signaling by GPCR,2.6808528e-05,3.0,2.6808528e-05,-0.32085004,0.06174951
Myogenesis,1.5308517e-06,2.0,1.5308517e-06,-0.3532877,0.3433251
Intracellular oxygen transport,0.0,2.0,0.0,-0.35525218,0.3417279
The citric acid (TCA) cycle and respiratory electron transport,0.00016344608,3.0,0.00016344608,-0.14550932,0.20430823
Signaling by Nuclear Receptors,0.00091801985,3.0,0.00091801985,0.82280064,0.9915812
Metabolism of non-coding RNA,9.312214e-05,2.0,9.312214e-05,-0.23575282,0.43888548
RNA Polymerase I Transcription,5.6709872e-05,4.0,5.6709872e-05,-0.282479,-0.21500203
Signaling by Hippo,1.1070198e-07,2.0,1.1070198e-07,-0.3551101,0.34184343
Metabolism of nucleotides,0.00014364613,5.0,0.00014364613,-0.17091767,-0.432247
Degradation of the extracellular matrix,3.5646133e-06,3.0,3.5646133e-06,-0.35067788,0.03749834
Intestinal absorption,0.0,3.0,0.0,-0.35525218,0.03377926
Nucleotide Excision Repair,0.00026155708,3.0,0.00026155708,-0.019607946,0.3066708
Mitochondrial protein import,9.88796e-07,2.0,9.88796e-07,-0.3539833,0.34275955
Macroautophagy,1.3177022e-05,2.0,1.3177022e-05,-0.33834273,0.35547593
Metabolism of porphyrins,9.3732076e-08,3.0,9.3732076e-08,-0.3551319,0.033877052
Epigenetic regulation of gene expression,0.0001301375,6.0,0.0001301375,-0.18825269,-0.7542897
Mitochondrial biogenesis,1.8665827e-06,4.0,1.8665827e-06,-0.3528569,-0.27222195
Signaling by Receptor Tyrosine Kinases,0.00071869494,13.0,0.00071869494,0.5670161,-2.295868
DNA Double-Strand Break Repair,3.795178e-08,4.0,3.795178e-08,-0.35520348,-0.2741298
Transmission across Electrical Synapses ,1.0839526e-06,2.0,1.0839526e-06,-0.3538612,0.34285882
Transcriptional regulation of white adipocyte differentiation,3.9454784e-07,2.0,3.9454784e-07,-0.35474586,0.34213957
Aquaporin-mediated transport,2.2138492e-08,4.0,2.2138492e-08,-0.35522377,-0.27414632
Diseases of glycosylation,1.2733667e-05,5.0,1.2733667e-05,-0.33891168,-0.5688326
MAPK family signaling cascades,0.001074251,3.0,0.001074251,1.023285,1.1545826
NR1D1 (REV-ERBA) represses gene expression,0.0,2.0,0.0,-0.35525218,0.3417279
LGI-ADAM interactions,4.2295493e-08,2.0,4.2295493e-08,-0.35519794,0.34177202
Metabolism of vitamins and cofactors,1.6984723e-05,4.0,1.6984723e-05,-0.33345646,-0.25644866
"Cell Cycle, Mitotic",0.0010434303,6.0,0.0010434303,0.9837342,0.1985804
Ion channel transport,1.8819897e-05,3.0,1.8819897e-05,-0.33110148,0.053414706
Protein repair,2.1734856e-07,2.0,2.1734856e-07,-0.3549733,0.34195468
Mitochondrial calcium ion transport,2.917222e-05,2.0,2.917222e-05,-0.3178168,0.3721643
"BMAL1:CLOCK,NPAS2 activates circadian gene expression",1.1289032e-05,2.0,1.1289032e-05,-0.3407655,0.35350615
Infectious disease,6.071778e-05,6.0,6.071778e-05,-0.27733585,-0.82671773
Receptor Mediated Mitophagy,2.5853033e-05,2.0,2.5853033e-05,-0.3220762,0.36870125
Signaling by Rho GTPases,0.00416685,3.0,0.00416685,4.9918756,4.3811984
Striated Muscle Contraction,4.6289624e-06,2.0,4.6289624e-06,-0.34931204,0.34655747
Protein folding,3.1965857e-05,3.0,3.1965857e-05,-0.31423184,0.067130364
Regulated Necrosis,5.083506e-06,2.0,5.083506e-06,-0.34872875,0.3470317
Death Receptor Signalling,2.6926264e-06,5.0,2.6926264e-06,-0.35179687,-0.57930875
Regulation of mRNA stability by proteins that bind AU-rich elements,9.040102e-07,6.0,9.040102e-07,-0.3540921,-0.8891235
Platelet homeostasis,6.9920015e-06,5.0,6.9920015e-06,-0.34627968,-0.574823
Smooth Muscle Contraction,0.000117042786,2.0,0.000117042786,-0.20505653,0.46384272
Neurodegenerative Diseases,2.2409014e-05,2.0,2.2409014e-05,-0.3264957,0.365108
RNA Polymerase III Transcription,3.60858e-05,5.0,3.60858e-05,-0.30894494,-0.5444685
Integration of energy metabolism,7.064576e-05,8.0,7.064576e-05,-0.26459572,-1.4322568
Miscellaneous transport and binding events,4.1776868e-05,2.0,4.1776868e-05,-0.30164185,0.38531515
Deadenylation-dependent mRNA decay,3.0403226e-05,4.0,3.0403226e-05,-0.31623712,-0.24244869
Processing of Capped Intron-Containing Pre-mRNA,0.0012741493,4.0,0.0012741493,1.2798053,1.0551947
Synthesis of DNA,7.9092666e-07,4.0,7.9092666e-07,-0.35423723,-0.27334422
Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),5.7889497e-07,2.0,5.7889497e-07,-0.3545093,0.34233192
Digestion,9.055701e-05,3.0,9.055701e-05,-0.23904453,0.12826052
Potassium Channels,5.6667934e-05,6.0,5.6667934e-05,-0.2825328,-0.83094317
Peroxisomal protein import,9.542723e-06,2.0,9.542723e-06,-0.34300646,0.35168415
rRNA processing,0.0001093025,3.0,0.0001093025,-0.2149893,0.14781834
