,,root
NAALAD2,gene_expression,0.04765178
ITPA,gene_expression,-0.0136002805
SF3B6,gene_expression,-0.023898955
TBC1D22A,gene_expression,-0.09210012
FBXW9,gene_expression,0.008962205
CASP7,gene_expression,-0.008392691
P2RX4,gene_expression,-0.005508235
GMFB,gene_expression,-0.05333151
CEP95,gene_expression,0.034533374
BBS4,gene_expression,0.013318855
FCF1,gene_expression,0.0017555846
MYH6,gene_expression,-0.010787991
ZDHHC7,gene_expression,0.0057315733
SLC35A1,gene_expression,0.009053731
FAR1,gene_expression,0.021756686
SGTA,gene_expression,-0.009184841
GUCA1C,gene_expression,-0.007498692
FUS,gene_expression,0.006535144
LRRC42,gene_expression,0.0021595408
CTNNA1,gene_expression,0.017155237
NEXN,gene_expression,-0.015065382
ZNF180,gene_expression,-0.016482254
DCBLD2,gene_expression,0.03347934
MTFMT,gene_expression,0.0018668209
EIF2S1,gene_expression,-0.0061905165
TRPV5,gene_expression,0.010861145
TOMM22,gene_expression,-0.0052851494
SERPING1,gene_expression,-0.11949195
NOL9,gene_expression,0.0081414
PRKN,gene_expression,0.015015626
RNF115,gene_expression,0.006949728
JAK1,gene_expression,0.048658155
PDE7B,gene_expression,-0.075924665
SNX3,gene_expression,-0.01864661
STK36,gene_expression,0.013445955
ATF5,gene_expression,-0.01309597
DUSP13,gene_expression,-0.01096299
PIGM,gene_expression,0.009210445
SLC5A3,gene_expression,-0.010978446
PPARG,gene_expression,-0.01562192
POLG,gene_expression,-0.014278309
ZNF713,gene_expression,-0.010722997
AQP10,gene_expression,0.007829258
SNX4,gene_expression,-0.011230691
TRMT2A,gene_expression,-0.0041242787
RPIA,gene_expression,-0.017873837
SCMH1,gene_expression,-0.011664157
DNAH6,gene_expression,-0.013639272
ACBD3,gene_expression,-0.000668258
CALU,gene_expression,-0.00048546106
UTP18,gene_expression,0.005805775
C1GALT1C1,gene_expression,0.006765115
KIAA0513,gene_expression,-0.007742887
UBE2W,gene_expression,-0.09392643
IFNAR2,gene_expression,0.0065922453
KPNA3,gene_expression,0.0075530624
CPT1A,gene_expression,-0.015741007
MBD4,gene_expression,0.00135478
TRIM33,gene_expression,-0.011791919
ZNF345,gene_expression,0.0089137545
FAM200B,gene_expression,-0.013890174
MARS,gene_expression,0.012317795
IGF2R,gene_expression,-0.004518984
MEF2C,gene_expression,0.019685825
FNTB,gene_expression,-0.011356238
GSKIP,gene_expression,-0.010849805
MEGF9,gene_expression,-0.0015458826
B3GALT4,gene_expression,-0.009123341
GOLGA5,gene_expression,-0.015668072
CCP110,gene_expression,-0.014026571
ALG2,gene_expression,-0.00834959
KLHL7,gene_expression,0.0043276832
NUDT9,gene_expression,2.3024957e-06
RPL41,gene_expression,-0.017696748
ANAPC4,gene_expression,0.009107869
RSL24D1,gene_expression,-0.03917212
ZWILCH,gene_expression,-0.006937576
REEP6,gene_expression,-0.022577617
POGZ,gene_expression,-0.017019374
HSFX2,gene_expression,0.0055040605
UTP14A,gene_expression,-0.016562577
ENOPH1,gene_expression,-0.006181448
ACSBG1,gene_expression,-0.010034309
CRLF2,gene_expression,0.0066620377
TTC9C,gene_expression,-0.016165087
ZNF124,gene_expression,0.0039333464
NOL4L,gene_expression,0.0064138724
PRKACA,gene_expression,-0.018598638
VPS13A,gene_expression,-0.004065772
MAST4,gene_expression,0.0048007322
CTDSPL,gene_expression,0.009129644
RET,gene_expression,-0.07092771
MRFAP1,gene_expression,0.008346609
ATP6V1H,gene_expression,0.013068651
ST3GAL2,gene_expression,0.009837868
DLGAP4,gene_expression,-0.013291774
SGPL1,gene_expression,-0.015262967
PEX11B,gene_expression,0.015268612
EID2B,gene_expression,-0.00955511
SPRYD7,gene_expression,-0.0014685477
INTS12,gene_expression,-0.067615286
ZNF57,gene_expression,-0.040178966
CBLB,gene_expression,-0.016400315
MRPS21,gene_expression,0.012993177
CCDC115,gene_expression,-0.0051082
PLAG1,gene_expression,0.010452012
TAF13,gene_expression,0.024997285
SGSM2,gene_expression,-0.018798115
RALGPS2,gene_expression,-0.013700477
RHOBTB2,gene_expression,-0.031133292
CLDN11,gene_expression,-0.0021772073
TRAF7,gene_expression,-0.021791453
ARHGEF6,gene_expression,-0.0017148817
DAZAP2,gene_expression,0.04024961
STRN4,gene_expression,-0.005226139
PCSK6,gene_expression,-0.01197485
DNM3,gene_expression,-0.061323546
DNAJC14,gene_expression,0.01188352
ACAD10,gene_expression,-0.04082572
DHRS11,gene_expression,-0.017791878
BEX2,gene_expression,-0.009993597
INO80E,gene_expression,-0.008756673
PEX5,gene_expression,0.13998303
KRTAP19-6,gene_expression,-0.01966287
TARS2,gene_expression,-0.0047923205
DOK1,gene_expression,-0.013072702
TM6SF2,gene_expression,-0.009279849
PNPO,gene_expression,0.014743372
ANKMY1,gene_expression,-0.00630535
DEDD,gene_expression,-0.015458507
CCDC149,gene_expression,0.014839585
ZDHHC13,gene_expression,0.008848287
GABARAPL1,gene_expression,-0.014986643
DYNLL2,gene_expression,-0.018396249
CHMP6,gene_expression,0.0151039725
LOXL3,gene_expression,0.012313129
ISCU,gene_expression,0.011669958
SYAP1,gene_expression,-0.05064046
CCNDBP1,gene_expression,0.0176513
EVI5,gene_expression,-0.0040533
YTHDF3,gene_expression,-0.0034076846
GID8,gene_expression,-0.005117611
SMG9,gene_expression,0.017037958
HLA-C,gene_expression,0.0062846784
AP1B1,gene_expression,0.008201432
RWDD2A,gene_expression,-0.011747678
MAPK8,gene_expression,0.0014052215
PMPCB,gene_expression,-0.007836519
CMTR2,gene_expression,-0.017696638
NOP2,gene_expression,0.026544739
METTL7A,gene_expression,0.010704071
UBLCP1,gene_expression,-0.013603068
STX17,gene_expression,-0.0096191075
PEX16,gene_expression,-0.04060913
INPP5B,gene_expression,-0.004311704
ZRANB1,gene_expression,-0.1171424
DR1,gene_expression,0.021855485
HNRNPA1L2,gene_expression,-0.0020781197
ATP2A3,gene_expression,-0.012070094
HOXC13,gene_expression,0.007092824
TMEM143,gene_expression,0.058677807
HERC1,gene_expression,-0.0077377344
KDM6A,gene_expression,-0.022010686
LPIN1,gene_expression,0.010604793
HNRNPK,gene_expression,-0.008243105
FAM102A,gene_expression,-0.009493635
FDFT1,gene_expression,-0.030007586
TTC39B,gene_expression,0.0037804365
TRIM21,gene_expression,-0.01531593
SPATA20,gene_expression,0.07943515
ZNF84,gene_expression,0.10962896
RAPGEF6,gene_expression,-0.01177849
SORBS1,gene_expression,0.008264358
RNPC3,gene_expression,-0.03162788
INPP4A,gene_expression,0.018688314
STARD5,gene_expression,0.005412792
KDM2A,gene_expression,0.009885955
HERPUD2,gene_expression,-0.012462978
ARSD,gene_expression,-0.030833244
SNX6,gene_expression,0.01592234
ZGPAT,gene_expression,-0.011125671
TESK1,gene_expression,-0.0051770294
YY1,gene_expression,-0.008448037
VIM,gene_expression,0.01135667
KRBOX4,gene_expression,-0.008065258
ASPRV1,gene_expression,-0.0161294
COL8A2,gene_expression,-0.06999838
ANXA3,gene_expression,-0.010165473
PARP12,gene_expression,-0.019173399
STK11,gene_expression,-0.024378428
YTHDF2,gene_expression,0.024553247
ATP6V0E2,gene_expression,0.007196229
TMPPE,gene_expression,0.0045597134
ZNF182,gene_expression,-0.0132077355
MAP3K3,gene_expression,0.0029832253
MMGT1,gene_expression,0.04018063
INPPL1,gene_expression,-0.010826801
LYN,gene_expression,-0.021411644
CCDC96,gene_expression,0.062271547
RPS12,gene_expression,0.0017623497
PIGN,gene_expression,-0.00920199
DIXDC1,gene_expression,0.103018366
PYCR2,gene_expression,0.017530432
DHRS7,gene_expression,0.016379785
HSF2,gene_expression,0.011250288
CCDC18,gene_expression,-0.0019231113
PABPC1,gene_expression,-0.0035853132
CDCA7L,gene_expression,0.015088512
GNL3,gene_expression,-0.007042448
KIZ,gene_expression,-0.009469322
HNRNPDL,gene_expression,0.009675681
CNNM2,gene_expression,-0.016005227
AP1G2,gene_expression,-0.009631931
ARHGEF40,gene_expression,-0.020835862
MRPL15,gene_expression,-0.007958281
MEGF10,gene_expression,0.0014826619
DNAAF2,gene_expression,-0.0064590904
ITGB1BP1,gene_expression,-0.011213815
ZNF160,gene_expression,0.14056075
RRAS,gene_expression,0.0021706372
GIMAP1,gene_expression,-0.05450937
GMPR,gene_expression,-0.01345813
TXNRD2,gene_expression,0.0041957237
FBXO45,gene_expression,0.00857381
GCC1,gene_expression,-0.003365216
VOPP1,gene_expression,-0.012086419
TRIM7,gene_expression,-0.020228231
APPBP2,gene_expression,-0.094772115
CLUH,gene_expression,0.008634247
MEGF6,gene_expression,-0.013622125
RPS4Y1,gene_expression,-0.007915867
PCSK1,gene_expression,-0.008568662
RANBP10,gene_expression,0.05343323
SMC3,gene_expression,-0.0033055716
HNRNPF,gene_expression,0.006827183
MSRA,gene_expression,-0.043098517
APLP2,gene_expression,-0.14712517
ALDH3A2,gene_expression,-0.014398178
ZDHHC17,gene_expression,-0.014803878
PUM2,gene_expression,0.014774149
MDM4,gene_expression,-0.05420266
DDX39B,gene_expression,0.011152082
RNF113A,gene_expression,0.019272618
CFC1B,gene_expression,0.005327367
COX7C,gene_expression,0.011638877
SRXN1,gene_expression,-0.0007067584
RRP15,gene_expression,0.009081802
CCNG2,gene_expression,-0.010132264
PEG3,gene_expression,0.036023013
STEAP4,gene_expression,0.0104840305
PTPN2,gene_expression,0.18088943
PTAR1,gene_expression,0.019124193
IGSF8,gene_expression,-0.010576251
SRSF9,gene_expression,0.020636383
SLK,gene_expression,0.011779675
RPL17,gene_expression,-0.0025835051
CYP2U1,gene_expression,-0.014639141
JADE3,gene_expression,-0.006193562
CAMSAP2,gene_expression,0.040050536
TEDDM1,gene_expression,-0.006620953
TM9SF3,gene_expression,0.01883648
SERPINB8,gene_expression,-0.018114008
HMGN4,gene_expression,-0.017436767
VPS52,gene_expression,-0.0003783529
TMEM101,gene_expression,0.0078322515
PALD1,gene_expression,-0.015528486
ILF2,gene_expression,-0.01867092
LDHA,gene_expression,0.0022782914
LAMA5,gene_expression,0.012495589
CACNA2D4,gene_expression,-0.010514389
MBP,gene_expression,0.023497783
ARHGAP18,gene_expression,-0.009157921
UST,gene_expression,0.013882509
CTNNAL1,gene_expression,-0.009367869
G6PC,gene_expression,0.006541567
WBP11,gene_expression,-0.042511415
FNDC3A,gene_expression,0.02206627
KLHL12,gene_expression,0.011422633
SH3YL1,gene_expression,0.011878765
TRAPPC2L,gene_expression,0.0085735535
CHMP7,gene_expression,-0.008754007
DCTN4,gene_expression,0.007075303
HIST1H4C,gene_expression,0.011983469
SLC25A43,gene_expression,0.07291885
SH3BP5L,gene_expression,-0.017084345
TMPRSS9,gene_expression,0.012204777
SHKBP1,gene_expression,0.13718098
RAD23B,gene_expression,-0.0063099954
BUD13,gene_expression,0.026847523
CEP68,gene_expression,-0.0084986845
VPS16,gene_expression,0.0041316156
RAB4A,gene_expression,-0.049639996
TMEM8B,gene_expression,0.014312805
POSTN,gene_expression,-0.043922164
ACTR8,gene_expression,0.0034700658
DPY19L3,gene_expression,0.015842654
CTSL,gene_expression,-0.10350476
SEZ6,gene_expression,-0.0012737388
ABCG1,gene_expression,-0.041471347
CDK10,gene_expression,0.010391919
NSUN5,gene_expression,0.010158516
NSF,gene_expression,-0.02301744
CIITA,gene_expression,-0.030122682
MRPL37,gene_expression,-0.005705885
WDR27,gene_expression,0.0048448653
CERS2,gene_expression,0.0055272668
TCN2,gene_expression,-0.0014913421
GPR137,gene_expression,0.0073813456
FAM3C,gene_expression,0.034773726
CDC23,gene_expression,-0.014662423
AP3S2,gene_expression,0.018372161
ZNF202,gene_expression,-0.011155457
TP53INP1,gene_expression,-0.008539232
ZMPSTE24,gene_expression,-0.055449672
KBTBD6,gene_expression,0.007383326
NCAPG2,gene_expression,0.009357123
AMMECR1L,gene_expression,0.053503513
DRAM1,gene_expression,0.010386455
KBTBD11,gene_expression,0.0074123745
HNRNPU,gene_expression,0.012970584
FOXD2,gene_expression,-0.009797844
PML,gene_expression,0.011600155
POU2AF1,gene_expression,-0.0061381957
MCHR2,gene_expression,0.0078039975
KCTD5,gene_expression,-0.0025129314
NUDT16L1,gene_expression,0.011598067
ORMDL2,gene_expression,0.0012727648
ZNF16,gene_expression,0.0078670895
ZC3HC1,gene_expression,0.03912915
NQO2,gene_expression,-0.054956004
BTBD3,gene_expression,-0.0010484026
CHRNE,gene_expression,-0.0007668337
HIC1,gene_expression,0.012849325
MYL12A,gene_expression,0.08455656
DEPDC5,gene_expression,-0.010704738
ELF2,gene_expression,-0.064092524
PSPH,gene_expression,0.011117667
ZNF414,gene_expression,-0.009359466
PTPRU,gene_expression,-0.013117449
ADSL,gene_expression,-0.013621857
EFNA4,gene_expression,0.032865237
LYPLA1,gene_expression,0.014934014
MRPS2,gene_expression,0.019957595
DIMT1,gene_expression,-0.0091486955
CUL9,gene_expression,0.03397478
ADCK1,gene_expression,-0.006609444
NOP14,gene_expression,0.01832267
RASSF6,gene_expression,0.026654672
LMAN1,gene_expression,0.01598776
SRP54,gene_expression,-0.011013573
CMTM8,gene_expression,-0.009095908
ARSK,gene_expression,-0.020627484
WDSUB1,gene_expression,0.010854615
GABPB2,gene_expression,-0.0072285365
AP5M1,gene_expression,-0.04413823
ZNF792,gene_expression,-0.0047950237
SMG5,gene_expression,-0.012517298
DDX17,gene_expression,0.011569923
LAD1,gene_expression,-0.0061401585
LYSMD3,gene_expression,0.0016716132
ZNF512B,gene_expression,-0.0057077757
MTMR10,gene_expression,-0.0073358193
EIF2A,gene_expression,0.005048902
HIPK1,gene_expression,0.012870515
DTNBP1,gene_expression,-0.007526907
HLA-E,gene_expression,-0.014422572
CTTN,gene_expression,-0.007416663
MAPK6,gene_expression,-0.0056557567
SMYD2,gene_expression,0.025460487
ZNF471,gene_expression,-0.008351259
FPGS,gene_expression,0.012628132
LIMS2,gene_expression,-0.0063352934
RBM17,gene_expression,0.014155355
AKIP1,gene_expression,-0.015218633
DDIT4L,gene_expression,-0.005593204
CES2,gene_expression,-0.032326445
NUP43,gene_expression,-0.006380296
AKR1C4,gene_expression,0.025853192
PSMC3,gene_expression,-0.010997378
RPN2,gene_expression,0.02018173
RNF19B,gene_expression,0.0017175177
BPGM,gene_expression,0.011413049
MRPS18B,gene_expression,0.016537333
TMEM208,gene_expression,0.0067817876
PINX1,gene_expression,0.02030479
MOB3B,gene_expression,-0.011711397
DNAJC19,gene_expression,-0.12010543
DRG2,gene_expression,-0.013820689
FAM193A,gene_expression,-0.005631607
RHOT1,gene_expression,-0.008480213
TMEM97,gene_expression,0.0224459
ING3,gene_expression,-0.12385508
CRCP,gene_expression,0.007171416
SGSH,gene_expression,-0.00699747
PLCG1,gene_expression,0.15166205
UNC119B,gene_expression,0.0066164713
TMEM129,gene_expression,-0.0126910815
PTS,gene_expression,-0.010504216
PLEKHO2,gene_expression,-0.01598594
LIN7C,gene_expression,0.0122568365
KCTD21,gene_expression,-0.0108997
RPS28,gene_expression,0.021352828
ERCC8,gene_expression,-0.014040606
ZG16B,gene_expression,0.02246858
NDRG3,gene_expression,0.0057454733
SYT3,gene_expression,0.009303125
CMPK1,gene_expression,-0.009822534
LCLAT1,gene_expression,0.0066028824
UBL4A,gene_expression,0.012854477
HOOK3,gene_expression,-0.006955334
SEC61B,gene_expression,0.036672972
DYNC1LI2,gene_expression,-0.0098687485
ZNF532,gene_expression,-0.0025645564
SAMD12,gene_expression,-0.0072713178
HIP1R,gene_expression,0.057917465
EVPL,gene_expression,0.022724923
LSM5,gene_expression,-0.01166704
GJA5,gene_expression,0.008326078
IDH3B,gene_expression,-0.0072817993
PLS1,gene_expression,-0.00037649056
CCDC116,gene_expression,-0.015751438
MTHFD1,gene_expression,-0.008435532
CYFIP1,gene_expression,-0.018350823
BOD1,gene_expression,0.09031214
JAGN1,gene_expression,0.0067159645
PMS1,gene_expression,-0.0071888873
SIPA1L2,gene_expression,-0.011867604
IL36B,gene_expression,-0.009969326
NAGPA,gene_expression,-0.012338756
CDK17,gene_expression,-0.0063911304
RAP1GDS1,gene_expression,-0.022843488
ELL,gene_expression,0.0077861627
SCAP,gene_expression,0.012257339
DSC1,gene_expression,-0.16532065
MOGAT3,gene_expression,0.017635863
PKP3,gene_expression,0.043003023
ALG5,gene_expression,0.006904376
DLEU7,gene_expression,-0.0036837005
MITD1,gene_expression,-0.014105058
XPNPEP3,gene_expression,0.0062460196
PPIL1,gene_expression,-0.03302432
SHMT1,gene_expression,-0.015234488
MCRS1,gene_expression,-0.0039818687
NCLN,gene_expression,0.03910495
GATA3,gene_expression,0.026705712
LIAS,gene_expression,-0.008410756
MPV17,gene_expression,0.051261056
FCRL2,gene_expression,-0.15409756
PTGES3,gene_expression,0.026757704
HACD4,gene_expression,0.10546817
KIAA0319L,gene_expression,-0.013240072
POLQ,gene_expression,-0.007298525
MIS18A,gene_expression,-0.011900211
ACRBP,gene_expression,0.014432607
DKK2,gene_expression,0.0052477843
CNTNAP2,gene_expression,-0.0060821725
HOXB6,gene_expression,-0.004208482
SLC6A8,gene_expression,0.004074193
BRD4,gene_expression,-0.009216632
PATE3,gene_expression,0.00737771
ECHDC2,gene_expression,0.008278366
NFX1,gene_expression,0.010333063
HMGCL,gene_expression,0.0019654108
ZNF740,gene_expression,-0.018172534
NABP2,gene_expression,0.027659783
ADM5,gene_expression,-0.018636193
FOXO4,gene_expression,-0.0018230192
VPS4B,gene_expression,0.023766546
CDK5R1,gene_expression,0.009828263
DGKA,gene_expression,0.031719934
COPRS,gene_expression,-0.0072319373
KAT5,gene_expression,0.01990074
ZNF557,gene_expression,0.015280204
UBE2G2,gene_expression,0.0045893416
FAM168A,gene_expression,-0.00090490264
LCK,gene_expression,0.011804501
HECA,gene_expression,0.008736798
HTR3D,gene_expression,-0.018005861
GDAP2,gene_expression,-0.007387459
HAX1,gene_expression,-0.0010739217
ASCL2,gene_expression,0.011803199
TAF4B,gene_expression,0.038690954
ARNT,gene_expression,0.0034434216
POLE3,gene_expression,-0.056627393
PLCD1,gene_expression,-0.01417016
KIF7,gene_expression,0.007126951
CRELD2,gene_expression,0.030002438
CNPY2,gene_expression,0.07438538
FSTL1,gene_expression,-0.02743723
DDX27,gene_expression,-0.079701625
LZTR1,gene_expression,-0.008496089
ANKZF1,gene_expression,0.009880989
OR5L1,gene_expression,-0.006192386
USP8,gene_expression,0.006206995
MDM1,gene_expression,-0.014590403
RTKN,gene_expression,-0.0034463557
TAAR2,gene_expression,-0.008323894
RTN4IP1,gene_expression,0.0037544922
PGD,gene_expression,-0.008061488
SLC31A2,gene_expression,-0.008941507
CTR9,gene_expression,-0.009869243
ERCC1,gene_expression,0.0068184966
GRPEL1,gene_expression,-0.01395894
ARPIN,gene_expression,0.010028313
HEG1,gene_expression,0.045195464
CIRBP,gene_expression,-0.0054950784
ZNF573,gene_expression,-0.032455556
CALM3,gene_expression,-0.028532771
B9D2,gene_expression,-0.021282194
SEC16A,gene_expression,0.013514033
RHOBTB3,gene_expression,0.011417605
CHCHD2,gene_expression,-0.012376583
LRRC20,gene_expression,0.009361401
LARP4,gene_expression,-0.020049084
SCARB2,gene_expression,-0.011257433
TMEM33,gene_expression,-0.013487196
WDFY3,gene_expression,-0.011757419
DVL2,gene_expression,-0.006093612
MLKL,gene_expression,-0.010104448
DDX50,gene_expression,-0.0051380903
LRRC10B,gene_expression,-0.035580087
MAN1A2,gene_expression,0.0021009648
AP4B1,gene_expression,-0.011554004
QSOX2,gene_expression,-0.11741113
SMAD7,gene_expression,0.025562884
RBM47,gene_expression,0.06263869
UBE2D2,gene_expression,-0.017030813
R3HDM4,gene_expression,-0.010656232
RNASEH2C,gene_expression,-0.008409841
PDIA5,gene_expression,-0.00783956
UBXN2A,gene_expression,0.1443945
SNAI3,gene_expression,0.009271702
RNF41,gene_expression,0.008697603
GPR27,gene_expression,-0.012041718
CSNK1E,gene_expression,-0.018100183
SETD3,gene_expression,0.031996176
CTNNB1,gene_expression,0.002877434
MRPL32,gene_expression,-0.01376224
PGAM1,gene_expression,0.011520876
PRKAG2,gene_expression,0.014969631
EIF5A,gene_expression,-0.014695613
LXN,gene_expression,-0.0055326344
MFN2,gene_expression,0.005482487
ALG12,gene_expression,-0.01448047
FARSA,gene_expression,-0.010357979
IARS2,gene_expression,-0.0071701556
NUBP2,gene_expression,0.009443489
FBXO9,gene_expression,-0.009505031
AICDA,gene_expression,-0.025799666
DENND2D,gene_expression,-0.011910034
TBC1D1,gene_expression,0.021722872
HGD,gene_expression,-0.00871962
MAGEA11,gene_expression,0.0355954
PFN1,gene_expression,-0.016412478
APH1A,gene_expression,0.0056587798
CREG1,gene_expression,-0.008292973
LRRC8A,gene_expression,-0.015633712
ATXN7L3,gene_expression,0.011099539
QPCTL,gene_expression,0.08282721
KHK,gene_expression,-0.01054696
KATNA1,gene_expression,-0.049388822
NPY5R,gene_expression,-0.010507066
KIF1BP,gene_expression,-0.03459402
RPL7,gene_expression,0.019284844
FGL2,gene_expression,0.015055671
BIVM,gene_expression,0.008414066
CRK,gene_expression,-0.0137381675
FAM172A,gene_expression,-0.030603064
WASF2,gene_expression,-0.010073382
CEP44,gene_expression,-0.007921243
KDELR2,gene_expression,-0.0111800665
USP32,gene_expression,0.009585794
CFAP20,gene_expression,0.011899276
RMI1,gene_expression,0.0085932
COPS7B,gene_expression,0.004229587
HEY1,gene_expression,0.0158219
TEFM,gene_expression,0.017459031
PRICKLE2,gene_expression,0.0005764437
TPGS1,gene_expression,-0.018441707
SRGAP3,gene_expression,0.007198176
OR5K4,gene_expression,0.0076551917
MARCKSL1,gene_expression,0.009052512
FAH,gene_expression,0.0351788
CREBBP,gene_expression,0.008984733
ATP6V0B,gene_expression,-0.034941353
SBF1,gene_expression,0.042544693
UBXN8,gene_expression,-0.014528067
TSR2,gene_expression,0.00614944
MARK2,gene_expression,0.014095558
NSUN6,gene_expression,0.0107661905
MSANTD3,gene_expression,0.0072970474
IFT27,gene_expression,0.01121584
TTLL12,gene_expression,-0.0018752121
