,,coef
STK36,gene_expression,0.0
ATF5,gene_expression,0.0
DUSP13,gene_expression,0.0
PIGM,gene_expression,3.994557e-08
SLC5A3,gene_expression,2.21418e-12
PPARG,gene_expression,8.321619e-05
POLG,gene_expression,7.857572e-12
ZNF713,gene_expression,0.0
AQP10,gene_expression,4.330829e-08
SNX4,gene_expression,0.0
TRMT2A,gene_expression,0.0
RPIA,gene_expression,0.0
SCMH1,gene_expression,5.519527e-07
DNAH6,gene_expression,0.0
ACBD3,gene_expression,1.549766e-13
CALU,gene_expression,2.7674607e-06
UTP18,gene_expression,2.3183314e-07
C1GALT1C1,gene_expression,0.0
KIAA0513,gene_expression,0.0
UBE2W,gene_expression,1.6271102e-05
IFNAR2,gene_expression,1.0302571e-06
KPNA3,gene_expression,1.1233625e-06
CPT1A,gene_expression,4.590418e-05
MBD4,gene_expression,3.970932e-08
TRIM33,gene_expression,2.3628587e-07
ZNF345,gene_expression,0.0
FAM200B,gene_expression,0.0
MARS,gene_expression,8.364924e-07
IGF2R,gene_expression,1.2879845e-08
MEF2C,gene_expression,8.102742e-06
FNTB,gene_expression,0.0
GSKIP,gene_expression,0.0
MEGF9,gene_expression,0.0
B3GALT4,gene_expression,0.0
GOLGA5,gene_expression,1.8840819e-08
CCP110,gene_expression,1.2893414e-05
ALG2,gene_expression,0.0
KLHL7,gene_expression,0.0
NUDT9,gene_expression,8.6424506e-11
RPL41,gene_expression,2.518214e-05
ANAPC4,gene_expression,6.116584e-07
RSL24D1,gene_expression,0.0
ZWILCH,gene_expression,6.144804e-07
REEP6,gene_expression,0.0
POGZ,gene_expression,0.0
HSFX2,gene_expression,0.0
UTP14A,gene_expression,2.0541203e-08
ENOPH1,gene_expression,7.815638e-08
ACSBG1,gene_expression,1.8327342e-10
CRLF2,gene_expression,6.949314e-09
TTC9C,gene_expression,0.0
ZNF124,gene_expression,0.0
NOL4L,gene_expression,0.0
PRKACA,gene_expression,2.5352037e-05
VPS13A,gene_expression,0.0
MAST4,gene_expression,0.0
CTDSPL,gene_expression,0.0
RET,gene_expression,7.385627e-05
MRFAP1,gene_expression,0.0
ATP6V1H,gene_expression,1.5187424e-06
ST3GAL2,gene_expression,3.3200635e-07
DLGAP4,gene_expression,7.396244e-11
SGPL1,gene_expression,2.3065499e-05
PEX11B,gene_expression,0.0
EID2B,gene_expression,0.0
SPRYD7,gene_expression,0.0
INTS12,gene_expression,1.2909896e-06
ZNF57,gene_expression,0.0
CBLB,gene_expression,5.9913884e-07
MRPS21,gene_expression,0.00012436103
CCDC115,gene_expression,0.0
PLAG1,gene_expression,0.0
TAF13,gene_expression,4.9793125e-06
SGSM2,gene_expression,0.0
RALGPS2,gene_expression,0.0
RHOBTB2,gene_expression,1.499875e-08
CLDN11,gene_expression,4.6822052e-07
TRAF7,gene_expression,3.3274107e-06
ARHGEF6,gene_expression,2.5800223e-06
DAZAP2,gene_expression,0.0
STRN4,gene_expression,0.0
PCSK6,gene_expression,2.143666e-06
DNM3,gene_expression,2.134655e-06
DNAJC14,gene_expression,0.0
ACAD10,gene_expression,0.0
DHRS11,gene_expression,0.0
BEX2,gene_expression,0.0
INO80E,gene_expression,1.2282379e-06
PEX5,gene_expression,7.958985e-06
KRTAP19-6,gene_expression,0.0
TARS2,gene_expression,4.026027e-07
DOK1,gene_expression,6.440007e-06
TM6SF2,gene_expression,0.0
PNPO,gene_expression,1.5842172e-08
ANKMY1,gene_expression,0.0
DEDD,gene_expression,0.0
CCDC149,gene_expression,0.0
ZDHHC13,gene_expression,0.0
GABARAPL1,gene_expression,5.6024794e-07
DYNLL2,gene_expression,1.0369298e-06
CHMP6,gene_expression,6.4552216e-07
LOXL3,gene_expression,6.0854894e-08
ISCU,gene_expression,0.0
SYAP1,gene_expression,0.0
CCNDBP1,gene_expression,0.0
EVI5,gene_expression,0.0
YTHDF3,gene_expression,0.0
GID8,gene_expression,0.0
SMG9,gene_expression,4.5571838e-08
HLA-C,gene_expression,1.8700476e-07
AP1B1,gene_expression,4.986674e-07
RWDD2A,gene_expression,0.0
MAPK8,gene_expression,5.990435e-07
PMPCB,gene_expression,1.4371911e-05
CMTR2,gene_expression,0.0
NOP2,gene_expression,2.4310161e-08
METTL7A,gene_expression,2.1952324e-07
UBLCP1,gene_expression,0.0
STX17,gene_expression,5.584027e-11
PEX16,gene_expression,0.0
INPP5B,gene_expression,3.876418e-09
ZRANB1,gene_expression,5.954799e-07
DR1,gene_expression,1.793536e-06
HNRNPA1L2,gene_expression,0.0
ATP2A3,gene_expression,1.245134e-06
HOXC13,gene_expression,0.0
TMEM143,gene_expression,0.0
HERC1,gene_expression,1.2194246e-06
KDM6A,gene_expression,1.7343705e-06
LPIN1,gene_expression,2.7441245e-05
HNRNPK,gene_expression,1.8747249e-05
FAM102A,gene_expression,0.0
FDFT1,gene_expression,2.431013e-05
TTC39B,gene_expression,0.0
TRIM21,gene_expression,2.7978328e-06
SPATA20,gene_expression,0.0
ZNF84,gene_expression,0.0
RAPGEF6,gene_expression,0.0
SORBS1,gene_expression,7.4435795e-09
RNPC3,gene_expression,1.1888244e-05
INPP4A,gene_expression,0.00010466932
STARD5,gene_expression,2.0678222e-08
KDM2A,gene_expression,2.0077617e-10
HERPUD2,gene_expression,0.0
ARSD,gene_expression,6.5177386e-07
SNX6,gene_expression,0.0
ZGPAT,gene_expression,0.0
TESK1,gene_expression,6.3750717e-06
YY1,gene_expression,7.930806e-06
VIM,gene_expression,1.6872473e-05
KRBOX4,gene_expression,0.0
ASPRV1,gene_expression,0.0
COL8A2,gene_expression,2.2935908e-06
ANXA3,gene_expression,0.0
PARP12,gene_expression,0.0
STK11,gene_expression,0.00015439575
YTHDF2,gene_expression,0.0
ATP6V0E2,gene_expression,5.8839472e-08
TMPPE,gene_expression,0.0
ZNF182,gene_expression,0.0
MAP3K3,gene_expression,0.0
MMGT1,gene_expression,5.1903057e-06
INPPL1,gene_expression,8.054044e-06
LYN,gene_expression,1.0648784e-05
CCDC96,gene_expression,0.0
RPS12,gene_expression,1.2037737e-05
PIGN,gene_expression,1.1725978e-07
DIXDC1,gene_expression,0.0
PYCR2,gene_expression,0.0
DHRS7,gene_expression,0.0
HSF2,gene_expression,0.0
CCDC18,gene_expression,0.0
PABPC1,gene_expression,1.6643908e-06
CDCA7L,gene_expression,0.0
GNL3,gene_expression,0.0
KIZ,gene_expression,0.0
HNRNPDL,gene_expression,1.7119863e-08
CNNM2,gene_expression,0.0
AP1G2,gene_expression,1.2102431e-11
ARHGEF40,gene_expression,5.030361e-06
MRPL15,gene_expression,0.00011587281
MEGF10,gene_expression,0.0
DNAAF2,gene_expression,0.0
ITGB1BP1,gene_expression,0.0
ZNF160,gene_expression,0.0
RRAS,gene_expression,1.6377949e-07
GIMAP1,gene_expression,0.0
GMPR,gene_expression,1.9046993e-05
TXNRD2,gene_expression,4.0182645e-08
FBXO45,gene_expression,0.0
GCC1,gene_expression,4.3490576e-08
VOPP1,gene_expression,0.0
TRIM7,gene_expression,0.0
APPBP2,gene_expression,0.0
CLUH,gene_expression,0.0
MEGF6,gene_expression,0.0
RPS4Y1,gene_expression,2.6967942e-05
PCSK1,gene_expression,3.665571e-07
RANBP10,gene_expression,9.412629e-06
SMC3,gene_expression,1.7327906e-06
HNRNPF,gene_expression,1.9393246e-06
MSRA,gene_expression,6.615788e-05
APLP2,gene_expression,1.6089727e-05
ALDH3A2,gene_expression,1.0059356e-05
ZDHHC17,gene_expression,0.0
PUM2,gene_expression,0.0
MDM4,gene_expression,5.695514e-05
DDX39B,gene_expression,0.00023828767
RNF113A,gene_expression,0.0
CFC1B,gene_expression,0.0
COX7C,gene_expression,6.2121658e-06
SRXN1,gene_expression,0.0
RRP15,gene_expression,0.0
CCNG2,gene_expression,0.0
PEG3,gene_expression,0.0
STEAP4,gene_expression,0.0
PTPN2,gene_expression,0.00013089644
PTAR1,gene_expression,0.0
IGSF8,gene_expression,0.0
SRSF9,gene_expression,2.6067371e-05
SLK,gene_expression,0.0
RPL17,gene_expression,6.30576e-06
CYP2U1,gene_expression,8.687889e-11
JADE3,gene_expression,1.0655275e-06
CAMSAP2,gene_expression,0.0
TEDDM1,gene_expression,0.0
TM9SF3,gene_expression,0.0
SERPINB8,gene_expression,8.1808054e-08
HMGN4,gene_expression,0.0
VPS52,gene_expression,7.0713535e-10
TMEM101,gene_expression,0.0
PALD1,gene_expression,0.0
ILF2,gene_expression,6.5672185e-07
LDHA,gene_expression,0.0
LAMA5,gene_expression,2.6002533e-10
CACNA2D4,gene_expression,9.436662e-08
MBP,gene_expression,0.0
ARHGAP18,gene_expression,5.168107e-09
UST,gene_expression,1.455371e-07
CTNNAL1,gene_expression,0.0
G6PC,gene_expression,1.12536746e-07
WBP11,gene_expression,0.00070564577
FNDC3A,gene_expression,0.0
KLHL12,gene_expression,4.1736047e-07
SH3YL1,gene_expression,0.0
TRAPPC2L,gene_expression,2.916822e-09
CHMP7,gene_expression,1.4706883e-06
DCTN4,gene_expression,1.9613971e-08
HIST1H4C,gene_expression,0.0
SLC25A43,gene_expression,0.0
SH3BP5L,gene_expression,0.0
TMPRSS9,gene_expression,0.0
SHKBP1,gene_expression,0.0
RAD23B,gene_expression,9.566791e-06
BUD13,gene_expression,0.0
CEP68,gene_expression,0.0
VPS16,gene_expression,0.0
RAB4A,gene_expression,0.00016929356
TMEM8B,gene_expression,0.0
POSTN,gene_expression,0.0
ACTR8,gene_expression,1.8172905e-06
DPY19L3,gene_expression,0.0
CTSL,gene_expression,3.7822632e-05
SEZ6,gene_expression,0.0
ABCG1,gene_expression,1.7816773e-06
CDK10,gene_expression,0.0
NSUN5,gene_expression,0.0
NSF,gene_expression,6.900567e-08
CIITA,gene_expression,0.0
MRPL37,gene_expression,8.626515e-05
WDR27,gene_expression,0.0
CERS2,gene_expression,1.6207681e-06
TCN2,gene_expression,1.6669167e-08
GPR137,gene_expression,0.0
FAM3C,gene_expression,9.703495e-06
CDC23,gene_expression,1.2191104e-05
AP3S2,gene_expression,0.0
ZNF202,gene_expression,0.0
TP53INP1,gene_expression,1.1999653e-06
ZMPSTE24,gene_expression,0.0
KBTBD6,gene_expression,2.4870054e-08
NCAPG2,gene_expression,1.2817958e-06
AMMECR1L,gene_expression,0.0
DRAM1,gene_expression,0.0
KBTBD11,gene_expression,0.0
HNRNPU,gene_expression,8.617673e-05
FOXD2,gene_expression,0.0
PML,gene_expression,9.509232e-07
POU2AF1,gene_expression,0.0
MCHR2,gene_expression,3.4761266e-07
KCTD5,gene_expression,0.0
NUDT16L1,gene_expression,0.0
ORMDL2,gene_expression,0.0
ZNF16,gene_expression,0.0
ZC3HC1,gene_expression,0.0
NQO2,gene_expression,0.0
BTBD3,gene_expression,0.0
CHRNE,gene_expression,2.7029063e-09
HIC1,gene_expression,6.634458e-06
MYL12A,gene_expression,7.866231e-06
DEPDC5,gene_expression,0.0
ELF2,gene_expression,1.5059377e-06
PSPH,gene_expression,9.631278e-07
ZNF414,gene_expression,0.0
PTPRU,gene_expression,0.0
ADSL,gene_expression,1.326177e-07
EFNA4,gene_expression,3.5988214e-06
LYPLA1,gene_expression,0.0005972654
MRPS2,gene_expression,7.26076e-05
DIMT1,gene_expression,6.684807e-07
CUL9,gene_expression,3.310721e-07
ADCK1,gene_expression,0.0
NOP14,gene_expression,1.1410217e-06
RASSF6,gene_expression,0.0
LMAN1,gene_expression,6.544754e-11
SRP54,gene_expression,1.1995663e-05
CMTM8,gene_expression,0.0
ARSK,gene_expression,2.0650391e-07
WDSUB1,gene_expression,0.0
GABPB2,gene_expression,0.0
AP5M1,gene_expression,0.0
ZNF792,gene_expression,0.0
SMG5,gene_expression,1.4397354e-07
DDX17,gene_expression,1.4373306e-06
LAD1,gene_expression,0.0
LYSMD3,gene_expression,0.0
ZNF512B,gene_expression,0.0
MTMR10,gene_expression,3.603656e-05
EIF2A,gene_expression,0.0
HIPK1,gene_expression,1.0448357e-06
DTNBP1,gene_expression,5.833747e-13
HLA-E,gene_expression,2.7106746e-06
CTTN,gene_expression,2.4828134e-07
MAPK6,gene_expression,1.2899479e-06
SMYD2,gene_expression,3.0191222e-06
ZNF471,gene_expression,0.0
FPGS,gene_expression,7.0261585e-08
LIMS2,gene_expression,0.0
RBM17,gene_expression,4.213382e-05
AKIP1,gene_expression,0.0
DDIT4L,gene_expression,0.0
CES2,gene_expression,0.0
NUP43,gene_expression,8.669413e-06
AKR1C4,gene_expression,3.3260578e-06
PSMC3,gene_expression,1.0239913e-05
RPN2,gene_expression,1.285577e-05
RNF19B,gene_expression,7.4398145e-08
BPGM,gene_expression,0.0
MRPS18B,gene_expression,1.6372962e-05
TMEM208,gene_expression,0.0
PINX1,gene_expression,0.0
MOB3B,gene_expression,0.0
DNAJC19,gene_expression,6.4677224e-09
DRG2,gene_expression,0.0
FAM193A,gene_expression,0.0
RHOT1,gene_expression,3.2019756e-07
TMEM97,gene_expression,0.0
ING3,gene_expression,4.0398645e-06
CRCP,gene_expression,1.3167117e-07
SGSH,gene_expression,3.572704e-08
PLCG1,gene_expression,0.00089826784
UNC119B,gene_expression,3.09229e-07
TMEM129,gene_expression,7.566724e-07
PTS,gene_expression,4.7536513e-09
PLEKHO2,gene_expression,1.2463713e-06
LIN7C,gene_expression,2.159532e-09
KCTD21,gene_expression,0.0
RPS28,gene_expression,4.981776e-05
ERCC8,gene_expression,1.756702e-05
ZG16B,gene_expression,0.0
NDRG3,gene_expression,0.0
SYT3,gene_expression,0.0
CMPK1,gene_expression,1.4733525e-06
LCLAT1,gene_expression,1.3697276e-05
UBL4A,gene_expression,0.0
HOOK3,gene_expression,0.0
SEC61B,gene_expression,6.711361e-05
DYNC1LI2,gene_expression,5.0997505e-07
ZNF532,gene_expression,0.0
SAMD12,gene_expression,0.0
HIP1R,gene_expression,1.0065641e-11
EVPL,gene_expression,1.7225642e-05
LSM5,gene_expression,0.00015090343
GJA5,gene_expression,4.659366e-10
IDH3B,gene_expression,7.943469e-09
PLS1,gene_expression,0.0
CCDC116,gene_expression,0.0
MTHFD1,gene_expression,4.8190256e-09
CYFIP1,gene_expression,1.475541e-06
BOD1,gene_expression,0.0
JAGN1,gene_expression,0.0
PMS1,gene_expression,0.0
SIPA1L2,gene_expression,0.0
IL36B,gene_expression,9.0383265e-09
NAGPA,gene_expression,0.0
CDK17,gene_expression,0.0
RAP1GDS1,gene_expression,0.0
ELL,gene_expression,1.0380523e-05
SCAP,gene_expression,0.0
DSC1,gene_expression,0.0001583991
MOGAT3,gene_expression,5.5132656e-05
PKP3,gene_expression,1.384873e-05
ALG5,gene_expression,0.0
DLEU7,gene_expression,0.0
MITD1,gene_expression,0.0
XPNPEP3,gene_expression,0.0
PPIL1,gene_expression,4.6161353e-05
SHMT1,gene_expression,1.1432208e-07
MCRS1,gene_expression,1.9204067e-06
NCLN,gene_expression,0.0
GATA3,gene_expression,2.3571985e-05
LIAS,gene_expression,0.0
MPV17,gene_expression,0.0
FCRL2,gene_expression,0.0
PTGES3,gene_expression,0.0011645126
HACD4,gene_expression,3.061063e-07
KIAA0319L,gene_expression,0.0
POLQ,gene_expression,6.0803083e-09
MIS18A,gene_expression,1.5109464e-05
ACRBP,gene_expression,0.0
DKK2,gene_expression,3.9308907e-05
CNTNAP2,gene_expression,0.0
HOXB6,gene_expression,0.0
SLC6A8,gene_expression,1.7179096e-07
BRD4,gene_expression,0.0
PATE3,gene_expression,0.0
ECHDC2,gene_expression,0.0
NFX1,gene_expression,0.0
HMGCL,gene_expression,6.7124284e-09
ZNF740,gene_expression,0.0
NABP2,gene_expression,8.00967e-08
ADM5,gene_expression,0.0
FOXO4,gene_expression,1.2821148e-06
VPS4B,gene_expression,1.8539947e-06
CDK5R1,gene_expression,2.4814082e-05
DGKA,gene_expression,0.0
COPRS,gene_expression,3.133113e-07
KAT5,gene_expression,2.219299e-05
ZNF557,gene_expression,0.0
UBE2G2,gene_expression,2.3438342e-06
FAM168A,gene_expression,0.0
LCK,gene_expression,3.4478988e-05
HECA,gene_expression,0.0
HTR3D,gene_expression,0.0
GDAP2,gene_expression,0.0
HAX1,gene_expression,0.0
ASCL2,gene_expression,0.0
TAF4B,gene_expression,4.2659344e-06
ARNT,gene_expression,3.650005e-06
POLE3,gene_expression,3.3496664e-05
PLCD1,gene_expression,2.1382345e-07
KIF7,gene_expression,0.0
CRELD2,gene_expression,0.0
CNPY2,gene_expression,0.0
FSTL1,gene_expression,3.7284333e-06
DDX27,gene_expression,0.0
LZTR1,gene_expression,0.0
ANKZF1,gene_expression,0.0
OR5L1,gene_expression,3.1652437e-08
USP8,gene_expression,5.158271e-06
MDM1,gene_expression,0.0
RTKN,gene_expression,2.475017e-10
TAAR2,gene_expression,2.025457e-07
RTN4IP1,gene_expression,0.0
PGD,gene_expression,0.0
SLC31A2,gene_expression,0.0
CTR9,gene_expression,3.1941477e-07
ERCC1,gene_expression,3.7889897e-06
GRPEL1,gene_expression,2.2352926e-06
ARPIN,gene_expression,0.0
HEG1,gene_expression,0.0
CIRBP,gene_expression,0.0
ZNF573,gene_expression,0.0
CALM3,gene_expression,0.0
B9D2,gene_expression,3.8531653e-06
SEC16A,gene_expression,2.1113895e-10
RHOBTB3,gene_expression,4.229206e-08
CHCHD2,gene_expression,3.3474366e-06
LRRC20,gene_expression,0.0
LARP4,gene_expression,0.0
SCARB2,gene_expression,1.1230532e-09
TMEM33,gene_expression,0.0
WDFY3,gene_expression,0.0
DVL2,gene_expression,1.1385858e-05
MLKL,gene_expression,0.0
DDX50,gene_expression,0.0
LRRC10B,gene_expression,0.0
MAN1A2,gene_expression,7.877848e-06
AP4B1,gene_expression,2.6783869e-11
QSOX2,gene_expression,0.0
SMAD7,gene_expression,4.7850754e-06
RBM47,gene_expression,0.0
UBE2D2,gene_expression,4.3821143e-05
R3HDM4,gene_expression,0.0
RNASEH2C,gene_expression,0.0
PDIA5,gene_expression,1.5729276e-07
UBXN2A,gene_expression,0.0
SNAI3,gene_expression,0.0
RNF41,gene_expression,1.963583e-06
GPR27,gene_expression,0.0
CSNK1E,gene_expression,3.1826636e-05
SETD3,gene_expression,2.0352302e-07
CTNNB1,gene_expression,1.0161464e-05
MRPL32,gene_expression,3.8216334e-05
PGAM1,gene_expression,1.19201e-06
PRKAG2,gene_expression,4.2127435e-06
EIF5A,gene_expression,1.0862584e-07
LXN,gene_expression,0.0
MFN2,gene_expression,1.0853178e-10
ALG12,gene_expression,0.0
FARSA,gene_expression,9.739519e-06
IARS2,gene_expression,1.748427e-05
NUBP2,gene_expression,8.782112e-06
FBXO9,gene_expression,1.8672485e-07
AICDA,gene_expression,0.0
DENND2D,gene_expression,2.3226567e-09
TBC1D1,gene_expression,4.0631684e-10
HGD,gene_expression,4.4222524e-08
MAGEA11,gene_expression,0.0
PFN1,gene_expression,7.6238723e-07
APH1A,gene_expression,2.6151392e-06
CREG1,gene_expression,7.516127e-08
LRRC8A,gene_expression,2.2749434e-06
ATXN7L3,gene_expression,8.495946e-06
QPCTL,gene_expression,0.0
KHK,gene_expression,3.2483954e-06
KATNA1,gene_expression,0.0
NPY5R,gene_expression,1.1390962e-06
KIF1BP,gene_expression,0.0
RPL7,gene_expression,0.000101301834
FGL2,gene_expression,3.177485e-08
BIVM,gene_expression,0.0
CRK,gene_expression,0.0011094025
FAM172A,gene_expression,0.0
WASF2,gene_expression,2.1031178e-06
CEP44,gene_expression,0.0
KDELR2,gene_expression,1.2946476e-09
USP32,gene_expression,0.0
CFAP20,gene_expression,0.0
RMI1,gene_expression,8.0776175e-08
COPS7B,gene_expression,3.4695663e-07
HEY1,gene_expression,8.004835e-08
TEFM,gene_expression,0.0
PRICKLE2,gene_expression,0.0
TPGS1,gene_expression,1.7553042e-07
SRGAP3,gene_expression,4.777949e-10
OR5K4,gene_expression,3.2234166e-09
MARCKSL1,gene_expression,0.0
FAH,gene_expression,7.866311e-09
CREBBP,gene_expression,3.4274008e-06
ATP6V0B,gene_expression,1.5887181e-06
SBF1,gene_expression,6.0144263e-05
UBXN8,gene_expression,0.0
TSR2,gene_expression,0.0
MARK2,gene_expression,0.0
NSUN6,gene_expression,0.0
MSANTD3,gene_expression,0.0
IFT27,gene_expression,1.020128e-07
TTLL12,gene_expression,1.4133402e-08
FZD1,gene_expression,1.1570296e-06
SMARCE1,gene_expression,6.7376495e-06
DNASE1,gene_expression,0.0
NLRC3,gene_expression,0.0
CDC40,gene_expression,0.000117082214
NRROS,gene_expression,0.0
PIM2,gene_expression,0.0
AJAP1,gene_expression,0.0
ZNRF3,gene_expression,1.0457769e-07
ABCF2,gene_expression,0.0
PARP10,gene_expression,3.9870315e-08
DCK,gene_expression,3.155966e-07
ELAC1,gene_expression,0.0
PTPRA,gene_expression,0.0
FAM219B,gene_expression,0.0
ZNF131,gene_expression,3.2961523e-06
LRRC6,gene_expression,0.0
