,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
ABHD15,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABHD16A,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABHD17A,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABHD17B,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABHD17C,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABHD3,1.47637575e-05,1.0,1.47637575e-05,0.017844385,0.1441283,1
ABHD4,1.6710932e-06,1.0,1.6710932e-06,-0.097628765,0.056200363,1
ABHD5,3.3810485e-07,1.0,3.3810485e-07,-0.1093853,0.047248263,1
ABHD6,6.118142e-08,1.0,6.118142e-08,-0.11182767,0.0453885,1
ABHD8,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABI1,5.589207e-07,2.0,5.589207e-07,-0.10743777,-0.10909617,1
ABI2,2.1603344e-06,2.0,2.1603344e-06,-0.093313806,-0.09834136,1
ABL1,9.083883e-06,8.0,9.083883e-06,-0.032250308,-0.9988083,1
ABLIM1,1.4170896e-08,1.0,1.4170896e-08,-0.1122423,0.045072783,1
ABR,2.2731936e-07,3.0,2.2731936e-07,-0.110362396,-0.26915053,1
ABRACL,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABT1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABTB1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ABTB2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACAA1,5.037309e-06,4.0,5.037309e-06,-0.0679398,-0.3946749,1
ACACA,5.732238e-07,4.0,5.732238e-07,-0.10731163,-0.42465487,1
ACACB,3.497745e-07,3.0,3.497745e-07,-0.109282374,-0.26832813,1
ACAD10,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACAD11,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACAD9,3.542493e-07,1.0,3.542493e-07,-0.10924291,0.047356684,1
ACADM,1.7447373e-05,3.0,1.7447373e-05,0.041513026,-0.1535038,1
ACADS,8.068923e-08,1.0,8.068923e-08,-0.11165562,0.045519512,1
ACADVL,3.4940767e-06,2.0,3.4940767e-06,-0.08155063,-0.0893842,1
ACAP2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACAT2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACBD3,1.5497662e-13,1.0,1.5497662e-13,-0.11236727,0.044977613,1
ACBD4,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACBD5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACBD6,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACCS,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACD,7.8189834e-07,2.0,7.8189834e-07,-0.10547118,-0.107598685,1
ACIN1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACKR2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACKR3,1.0025546e-05,1.0,1.0025546e-05,-0.023945142,0.11230733,1
ACLY,2.3763758e-07,2.0,2.3763758e-07,-0.11027139,-0.11125385,1
ACOT11,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACOT13,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACOT2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACOT4,4.8855145e-07,1.0,4.8855145e-07,-0.10805841,0.048258632,1
ACOT7,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACOT8,1.8295551e-06,4.0,1.8295551e-06,-0.09623118,-0.4162176,1
ACOT9,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACOX1,1.84832e-05,4.0,1.84832e-05,0.050648693,-0.30437475,1
ACOX3,2.4571978e-07,1.0,2.4571978e-07,-0.1102001,0.046627827,1
ACP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACRBP,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACSBG1,1.8327342e-10,1.0,1.8327342e-10,-0.112365656,0.044978846,1
ACSF3,9.878337e-09,1.0,9.878337e-09,-0.11228015,0.045043953,1
ACSL3,1.7783321e-08,1.0,1.7783321e-08,-0.11221043,0.045097042,1
ACSL6,8.991057e-10,1.0,8.991057e-10,-0.112359345,0.044983655,1
ACSM5,1.9637302e-11,1.0,1.9637302e-11,-0.1123671,0.044977747,1
ACSS2,5.1535136e-07,2.0,5.1535136e-07,-0.10782204,-0.10938877,1
ACTA2,7.685181e-08,2.0,7.685181e-08,-0.11168947,-0.112333655,1
ACTL6A,2.772203e-06,4.0,2.772203e-06,-0.08791733,-0.40988693,1
ACTN1,2.6649368e-06,4.0,2.6649368e-06,-0.08886338,-0.4106073,1
ACTR10,3.9012565e-07,4.0,3.9012565e-07,-0.10892649,-0.42588454,1
ACTR1A,3.350332e-05,8.0,3.350332e-05,0.18312138,-0.83481187,1
ACTR2,4.829315e-08,4.0,4.829315e-08,-0.111941345,-0.4281802,1
ACTR3,1.2710215e-06,3.0,1.2710215e-06,-0.10115727,-0.2621412,1
ACTR3B,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACTR5,1.1411839e-06,1.0,1.1411839e-06,-0.102302395,0.052641593,1
ACTR6,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACTR8,1.8172902e-06,1.0,1.8172902e-06,-0.09633935,0.057182204,1
ACTRT1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACVR1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ACVR1B,4.413701e-07,1.0,4.413701e-07,-0.10847453,0.047941774,1
ACVR2A,5.487118e-06,2.0,5.487118e-06,-0.06397264,-0.0759993,1
ACVRL1,1.8937843e-06,1.0,1.8937843e-06,-0.095664695,0.057695925,1
ACYP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADAL,5.885839e-06,2.0,5.885839e-06,-0.06045604,-0.073321566,1
ADAM10,4.6191374e-07,12.0,4.6191374e-07,-0.10829334,-1.6880214,1
ADAM15,9.2608246e-08,1.0,9.2608246e-08,-0.1115505,0.045599557,1
ADAM19,3.7789673e-07,1.0,3.7789673e-07,-0.109034345,0.047515497,1
ADAMTSL5,2.9890275e-06,2.0,2.9890275e-06,-0.086004995,-0.092776015,1
ADAP2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADARB1,1.6333077e-08,2.0,1.6333077e-08,-0.11222322,-0.112740085,1
ADAT1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADAT3,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADCK1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADCK2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADCY10,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADCY7,1.0566613e-06,6.0,1.0566613e-06,-0.10304786,-0.7370629,1
ADCY9,1.3947141e-07,6.0,1.3947141e-07,-0.11113719,-0.7432226,1
ADD1,4.7539933e-07,3.0,4.7539933e-07,-0.108174406,-0.26748446,1
ADD3,5.6781795e-07,1.0,5.6781795e-07,-0.107359305,0.04879097,1
ADGRB1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADGRE1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADGRE5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADGRG1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADGRG5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADHFE1,3.3814743e-07,1.0,3.3814743e-07,-0.109384924,0.04724855,1
ADI1,7.2080915e-09,1.0,7.2080915e-09,-0.112303704,0.045026015,1
ADIPOR1,6.5276276e-05,1.0,6.5276276e-05,0.46334878,0.4833611,1
ADIPOR2,1.936902e-05,1.0,1.936902e-05,0.058461335,0.17505638,1
ADK,4.3372083e-06,1.0,4.3372083e-06,-0.07411447,0.07410551,1
ADM5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADNP2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADO,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADORA2A,1.1369293e-06,3.0,1.1369293e-06,-0.102339916,-0.26304173,1
ADP signalling through P2Y purinoceptor 1,6.6841817e-06,2.0,6.6841817e-06,-0.12981497,-0.24368517,2
ADP signalling through P2Y purinoceptor 12,8.071899e-07,2.0,8.071899e-07,-0.16051178,-0.21611018,2
ADPGK,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADPRH,0.0,0.0,0.0,-0.11236727,0.20280498,1
ADPRHL2,4.636196e-08,1.0,4.636196e-08,-0.11195838,0.045288973,1
ADPRM,7.456951e-08,1.0,7.456951e-08,-0.111709595,0.04547841,1
ADRA2B,1.2538295e-05,3.0,1.2538295e-05,-0.0017834903,-0.18647228,1
ADRM1,1.8664632e-06,2.0,1.8664632e-06,-0.09590566,-0.10031495,1
ADSL,1.326177e-07,1.0,1.326177e-07,-0.11119763,0.04586825,1
ADSS,2.4532974e-07,1.0,2.4532974e-07,-0.11020354,0.0466252,1
ADSSL1,9.84367e-07,1.0,9.84367e-07,-0.10368547,0.051588446,1
AEBP2,1.7879985e-07,2.0,1.7879985e-07,-0.11079031,-0.111648984,1
AEN,0.0,0.0,0.0,-0.11236727,0.20280498,1
AFAP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AFAP1L2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AFF1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AFF3,0.0,0.0,0.0,-0.11236727,0.20280498,1
AFF4,1.5592431e-06,2.0,1.5592431e-06,-0.098615244,-0.10237819,1
AFMID,2.2882464e-06,1.0,2.2882464e-06,-0.09218567,0.060345057,1
AFTPH,0.0,0.0,0.0,-0.11236727,0.20280498,1
AGA,2.1449564e-08,1.0,2.1449564e-08,-0.112178095,0.045121662,1
AGAP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AGAP4,0.0,0.0,0.0,-0.11236727,0.20280498,1
AGAP6,0.0,0.0,0.0,-0.11236727,0.20280498,1
AGBL5,3.388866e-07,1.0,3.388866e-07,-0.1093784,0.047253516,1
AGFG1,5.4500925e-11,1.0,5.4500925e-11,-0.112366796,0.044977978,1
AGK,5.7627425e-08,1.0,5.7627425e-08,-0.11185902,0.045364633,1
AGL,3.107703e-06,2.0,3.107703e-06,-0.08495832,-0.09197901,1
AGO2,1.1591003e-05,11.0,1.1591003e-05,-0.010138301,-1.4554532,1
AGO3,0.00015017911,13.0,0.00015017911,1.2121649,-0.8403756,1
AGO4,1.4145227e-05,13.0,1.4145227e-05,0.012389145,-1.7539543,1
AGPAT2,2.8804425e-06,2.0,2.8804425e-06,-0.086962685,-0.09350525,1
AGPAT3,1.345549e-06,2.0,1.345549e-06,-0.10049996,-0.10381331,1
AGPAT4,8.148582e-06,1.0,8.148582e-06,-0.040499363,0.09970199,1
AGPAT5,2.4807716e-06,1.0,2.4807716e-06,-0.09048766,0.06163802,1
AGPS,6.020159e-07,2.0,6.020159e-07,-0.10705769,-0.108806744,1
AGTPBP1,6.1114724e-07,1.0,6.1114724e-07,-0.10697716,0.049081966,1
AGTRAP,4.272311e-08,1.0,4.272311e-08,-0.11199047,0.04526454,1
AHCTF1,2.8510493e-07,4.0,2.8510493e-07,-0.10985274,-0.42658982,1
AHCY,2.568027e-07,2.0,2.568027e-07,-0.110102355,-0.11112514,1
AHCYL2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AHDC1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AHI1,9.274071e-09,1.0,9.274071e-09,-0.11228548,0.045039896,1
AHR,1.476254e-07,1.0,1.476254e-07,-0.11106527,0.045969035,1
AHSA1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AICDA,0.0,0.0,0.0,-0.11236727,0.20280498,1
AIF1L,0.0,0.0,0.0,-0.11236727,0.20280498,1
AIMP2,4.298402e-06,2.0,4.298402e-06,-0.07445673,-0.08398249,1
AIP,7.988295e-08,2.0,7.988295e-08,-0.11166274,-0.1123133,1
AJAP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AJUBA,1.9639223e-05,3.0,1.9639223e-05,0.060844444,-0.13878375,1
AK2,7.47218e-08,1.0,7.47218e-08,-0.11170825,0.045479428,1
AK3,0.0,0.0,0.0,-0.11236727,0.20280498,1
AK4,1.1951007e-06,1.0,1.1951007e-06,-0.10182687,0.053003687,1
AKAP10,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKAP11,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKAP8,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKAP8L,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKIP1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKIRIN1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKIRIN2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AKR1B1,9.30853e-07,2.0,9.30853e-07,-0.10415745,-0.10659833,1
AKR1C4,3.3260583e-06,2.0,3.3260583e-06,-0.083032496,-0.09051257,1
AKR1D1,4.7301487e-06,1.0,4.7301487e-06,-0.07064887,0.07674442,1
AKR7A3,9.0173705e-07,1.0,9.0173705e-07,-0.10441425,0.051033508,1
AKT phosphorylates targets in the cytosol,2.1457812e-05,2.0,2.1457812e-05,-0.069730446,-0.14412066,2
AKT phosphorylates targets in the nucleus,2.844005e-09,2.0,2.844005e-09,-0.16471304,0.021398835,2
AKT-mediated inactivation of FOXO1A,1.3836507e-07,2.0,1.3836507e-07,-0.16400519,0.05730861,2
AKT1,0.0005406602,25.0,0.0005406602,4.6560845,-0.111904725,1
AKT1S1,1.0784953e-05,2.0,1.0784953e-05,-0.017247412,-0.040420014,1
AKT3,4.043749e-05,15.0,4.043749e-05,0.24427858,-1.8930348,1
AKTIP,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALAD,7.8683377e-07,2.0,7.8683377e-07,-0.10542765,-0.107565545,1
ALAS1,5.558301e-06,3.0,5.558301e-06,-0.06334482,-0.23334865,1
ALB,0.00012164956,9.0,0.00012164956,0.9605432,-0.40066528,1
ALDH16A1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALDH1A1,3.3922256e-06,3.0,3.3922256e-06,-0.08244892,-0.24789558,1
ALDH1A2,3.474927e-07,1.0,3.474927e-07,-0.1093025,0.047311306,1
ALDH1B1,1.9662575e-06,1.0,1.9662575e-06,-0.09502551,0.058182634,1
ALDH2,1.0512744e-06,2.0,1.0512744e-06,-0.103095375,-0.10578961,1
ALDH3A2,1.0059355e-05,2.0,1.0059355e-05,-0.023646953,-0.045292992,1
ALDH5A1,3.002564e-08,1.0,3.002564e-08,-0.11210246,0.045179266,1
ALDH8A1,1.344386e-06,1.0,1.344386e-06,-0.10051022,0.05400626,1
ALDH9A1,3.6534512e-08,1.0,3.6534512e-08,-0.11204506,0.045222975,1
ALDOC,1.201308e-06,2.0,1.201308e-06,-0.10177212,-0.104782015,1
ALG1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG10B,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG11,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG12,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG8,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALG9,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALK,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH2,2.7912026e-07,1.0,2.7912026e-07,-0.109905526,0.046852138,1
ALKBH2 mediated reversal of alkylation damage,2.7912026e-07,2.0,2.7912026e-07,-0.16327,0.057705108,2
ALKBH3 mediated reversal of alkylation damage,4.0767535e-11,2.0,4.0767535e-11,-0.16472769,0.05691897,2
ALKBH4,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH5,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH6,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH7,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALKBH8,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALOX12,5.6625517e-08,5.0,5.6625517e-08,-0.11186786,-0.5859516,1
ALOX5,3.0535664e-06,13.0,3.0535664e-06,-0.085435785,-1.8284438,1
ALPI,3.3773586e-07,1.0,3.3773586e-07,-0.109388545,0.047245782,1
ALPK3,0.0,0.0,0.0,-0.11236727,0.20280498,1
ALYREF,0.00010724698,7.0,0.00010724698,0.8335171,-0.18173565,1
AMBRA1,1.4513532e-07,1.0,1.4513532e-07,-0.111087225,0.045952316,1
AMDHD1,2.8714694e-05,1.0,2.8714694e-05,0.14088723,0.23782021,1
AMDHD2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AMER1,2.0332072e-05,11.0,2.0332072e-05,0.06695516,-1.3967497,1
AMER1 mutants destabilize the destruction complex,2.419603e-05,3.0,2.419603e-05,-0.059161887,-0.4385247,3
AMFR,2.62914e-06,1.0,2.62914e-06,-0.08917909,0.06263444,1
AMIGO1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AMMECR1L,0.0,0.0,0.0,-0.11236727,0.20280498,1
AMPK inhibits chREBP transcriptional activation activity,0.00023925945,2.0,0.00023925945,0.3686563,0.49950498,2
AMY1A,9.521554e-06,1.0,9.521554e-06,-0.028390191,0.108922616,1
AMY2A,8.418391e-05,1.0,8.418391e-05,0.63010806,0.61034125,1
AMY2B,1.1850638e-05,1.0,1.1850638e-05,-0.007848408,0.12456432,1
AMZ2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANAPC10,1.5763106e-05,9.0,1.5763106e-05,0.026658319,-1.1117792,1
ANAPC11,4.705087e-07,9.0,4.705087e-07,-0.10821754,-1.2144815,1
ANAPC13,1.6632008e-07,1.0,1.6632008e-07,-0.11090039,0.04609459,1
ANAPC15,5.0664344e-06,8.0,5.0664344e-06,-0.06768294,-1.0257888,1
ANAPC16,5.0670962e-05,8.0,5.0670962e-05,0.33453456,-0.7195171,1
ANAPC2,8.865602e-07,9.0,8.865602e-07,-0.1045481,-1.2116874,1
ANAPC4,6.116584e-07,9.0,6.116584e-07,-0.10697265,-1.2135335,1
ANAPC7,2.0521793e-05,9.0,2.0521793e-05,0.06862843,-1.0798208,1
ANG,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANGEL1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANGEL2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANGPT1,1.9407973e-06,1.0,1.9407973e-06,-0.09525006,0.05801165,1
ANK1,6.9581674e-08,5.0,6.9581674e-08,-0.11175358,-0.5858646,1
ANKAR,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKFY1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKH,6.61065e-07,1.0,6.61065e-07,-0.10653689,0.049417205,1
ANKHD1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKIB1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKLE2,3.9644887e-10,1.0,3.9644887e-10,-0.11236378,0.044980276,1
ANKMY1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRA2,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD1,2.2535854e-05,1.0,2.2535854e-05,0.086391814,0.19632427,1
ANKRD10,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD13A,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD13C,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD13D,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD16,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD23,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD27,3.390049e-11,1.0,3.390049e-11,-0.11236698,0.04497784,1
ANKRD28,2.6835642e-10,1.0,2.6835642e-10,-0.11236491,0.044979416,1
ANKRD34A,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD34C,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD36B,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD39,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD40,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD46,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD49,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD50,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD54,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD6,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKRD9,3.0737843e-07,1.0,3.0737843e-07,-0.1096563,0.047041908,1
ANKS1A,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKS1B,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKS3,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKS6,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANKZF1,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANO10,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANO6,4.13648e-08,1.0,4.13648e-08,-0.112002455,0.04525541,1
ANO8,1.1561387e-05,2.0,1.1561387e-05,-0.010399511,-0.035205625,1
ANP32A,1.7766324e-08,1.0,1.7766324e-08,-0.11221059,0.045096926,1
ANP32E,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANTXR2,1.2440502e-06,1.0,1.2440502e-06,-0.101395145,0.053332426,1
ANXA1,2.5286496e-07,3.0,2.5286496e-07,-0.11013708,-0.26897895,1
ANXA11,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANXA2,1.745119e-07,3.0,1.745119e-07,-0.11082813,-0.26950517,1
ANXA3,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANXA4,0.0,0.0,0.0,-0.11236727,0.20280498,1
ANXA5,5.669098e-07,1.0,5.669098e-07,-0.10736731,0.048784874,1
ANXA6,2.485236e-07,1.0,2.485236e-07,-0.11017537,0.04664666,1
ANXA7,0.0,0.0,0.0,-0.11236727,0.20280498,1
AOC2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AOC3,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP1AR,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP1B1,4.986674e-07,4.0,4.986674e-07,-0.10796919,-0.42515555,1
AP1G1,2.14233e-06,4.0,2.14233e-06,-0.0934726,-0.414117,1
AP1G2,1.2102431e-11,1.0,1.2102431e-11,-0.11236717,0.044977695,1
AP1M1,7.922811e-05,5.0,7.922811e-05,0.58639956,-0.05425052,1
AP1S2,1.8506054e-05,4.0,1.8506054e-05,0.050850257,-0.30422127,1
AP2A1,1.4435251e-06,10.0,1.4435251e-06,-0.09963584,-1.3657744,1
AP2A2,6.7548226e-06,11.0,6.7548226e-06,-0.052791882,-1.487932,1
AP2B1,4.1427527e-05,10.0,4.1427527e-05,0.2530104,-1.0972492,1
AP2M1,0.00040483434,11.0,0.00040483434,3.4581432,1.1854969,1
AP3B1,9.045229e-08,2.0,9.045229e-08,-0.11156952,-0.11224232,1
AP3D1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP3M1,4.9860224e-05,1.0,4.9860224e-05,0.32738408,0.3798297,1
AP3M2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP3S1,1.3303143e-12,1.0,1.3303143e-12,-0.112367265,0.044977617,1
AP3S2,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP4B1,2.6783869e-11,2.0,2.6783869e-11,-0.11236704,-0.1128496,1
AP4E1,3.456054e-14,2.0,3.456054e-14,-0.11236727,-0.11284977,1
AP5B1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP5M1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP5S1,0.0,0.0,0.0,-0.11236727,0.20280498,1
AP5Z1,0.0,0.0,0.0,-0.11236727,0.20280498,1
APAF1,5.518162e-07,4.0,5.518162e-07,-0.107500434,-0.42479864,1
APBA3,3.7744115e-09,1.0,3.7744115e-09,-0.11233398,0.045002963,1
APBB1,1.3328567e-08,1.0,1.3328567e-08,-0.112249725,0.045067124,1
APBB3,0.0,0.0,0.0,-0.11236727,0.20280498,1
APC truncation mutants are not K63 polyubiquitinated,0.0,1.0,0.0,-0.1647279,0.35782713,2
APC truncation mutants have impaired AXIN binding,0.00026249807,10.0,0.00026249807,1.2063564,0.8403502,2
APC/C-mediated degradation of cell cycle proteins,5.4389388e-05,5.0,5.4389388e-05,0.057373933,-1.4806755,3
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,1.2526572e-05,42.0,1.2526572e-05,-0.0992989,-1.569071,2
APEX1,1.0387661e-06,4.0,1.0387661e-06,-0.10320569,-0.42152837,1
